network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
K1	cpdb	0.4	network_modules	1	TRUE	2.863850412583413e-4	128	3	3	1	0.0234375	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0	0.5	128	10788	3	0	125	10788	10916	0.152213801969879	1	NA	ENSG00000178172;ENSG00000186474;ENSG00000129437	1	1	-	-	REAC:R-HSA-6809371
K1	cpdb	0.4	network_modules	3	TRUE	6.004845506318434e-6	43	3	3	1	0.06976744186046512	KEGG:04975	KEGG	Fat digestion and absorption	8484	406		0	0.14285714285714285	43	8441	3	0	40	8441	8484	0.2635116486172567	1	NA	ENSG00000137392;ENSG00000175535;ENSG00000266200	1	1	-	KEGG:04975	-
K1	cpdb	0.4	network_modules	3	TRUE	6.842048825137734e-5	6	2	2	1	0.3333333333333333	REAC:R-HSA-192456	REAC	Digestion of dietary lipid	10916	744		0.16666666666666666	0.2857142857142857	6	10910	2	0	4	10910	10916	0.5772444595545048	2	NA	ENSG00000137392;ENSG00000175535;ENSG00000266200	1	1	-	-	REAC:R-HSA-192456
K1	cpdb	0.4	network_modules	4	TRUE	4.879065640597871e-13	9	7	5	0.7142857142857143	0.5555555555555556	REAC:R-HSA-629597	REAC	Highly calcium permeable nicotinic acetylcholine receptors	10916	1124		0	0.043478260869565216	9	10907	5	2	4	10905	10916	0.6296751393971713	1	GO:0032501;GO:0007154;GO:0050789;GO:0050896	ENSG00000101204;ENSG00000160716;ENSG00000117971;ENSG00000120903;ENSG00000169684;ENSG00000187848;ENSG00000109991	1	1	-	-	REAC:R-HSA-629597
K1	cpdb	0.4	network_modules	4	TRUE	6.953780335599411e-11	23	7	5	0.7142857142857143	0.21739130434782608	GO:0007271	GO:BP	synaptic transmission, cholinergic	16175	2799		0.22727272727272727	0.2608695652173913	23	16152	5	2	18	16150	16175	0.393635836163071	6	GO:0032501;GO:0007154;GO:0050789;GO:0050896	ENSG00000101204;ENSG00000160716;ENSG00000117971;ENSG00000120903;ENSG00000169684;ENSG00000187848;ENSG00000109991	1	1	GO:0007271	-	-
K1	cpdb	0.4	network_modules	6	TRUE	1.2784786790921845e-15	20	6	6	1	0.3	GO:0033141	GO:BP	positive regulation of peptidyl-serine phosphorylation of STAT protein	16175	8056		0	0.011235955056179775	20	16155	6	0	14	16155	16175	0.5474853821575243	1	GO:0036211;GO:0006793;GO:0008283;GO:0050896;GO:0002376;GO:0001775;GO:0044419;GO:0050789	ENSG00000188379;ENSG00000236637;ENSG00000147873;ENSG00000234829;ENSG00000214042;ENSG00000233816	1	1	GO:0033141	-	-
K1	cpdb	0.4	network_modules	6	TRUE	1.2255598140123717e-14	24	6	6	1	0.25	REAC:R-HSA-912694	REAC	Regulation of IFNA/IFNB signaling	10916	1979		0.03409090909090909	0.0449438202247191	24	10892	6	0	18	10892	10916	0.4995873641037528	4	GO:0036211;GO:0006793;GO:0008283;GO:0050896;GO:0002376;GO:0001775;GO:0044419;GO:0050789	ENSG00000188379;ENSG00000236637;ENSG00000147873;ENSG00000234829;ENSG00000214042;ENSG00000233816	1	1	-	-	REAC:R-HSA-912694
K1	cpdb	0.4	network_modules	6	TRUE	1.3258429515287901e-12	49	6	6	1	0.12244897959183673	KEGG:05320	KEGG	Autoimmune thyroid disease	8484	482		0.09090909090909091	0.10112359550561797	49	8435	6	0	43	8435	8484	0.3490385714726885	9	GO:0036211;GO:0006793;GO:0008283;GO:0050896;GO:0002376;GO:0001775;GO:0044419;GO:0050789	ENSG00000188379;ENSG00000236637;ENSG00000147873;ENSG00000234829;ENSG00000214042;ENSG00000233816	1	1	-	KEGG:05320	-
K1	cpdb	0.4	network_modules	7	TRUE	2.6115315043992853e-33	140	31	22	0.7096774193548387	0.15714285714285714	REAC:R-HSA-1474228	REAC	Degradation of the extracellular matrix	10916	726		0	0.023255813953488372	140	10776	22	9	118	10767	10916	0.3305049960871214	1	GO:0022411;GO:0008152;GO:0050896;GO:0045229;GO:0043062	ENSG00000100985;ENSG00000102265;ENSG00000035862;ENSG00000157227;ENSG00000164692;ENSG00000087245;ENSG00000003436;ENSG00000262406;ENSG00000137673;ENSG00000038427;ENSG00000149968;ENSG00000166670;ENSG00000137745;ENSG00000118113;ENSG00000100234;ENSG00000108691;ENSG00000196611;ENSG00000146197;ENSG00000132692;ENSG00000108688;ENSG00000152377;ENSG00000116147;ENSG00000186340;ENSG00000107742;ENSG00000196104;ENSG00000170498;ENSG00000145681;ENSG00000125966;ENSG00000157150;ENSG00000198598;ENSG00000156103;ENSG00000159307;ENSG00000154736;ENSG00000111799	1	2	-	-	REAC:R-HSA-1474228
K1	cpdb	0.4	network_modules	7	TRUE	6.4557773122835e-24	37	34	13	0.38235294117647056	0.35135135135135137	GO:0030574	GO:BP	collagen catabolic process	16175	6846		0.07142857142857142	0.09302325581395349	37	16138	13	21	24	16117	16175	0.365133109116538	4	GO:0022411;GO:0008152;GO:0050896;GO:0045229;GO:0043062	ENSG00000100985;ENSG00000102265;ENSG00000035862;ENSG00000157227;ENSG00000164692;ENSG00000087245;ENSG00000003436;ENSG00000262406;ENSG00000137673;ENSG00000038427;ENSG00000149968;ENSG00000166670;ENSG00000137745;ENSG00000118113;ENSG00000100234;ENSG00000108691;ENSG00000196611;ENSG00000146197;ENSG00000132692;ENSG00000108688;ENSG00000152377;ENSG00000116147;ENSG00000186340;ENSG00000107742;ENSG00000196104;ENSG00000170498;ENSG00000145681;ENSG00000125966;ENSG00000157150;ENSG00000198598;ENSG00000156103;ENSG00000159307;ENSG00000154736;ENSG00000111799	1	1	GO:0030574	-	-
K1	cpdb	0.4	network_modules	8	TRUE	8.724406818387454e-9	35	9	5	0.5555555555555556	0.14285714285714285	REAC:R-HSA-2172127	REAC	DAP12 interactions	10916	432		0.1111111111111111	0.2	35	10881	5	4	30	10877	10916	0.2806580275808133	2	GO:0050789	ENSG00000288206;ENSG00000101307;ENSG00000124731;ENSG00000186407;ENSG00000178789;ENSG00000134539;ENSG00000008438;ENSG00000237508;ENSG00000204345;ENSG00000167851;ENSG00000186074;ENSG00000275452	2	1	-	-	REAC:R-HSA-2172127
K1	cpdb	0.4	network_modules	8	TRUE	9.399390566700814e-5	2	6	2	0.3333333333333333	1	GO:0034125	GO:BP	negative regulation of MyD88-dependent toll-like receptor signaling pathway	16175	8433		0.2222222222222222	0.3	2	16173	2	4	0	16169	16175	0.5772788679688248	3	GO:0050789	ENSG00000288206;ENSG00000101307;ENSG00000124731;ENSG00000186407;ENSG00000178789;ENSG00000134539;ENSG00000008438;ENSG00000237508;ENSG00000204345;ENSG00000167851;ENSG00000186074;ENSG00000275452	1	1	GO:0034125	-	-
