network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
M1	humanbase	0.6	network_modules	1	TRUE	1.9905684098125e-7	476	61	17	0.2786885245901639	0.03571428571428571	REAC:R-HSA-6798695	REAC	Neutrophil degranulation	10916	1597		0	0.14285714285714285	476	10440	17	44	459	10396	10916	0.08629401480838611	1	NA	1389;51714;387;440026;9445;10955;9341;26092;8031;8450;1997;51573;1362;51465;757;11342;2782;2776;3920;8073;5151;831;8826;55788;6093;6451;7905;3998;6760;11231;10097;9061;5862;6856;10424;10550;10092;57515;55754;1203;9236;9802;8417;9375;5573;9926;8773;847;23190;8763;10099;51170;81537;4947;4124;55858;3295;8895;9741;4074;175;950;64116;8724;5962;334;2180;8301;8804;9581;11034;10159;90;9991;9204;9522;10565;7009;8754;23479;80762;25932;140609;1432;1486;10552;10140;427;23471;10559;130617;102;9528;4179	1	1	-	-	REAC:R-HSA-6798695
M1	humanbase	0.6	network_modules	1	TRUE	1.626591860448312e-4	131	56	8	0.14285714285714285	0.061068702290076333	KEGG:04142	KEGG	Lysosome	8484	279		0.16666666666666666	0.2857142857142857	131	8353	8	48	123	8305	8484	0.08423654688133053	2	NA	1389;51714;387;440026;9445;10955;9341;26092;8031;8450;1997;51573;1362;51465;757;11342;2782;2776;3920;8073;5151;831;8826;55788;6093;6451;7905;3998;6760;11231;10097;9061;5862;6856;10424;10550;10092;57515;55754;1203;9236;9802;8417;9375;5573;9926;8773;847;23190;8763;10099;51170;81537;4947;4124;55858;3295;8895;9741;4074;175;950;64116;8724;5962;334;2180;8301;8804;9581;11034;10159;90;9991;9204;9522;10565;7009;8754;23479;80762;25932;140609;1432;1486;10552;10140;427;23471;10559;130617;102;9528;4179	1	1	-	KEGG:04142	-
M1	humanbase	0.6	network_modules	2	TRUE	7.854515652751238e-10	192	74	15	0.20270270270270271	0.078125	REAC:R-HSA-8868773	REAC	rRNA processing in the nucleus and cytosol	10916	2734		0.05357142857142857	0.07017543859649122	192	10724	15	59	177	10665	10916	0.11634147450556916	4	GO:0006396;GO:0042254;GO:0051641;GO:0006412;GO:0050789;GO:0016070	2935;64318;51182;60496;6950;81929;54517;7336;6880;27292;6632;8669;3376;25926;51018;1662;10606;1503;54433;56647;6732;9669;2107;9801;79017;5471;10492;1665;26354;23212;10576;22948;5718;7372;10885;4691;9933;51377;7019;10799;8487;8883;3308;2618;8872;5876;54962;23560;262;3329;1434;4953;9631;51388;55854;29889;1736;51001;51096;56902;57122;6731;6059;908;1964;28977;10128;11260;5901;6741;9188;11137;55759;9521;3843;9868;8894;1965;10199;10153;8886;23517;10527;26135;1977;7247;55726;5001;3066;55003;3313;8624;9221	1	1	-	-	REAC:R-HSA-8868773
M1	humanbase	0.6	network_modules	2	TRUE	7.225776156418132e-8	13	92	6	0.06521739130434782	0.46153846153846156	GO:1904816	GO:BP	positive regulation of protein localization to chromosome, telomeric region	16175	24131		0.125	0.14035087719298245	13	16162	6	86	7	16076	16175	0.17191491970562478	8	GO:0006396;GO:0042254;GO:0051641;GO:0006412;GO:0050789;GO:0016070	2935;64318;51182;60496;6950;81929;54517;7336;6880;27292;6632;8669;3376;25926;51018;1662;10606;1503;54433;56647;6732;9669;2107;9801;79017;5471;10492;1665;26354;23212;10576;22948;5718;7372;10885;4691;9933;51377;7019;10799;8487;8883;3308;2618;8872;5876;54962;23560;262;3329;1434;4953;9631;51388;55854;29889;1736;51001;51096;56902;57122;6731;6059;908;1964;28977;10128;11260;5901;6741;9188;11137;55759;9521;3843;9868;8894;1965;10199;10153;8886;23517;10527;26135;1977;7247;55726;5001;3066;55003;3313;8624;9221	6	1	GO:1904816	-	-
M1	humanbase	0.6	network_modules	2	TRUE	5.816876502802481e-7	139	51	10	0.19607843137254902	0.07194244604316546	KEGG:03008	KEGG	Ribosome biogenesis in eukaryotes	8484	207		0.16071428571428573	0.17543859649122806	139	8345	10	41	129	8304	8484	0.11008021638770611	10	GO:0006396;GO:0042254;GO:0051641;GO:0006412;GO:0050789;GO:0016070	2935;64318;51182;60496;6950;81929;54517;7336;6880;27292;6632;8669;3376;25926;51018;1662;10606;1503;54433;56647;6732;9669;2107;9801;79017;5471;10492;1665;26354;23212;10576;22948;5718;7372;10885;4691;9933;51377;7019;10799;8487;8883;3308;2618;8872;5876;54962;23560;262;3329;1434;4953;9631;51388;55854;29889;1736;51001;51096;56902;57122;6731;6059;908;1964;28977;10128;11260;5901;6741;9188;11137;55759;9521;3843;9868;8894;1965;10199;10153;8886;23517;10527;26135;1977;7247;55726;5001;3066;55003;3313;8624;9221	1	1	-	KEGG:03008	-
M1	humanbase	0.6	network_modules	3	TRUE	3.2174113137897876e-59	76	73	36	0.4931506849315068	0.47368421052631576	REAC:R-HSA-909733	REAC	Interferon alpha/beta signaling	10916	1228		0	0.004651162790697674	76	10840	36	37	40	10803	10916	0.479770353923292	1	GO:0044419;GO:0002376;GO:0050789;GO:0001816;GO:0016032;GO:0050896	3429;5721;5699;8743;103;94240;151636;6890;5920;55337;9235;56829;4615;2633;10561;80833;10346;64761;2634;3134;9246;5696;5359;51191;3428;3135;55601;10964;24138;6737;3659;3437;10410;54739;3601;3430;3665;54809;5698;23586;129607;3105;3669;3431;91543;3959;3965;4061;5720;83666;6772;6672;3627;6773;8638;10581;64108;10384;57674;3106;9636;3600;5371;6892;64135;4600;10379;2537;3434;11274;3137;4938;3433;219285;567;834;7453;9111;684;4599;51056;6373;4940;3133;3107;8519;4939	1	1	-	-	REAC:R-HSA-909733
M1	humanbase	0.6	network_modules	3	TRUE	6.622969119379784e-53	228	84	42	0.5	0.18421052631578946	GO:0051607	GO:BP	defense response to virus	16175	13823		0.009345794392523364	0.013953488372093023	228	15947	42	42	186	15905	16175	0.2978078376754243	3	GO:0044419;GO:0002376;GO:0050789;GO:0001816;GO:0016032;GO:0050896	3429;5721;5699;8743;103;94240;151636;6890;5920;55337;9235;56829;4615;2633;10561;80833;10346;64761;2634;3134;9246;5696;5359;51191;3428;3135;55601;10964;24138;6737;3659;3437;10410;54739;3601;3430;3665;54809;5698;23586;129607;3105;3669;3431;91543;3959;3965;4061;5720;83666;6772;6672;3627;6773;8638;10581;64108;10384;57674;3106;9636;3600;5371;6892;64135;4600;10379;2537;3434;11274;3137;4938;3433;219285;567;834;7453;9111;684;4599;51056;6373;4940;3133;3107;8519;4939	2	1	GO:0051607	-	-
M1	humanbase	0.6	network_modules	3	TRUE	5.007091697631753e-18	198	52	20	0.38461538461538464	0.10101010101010101	KEGG:05169	KEGG	Epstein-Barr virus infection	8484	450		0.09813084112149532	0.10232558139534884	198	8286	20	32	178	8254	8484	0.18791986491806223	22	GO:0044419;GO:0002376;GO:0050789;GO:0001816;GO:0016032;GO:0050896	3429;5721;5699;8743;103;94240;151636;6890;5920;55337;9235;56829;4615;2633;10561;80833;10346;64761;2634;3134;9246;5696;5359;51191;3428;3135;55601;10964;24138;6737;3659;3437;10410;54739;3601;3430;3665;54809;5698;23586;129607;3105;3669;3431;91543;3959;3965;4061;5720;83666;6772;6672;3627;6773;8638;10581;64108;10384;57674;3106;9636;3600;5371;6892;64135;4600;10379;2537;3434;11274;3137;4938;3433;219285;567;834;7453;9111;684;4599;51056;6373;4940;3133;3107;8519;4939	1	1	-	KEGG:05169	-
M1	humanbase	0.6	network_modules	4	TRUE	8.136542242145584e-117	90	74	59	0.7972972972972973	0.6555555555555556	REAC:R-HSA-156902	REAC	Peptide chain elongation	10916	1723		0.015625	0.03076923076923077	90	10826	59	15	31	10811	10916	0.7209005052712849	2	GO:0006412;GO:0042254	6136;207032;3151;7178;6169;6164;6142;6175;51398;6129;6217;6137;2509;1937;6130;6171;6218;6176;6170;6167;6210;6132;6193;6189;6224;2597;4946;6143;6205;6227;7311;6173;51372;1915;5478;6229;1072;6228;6156;5757;6188;9168;6207;6128;6222;6206;6204;84790;57570;29997;6202;6187;51186;10209;6157;6122;6134;23521;6147;6158;71;7316;6191;9349;231;6133;6155;6141;6232;3020;6160;114915;6181;7314;60;6209;6234;6223;6235;441951;10376;10399;6168;6208;6161;6165;3921	2	1	-	-	REAC:R-HSA-156902
M1	humanbase	0.6	network_modules	4	TRUE	6.8492735157781496e-102	158	81	59	0.7283950617283951	0.37341772151898733	GO:0002181	GO:BP	cytoplasmic translation	16175	729		0.25	0.26153846153846155	158	16017	59	22	99	15995	16175	0.5183691408088213	17	GO:0006412;GO:0042254	6136;207032;3151;7178;6169;6164;6142;6175;51398;6129;6217;6137;2509;1937;6130;6171;6218;6176;6170;6167;6210;6132;6193;6189;6224;2597;4946;6143;6205;6227;7311;6173;51372;1915;5478;6229;1072;6228;6156;5757;6188;9168;6207;6128;6222;6206;6204;84790;57570;29997;6202;6187;51186;10209;6157;6122;6134;23521;6147;6158;71;7316;6191;9349;231;6133;6155;6141;6232;3020;6160;114915;6181;7314;60;6209;6234;6223;6235;441951;10376;10399;6168;6208;6161;6165;3921	1	1	GO:0002181	-	-
