network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
K1	cpdb	0	network_modules	1	GO:BP	GO:0045109	2.89261098365923e-96	1	0.7406053964143178	1	intermediate filament organization	GO:0045109	-	-
K1	cpdb	0	network_modules	1	GO:BP	GO:0045104	6.580682960541784e-92	2	0.6765629869778168	2	intermediate filament cytoskeleton organization	GO:0045109	-	-
K1	cpdb	0	network_modules	1	GO:BP	GO:0045103	1.2302270032872002e-91	3	0.672596026818746	3	intermediate filament-based process	GO:0045109	-	-
K1	cpdb	0	network_modules	1	REAC	REAC:R-HSA-6809371	2.559082862809735e-78	1	0.5567508391316988	1	Formation of the cornified envelope	-	-	REAC:R-HSA-6809371
K1	cpdb	0	network_modules	1	REAC	REAC:R-HSA-6805567	5.078323285368002e-68	2	0.42784685927101124	2	Keratinization	-	-	REAC:R-HSA-6809371
K1	cpdb	0	network_modules	1	GO:BP	GO:0030855	8.910663401848313e-59	4	0.28919816685162975	4	epithelial cell differentiation	GO:0045109	-	-
K1	cpdb	0	network_modules	3	REAC	REAC:R-HSA-2172127	4.9134086202991114e-11	1	0.3774445051292396	1	DAP12 interactions	-	-	REAC:R-HSA-2172127
K1	cpdb	0	network_modules	3	GO:BP	GO:1990840	2.5766769395307935e-8	1	0.35595147508138325	1	response to lectin	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:1990858	2.5766769395307935e-8	2	0.35595147508138325	2	cellular response to lectin	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0002223	2.5766769395307935e-8	3	0.35595147508138325	3	stimulatory C-type lectin receptor signaling pathway	GO:1990840	-	-
K1	cpdb	0	network_modules	3	KEGG	KEGG:04650	3.016697516632168e-8	1	0.19939073793682335	1	Natural killer cell mediated cytotoxicity	-	KEGG:04650	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0032814	5.443952174384187e-8	4	0.32615404812435905	4	regulation of natural killer cell activation	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0006968	9.886480678874118e-7	5	0.23026811077481898	5	cellular defense response	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0001912	1.6945499210928439e-6	6	0.21557198967174507	6	positive regulation of leukocyte mediated cytotoxicity	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0031343	2.553817424510682e-6	7	0.2049733186457158	7	positive regulation of cell killing	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0030101	5.2048427329265474e-6	8	0.1877207828081148	8	natural killer cell activation	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0001910	6.1064681599850105e-6	9	0.18404094976434385	9	regulation of leukocyte mediated cytotoxicity	GO:1990840	-	-
K1	cpdb	0	network_modules	3	GO:BP	GO:0002220	8.661999646463662e-6	10	0.1762230384338267	10	innate immune response activating cell surface receptor signaling pathway	GO:1990840	-	-
K1	cpdb	0	network_modules	4	REAC	REAC:R-HSA-420499	7.66683332179178e-6	1	0.2768922564792782	1	Class C/3 (Metabotropic glutamate/pheromone receptors)	-	-	REAC:R-HSA-420499
K1	cpdb	0	network_modules	4	REAC	REAC:R-HSA-9717207	8.94282122883248e-6	2	0.2700295260839489	2	Sensory perception of sweet, bitter, and umami (glutamate) taste	-	-	REAC:R-HSA-420499
K1	cpdb	0	network_modules	4	GO:BP	GO:0001582	1.0921196658452368e-5	1	0.8164713379547893	1	detection of chemical stimulus involved in sensory perception of sweet taste	GO:0001582	-	-
K1	cpdb	0	network_modules	10	KEGG	KEGG:03050	5.739471313418517e-84	1	0.7670363211388593	1	Proteasome	-	KEGG:03050	-
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-1236978	4.985588742546925e-83	1	0.7119270614071334	1	Cross-presentation of soluble exogenous antigens (endosomes)	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-211733	2.261703728363242e-82	2	0.7047025612050339	2	Regulation of activated PAK-2p34 by proteasome mediated degradation	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-350562	9.593266553518605e-82	3	0.6976909144196032	3	Regulation of ornithine decarboxylase (ODC)	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-180534	3.8297312157759066e-81	4	0.690881844204364	4	Vpu mediated degradation of CD4	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-349425	3.8297312157759066e-81	5	0.690881844204364	5	Autodegradation of the E3 ubiquitin ligase COP1	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-69601	3.8297312157759066e-81	6	0.690881844204364	6	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-75815	3.8297312157759066e-81	7	0.690881844204364	7	Ubiquitin-dependent degradation of Cyclin D	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-69610	3.8297312157759066e-81	8	0.690881844204364	8	p53-Independent DNA Damage Response	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-69613	3.8297312157759066e-81	9	0.690881844204364	9	p53-Independent G1/S DNA damage checkpoint	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-180585	1.4469643933363998e-80	10	0.6842657554501675	10	Vif-mediated degradation of APOBEC3G	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-169911	1.4469643933363998e-80	11	0.6842657554501675	11	Regulation of Apoptosis	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-450408	5.1987865234306235e-80	12	0.6778336777134583	12	AUF1 (hnRNP D0) binds and destabilizes mRNA	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-174113	1.783553966553239e-79	13	0.6715772138777661	13	SCF-beta-TrCP mediated degradation of Emi1	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-4641257	1.783553966553239e-79	14	0.6715772138777661	14	Degradation of AXIN	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-8854050	1.783553966553239e-79	15	0.6715772138777661	15	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5362768	5.863633908221643e-79	16	0.6654884938799469	16	Hh mutants are degraded by ERAD	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-69541	1.8531501510210536e-78	17	0.6595601329210496	17	Stabilization of p53	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-4641258	1.8531501510210536e-78	18	0.6595601329210496	18	Degradation of DVL	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-351202	5.645811018580516e-78	19	0.6537851936570314	20	Metabolism of polyamines	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5387390	1.662224242091276e-77	20	0.6481571519289862	22	Hh mutants abrogate ligand secretion	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5676590	1.662224242091276e-77	21	0.6481571519289862	23	NIK-->noncanonical NF-kB signaling	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5610783	4.739829833574045e-77	22	0.6426698656478284	24	Degradation of GLI2 by the proteasome	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5607761	4.739829833574045e-77	23	0.6426698656478284	25	Dectin-1 mediated noncanonical NF-kB signaling	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5610785	4.739829833574045e-77	24	0.6426698656478284	26	GLI3 is processed to GLI3R by the proteasome	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5610780	4.739829833574045e-77	25	0.6426698656478284	27	Degradation of GLI1 by the proteasome	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5678895	1.3116290017666723e-76	26	0.6373175464959111	28	Defective CFTR causes cystic fibrosis	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-4608870	2.3619298773280553e-75	27	0.6220172894583179	29	Asymmetric localization of PCP proteins	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-9762114	5.756123045486604e-75	28	0.6551860424505689	19	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5358346	5.893154270643702e-75	29	0.6171531747068515	30	Hedgehog ligand biogenesis	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-69563	1.4377014376007266e-74	30	0.6123995642613628	31	p53-Dependent G1 DNA Damage Response	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-1234176	1.4377014376007266e-74	31	0.6123995642613628	32	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-69580	1.4377014376007266e-74	32	0.6123995642613628	33	p53-Dependent G1/S DNA damage checkpoint	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-9604323	1.9026146583085703e-74	33	0.6489066827764584	21	Negative regulation of NOTCH4 signaling	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-1169091	3.433413635289178e-74	34	0.607752322646069	34	Activation of NF-kappaB in B cells	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-5658442	3.433413635289178e-74	35	0.607752322646069	35	Regulation of RAS by GAPs	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-174154	8.03484707302216e-74	36	0.6032075279589282	36	APC/C:Cdc20 mediated degradation of Securin	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	10	REAC	REAC:R-HSA-69615	8.03484707302216e-74	37	0.6032075279589282	37	G1/S DNA Damage Checkpoints	-	-	REAC:R-HSA-1236978
K1	cpdb	0	network_modules	11	REAC	REAC:R-HSA-3238698	9.169753503519814e-33	1	0.6291505090008009	1	WNT ligand biogenesis and trafficking	-	-	REAC:R-HSA-3238698
K1	cpdb	0	network_modules	11	KEGG	KEGG:04310	1.9207745185676931e-31	1	0.32740793976307203	3	Wnt signaling pathway	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	GO:BP	GO:0016055	3.133403516716888e-28	1	0.2261609323503211	4	Wnt signaling pathway	GO:0071300	-	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:05217	4.4597306939130395e-28	2	0.4315640379949031	1	Basal cell carcinoma	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	GO:BP	GO:0060070	2.4731392972697727e-25	2	0.23470318869182957	3	canonical Wnt signaling pathway	GO:0071300	-	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:04916	1.0681727933489041e-24	3	0.3396584736206348	2	Melanogenesis	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	REAC	REAC:R-HSA-373080	1.3682968966729997e-23	2	0.3308988637808677	2	Class B/2 (Secretin family receptors)	-	-	REAC:R-HSA-3238698
K1	cpdb	0	network_modules	11	KEGG	KEGG:04550	2.693007169900397e-22	4	0.2843491679630516	4	Signaling pathways regulating pluripotency of stem cells	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:05224	4.154124144540601e-22	5	0.28034987845770515	5	Breast cancer	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	REAC	REAC:R-HSA-195721	4.308428913564541e-22	3	0.2118319906736387	3	Signaling by WNT	-	-	REAC:R-HSA-3238698
K1	cpdb	0	network_modules	11	KEGG	KEGG:05226	4.620557540446364e-22	6	0.27937524999165286	6	Gastric cancer	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:04934	7.779122483853493e-22	7	0.2746450036225032	7	Cushing syndrome	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:04150	9.53343885982752e-22	8	0.27281671325508444	8	mTOR signaling pathway	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:04390	1.165133490170454e-21	9	0.2710231388643366	9	Hippo signaling pathway	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:05225	2.7829291223346566e-21	10	0.26335343936991246	10	Hepatocellular carcinoma	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:05205	7.357573370608571e-20	11	0.23612165009659286	11	Proteoglycans in cancer	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	GO:BP	GO:0045165	1.891201940584529e-18	3	0.21739549233950187	5	cell fate commitment	GO:0071300	-	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:05165	1.074084217836622e-16	12	0.18391488144447507	12	Human papillomavirus infection	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	KEGG	KEGG:05010	9.8453507162183e-16	13	0.1700867182295863	13	Alzheimer disease	-	KEGG:05217	-
K1	cpdb	0	network_modules	11	GO:BP	GO:0032526	3.156088620569991e-14	4	0.24999514102603296	2	response to retinoic acid	GO:0071300	-	-
K1	cpdb	0	network_modules	11	REAC	REAC:R-HSA-500792	1.4016154168858474e-13	4	0.14438556532453534	4	GPCR ligand binding	-	-	REAC:R-HSA-3238698
K1	cpdb	0	network_modules	11	GO:BP	GO:0071300	2.763711037884475e-13	5	0.2683769753569458	1	cellular response to retinoic acid	GO:0071300	-	-
K1	cpdb	0	network_modules	12	KEGG	KEGG:04975	6.004845506318434e-6	1	0.2635116486172567	1	Fat digestion and absorption	-	KEGG:04975	-
K1	cpdb	0	network_modules	12	REAC	REAC:R-HSA-192456	6.842048825137734e-5	1	0.5772444595545048	1	Digestion of dietary lipid	-	-	REAC:R-HSA-192456
K1	cpdb	0	network_modules	13	REAC	REAC:R-HSA-6809371	2.863850412583413e-4	1	0.152213801969879	1	Formation of the cornified envelope	-	-	REAC:R-HSA-6809371
K1	cpdb	0	network_modules	14	REAC	REAC:R-HSA-1296072	3.1342757162222643e-24	1	0.48338530108464195	1	Voltage gated Potassium channels	-	-	REAC:R-HSA-1296072
K1	cpdb	0	network_modules	14	GO:BP	GO:0071805	3.818962692620605e-21	1	0.2547155637547786	1	potassium ion transmembrane transport	GO:0071805	-	-
K1	cpdb	0	network_modules	14	GO:BP	GO:0006813	1.0113037987476475e-20	2	0.2447623752221422	2	potassium ion transport	GO:0071805	-	-
K1	cpdb	0	network_modules	15	GO:BP	GO:0052695	1.5991614316799314e-12	1	0.4877085666900996	1	cellular glucuronidation	GO:0052695	-	-
