network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	cpdb	0.1	network_modules	1	REAC	REAC:R-HSA-1663150	1.80735011646004e-4	1	0.21551338836944317	1	The activation of arylsulfatases	-	-	REAC:R-HSA-1663150
R1	cpdb	0.1	network_modules	1	GO:BP	GO:0016338	7.738688763867622e-4	1	0.17653919094160347	1	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	GO:0016338	-	-
R1	cpdb	0.1	network_modules	2	REAC	REAC:R-HSA-418890	4.009588640883723e-10	1	0.382761450984001	1	Role of second messengers in netrin-1 signaling	-	-	REAC:R-HSA-418890
R1	cpdb	0.1	network_modules	2	GO:BP	GO:0051480	8.531943434278525e-7	1	0.1850118402199794	1	regulation of cytosolic calcium ion concentration	GO:0051480	-	-
R1	cpdb	0.1	network_modules	3	KEGG	KEGG:04662	6.165735643359924e-4	1	0.11127694158373609	1	B cell receptor signaling pathway	-	KEGG:04662	-
R1	cpdb	0.1	network_modules	4	GO:BP	GO:1990573	2.2561852518212961e-13	1	0.23357165997421947	1	potassium ion import across plasma membrane	GO:1990573	-	-
R1	cpdb	0.1	network_modules	4	REAC	REAC:R-HSA-1296065	2.9530582833608564e-13	1	0.29335337830074143	2	Inwardly rectifying K+ channels	-	-	REAC:R-HSA-1296065
R1	cpdb	0.1	network_modules	6	KEGG	KEGG:03420	1.2990103498939393e-31	1	0.4329409152862976	1	Nucleotide excision repair	-	KEGG:03420	-
R1	cpdb	0.1	network_modules	6	GO:BP	GO:0006289	4.613136263046926e-31	1	0.35059230047171336	1	nucleotide-excision repair	GO:0006289	-	-
R1	cpdb	0.1	network_modules	6	REAC	REAC:R-HSA-5696395	1.4087402081199142e-27	1	0.4229340241494804	1	Formation of Incision Complex in GG-NER	-	-	REAC:R-HSA-5696395
R1	cpdb	0.1	network_modules	7	KEGG	KEGG:03022	5.315953179523394e-42	1	0.5733778919394508	1	Basal transcription factors	-	KEGG:03022	-
R1	cpdb	0.1	network_modules	7	REAC	REAC:R-HSA-167162	5.379498773160883e-32	1	0.4558083568720682	1	RNA Polymerase II HIV Promoter Escape	-	-	REAC:R-HSA-167162
R1	cpdb	0.1	network_modules	7	GO:BP	GO:0051123	5.734710685045878e-29	2	0.34275247417800225	1	RNA polymerase II preinitiation complex assembly	GO:0051123	-	-
R1	cpdb	0.1	network_modules	8	GO:BP	GO:0034329	0.0038074245085852948	1	0.074440482206224165	1	cell junction assembly	GO:0034329	-	-
