network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
R1	cpdb	0.4	network_modules	1	TRUE	9.247550273174836e-5	12	13	3	0.23076923076923078	0.25	REAC:R-HSA-1663150	REAC	The activation of arylsulfatases	10916	2498		0	0.3333333333333333	12	10904	3	10	9	10894	10916	0.23932208897613966	1	NA	ENSG00000129103;ENSG00000106392;ENSG00000185615;ENSG00000079150;ENSG00000120942;ENSG00000167123;ENSG00000079459;ENSG00000171861;ENSG00000117862;ENSG00000065057;ENSG00000149380;ENSG00000023318;ENSG00000131730;ENSG00000162433;ENSG00000001630;ENSG00000141337;ENSG00000144455	1	1	-	-	REAC:R-HSA-1663150
R1	cpdb	0.4	network_modules	2	TRUE	6.6365327560523615e-9	11	25	5	0.2	0.45454545454545453	REAC:R-HSA-2206281	REAC	Mucopolysaccharidoses	10916	1493		0.05	0.09523809523809523	11	10905	5	20	6	10885	10916	0.30048773985972965	2	GO:0019538;GO:0009057	ENSG00000144935;ENSG00000143387;ENSG00000107779;ENSG00000135047;ENSG00000100299;ENSG00000112149;ENSG00000010404;ENSG00000103811;ENSG00000138741;ENSG00000116031;ENSG00000170373;ENSG00000175938;ENSG00000110013;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000101441;ENSG00000109861;ENSG00000072315;ENSG00000169919;ENSG00000221983;ENSG00000204217;ENSG00000141012;ENSG00000108784;ENSG00000138744;ENSG00000181523;ENSG00000137976;ENSG00000109323;ENSG00000276045;ENSG00000168878;ENSG00000174136	1	1	-	-	REAC:R-HSA-2206281
R1	cpdb	0.4	network_modules	2	TRUE	1.3019638917058832e-7	19	26	5	0.19230769230769232	0.2631578947368421	KEGG:00531	KEGG	Glycosaminoglycan degradation	8484	75		0.15	0.19047619047619047	19	8465	5	21	14	8444	8484	0.22293211378205088	4	GO:0019538;GO:0009057	ENSG00000144935;ENSG00000143387;ENSG00000107779;ENSG00000135047;ENSG00000100299;ENSG00000112149;ENSG00000010404;ENSG00000103811;ENSG00000138741;ENSG00000116031;ENSG00000170373;ENSG00000175938;ENSG00000110013;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000101441;ENSG00000109861;ENSG00000072315;ENSG00000169919;ENSG00000221983;ENSG00000204217;ENSG00000141012;ENSG00000108784;ENSG00000138744;ENSG00000181523;ENSG00000137976;ENSG00000109323;ENSG00000276045;ENSG00000168878;ENSG00000174136	2	1	-	KEGG:00531	-
R1	cpdb	0.4	network_modules	3	TRUE	3.46752554269525e-7	9	20	4	0.2	0.4444444444444444	REAC:R-HSA-391908	REAC	Prostanoid ligand receptors	10916	1810		0	0.16666666666666666	9	10907	4	16	5	10891	10916	0.29730829796627206	1	GO:0065008	ENSG00000058668;ENSG00000136802;ENSG00000107317;ENSG00000125398;ENSG00000121989;ENSG00000037280;ENSG00000144891;ENSG00000167601;ENSG00000092445;ENSG00000101558;ENSG00000050628;ENSG00000122420;ENSG00000214160;ENSG00000147804;ENSG00000075673;ENSG00000167889;ENSG00000125384;ENSG00000042445;ENSG00000160951;ENSG00000076351;ENSG00000182621;ENSG00000150630	1	1	-	-	REAC:R-HSA-391908
R1	cpdb	0.4	network_modules	4	TRUE	2.9530582833608564e-13	35	21	8	0.38095238095238093	0.22857142857142856	REAC:R-HSA-1296065	REAC	Inwardly rectifying K+ channels	10916	1271		0	0.02040816326530612	35	10881	8	13	27	10868	10916	0.29335337830074143	1	GO:0006811;GO:0006936	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	1	2	-	-	REAC:R-HSA-1296065
R1	cpdb	0.4	network_modules	4	TRUE	1.8691552979118352e-12	43	25	8	0.32	0.18604651162790697	GO:1990573	GO:BP	potassium ion import across plasma membrane	16175	25222		0.020833333333333332	0.04081632653061224	43	16132	8	17	35	16115	16175	0.24248041732254685	2	GO:0006811;GO:0006936	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	1	1	GO:1990573	-	-
R1	cpdb	0.4	network_modules	4	TRUE	1.1659373280970703e-4	193	18	6	0.3333333333333333	0.031088082901554404	KEGG:04814	KEGG	Motor proteins	8484	366		0.25	0.2653061224489796	193	8291	6	12	187	8279	8484	0.09604961490175648	13	GO:0006811;GO:0006936	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	1	1	-	KEGG:04814	-
R1	cpdb	0.4	network_modules	5	TRUE	3.722206995788554e-24	18	24	11	0.4583333333333333	0.6111111111111112	REAC:R-HSA-163210	REAC	Formation of ATP by chemiosmotic coupling	10916	944		0	0.020833333333333332	18	10898	11	13	7	10885	10916	0.5283501470524657	1	GO:0009117;GO:0006119	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	1	1	-	-	REAC:R-HSA-163210
R1	cpdb	0.4	network_modules	5	TRUE	6.880257373559245e-18	232	21	15	0.7142857142857143	0.06465517241379311	KEGG:04714	KEGG	Thermogenesis	8484	349		0.0425531914893617	0.0625	232	8252	15	6	217	8246	8484	0.209818326081984	3	GO:0009117;GO:0006119	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	1	1	-	KEGG:04714	-
R1	cpdb	0.4	network_modules	5	TRUE	6.353896382657883e-17	65	28	11	0.39285714285714285	0.16923076923076924	GO:0042776	GO:BP	proton motive force-driven mitochondrial ATP synthesis	16175	10361		0.0851063829787234	0.10416666666666667	65	16110	11	17	54	16093	16175	0.25594243641981324	5	GO:0009117;GO:0006119	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	1	1	GO:0042776	-	-
