network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
K1	humanbase	0.4	network_modules	3	TRUE	5.210755453071737e-5	36	84	6	0.07142857142857142	0.16666666666666666	GO:0006749	GO:BP	glutathione metabolic process	16175	2447		0	0.3333333333333333	36	16139	6	78	30	16061	16175	0.10610289638027932	1	NA	231;79001;4048;10014;11337;51564;373156;100188893;25796;10062;3315;10169;10519;2987;475;6487;6888;706;51246;1192;567;381;9296;6748;2512;435;51734;60;6746;9168;9446;967;1476;2950;30;4946;2778;51160;2879;645;51614;7086;79090;7316;8659;23654;10961;4832;10627;37;10327;4258;54458;1072;51280;54470;50865;23474;54985;51225;25798;3155;23344;5664;3029;9776;2509;51084;11145;11257;6881;2644;84304;5184;949;132299;54935;149951;200185;29085;2232;6415;284004;51545;79991;57333;216;29099;56998;59271;2793;305;9711;3077;56606;7117;5201;686;728361
K1	humanbase	0.4	network_modules	4	TRUE	5.072638072794376e-7	11	4	3	0.75	0.2727272727272727	REAC:R-HSA-211999	REAC	CYP2E1 reactions	10916	293		0	0.043478260869565216	11	10905	3	1	8	10904	10916	0.4519699097320086	1	GO:0006629;GO:0006082;GO:0019748	1548;1549;1559;4635
K1	humanbase	0.4	network_modules	4	TRUE	2.8551692034200428e-6	18	4	3	0.75	0.16666666666666666	GO:0019373	GO:BP	epoxygenase P450 pathway	16175	5734		0.045454545454545456	0.08695652173913043	18	16157	3	1	15	16156	16175	0.3532690761523664	2	GO:0006629;GO:0006082;GO:0019748	1548;1549;1559;4635
K1	humanbase	0.4	network_modules	4	TRUE	5.440138849355111e-6	23	4	3	0.75	0.13043478260869565	REAC:R-HSA-211981	REAC	Xenobiotics	10916	2677		0.09090909090909091	0.13043478260869565	23	10893	3	1	20	10892	10916	0.3122792612002024	3	GO:0006629;GO:0006082;GO:0019748	1548;1549;1559;4635
K1	humanbase	0.4	network_modules	4	TRUE	9.163816459256636e-5	55	4	3	0.75	0.05454545454545454	GO:0019369	GO:BP	arachidonate metabolic process	16175	5730		0.13636363636363635	0.17391304347826086	55	16120	3	1	52	16119	16175	0.2017110958177741	4	GO:0006629;GO:0006082;GO:0019748	1548;1549;1559;4635
K1	humanbase	0.4	network_modules	4	TRUE	1.0057708668945589e-4	67	4	3	0.75	0.04477611940298507	KEGG:05204	KEGG	Chemical carcinogenesis - DNA adducts	8484	456		0.18181818181818182	0.21739130434782608	67	8417	3	1	64	8416	8484	0.18208774767012512	5	GO:0006629;GO:0006082;GO:0019748	1548;1549;1559;4635
K1	humanbase	0.4	network_modules	4	TRUE	1.0520974827486777e-4	68	4	3	0.75	0.04411764705882353	KEGG:00830	KEGG	Retinol metabolism	8484	127		0.22727272727272727	0.30434782608695654	68	8416	3	1	65	8415	8484	0.18072593663945005	6.5	GO:0006629;GO:0006082;GO:0019748	1548;1549;1559;4635
K1	humanbase	0.4	network_modules	4	TRUE	1.0520974827486777e-4	68	4	3	0.75	0.04411764705882353	KEGG:00982	KEGG	Drug metabolism - cytochrome P450	8484	156		0.22727272727272727	0.30434782608695654	68	8416	3	1	65	8415	8484	0.18072593663945005	6.5	GO:0006629;GO:0006082;GO:0019748	1548;1549;1559;4635
K1	humanbase	0.4	network_modules	5	TRUE	1.8153754688026619e-127	90	62	59	0.9516129032258065	0.6555555555555556	REAC:R-HSA-156902	REAC	Peptide chain elongation	10916	1723		0	0.015151515151515152	90	10826	59	3	31	10823	10916	0.788479479255511	1	GO:0006412;GO:0042254	6165;6167;100128140;6156;6235;100130211;6133;6175;6188;6189;7311;6141;6203;6128;6228;6217;6223;1915;23521;6122;6130;6143;6144;6147;6155;6161;6168;6170;6176;6187;6204;6209;6210;6218;6222;6224;6232;7178;9349;6158;6205;3921;6129;6134;6142;6157;6159;6164;6169;6171;6181;6191;6207;6208;6229;6230;6233;6234;9045;6173;6202;644315;29997;7314;128668;207032;389435;730029;113278;144581;153201;6206;220717;387101;647099;642741
K1	humanbase	0.4	network_modules	5	TRUE	1.0561415574998244e-125	94	62	59	0.9516129032258065	0.6276595744680851	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10916	870		0.015384615384615385	0.030303030303030304	94	10822	59	3	35	10819	10916	0.7713637806583641	2	GO:0006412;GO:0042254	6165;6167;100128140;6156;6235;100130211;6133;6175;6188;6189;7311;6141;6203;6128;6228;6217;6223;1915;23521;6122;6130;6143;6144;6147;6155;6161;6168;6170;6176;6187;6204;6209;6210;6218;6222;6224;6232;7178;9349;6158;6205;3921;6129;6134;6142;6157;6159;6164;6169;6171;6181;6191;6207;6208;6229;6230;6233;6234;9045;6173;6202;644315;29997;7314;128668;207032;389435;730029;113278;144581;153201;6206;220717;387101;647099;642741
K1	humanbase	0.4	network_modules	5	TRUE	9.056930384621118e-124	90	62	58	0.9354838709677419	0.6444444444444445	REAC:R-HSA-192823	REAC	Viral mRNA Translation	10916	2650		0.03076923076923077	0.045454545454545456	90	10826	58	4	32	10822	10916	0.7749986220802385	3	GO:0006412;GO:0042254	6165;6167;100128140;6156;6235;100130211;6133;6175;6188;6189;7311;6141;6203;6128;6228;6217;6223;1915;23521;6122;6130;6143;6144;6147;6155;6161;6168;6170;6176;6187;6204;6209;6210;6218;6222;6224;6232;7178;9349;6158;6205;3921;6129;6134;6142;6157;6159;6164;6169;6171;6181;6191;6207;6208;6229;6230;6233;6234;9045;6173;6202;644315;29997;7314;128668;207032;389435;730029;113278;144581;153201;6206;220717;387101;647099;642741
