network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
M1	humanbase	0.7	network_modules	1	REAC	REAC:R-HSA-913531	4.1849940838540693e-29	1	0.21599397993280195	4	Interferon Signaling	-	-	REAC:R-HSA-909733
M1	humanbase	0.7	network_modules	1	REAC	REAC:R-HSA-909733	6.63802180696492e-29	2	0.2926130154238113	1	Interferon alpha/beta signaling	-	-	REAC:R-HSA-909733
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0045087	2.890404400833361e-22	1	0.13027297090582576	13	innate immune response	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0034097	7.383514699543283e-22	2	0.13278742123575113	11	response to cytokine	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:1901652	7.383514699543283e-22	3	0.13278742123575113	12	response to peptide	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	REAC	REAC:R-HSA-877300	1.3859016981512028e-21	3	0.22902374356943359	3	Interferon gamma signaling	-	-	REAC:R-HSA-909733
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0009615	1.2771412979102068e-20	4	0.14677001252514343	6	response to virus	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0071345	1.5439099661500562e-18	5	0.1234133916652515	16	cellular response to cytokine stimulus	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0019221	7.443689513506434e-17	6	0.12358786536898068	15	cytokine-mediated signaling pathway	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	KEGG	KEGG:04612	8.946299860989573e-17	1	0.21961212338456942	1	Antigen processing and presentation	-	KEGG:04612	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0051607	3.7102999215863e-16	7	0.13728793449971075	9	defense response to virus	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0050776	6.398926819460972e-16	8	0.10625045777088023	24	regulation of immune response	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0031347	1.8532476989439554e-15	9	0.10743948138578745	23	regulation of defense response	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0050778	7.762817873519521e-15	10	0.10580190522740214	25	positive regulation of immune response	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0002831	9.771554332235198e-14	11	0.10792668034402601	22	regulation of response to biotic stimulus	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	KEGG	KEGG:05169	2.327559046016688e-13	2	0.14893645404954042	5	Epstein-Barr virus infection	-	KEGG:04612	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0034341	5.120557634876092e-13	12	0.14265250984954825	8	response to type II interferon	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0048525	1.6761164120138449e-12	13	0.14491820227727018	7	negative regulation of viral process	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0032103	3.386899021877398e-12	14	0.09771341819017243	28	positive regulation of response to external stimulus	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0045071	5.563662656806765e-12	15	0.159844431927111	4	negative regulation of viral genome replication	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0050792	6.649064224591861e-12	16	0.12314919198849889	17	regulation of viral process	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0045088	1.0827596884930828e-11	17	0.10141548525335445	27	regulation of innate immune response	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0001817	1.468051338598167e-11	18	0.09178187653859995	29	regulation of cytokine production	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0001816	1.686924887171146e-11	19	0.0914136894589367	31	cytokine production	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0035456	4.2868090806478833e-11	20	0.17680405820437411	1	response to interferon-beta	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	REAC	REAC:R-HSA-1236975	4.83897139458892e-11	4	0.14270612701300003	6	Antigen processing-Cross presentation	-	-	REAC:R-HSA-909733
M1	humanbase	0.7	network_modules	1	REAC	REAC:R-HSA-1236977	5.045105280286562e-11	5	0.24709644250173948	2	Endosomal/Vacuolar pathway	-	-	REAC:R-HSA-909733
M1	humanbase	0.7	network_modules	1	KEGG	KEGG:05416	7.085615854347862e-11	3	0.1669992072097722	2	Viral myocarditis	-	KEGG:04612	-
M1	humanbase	0.7	network_modules	1	REAC	REAC:R-HSA-1236974	1.8441378272521704e-10	6	0.142756187285867	5	ER-Phagosome pathway	-	-	REAC:R-HSA-909733
M1	humanbase	0.7	network_modules	1	GO:BP	GO:0006954	3.7650699171868476e-10	21	0.08650358147170197	36	inflammatory response	GO:0009615	-	-
M1	humanbase	0.7	network_modules	1	GO:BP	GO:1903900	4.942594238623977e-10	22	0.1148757713982179	21	regulation of viral life cycle	GO:0009615	-	-
