network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	humanbase	0.6	network_modules	10	GO:BP	GO:0034204	5.930449031721639e-4	1	0.17012417475866906	1	lipid translocation	GO:0034204	-	-
R1	humanbase	0.6	network_modules	17	REAC	REAC:R-HSA-9033500	0.0011284355467893483	1	0.30819652589076213	1	TYSND1 cleaves peroxisomal proteins	-	-	REAC:R-HSA-9033500
R1	humanbase	0.6	network_modules	20	REAC	REAC:R-HSA-8963898	8.730906310531019e-5	1	0.23482670676417305	1	Plasma lipoprotein assembly	-	-	REAC:R-HSA-8963898
R1	humanbase	0.6	network_modules	20	GO:BP	GO:0055088	5.503217583226739e-4	1	0.11442040736601485	1	lipid homeostasis	GO:0055088	-	-
R1	humanbase	0.6	network_modules	73	GO:BP	GO:0006123	7.041973282382614e-6	1	0.20959786815392034	1	mitochondrial electron transport, cytochrome c to oxygen	GO:0006123	-	-
R1	humanbase	0.6	network_modules	73	REAC	REAC:R-HSA-390696	9.701007011701141e-5	1	0.23482670676417305	1	Adrenoceptors	-	-	REAC:R-HSA-390696
R1	humanbase	0.6	network_modules	73	KEGG	KEGG:04260	3.740104558570974e-4	1	0.11565897047622518	1	Cardiac muscle contraction	-	KEGG:04260	-
R1	humanbase	0.6	network_modules	75	GO:BP	GO:0010666	1.6617157126435e-4	1	0.5162860129823625	1	positive regulation of cardiac muscle cell apoptotic process	GO:0010666	-	-
R1	humanbase	0.6	network_modules	75	REAC	REAC:R-HSA-111932	7.546241237176022e-4	2	0.31585093673197046	1	CaMK IV-mediated phosphorylation of CREB	-	-	REAC:R-HSA-111932
R1	humanbase	0.6	network_modules	75	KEGG	KEGG:04360	0.002019972212562463	1	0.10952273081635377	1	Axon guidance	-	KEGG:04360	-
R1	humanbase	0.6	network_modules	79	GO:BP	GO:0002283	4.5985620703460866e-5	1	0.26675693181223653	1	neutrophil activation involved in immune response	GO:0002283	-	-
R1	humanbase	0.6	network_modules	81	KEGG	KEGG:04610	2.1450090684497792e-4	1	0.16041576156372586	1	Complement and coagulation cascades	-	KEGG:04610	-
R1	humanbase	0.6	network_modules	86	GO:BP	GO:0065005	4.971163871309601e-7	1	0.27153392536451076	2	protein-lipid complex assembly	GO:0065005	-	-
R1	humanbase	0.6	network_modules	86	REAC	REAC:R-HSA-8963898	8.730906310531019e-5	1	0.23482670676417305	1	Plasma lipoprotein assembly	-	-	REAC:R-HSA-8963898
