network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
K1	cpdb	0	network_modules	1	TRUE	2.89261098365923e-96	71	41	40	0.975609756097561	0.5633802816901409	GO:0045109	GO:BP	intermediate filament organization	16175	11280		0	0.043478260869565216	71	16104	40	1	31	16103	16175	0.7406053964143178	1	GO:0006996;GO:0032502;GO:0032501	ENSG00000170421;ENSG00000186847;ENSG00000186832;ENSG00000135443;ENSG00000167768;ENSG00000172867;ENSG00000185479;ENSG00000125864;ENSG00000171346;ENSG00000171401;ENSG00000171345;ENSG00000186395;ENSG00000126337;ENSG00000205426;ENSG00000186081;ENSG00000189182;ENSG00000205420;ENSG00000171360;ENSG00000108417;ENSG00000185640;ENSG00000170486;ENSG00000170442;ENSG00000167916;ENSG00000186393;ENSG00000173908;ENSG00000186442;ENSG00000170454;ENSG00000171446;ENSG00000170523;ENSG00000185069;ENSG00000170477;ENSG00000197079;ENSG00000167767;ENSG00000170484;ENSG00000139648;ENSG00000170465;ENSG00000186049;ENSG00000204897;ENSG00000170423;ENSG00000196859;ENSG00000162927;ENSG00000108759;ENSG00000171695;ENSG00000178795
K1	cpdb	0	network_modules	1	TRUE	6.580682960541784e-92	85	41	40	0.975609756097561	0.47058823529411764	GO:0045104	GO:BP	intermediate filament cytoskeleton organization	16175	11275		0.045454545454545456	0.08695652173913043	85	16090	40	1	45	16089	16175	0.6765629869778168	2	GO:0006996;GO:0032502;GO:0032501	ENSG00000170421;ENSG00000186847;ENSG00000186832;ENSG00000135443;ENSG00000167768;ENSG00000172867;ENSG00000185479;ENSG00000125864;ENSG00000171346;ENSG00000171401;ENSG00000171345;ENSG00000186395;ENSG00000126337;ENSG00000205426;ENSG00000186081;ENSG00000189182;ENSG00000205420;ENSG00000171360;ENSG00000108417;ENSG00000185640;ENSG00000170486;ENSG00000170442;ENSG00000167916;ENSG00000186393;ENSG00000173908;ENSG00000186442;ENSG00000170454;ENSG00000171446;ENSG00000170523;ENSG00000185069;ENSG00000170477;ENSG00000197079;ENSG00000167767;ENSG00000170484;ENSG00000139648;ENSG00000170465;ENSG00000186049;ENSG00000204897;ENSG00000170423;ENSG00000196859;ENSG00000162927;ENSG00000108759;ENSG00000171695;ENSG00000178795
K1	cpdb	0	network_modules	1	TRUE	1.2302270032872002e-91	86	41	40	0.975609756097561	0.46511627906976744	GO:0045103	GO:BP	intermediate filament-based process	16175	11274		0.09090909090909091	0.13043478260869565	86	16089	40	1	46	16088	16175	0.672596026818746	3	GO:0006996;GO:0032502;GO:0032501	ENSG00000170421;ENSG00000186847;ENSG00000186832;ENSG00000135443;ENSG00000167768;ENSG00000172867;ENSG00000185479;ENSG00000125864;ENSG00000171346;ENSG00000171401;ENSG00000171345;ENSG00000186395;ENSG00000126337;ENSG00000205426;ENSG00000186081;ENSG00000189182;ENSG00000205420;ENSG00000171360;ENSG00000108417;ENSG00000185640;ENSG00000170486;ENSG00000170442;ENSG00000167916;ENSG00000186393;ENSG00000173908;ENSG00000186442;ENSG00000170454;ENSG00000171446;ENSG00000170523;ENSG00000185069;ENSG00000170477;ENSG00000197079;ENSG00000167767;ENSG00000170484;ENSG00000139648;ENSG00000170465;ENSG00000186049;ENSG00000204897;ENSG00000170423;ENSG00000196859;ENSG00000162927;ENSG00000108759;ENSG00000171695;ENSG00000178795
K1	cpdb	0	network_modules	1	TRUE	2.559082862809735e-78	128	40	40	1	0.3125	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0.13636363636363635	0.17391304347826086	128	10788	40	0	88	10788	10916	0.5567508391316988	4	GO:0006996;GO:0032502;GO:0032501	ENSG00000170421;ENSG00000186847;ENSG00000186832;ENSG00000135443;ENSG00000167768;ENSG00000172867;ENSG00000185479;ENSG00000125864;ENSG00000171346;ENSG00000171401;ENSG00000171345;ENSG00000186395;ENSG00000126337;ENSG00000205426;ENSG00000186081;ENSG00000189182;ENSG00000205420;ENSG00000171360;ENSG00000108417;ENSG00000185640;ENSG00000170486;ENSG00000170442;ENSG00000167916;ENSG00000186393;ENSG00000173908;ENSG00000186442;ENSG00000170454;ENSG00000171446;ENSG00000170523;ENSG00000185069;ENSG00000170477;ENSG00000197079;ENSG00000167767;ENSG00000170484;ENSG00000139648;ENSG00000170465;ENSG00000186049;ENSG00000204897;ENSG00000170423;ENSG00000196859;ENSG00000162927;ENSG00000108759;ENSG00000171695;ENSG00000178795
K1	cpdb	0	network_modules	1	TRUE	5.078323285368002e-68	215	40	40	1	0.18604651162790697	REAC:R-HSA-6805567	REAC	Keratinization	10916	1288		0.18181818181818182	0.21739130434782608	215	10701	40	0	175	10701	10916	0.42784685927101124	5	GO:0006996;GO:0032502;GO:0032501	ENSG00000170421;ENSG00000186847;ENSG00000186832;ENSG00000135443;ENSG00000167768;ENSG00000172867;ENSG00000185479;ENSG00000125864;ENSG00000171346;ENSG00000171401;ENSG00000171345;ENSG00000186395;ENSG00000126337;ENSG00000205426;ENSG00000186081;ENSG00000189182;ENSG00000205420;ENSG00000171360;ENSG00000108417;ENSG00000185640;ENSG00000170486;ENSG00000170442;ENSG00000167916;ENSG00000186393;ENSG00000173908;ENSG00000186442;ENSG00000170454;ENSG00000171446;ENSG00000170523;ENSG00000185069;ENSG00000170477;ENSG00000197079;ENSG00000167767;ENSG00000170484;ENSG00000139648;ENSG00000170465;ENSG00000186049;ENSG00000204897;ENSG00000170423;ENSG00000196859;ENSG00000162927;ENSG00000108759;ENSG00000171695;ENSG00000178795
K1	cpdb	0	network_modules	1	TRUE	8.910663401848313e-59	454	41	40	0.975609756097561	0.0881057268722467	GO:0030855	GO:BP	epithelial cell differentiation	16175	6938		0.22727272727272727	0.2608695652173913	454	15721	40	1	414	15720	16175	0.28919816685162975	6	GO:0006996;GO:0032502;GO:0032501	ENSG00000170421;ENSG00000186847;ENSG00000186832;ENSG00000135443;ENSG00000167768;ENSG00000172867;ENSG00000185479;ENSG00000125864;ENSG00000171346;ENSG00000171401;ENSG00000171345;ENSG00000186395;ENSG00000126337;ENSG00000205426;ENSG00000186081;ENSG00000189182;ENSG00000205420;ENSG00000171360;ENSG00000108417;ENSG00000185640;ENSG00000170486;ENSG00000170442;ENSG00000167916;ENSG00000186393;ENSG00000173908;ENSG00000186442;ENSG00000170454;ENSG00000171446;ENSG00000170523;ENSG00000185069;ENSG00000170477;ENSG00000197079;ENSG00000167767;ENSG00000170484;ENSG00000139648;ENSG00000170465;ENSG00000186049;ENSG00000204897;ENSG00000170423;ENSG00000196859;ENSG00000162927;ENSG00000108759;ENSG00000171695;ENSG00000178795
K1	cpdb	0	network_modules	3	TRUE	4.9134086202991114e-11	35	5	5	1	0.14285714285714285	REAC:R-HSA-2172127	REAC	DAP12 interactions	10916	432		0	0.021739130434782608	35	10881	5	0	30	10881	10916	0.3774445051292396	1	GO:0002376;GO:0001775;GO:0050789;GO:0050896	ENSG00000011600;ENSG00000288206;ENSG00000096264;ENSG00000134539;ENSG00000205809;ENSG00000254415;ENSG00000205810;ENSG00000275452
K1	cpdb	0	network_modules	3	TRUE	2.5766769395307935e-8	21	6	4	0.6666666666666666	0.19047619047619047	GO:1990840	GO:BP	response to lectin	16175	25313		0.022222222222222223	0.08695652173913043	21	16154	4	2	17	16152	16175	0.35595147508138325	3	GO:0002376;GO:0001775;GO:0050789;GO:0050896	ENSG00000011600;ENSG00000288206;ENSG00000096264;ENSG00000134539;ENSG00000205809;ENSG00000254415;ENSG00000205810;ENSG00000275452
K1	cpdb	0	network_modules	3	TRUE	2.5766769395307935e-8	21	6	4	0.6666666666666666	0.19047619047619047	GO:1990858	GO:BP	cellular response to lectin	16175	25318		0.022222222222222223	0.08695652173913043	21	16154	4	2	17	16152	16175	0.35595147508138325	3	GO:0002376;GO:0001775;GO:0050789;GO:0050896	ENSG00000011600;ENSG00000288206;ENSG00000096264;ENSG00000134539;ENSG00000205809;ENSG00000254415;ENSG00000205810;ENSG00000275452
K1	cpdb	0	network_modules	3	TRUE	2.5766769395307935e-8	21	6	4	0.6666666666666666	0.19047619047619047	GO:0002223	GO:BP	stimulatory C-type lectin receptor signaling pathway	16175	757		0.022222222222222223	0.08695652173913043	21	16154	4	2	17	16152	16175	0.35595147508138325	3	GO:0002376;GO:0001775;GO:0050789;GO:0050896	ENSG00000011600;ENSG00000288206;ENSG00000096264;ENSG00000134539;ENSG00000205809;ENSG00000254415;ENSG00000205810;ENSG00000275452
