network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
M1	string	0.9	network_modules	1	TRUE	3.2179787259934836e-82	108	75	51	0.68	0.4722222222222222	KEGG:03013	KEGG	Nucleocytoplasmic transport	8484	209		0	0.006289308176100629	108	8376	51	24	57	8352	8484	0.562122027707796	1	GO:0015931;GO:0006997;GO:0015031	ENSP00000209873;ENSP00000382779;ENSP00000300403;ENSP00000218004;ENSP00000436679;ENSP00000219169;ENSP00000446215;ENSP00000438483;ENSP00000471191;ENSP00000290158;ENSP00000384863;ENSP00000228799;ENSP00000311486;ENSP00000457168;ENSP00000337850;ENSP00000229179;ENSP00000444029;ENSP00000261396;ENSP00000316032;ENSP00000367721;ENSP00000355465;ENSP00000342262;ENSP00000373312;ENSP00000231498;ENSP00000310668;ENSP00000448054;ENSP00000245544;ENSP00000352400;ENSP00000361658;ENSP00000371155;ENSP00000308622;ENSP00000264883;ENSP00000285968;ENSP00000295119;ENSP00000232501;ENSP00000262144;ENSP00000383105;ENSP00000293883;ENSP00000483814;ENSP00000339881;ENSP00000240851;ENSP00000325827;ENSP00000356448;ENSP00000254508;ENSP00000283195;ENSP00000401470;ENSP00000254998;ENSP00000378504;ENSP00000258742;ENSP00000261574;ENSP00000261667;ENSP00000362937;ENSP00000362339;ENSP00000405926;ENSP00000321999;ENSP00000262982;ENSP00000361544;ENSP00000379182;ENSP00000264933;ENSP00000306881;ENSP00000381823;ENSP00000280551;ENSP00000428564;ENSP00000378721;ENSP00000343405;ENSP00000475750;ENSP00000362807;ENSP00000338844;ENSP00000282091;ENSP00000441765;ENSP00000458954;ENSP00000428259;ENSP00000401564;ENSP00000479494;ENSP00000385334;ENSP00000380820;ENSP00000288071;ENSP00000377298;ENSP00000345895;ENSP00000454852;ENSP00000334373;ENSP00000362728;ENSP00000360483;ENSP00000297145;ENSP00000297540;ENSP00000324020;ENSP00000306117;ENSP00000359370;ENSP00000385432;ENSP00000308339;ENSP00000379696;ENSP00000319052;ENSP00000383145;ENSP00000327821;ENSP00000341483;ENSP00000361418;ENSP00000358071;ENSP00000484645;ENSP00000485586	1	1	-	KEGG:03013	-
M1	string	0.9	network_modules	1	TRUE	2.4076879604864107e-72	261	94	55	0.5851063829787234	0.210727969348659	GO:0006913	GO:BP	nucleocytoplasmic transport	16175	2562		0.006329113924050633	0.018867924528301886	261	15914	55	39	206	15875	16175	0.34524819009839536	2.5	GO:0015931;GO:0006997;GO:0015031	ENSP00000209873;ENSP00000382779;ENSP00000300403;ENSP00000218004;ENSP00000436679;ENSP00000219169;ENSP00000446215;ENSP00000438483;ENSP00000471191;ENSP00000290158;ENSP00000384863;ENSP00000228799;ENSP00000311486;ENSP00000457168;ENSP00000337850;ENSP00000229179;ENSP00000444029;ENSP00000261396;ENSP00000316032;ENSP00000367721;ENSP00000355465;ENSP00000342262;ENSP00000373312;ENSP00000231498;ENSP00000310668;ENSP00000448054;ENSP00000245544;ENSP00000352400;ENSP00000361658;ENSP00000371155;ENSP00000308622;ENSP00000264883;ENSP00000285968;ENSP00000295119;ENSP00000232501;ENSP00000262144;ENSP00000383105;ENSP00000293883;ENSP00000483814;ENSP00000339881;ENSP00000240851;ENSP00000325827;ENSP00000356448;ENSP00000254508;ENSP00000283195;ENSP00000401470;ENSP00000254998;ENSP00000378504;ENSP00000258742;ENSP00000261574;ENSP00000261667;ENSP00000362937;ENSP00000362339;ENSP00000405926;ENSP00000321999;ENSP00000262982;ENSP00000361544;ENSP00000379182;ENSP00000264933;ENSP00000306881;ENSP00000381823;ENSP00000280551;ENSP00000428564;ENSP00000378721;ENSP00000343405;ENSP00000475750;ENSP00000362807;ENSP00000338844;ENSP00000282091;ENSP00000441765;ENSP00000458954;ENSP00000428259;ENSP00000401564;ENSP00000479494;ENSP00000385334;ENSP00000380820;ENSP00000288071;ENSP00000377298;ENSP00000345895;ENSP00000454852;ENSP00000334373;ENSP00000362728;ENSP00000360483;ENSP00000297145;ENSP00000297540;ENSP00000324020;ENSP00000306117;ENSP00000359370;ENSP00000385432;ENSP00000308339;ENSP00000379696;ENSP00000319052;ENSP00000383145;ENSP00000327821;ENSP00000341483;ENSP00000361418;ENSP00000358071;ENSP00000484645;ENSP00000485586	1	1	GO:0006913	-	-
M1	string	0.9	network_modules	1	TRUE	4.480529784378113e-64	34	77	31	0.4025974025974026	0.9117647058823529	REAC:R-HSA-177243	REAC	Interactions of Rev with host cellular proteins	10916	1221		0.0189873417721519	0.025157232704402517	34	10882	31	46	3	10836	10916	0.6042524889257187	4	GO:0015931;GO:0006997;GO:0015031	ENSP00000209873;ENSP00000382779;ENSP00000300403;ENSP00000218004;ENSP00000436679;ENSP00000219169;ENSP00000446215;ENSP00000438483;ENSP00000471191;ENSP00000290158;ENSP00000384863;ENSP00000228799;ENSP00000311486;ENSP00000457168;ENSP00000337850;ENSP00000229179;ENSP00000444029;ENSP00000261396;ENSP00000316032;ENSP00000367721;ENSP00000355465;ENSP00000342262;ENSP00000373312;ENSP00000231498;ENSP00000310668;ENSP00000448054;ENSP00000245544;ENSP00000352400;ENSP00000361658;ENSP00000371155;ENSP00000308622;ENSP00000264883;ENSP00000285968;ENSP00000295119;ENSP00000232501;ENSP00000262144;ENSP00000383105;ENSP00000293883;ENSP00000483814;ENSP00000339881;ENSP00000240851;ENSP00000325827;ENSP00000356448;ENSP00000254508;ENSP00000283195;ENSP00000401470;ENSP00000254998;ENSP00000378504;ENSP00000258742;ENSP00000261574;ENSP00000261667;ENSP00000362937;ENSP00000362339;ENSP00000405926;ENSP00000321999;ENSP00000262982;ENSP00000361544;ENSP00000379182;ENSP00000264933;ENSP00000306881;ENSP00000381823;ENSP00000280551;ENSP00000428564;ENSP00000378721;ENSP00000343405;ENSP00000475750;ENSP00000362807;ENSP00000338844;ENSP00000282091;ENSP00000441765;ENSP00000458954;ENSP00000428259;ENSP00000401564;ENSP00000479494;ENSP00000385334;ENSP00000380820;ENSP00000288071;ENSP00000377298;ENSP00000345895;ENSP00000454852;ENSP00000334373;ENSP00000362728;ENSP00000360483;ENSP00000297145;ENSP00000297540;ENSP00000324020;ENSP00000306117;ENSP00000359370;ENSP00000385432;ENSP00000308339;ENSP00000379696;ENSP00000319052;ENSP00000383145;ENSP00000327821;ENSP00000341483;ENSP00000361418;ENSP00000358071;ENSP00000484645;ENSP00000485586	1	1	-	-	REAC:R-HSA-177243
M1	string	0.9	network_modules	2	TRUE	7.46852903917241e-46	244	76	41	0.5394736842105263	0.1680327868852459	REAC:R-HSA-8951664	REAC	Neddylation	10916	1559		0	0.010752688172043012	244	10672	41	35	203	10637	10916	0.29290729046870345	1	GO:0009057;GO:0006508;GO:0022607;GO:0036211;GO:0050789	ENSP00000264414;ENSP00000356230;ENSP00000265038;ENSP00000171111;ENSP00000215739;ENSP00000226225;ENSP00000377001;ENSP00000370671;ENSP00000455785;ENSP00000443191;ENSP00000351933;ENSP00000216225;ENSP00000331682;ENSP00000312397;ENSP00000336800;ENSP00000401878;ENSP00000354855;ENSP00000476795;ENSP00000280098;ENSP00000344547;ENSP00000343273;ENSP00000385096;ENSP00000380252;ENSP00000479101;ENSP00000273963;ENSP00000366886;ENSP00000284669;ENSP00000209884;ENSP00000284503;ENSP00000228872;ENSP00000415556;ENSP00000393183;ENSP00000231948;ENSP00000366953;ENSP00000356814;ENSP00000351147;ENSP00000364589;ENSP00000359385;ENSP00000442318;ENSP00000252050;ENSP00000456340;ENSP00000310686;ENSP00000483236;ENSP00000352928;ENSP00000252015;ENSP00000357052;ENSP00000256996;ENSP00000301764;ENSP00000364404;ENSP00000254337;ENSP00000356641;ENSP00000371682;ENSP00000313034;ENSP00000384109;ENSP00000451235;ENSP00000355958;ENSP00000341351;ENSP00000362146;ENSP00000301633;ENSP00000313950;ENSP00000378295;ENSP00000216911;ENSP00000432768;ENSP00000473381;ENSP00000281043;ENSP00000347444;ENSP00000262713;ENSP00000326550;ENSP00000321703;ENSP00000228495;ENSP00000335628;ENSP00000234111;ENSP00000242576;ENSP00000350369;ENSP00000246914;ENSP00000253363;ENSP00000294383;ENSP00000262878;ENSP00000263753;ENSP00000314608;ENSP00000275532;ENSP00000424198;ENSP00000427926;ENSP00000312814;ENSP00000347188;ENSP00000301738;ENSP00000368797;ENSP00000293303;ENSP00000359356;ENSP00000317971;ENSP00000355114;ENSP00000302898;ENSP00000439120;ENSP00000337180;ENSP00000344903;ENSP00000345393;ENSP00000381932;ENSP00000469863	1	1	-	-	REAC:R-HSA-8951664
M1	string	0.9	network_modules	2	TRUE	2.2642252220043732e-30	590	85	39	0.4588235294117647	0.06610169491525424	GO:0016567	GO:BP	protein ubiquitination	16175	5254		0.010869565217391304	0.021505376344086023	590	15585	39	46	551	15539	16175	0.16374431643792722	2	GO:0009057;GO:0006508;GO:0022607;GO:0036211;GO:0050789	ENSP00000264414;ENSP00000356230;ENSP00000265038;ENSP00000171111;ENSP00000215739;ENSP00000226225;ENSP00000377001;ENSP00000370671;ENSP00000455785;ENSP00000443191;ENSP00000351933;ENSP00000216225;ENSP00000331682;ENSP00000312397;ENSP00000336800;ENSP00000401878;ENSP00000354855;ENSP00000476795;ENSP00000280098;ENSP00000344547;ENSP00000343273;ENSP00000385096;ENSP00000380252;ENSP00000479101;ENSP00000273963;ENSP00000366886;ENSP00000284669;ENSP00000209884;ENSP00000284503;ENSP00000228872;ENSP00000415556;ENSP00000393183;ENSP00000231948;ENSP00000366953;ENSP00000356814;ENSP00000351147;ENSP00000364589;ENSP00000359385;ENSP00000442318;ENSP00000252050;ENSP00000456340;ENSP00000310686;ENSP00000483236;ENSP00000352928;ENSP00000252015;ENSP00000357052;ENSP00000256996;ENSP00000301764;ENSP00000364404;ENSP00000254337;ENSP00000356641;ENSP00000371682;ENSP00000313034;ENSP00000384109;ENSP00000451235;ENSP00000355958;ENSP00000341351;ENSP00000362146;ENSP00000301633;ENSP00000313950;ENSP00000378295;ENSP00000216911;ENSP00000432768;ENSP00000473381;ENSP00000281043;ENSP00000347444;ENSP00000262713;ENSP00000326550;ENSP00000321703;ENSP00000228495;ENSP00000335628;ENSP00000234111;ENSP00000242576;ENSP00000350369;ENSP00000246914;ENSP00000253363;ENSP00000294383;ENSP00000262878;ENSP00000263753;ENSP00000314608;ENSP00000275532;ENSP00000424198;ENSP00000427926;ENSP00000312814;ENSP00000347188;ENSP00000301738;ENSP00000368797;ENSP00000293303;ENSP00000359356;ENSP00000317971;ENSP00000355114;ENSP00000302898;ENSP00000439120;ENSP00000337180;ENSP00000344903;ENSP00000345393;ENSP00000381932;ENSP00000469863	1	1	GO:0016567	-	-
M1	string	0.9	network_modules	2	TRUE	4.325694419222809e-14	140	31	13	0.41935483870967744	0.09285714285714286	KEGG:04120	KEGG	Ubiquitin mediated proteolysis	8484	270		0.13043478260869565	0.13978494623655913	140	8344	13	18	127	8326	8484	0.19150129365512322	13	GO:0009057;GO:0006508;GO:0022607;GO:0036211;GO:0050789	ENSP00000264414;ENSP00000356230;ENSP00000265038;ENSP00000171111;ENSP00000215739;ENSP00000226225;ENSP00000377001;ENSP00000370671;ENSP00000455785;ENSP00000443191;ENSP00000351933;ENSP00000216225;ENSP00000331682;ENSP00000312397;ENSP00000336800;ENSP00000401878;ENSP00000354855;ENSP00000476795;ENSP00000280098;ENSP00000344547;ENSP00000343273;ENSP00000385096;ENSP00000380252;ENSP00000479101;ENSP00000273963;ENSP00000366886;ENSP00000284669;ENSP00000209884;ENSP00000284503;ENSP00000228872;ENSP00000415556;ENSP00000393183;ENSP00000231948;ENSP00000366953;ENSP00000356814;ENSP00000351147;ENSP00000364589;ENSP00000359385;ENSP00000442318;ENSP00000252050;ENSP00000456340;ENSP00000310686;ENSP00000483236;ENSP00000352928;ENSP00000252015;ENSP00000357052;ENSP00000256996;ENSP00000301764;ENSP00000364404;ENSP00000254337;ENSP00000356641;ENSP00000371682;ENSP00000313034;ENSP00000384109;ENSP00000451235;ENSP00000355958;ENSP00000341351;ENSP00000362146;ENSP00000301633;ENSP00000313950;ENSP00000378295;ENSP00000216911;ENSP00000432768;ENSP00000473381;ENSP00000281043;ENSP00000347444;ENSP00000262713;ENSP00000326550;ENSP00000321703;ENSP00000228495;ENSP00000335628;ENSP00000234111;ENSP00000242576;ENSP00000350369;ENSP00000246914;ENSP00000253363;ENSP00000294383;ENSP00000262878;ENSP00000263753;ENSP00000314608;ENSP00000275532;ENSP00000424198;ENSP00000427926;ENSP00000312814;ENSP00000347188;ENSP00000301738;ENSP00000368797;ENSP00000293303;ENSP00000359356;ENSP00000317971;ENSP00000355114;ENSP00000302898;ENSP00000439120;ENSP00000337180;ENSP00000344903;ENSP00000345393;ENSP00000381932;ENSP00000469863	1	1	-	KEGG:04120	-
M1	string	0.9	network_modules	3	TRUE	3.0577054394842465e-199	87	88	84	0.9545454545454546	0.9655172413793104	REAC:R-HSA-5368286	REAC	Mitochondrial translation initiation	10916	1475		0.125	0.2222222222222222	87	10829	84	4	3	10825	10916	0.9596927123279642	2	GO:0006412	ENSP00000053468;ENSP00000377486;ENSP00000376732;ENSP00000279242;ENSP00000362036;ENSP00000354580;ENSP00000225969;ENSP00000461930;ENSP00000431040;ENSP00000357823;ENSP00000258383;ENSP00000306548;ENSP00000360850;ENSP00000223324;ENSP00000333837;ENSP00000264995;ENSP00000341082;ENSP00000272418;ENSP00000300151;ENSP00000354525;ENSP00000362208;ENSP00000260102;ENSP00000384952;ENSP00000449884;ENSP00000285298;ENSP00000370508;ENSP00000276585;ENSP00000361206;ENSP00000317376;ENSP00000295491;ENSP00000390331;ENSP00000256441;ENSP00000342676;ENSP00000369682;ENSP00000339844;ENSP00000357320;ENSP00000254630;ENSP00000258455;ENSP00000253686;ENSP00000373404;ENSP00000312311;ENSP00000259873;ENSP00000418008;ENSP00000343867;ENSP00000423399;ENSP00000288937;ENSP00000177742;ENSP00000081029;ENSP00000361923;ENSP00000424328;ENSP00000253099;ENSP00000263629;ENSP00000361084;ENSP00000320184;ENSP00000318158;ENSP00000245539;ENSP00000426941;ENSP00000252602;ENSP00000420714;ENSP00000380466;ENSP00000382250;ENSP00000417602;ENSP00000308897;ENSP00000315397;ENSP00000333401;ENSP00000296102;ENSP00000301585;ENSP00000360498;ENSP00000352706;ENSP00000478035;ENSP00000199706;ENSP00000290208;ENSP00000323065;ENSP00000331849;ENSP00000484903;ENSP00000305682;ENSP00000354086;ENSP00000338057;ENSP00000419370;ENSP00000403614;ENSP00000338389;ENSP00000229238;ENSP00000308275;ENSP00000258105;ENSP00000315017;ENSP00000347277;ENSP00000310726;ENSP00000356001;ENSP00000363999;ENSP00000308717;ENSP00000446252;ENSP00000419038	2	1	-	-	REAC:R-HSA-5368286
M1	string	0.9	network_modules	4	TRUE	6.941874482525409e-149	103	76	71	0.9342105263157895	0.6893203883495146	REAC:R-HSA-611105	REAC	Respiratory electron transport	10916	2081		0	0.014925373134328358	103	10813	71	5	32	10808	10916	0.8009399782821481	1	GO:0006119;GO:0065003;GO:0022900;GO:0007005	ENSP00000184266;ENSP00000369176;ENSP00000419087;ENSP00000362873;ENSP00000260361;ENSP00000354961;ENSP00000339720;ENSP00000417142;ENSP00000233627;ENSP00000354687;ENSP00000266544;ENSP00000362060;ENSP00000203407;ENSP00000281031;ENSP00000360492;ENSP00000355206;ENSP00000276689;ENSP00000418803;ENSP00000276062;ENSP00000259037;ENSP00000330737;ENSP00000418438;ENSP00000263774;ENSP00000423673;ENSP00000354813;ENSP00000215565;ENSP00000458770;ENSP00000356972;ENSP00000330787;ENSP00000441126;ENSP00000367939;ENSP00000299166;ENSP00000346196;ENSP00000354665;ENSP00000274137;ENSP00000355046;ENSP00000237889;ENSP00000418842;ENSP00000252711;ENSP00000327268;ENSP00000389160;ENSP00000301457;ENSP00000296684;ENSP00000268668;ENSP00000252102;ENSP00000322450;ENSP00000354728;ENSP00000392709;ENSP00000315774;ENSP00000317780;ENSP00000430494;ENSP00000309565;ENSP00000354554;ENSP00000332887;ENSP00000306397;ENSP00000467262;ENSP00000268379;ENSP00000360782;ENSP00000317159;ENSP00000225275;ENSP00000354612;ENSP00000354876;ENSP00000264613;ENSP00000229379;ENSP00000258424;ENSP00000457513;ENSP00000425759;ENSP00000321260;ENSP00000417656;ENSP00000354499;ENSP00000428895;ENSP00000246554;ENSP00000354982;ENSP00000367346;ENSP00000452549;ENSP00000323076;ENSP00000358272;ENSP00000312618;ENSP00000287490;ENSP00000249269;ENSP00000270517;ENSP00000351737;ENSP00000263578;ENSP00000485401;ENSP00000280701;ENSP00000292907;ENSP00000365243;ENSP00000359098;ENSP00000432614	1	1	-	-	REAC:R-HSA-611105
M1	string	0.9	network_modules	4	TRUE	5.494246456993607e-145	82	83	65	0.7831325301204819	0.7926829268292683	GO:0019646	GO:BP	aerobic electron transport chain	16175	5967		0.015151515151515152	0.029850746268656716	82	16093	65	18	17	16075	16175	0.7868059636562339	2	GO:0006119;GO:0065003;GO:0022900;GO:0007005	ENSP00000184266;ENSP00000369176;ENSP00000419087;ENSP00000362873;ENSP00000260361;ENSP00000354961;ENSP00000339720;ENSP00000417142;ENSP00000233627;ENSP00000354687;ENSP00000266544;ENSP00000362060;ENSP00000203407;ENSP00000281031;ENSP00000360492;ENSP00000355206;ENSP00000276689;ENSP00000418803;ENSP00000276062;ENSP00000259037;ENSP00000330737;ENSP00000418438;ENSP00000263774;ENSP00000423673;ENSP00000354813;ENSP00000215565;ENSP00000458770;ENSP00000356972;ENSP00000330787;ENSP00000441126;ENSP00000367939;ENSP00000299166;ENSP00000346196;ENSP00000354665;ENSP00000274137;ENSP00000355046;ENSP00000237889;ENSP00000418842;ENSP00000252711;ENSP00000327268;ENSP00000389160;ENSP00000301457;ENSP00000296684;ENSP00000268668;ENSP00000252102;ENSP00000322450;ENSP00000354728;ENSP00000392709;ENSP00000315774;ENSP00000317780;ENSP00000430494;ENSP00000309565;ENSP00000354554;ENSP00000332887;ENSP00000306397;ENSP00000467262;ENSP00000268379;ENSP00000360782;ENSP00000317159;ENSP00000225275;ENSP00000354612;ENSP00000354876;ENSP00000264613;ENSP00000229379;ENSP00000258424;ENSP00000457513;ENSP00000425759;ENSP00000321260;ENSP00000417656;ENSP00000354499;ENSP00000428895;ENSP00000246554;ENSP00000354982;ENSP00000367346;ENSP00000452549;ENSP00000323076;ENSP00000358272;ENSP00000312618;ENSP00000287490;ENSP00000249269;ENSP00000270517;ENSP00000351737;ENSP00000263578;ENSP00000485401;ENSP00000280701;ENSP00000292907;ENSP00000365243;ENSP00000359098;ENSP00000432614	1	1	GO:0019646	-	-
M1	string	0.9	network_modules	4	TRUE	3.642716846908318e-123	134	79	70	0.8860759493670886	0.5223880597014925	KEGG:00190	KEGG	Oxidative phosphorylation	8484	18		0.15151515151515152	0.16417910447761194	134	8350	70	9	64	8341	8484	0.676720710096442	11	GO:0006119;GO:0065003;GO:0022900;GO:0007005	ENSP00000184266;ENSP00000369176;ENSP00000419087;ENSP00000362873;ENSP00000260361;ENSP00000354961;ENSP00000339720;ENSP00000417142;ENSP00000233627;ENSP00000354687;ENSP00000266544;ENSP00000362060;ENSP00000203407;ENSP00000281031;ENSP00000360492;ENSP00000355206;ENSP00000276689;ENSP00000418803;ENSP00000276062;ENSP00000259037;ENSP00000330737;ENSP00000418438;ENSP00000263774;ENSP00000423673;ENSP00000354813;ENSP00000215565;ENSP00000458770;ENSP00000356972;ENSP00000330787;ENSP00000441126;ENSP00000367939;ENSP00000299166;ENSP00000346196;ENSP00000354665;ENSP00000274137;ENSP00000355046;ENSP00000237889;ENSP00000418842;ENSP00000252711;ENSP00000327268;ENSP00000389160;ENSP00000301457;ENSP00000296684;ENSP00000268668;ENSP00000252102;ENSP00000322450;ENSP00000354728;ENSP00000392709;ENSP00000315774;ENSP00000317780;ENSP00000430494;ENSP00000309565;ENSP00000354554;ENSP00000332887;ENSP00000306397;ENSP00000467262;ENSP00000268379;ENSP00000360782;ENSP00000317159;ENSP00000225275;ENSP00000354612;ENSP00000354876;ENSP00000264613;ENSP00000229379;ENSP00000258424;ENSP00000457513;ENSP00000425759;ENSP00000321260;ENSP00000417656;ENSP00000354499;ENSP00000428895;ENSP00000246554;ENSP00000354982;ENSP00000367346;ENSP00000452549;ENSP00000323076;ENSP00000358272;ENSP00000312618;ENSP00000287490;ENSP00000249269;ENSP00000270517;ENSP00000351737;ENSP00000263578;ENSP00000485401;ENSP00000280701;ENSP00000292907;ENSP00000365243;ENSP00000359098;ENSP00000432614	1	1	-	KEGG:00190	-
