network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
R1	cpdb	0.3	network_modules	1	TRUE	2.281012672698378e-4	12	17	3	0.17647058823529413	0.25	REAC:R-HSA-1663150	REAC	The activation of arylsulfatases	10916	2498		0	0.25	12	10904	3	14	9	10890	10916	0.20901121979957574	1	NA	ENSG00000129103;ENSG00000116288;ENSG00000148450;ENSG00000147853;ENSG00000004455;ENSG00000117862;ENSG00000004961;ENSG00000065911;ENSG00000164951;ENSG00000241878;ENSG00000179163;ENSG00000120992;ENSG00000067248;ENSG00000162433;ENSG00000001630;ENSG00000174990;ENSG00000141337;ENSG00000144455;ENSG00000196177;ENSG00000163738
R1	cpdb	0.3	network_modules	2	TRUE	1.8370922908450797e-10	10	15	5	0.3333333333333333	0.5	REAC:R-HSA-418890	REAC	Role of second messengers in netrin-1 signaling	10916	2110		0	0.03225806451612903	10	10906	5	10	5	10896	10916	0.4075930670709326	1	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	8.584649314604523e-9	40	20	6	0.3	0.15	GO:0051480	GO:BP	regulation of cytosolic calcium ion concentration	16175	13738		0.03333333333333333	0.06451612903225806	40	16135	6	14	34	16121	16175	0.21077435969121158	2	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	9.097529392804022e-9	49	15	6	0.4	0.12244897959183673	REAC:R-HSA-373752	REAC	Netrin-1 signaling	10916	1586		0.06666666666666667	0.0967741935483871	49	10867	6	9	43	10858	10916	0.21947339076490216	3	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	7.06672549102152e-8	28	15	5	0.3333333333333333	0.17857142857142858	REAC:R-HSA-3295583	REAC	TRP channels	10916	2474		0.1	0.12903225806451613	28	10888	5	10	23	10878	10916	0.2425754158438634	4	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	1.0061537249967463e-6	105	15	6	0.4	0.05714285714285714	REAC:R-HSA-2672351	REAC	Stimuli-sensing channels	10916	2354		0.13333333333333333	0.16129032258064516	105	10811	6	9	99	10802	10916	0.14836695311275183	5	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	3.5730097465206097e-6	324	20	8	0.4	0.024691358024691357	GO:0006816	GO:BP	calcium ion transport	16175	2495		0.16666666666666666	0.1935483870967742	324	15851	8	12	316	15839	16175	0.09542303697467534	6	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	6.605238115451505e-6	117	20	6	0.3	0.05128205128205128	GO:0030509	GO:BP	BMP signaling pathway	16175	6825		0.2	0.22580645161290322	117	16058	6	14	111	16044	16175	0.12155944258500542	7	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	8.93434876068876e-6	123	20	6	0.3	0.04878048780487805	GO:0071773	GO:BP	cellular response to BMP stimulus	16175	16902		0.23333333333333334	0.2903225806451613	123	16052	6	14	117	16038	16175	0.11842942350430127	8.5	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
R1	cpdb	0.3	network_modules	2	TRUE	8.93434876068876e-6	123	20	6	0.3	0.04878048780487805	GO:0071772	GO:BP	response to BMP	16175	16901		0.23333333333333334	0.2903225806451613	123	16052	6	14	117	16038	16175	0.11842942350430127	8.5	GO:0050896;GO:0006811;GO:0050789	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136
