network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
K1	cpdb	0.9	network_modules	2	REAC	REAC:R-HSA-6805567	2.2788231600950095e-54	1	0.3489360673818559	1	Keratinization	-	-	REAC:R-HSA-6805567
K1	cpdb	0.9	network_modules	2	GO:BP	GO:1990410	7.238457911627569e-5	1	0.24288538905699725	1	adrenomedullin receptor signaling pathway	GO:1990410	-	-
K1	cpdb	0.9	network_modules	3	GO:BP	GO:0052695	1.8416062025729393e-18	1	0.5771002489555422	2	cellular glucuronidation	GO:0052695	-	-
K1	cpdb	0.9	network_modules	3	REAC	REAC:R-HSA-156588	3.129293750588103e-17	1	0.528713529380484	1	Glucuronidation	-	-	REAC:R-HSA-156588
K1	cpdb	0.9	network_modules	3	KEGG	KEGG:00053	1.5782255436281903e-16	1	0.4823901405803703	1	Ascorbate and aldarate metabolism	-	KEGG:00053	-
K1	cpdb	0.9	network_modules	4	GO:BP	GO:0030509	6.772528665276031e-14	3	0.20460131709931068	5	BMP signaling pathway	GO:0030509	-	-
K1	cpdb	0.9	network_modules	4	KEGG	KEGG:04350	7.195935197034885e-14	1	0.24868995454919765	1	TGF-beta signaling pathway	-	KEGG:04350	-
K1	cpdb	0.9	network_modules	5	REAC	REAC:R-HSA-2172127	1.4779634370355235e-13	1	0.41348868801441624	1	DAP12 interactions	-	-	REAC:R-HSA-2172127
K1	cpdb	0.9	network_modules	5	GO:BP	GO:0034241	8.753204739511672e-4	4	0.37776578586754944	1	positive regulation of macrophage fusion	GO:0034241	-	-
K1	cpdb	0.9	network_modules	6	REAC	REAC:R-HSA-445095	4.4081950137593804e-7	1	0.27065947772441346	1	Interaction between L1 and Ankyrins	-	-	REAC:R-HSA-445095
K1	cpdb	0.9	network_modules	6	GO:BP	GO:0099560	4.5985620703460866e-5	2	0.26675693181223653	1	synaptic membrane adhesion	GO:0099560	-	-
K1	cpdb	0.9	network_modules	8	REAC	REAC:R-HSA-1296072	2.1880909966791774e-23	1	0.4642758345923647	1	Voltage gated Potassium channels	-	-	REAC:R-HSA-1296072
K1	cpdb	0.9	network_modules	8	GO:BP	GO:0071805	4.040355258541843e-23	1	0.26512456601744683	1	potassium ion transmembrane transport	GO:0071805	-	-
