network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
M1	cpdb	0.5	network_modules	1	GO:BP	GO:0007169	2.1238363723885356e-69	1	0.2776945702320162	1	cell surface receptor protein tyrosine kinase signaling pathway	GO:0007169	-	-
M1	cpdb	0.5	network_modules	1	REAC	REAC:R-HSA-512988	3.263077371933975e-52	1	0.4608053509181884	1	Interleukin-3, Interleukin-5 and GM-CSF signaling	-	-	REAC:R-HSA-512988
M1	cpdb	0.5	network_modules	1	KEGG	KEGG:04012	6.077699594495022e-30	1	0.28511416482346824	1	ErbB signaling pathway	-	KEGG:04012	-
M1	cpdb	0.5	network_modules	2	GO:BP	GO:0000045	2.0301712390597633e-42	4	0.3151049777188734	1	autophagosome assembly	GO:0000045	-	-
M1	cpdb	0.5	network_modules	2	KEGG	KEGG:04136	4.690126954621099e-34	2	0.4322748058039162	1	Autophagy - other	-	KEGG:04136	-
M1	cpdb	0.5	network_modules	2	REAC	REAC:R-HSA-1632852	1.0824540936152933e-30	1	0.28516325042508966	1	Macroautophagy	-	-	REAC:R-HSA-1632852
M1	cpdb	0.5	network_modules	3	KEGG	KEGG:03060	2.4691444553290136e-12	2	0.23494747112880135	1	Protein export	-	KEGG:03060	-
M1	cpdb	0.5	network_modules	3	GO:BP	GO:0006613	1.971518882173057e-11	3	0.21044866567238918	1	cotranslational protein targeting to membrane	GO:0006613	-	-
M1	cpdb	0.5	network_modules	4	GO:BP	GO:0019752	6.362795098299361e-19	1	0.11987952355555513	4	carboxylic acid metabolic process	GO:0019752	-	-
M1	cpdb	0.5	network_modules	4	KEGG	KEGG:00270	2.450379728145444e-12	1	0.19393784607833792	1	Cysteine and methionine metabolism	-	KEGG:00270	-
M1	cpdb	0.5	network_modules	4	REAC	REAC:R-HSA-70263	6.34056848062683e-9	2	0.16790612189850912	1	Gluconeogenesis	-	-	REAC:R-HSA-70263
M1	cpdb	0.5	network_modules	5	GO:BP	GO:0140053	1.6996755730482195e-82	1	0.4590167238881036	1	mitochondrial gene expression	GO:0140053	-	-
M1	cpdb	0.5	network_modules	5	REAC	REAC:R-HSA-5368287	2.6159608883486347e-55	1	0.4462706306587717	1	Mitochondrial translation	-	-	REAC:R-HSA-5368287
M1	cpdb	0.5	network_modules	6	REAC	REAC:R-HSA-168898	6.835291256695706e-30	1	0.2506270134543417	3	Toll-like Receptor Cascades	-	-	REAC:R-HSA-168898
M1	cpdb	0.5	network_modules	6	GO:BP	GO:0002224	7.018759317999429e-26	1	0.2713240428407795	1	toll-like receptor signaling pathway	GO:0002224	-	-
M1	cpdb	0.5	network_modules	6	KEGG	KEGG:04620	9.044337754418535e-26	1	0.2795367546209707	1	Toll-like receptor signaling pathway	-	KEGG:04620	-
M1	cpdb	0.5	network_modules	8	REAC	REAC:R-HSA-383280	7.965576973940193e-35	1	0.42660881636466813	1	Nuclear Receptor transcription pathway	-	-	REAC:R-HSA-383280
M1	cpdb	0.5	network_modules	8	GO:BP	GO:0009755	1.2054617802625316e-16	2	0.15318538864372797	1	hormone-mediated signaling pathway	GO:0009755	-	-
M1	cpdb	0.5	network_modules	9	GO:BP	GO:0007389	7.729722035491886e-10	2	0.10577566310215333	1	pattern specification process	GO:0007389	-	-
M1	cpdb	0.5	network_modules	9	KEGG	KEGG:05202	4.719044470088676e-7	1	0.130495962459384	1	Transcriptional misregulation in cancer	-	KEGG:05202	-
M1	cpdb	0.5	network_modules	10	REAC	REAC:R-HSA-156902	4.696484467209902e-103	1	0.680301805277175	1	Peptide chain elongation	-	-	REAC:R-HSA-156902
M1	cpdb	0.5	network_modules	11	REAC	REAC:R-HSA-1428517	1.9148441522333665e-41	1	0.3114677211045429	1	Aerobic respiration and respiratory electron transport	-	-	REAC:R-HSA-1428517
M1	cpdb	0.5	network_modules	11	GO:BP	GO:0006119	3.2396335303665426e-41	3	0.31054271391444965	2	oxidative phosphorylation	GO:0006119	-	-
M1	cpdb	0.5	network_modules	11	KEGG	KEGG:00190	5.302824880774767e-39	2	0.3431591680094496	1	Oxidative phosphorylation	-	KEGG:00190	-
M1	cpdb	0.5	network_modules	12	GO:BP	GO:0140467	4.050507631529421e-23	1	0.2825811379352469	1	integrated stress response signaling	GO:0140467	-	-
M1	cpdb	0.5	network_modules	12	REAC	REAC:R-HSA-9648895	2.2458555201992998e-7	1	0.21982837569089375	1	Response of EIF2AK1 (HRI) to heme deficiency	-	-	REAC:R-HSA-9648895
M1	cpdb	0.5	network_modules	13	KEGG	KEGG:04610	3.425283144529124e-45	1	0.43802850183390896	1	Complement and coagulation cascades	-	KEGG:04610	-
M1	cpdb	0.5	network_modules	13	REAC	REAC:R-HSA-140877	5.646856700173834e-38	1	0.4596734008832887	1	Formation of Fibrin Clot (Clotting Cascade)	-	-	REAC:R-HSA-140877
M1	cpdb	0.5	network_modules	13	GO:BP	GO:0042730	3.148709265660167e-31	5	0.4134953811330897	1	fibrinolysis	GO:0042730	-	-
M1	cpdb	0.5	network_modules	14	REAC	REAC:R-HSA-211733	9.232570552152376e-79	2	0.6808927345520741	1	Regulation of activated PAK-2p34 by proteasome mediated degradation	-	-	REAC:R-HSA-211733
M1	cpdb	0.5	network_modules	14	KEGG	KEGG:03050	1.0396484928030222e-73	1	0.7012714174126451	1	Proteasome	-	KEGG:03050	-
M1	cpdb	0.5	network_modules	15	GO:BP	GO:0000377	1.689006924628273e-98	1	0.43559834440051737	1	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377	-	-
M1	cpdb	0.5	network_modules	15	REAC	REAC:R-HSA-72163	8.883373211510959e-97	1	0.5142476447634746	1	mRNA Splicing - Major Pathway	-	-	REAC:R-HSA-72163
M1	cpdb	0.5	network_modules	15	KEGG	KEGG:03040	4.655543768877518e-81	1	0.5112780314840498	1	Spliceosome	-	KEGG:03040	-
M1	cpdb	0.5	network_modules	16	GO:BP	GO:0030036	2.956822634769659e-48	1	0.22302113656429173	2	actin cytoskeleton organization	GO:0030036	-	-
M1	cpdb	0.5	network_modules	16	KEGG	KEGG:04810	4.685769766276291e-21	1	0.20963059896383526	1	Regulation of actin cytoskeleton	-	KEGG:04810	-
M1	cpdb	0.5	network_modules	16	REAC	REAC:R-HSA-5663213	2.2787279101574202e-10	2	0.2033884761142509	1	RHO GTPases Activate WASPs and WAVEs	-	-	REAC:R-HSA-5663213
M1	cpdb	0.5	network_modules	17	KEGG	KEGG:04530	1.1941355305709172e-13	1	0.1745191316628822	1	Tight junction	-	KEGG:04530	-
M1	cpdb	0.5	network_modules	17	GO:BP	GO:0120192	1.3335384566693286e-12	3	0.16912649920136852	2	tight junction assembly	GO:0120192	-	-
M1	cpdb	0.5	network_modules	17	REAC	REAC:R-HSA-420029	3.8568289641786034e-11	1	0.22562733287947254	1	Tight junction interactions	-	-	REAC:R-HSA-420029
M1	cpdb	0.5	network_modules	18	GO:BP	GO:0035654	4.19593246679441e-15	1	0.36290453333692074	1	clathrin-coated vesicle cargo loading, AP-3-mediated	GO:0035654	-	-
M1	cpdb	0.5	network_modules	19	KEGG	KEGG:03460	1.5805478117872202e-41	1	0.5480883633276882	1	Fanconi anemia pathway	-	KEGG:03460	-
M1	cpdb	0.5	network_modules	19	REAC	REAC:R-HSA-6783310	6.840302811789939e-27	1	0.37533492525039097	1	Fanconi Anemia Pathway	-	-	REAC:R-HSA-6783310
M1	cpdb	0.5	network_modules	19	GO:BP	GO:0036297	3.302500930564406e-20	1	0.27362050830092066	1	interstrand cross-link repair	GO:0036297	-	-
M1	cpdb	0.5	network_modules	20	KEGG	KEGG:04724	1.3452619523857023e-30	1	0.3179324661912369	1	Glutamatergic synapse	-	KEGG:04724	-
M1	cpdb	0.5	network_modules	20	GO:BP	GO:0007215	1.4568521929911678e-29	1	0.3561149204620876	2	glutamate receptor signaling pathway	GO:0007215	-	-
M1	cpdb	0.5	network_modules	20	REAC	REAC:R-HSA-139853	3.164214860803488e-13	1	0.2900551313453041	1	Elevation of cytosolic Ca2+ levels	-	-	REAC:R-HSA-139853
M1	cpdb	0.5	network_modules	21	REAC	REAC:R-HSA-5620912	2.884661243723749e-52	1	0.49524047665834686	1	Anchoring of the basal body to the plasma membrane	-	-	REAC:R-HSA-5620912
M1	cpdb	0.5	network_modules	21	GO:BP	GO:0007098	4.552615728900969e-35	1	0.2985974948599744	1	centrosome cycle	GO:0007098	-	-
M1	cpdb	0.5	network_modules	22	GO:BP	GO:0002486	7.872761398411654e-10	1	0.24937803652997653	1	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	GO:0002486	-	-
M1	cpdb	0.5	network_modules	23	GO:BP	GO:0071526	1.1802203546382003e-24	3	0.31295485530307493	1	semaphorin-plexin signaling pathway	GO:0071526	-	-
M1	cpdb	0.5	network_modules	23	KEGG	KEGG:04360	3.4072066253341575e-19	1	0.2130534431769293	1	Axon guidance	-	KEGG:04360	-
M1	cpdb	0.5	network_modules	23	REAC	REAC:R-HSA-373755	1.708295248769475e-12	1	0.204874702229322	1	Semaphorin interactions	-	-	REAC:R-HSA-373755
M1	cpdb	0.5	network_modules	24	GO:BP	GO:0006364	3.935333908081724e-26	2	0.22667233310471366	3	rRNA processing	GO:0006364	-	-
M1	cpdb	0.5	network_modules	25	REAC	REAC:R-HSA-975956	7.481879952391625e-31	1	0.31658685987753965	1	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	-	-	REAC:R-HSA-975956
M1	cpdb	0.5	network_modules	25	GO:BP	GO:0002181	1.1928515627202372e-27	1	0.23399969500137638	1	cytoplasmic translation	GO:0002181	-	-
M1	cpdb	0.5	network_modules	26	GO:BP	GO:0007007	1.9474871247202795e-22	3	0.29468124124345363	1	inner mitochondrial membrane organization	GO:0007007	-	-
M1	cpdb	0.5	network_modules	27	GO:BP	GO:1902893	1.758545786338674e-21	2	0.2528558581593128	1	regulation of miRNA transcription	GO:1902893	-	-
M1	cpdb	0.5	network_modules	27	REAC	REAC:R-HSA-4090294	2.836357051703663e-13	4	0.25240493234201883	1	SUMOylation of intracellular receptors	-	-	REAC:R-HSA-4090294
M1	cpdb	0.5	network_modules	27	KEGG	KEGG:05166	5.409424261868464e-12	1	0.1415652207907315	1	Human T-cell leukemia virus 1 infection	-	KEGG:05166	-
M1	cpdb	0.5	network_modules	28	REAC	REAC:R-HSA-418594	2.8169330205389013e-53	1	0.3221866207769633	1	G alpha (i) signalling events	-	-	REAC:R-HSA-418594
M1	cpdb	0.5	network_modules	28	GO:BP	GO:0007193	1.5777155795628433e-20	3	0.25695892162852885	1	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	GO:0007193	-	-
M1	cpdb	0.5	network_modules	28	KEGG	KEGG:04080	1.360127296544658e-17	1	0.1684638274643243	1	Neuroactive ligand-receptor interaction	-	KEGG:04080	-
M1	cpdb	0.5	network_modules	29	GO:BP	GO:0000301	2.9801811926499446e-17	1	0.39694185445281466	1	retrograde transport, vesicle recycling within Golgi	GO:0000301	-	-
M1	cpdb	0.5	network_modules	29	REAC	REAC:R-HSA-5620916	8.449975168492177e-11	1	0.2527286126420685	1	VxPx cargo-targeting to cilium	-	-	REAC:R-HSA-5620916
M1	cpdb	0.5	network_modules	30	KEGG	KEGG:04310	1.6326955061570558e-55	1	0.41793258772263864	1	Wnt signaling pathway	-	KEGG:04310	-
M1	cpdb	0.5	network_modules	30	GO:BP	GO:0035567	2.8100105314733147e-36	3	0.37813328311155714	1	non-canonical Wnt signaling pathway	GO:0035567	-	-
M1	cpdb	0.5	network_modules	30	REAC	REAC:R-HSA-3238698	1.0177490369326443e-31	2	0.4885595737926618	1	WNT ligand biogenesis and trafficking	-	-	REAC:R-HSA-3238698
M1	cpdb	0.5	network_modules	31	REAC	REAC:R-HSA-69618	7.190570196551982e-38	1	0.3865275715445728	1	Mitotic Spindle Checkpoint	-	-	REAC:R-HSA-69618
M1	cpdb	0.5	network_modules	31	KEGG	KEGG:04110	2.3380870579433128e-24	1	0.28535171794108477	1	Cell cycle	-	KEGG:04110	-
M1	cpdb	0.5	network_modules	31	GO:BP	GO:0010965	1.6760590095462691e-21	5	0.2766468811003578	1	regulation of mitotic sister chromatid separation	GO:0010965	-	-
M1	cpdb	0.5	network_modules	32	KEGG	KEGG:04146	1.3755724407052526e-42	1	0.4606913780581044	1	Peroxisome	-	KEGG:04146	-
M1	cpdb	0.5	network_modules	32	GO:BP	GO:0007031	1.8303211299231214e-26	1	0.35425967364701383	1	peroxisome organization	GO:0007031	-	-
M1	cpdb	0.5	network_modules	32	REAC	REAC:R-HSA-9603798	1.0005333530930956e-20	3	0.3975610366969341	1	Class I peroxisomal membrane protein import	-	-	REAC:R-HSA-9603798
M1	cpdb	0.5	network_modules	34	REAC	REAC:R-HSA-8876198	5.9771332636518354e-5	2	0.10880385235770111	1	RAB GEFs exchange GTP for GDP on RABs	-	-	REAC:R-HSA-8876198
M1	cpdb	0.5	network_modules	35	KEGG	KEGG:04130	9.559626115320225e-69	1	0.8097939086898753	1	SNARE interactions in vesicular transport	-	KEGG:04130	-
M1	cpdb	0.5	network_modules	35	GO:BP	GO:0090174	6.656673189352326e-50	1	0.4097810409438851	1	organelle membrane fusion	GO:0090174	-	-
