network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
R1	cpdb	0.5	network_modules	1	TRUE	4.9308304033604393e-5	12	11	3	0.2727272727272727	0.25	REAC:R-HSA-1663150	REAC	The activation of arylsulfatases	10916	2498		0	0.25	12	10904	3	8	9	10896	10916	0.2603382471740858	1	NA	ENSG00000129103;ENSG00000120742;ENSG00000126262;ENSG00000079150;ENSG00000170075;ENSG00000126251;ENSG00000134324;ENSG00000174599;ENSG00000167123;ENSG00000117862;ENSG00000168000;ENSG00000170310;ENSG00000181704;ENSG00000023318;ENSG00000001630;ENSG00000169692;ENSG00000141337;ENSG00000144455	1	1	-	-	REAC:R-HSA-1663150
R1	cpdb	0.5	network_modules	2	TRUE	1.8370922908450797e-10	10	15	5	0.3333333333333333	0.5	REAC:R-HSA-418890	REAC	Role of second messengers in netrin-1 signaling	10916	2110		0	0.022727272727272728	10	10906	5	10	5	10896	10916	0.4075930670709326	1	GO:0006811;GO:0050789	ENSG00000144935;ENSG00000089250;ENSG00000180370;ENSG00000065534;ENSG00000127314;ENSG00000108551;ENSG00000138669;ENSG00000160191;ENSG00000138741;ENSG00000185532;ENSG00000101608;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000149782;ENSG00000276045	1	1	-	-	REAC:R-HSA-418890
R1	cpdb	0.5	network_modules	2	TRUE	7.743936597823049e-8	124	16	7	0.4375	0.056451612903225805	KEGG:04611	KEGG	Platelet activation	8484	321		0.09302325581395349	0.11363636363636363	124	8360	7	9	117	8351	8484	0.15317142701607608	5	GO:0006811;GO:0050789	ENSG00000144935;ENSG00000089250;ENSG00000180370;ENSG00000065534;ENSG00000127314;ENSG00000108551;ENSG00000138669;ENSG00000160191;ENSG00000138741;ENSG00000185532;ENSG00000101608;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000149782;ENSG00000276045	1	1	-	KEGG:04611	-
R1	cpdb	0.5	network_modules	2	TRUE	3.917623825885772e-7	40	16	5	0.3125	0.125	GO:0051480	GO:BP	regulation of cytosolic calcium ion concentration	16175	13738		0.13953488372093023	0.1590909090909091	40	16135	5	11	35	16124	16175	0.1964183889658297	7	GO:0006811;GO:0050789	ENSG00000144935;ENSG00000089250;ENSG00000180370;ENSG00000065534;ENSG00000127314;ENSG00000108551;ENSG00000138669;ENSG00000160191;ENSG00000138741;ENSG00000185532;ENSG00000101608;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000149782;ENSG00000276045	3	1	GO:0051480	-	-
R1	cpdb	0.5	network_modules	3	TRUE	3.547930123338594e-7	251	22	9	0.4090909090909091	0.035856573705179286	KEGG:04020	KEGG	Calcium signaling pathway	8484	250		0	0.07692307692307693	251	8233	9	13	242	8220	8484	0.11420312759538737	1	GO:0065008	ENSG00000058668;ENSG00000141736;ENSG00000107317;ENSG00000125398;ENSG00000124145;ENSG00000121989;ENSG00000037280;ENSG00000144891;ENSG00000070961;ENSG00000050628;ENSG00000117868;ENSG00000168101;ENSG00000173083;ENSG00000129625;ENSG00000122707;ENSG00000122420;ENSG00000067842;ENSG00000139679;ENSG00000171631;ENSG00000075673;ENSG00000167889;ENSG00000042445;ENSG00000156642;ENSG00000160951;ENSG00000205213	1	1	-	KEGG:04020	-
R1	cpdb	0.5	network_modules	3	TRUE	1.9740316779781925e-4	9	22	3	0.13636363636363635	0.3333333333333333	REAC:R-HSA-391908	REAC	Prostanoid ligand receptors	10916	1810		0.08333333333333333	0.15384615384615385	9	10907	3	19	6	10888	10916	0.21221303460611723	2	GO:0065008	ENSG00000058668;ENSG00000141736;ENSG00000107317;ENSG00000125398;ENSG00000124145;ENSG00000121989;ENSG00000037280;ENSG00000144891;ENSG00000070961;ENSG00000050628;ENSG00000117868;ENSG00000168101;ENSG00000173083;ENSG00000129625;ENSG00000122707;ENSG00000122420;ENSG00000067842;ENSG00000139679;ENSG00000171631;ENSG00000075673;ENSG00000167889;ENSG00000042445;ENSG00000156642;ENSG00000160951;ENSG00000205213	1	1	-	-	REAC:R-HSA-391908
R1	cpdb	0.5	network_modules	4	TRUE	6.2344766999271e-14	35	18	8	0.4444444444444444	0.22857142857142856	REAC:R-HSA-1296065	REAC	Inwardly rectifying K+ channels	10916	1271		0	0.03225806451612903	35	10881	8	10	27	10871	10916	0.31719840684588774	1	GO:0006811	ENSG00000069431;ENSG00000132589;ENSG00000153822;ENSG00000097033;ENSG00000104980;ENSG00000161609;ENSG00000104549;ENSG00000143753;ENSG00000177674;ENSG00000136813;ENSG00000036565;ENSG00000123700;ENSG00000107819;ENSG00000177807;ENSG00000006071;ENSG00000265354;ENSG00000187486;ENSG00000121361;ENSG00000134375;ENSG00000112759;ENSG00000112337;ENSG00000157551;ENSG00000205060;ENSG00000237693	1	2	-	-	REAC:R-HSA-1296065
R1	cpdb	0.5	network_modules	4	TRUE	9.021755416328128e-13	43	23	8	0.34782608695652173	0.18604651162790697	GO:1990573	GO:BP	potassium ion import across plasma membrane	16175	25222		0.03333333333333333	0.06451612903225806	43	16132	8	15	35	16117	16175	0.2529570702512289	2	GO:0006811	ENSG00000069431;ENSG00000132589;ENSG00000153822;ENSG00000097033;ENSG00000104980;ENSG00000161609;ENSG00000104549;ENSG00000143753;ENSG00000177674;ENSG00000136813;ENSG00000036565;ENSG00000123700;ENSG00000107819;ENSG00000177807;ENSG00000006071;ENSG00000265354;ENSG00000187486;ENSG00000121361;ENSG00000134375;ENSG00000112759;ENSG00000112337;ENSG00000157551;ENSG00000205060;ENSG00000237693	1	1	GO:1990573	-	-
R1	cpdb	0.5	network_modules	5	TRUE	6.456087096540229e-4	2	16	2	0.125	1	REAC:R-HSA-5633231	REAC	Defective ALG14 causes ALG14-CMS	10916	480		0	0.5	2	10914	2	14	0	10900	10916	0.35332655644370065	1	NA	ENSG00000084754;ENSG00000101901;ENSG00000105953;ENSG00000106541;ENSG00000142082;ENSG00000109511;ENSG00000111275;ENSG00000141002;ENSG00000154305;ENSG00000115419;ENSG00000182199;ENSG00000130518;ENSG00000133315;ENSG00000241468;ENSG00000178537;ENSG00000124523;ENSG00000119723;ENSG00000123130;ENSG00000008311;ENSG00000143653;ENSG00000123815;ENSG00000172339	1	1	-	-	REAC:R-HSA-5633231
R1	cpdb	0.5	network_modules	6	TRUE	5.475120155986878e-66	43	38	30	0.7894736842105263	0.6976744186046512	KEGG:03022	KEGG	Basal transcription factors	8484	213		0	0.015151515151515152	43	8441	30	8	13	8433	8484	0.7409284521343326	1	GO:0009059;GO:0016070;GO:0050789;GO:0065003	ENSG00000153767;ENSG00000140307;ENSG00000120149;ENSG00000125651;ENSG00000128272;ENSG00000152284;ENSG00000134058;ENSG00000110768;ENSG00000134480;ENSG00000140836;ENSG00000104884;ENSG00000112592;ENSG00000137947;ENSG00000134899;ENSG00000028839;ENSG00000163161;ENSG00000188342;ENSG00000117362;ENSG00000165417;ENSG00000132274;ENSG00000020426;ENSG00000147133;ENSG00000130699;ENSG00000113387;ENSG00000171681;ENSG00000064313;ENSG00000165632;ENSG00000111358;ENSG00000106290;ENSG00000064995;ENSG00000137413;ENSG00000148835;ENSG00000102387;ENSG00000272047;ENSG00000163132;ENSG00000178913;ENSG00000197780;ENSG00000197265;ENSG00000141384;ENSG00000205155;ENSG00000242441	1	1	-	KEGG:03022	-
