network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
K1	humanbase	0.3	network_modules	2	TRUE	5.660137805268847e-17	13	6	6	1	0.46153846153846156	GO:0015670	GO:BP	carbon dioxide transport	16175	4799		0	0.1	13	16162	6	0	7	16162	16175	0.6792191465069795	1.5	GO:0015669	3043;3039;3040;3047;3048;3045
K1	humanbase	0.3	network_modules	2	TRUE	5.660137805268847e-17	13	6	6	1	0.46153846153846156	GO:0015671	GO:BP	oxygen transport	16175	4800		0	0.1	13	16162	6	0	7	16162	16175	0.6792191465069795	1.5	GO:0015669	3043;3039;3040;3047;3048;3045
K1	humanbase	0.3	network_modules	2	TRUE	6.123239989336321e-16	18	6	6	1	0.3333333333333333	GO:0019755	GO:BP	one-carbon compound transport	16175	6037		0.10526315789473684	0.2	18	16157	6	0	12	16157	16175	0.5771359860191163	3.5	GO:0015669	3043;3039;3040;3047;3048;3045
K1	humanbase	0.3	network_modules	2	TRUE	6.123239989336321e-16	18	6	6	1	0.3333333333333333	GO:0015669	GO:BP	gas transport	16175	4798		0.10526315789473684	0.2	18	16157	6	0	12	16157	16175	0.5771359860191163	3.5	GO:0015669	3043;3039;3040;3047;3048;3045
K1	humanbase	0.3	network_modules	2	TRUE	4.439579883671176e-15	24	6	6	1	0.25	GO:0042744	GO:BP	hydrogen peroxide catabolic process	16175	10337		0.21052631578947367	0.25	24	16151	6	0	18	16151	16175	0.49972161215324656	5	GO:0015669	3043;3039;3040;3047;3048;3045
K1	humanbase	0.3	network_modules	4	TRUE	8.704088563673149e-4	81	5	3	0.6	0.037037037037037035	GO:0007565	GO:BP	female pregnancy	16175	3043		0	0.3333333333333333	81	16094	3	2	78	16092	16175	0.14822146402888547	1	GO:0032501;GO:0022414	3770;60676;5675;5671;5678
K1	humanbase	0.3	network_modules	5	TRUE	4.385882675359537e-4	225	6	4	0.6666666666666666	0.017777777777777778	GO:0003002	GO:BP	regionalization	16175	1453		0	0.2	225	15950	4	2	221	15948	16175	0.10736378427215573	1	GO:0032501	3205;3206;3198;3202;3204;3207;3209
K1	humanbase	0.3	network_modules	5	TRUE	6.686060829636294e-4	250	6	4	0.6666666666666666	0.016	GO:0007389	GO:BP	pattern specification process	16175	2889		0.25	0.4	250	15925	4	2	246	15923	16175	0.10169278651489456	2	GO:0032501	3205;3206;3198;3202;3204;3207;3209
K1	humanbase	0.3	network_modules	10	TRUE	3.5530346265596386e-12	128	10	8	0.8	0.0625	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0	0.1	128	10788	8	2	120	10786	10916	0.22173414733350863	1	GO:0006996	3853;11202;3854;3866;3880;150483;4103;1830;2525;2528;5655;6698;84832;54474
K1	humanbase	0.3	network_modules	10	TRUE	2.4314869560494573e-10	215	10	8	0.8	0.037209302325581395	REAC:R-HSA-6805567	REAC	Keratinization	10916	1288		0.1111111111111111	0.2	215	10701	8	2	207	10699	10916	0.1700447703156241	2	GO:0006996	3853;11202;3854;3866;3880;150483;4103;1830;2525;2528;5655;6698;84832;54474
K1	humanbase	0.3	network_modules	10	TRUE	1.364944162574717e-6	71	12	5	0.4166666666666667	0.07042253521126761	GO:0045109	GO:BP	intermediate filament organization	16175	11280		0.2222222222222222	0.3	71	16104	5	7	66	16097	16175	0.16992886784388225	3	GO:0006996	3853;11202;3854;3866;3880;150483;4103;1830;2525;2528;5655;6698;84832;54474
K1	humanbase	0.3	network_modules	13	TRUE	1.433688382369128e-7	18	9	4	0.4444444444444444	0.2222222222222222	GO:0019373	GO:BP	epoxygenase P450 pathway	16175	5734		0	0.05	18	16157	4	5	14	16152	16175	0.3137446621307518	1	GO:0006629;GO:0006082	140730;1813;1548;1549;1559;2916;6915;9350;1579;54866
K1	humanbase	0.3	network_modules	13	TRUE	1.0472049194018095e-5	11	8	3	0.375	0.2727272727272727	REAC:R-HSA-211999	REAC	CYP2E1 reactions	10916	293		0.05263157894736842	0.1	11	10905	3	5	8	10900	10916	0.31921952331311165	2	GO:0006629;GO:0006082	140730;1813;1548;1549;1559;2916;6915;9350;1579;54866
K1	humanbase	0.3	network_modules	13	TRUE	1.5833512725488313e-5	55	9	4	0.4444444444444444	0.07272727272727272	GO:0019369	GO:BP	arachidonate metabolic process	16175	5730		0.10526315789473684	0.15	55	16120	4	5	51	16115	16175	0.1787649800942835	3	GO:0006629;GO:0006082	140730;1813;1548;1549;1559;2916;6915;9350;1579;54866
K1	humanbase	0.3	network_modules	13	TRUE	1.820293943572417e-5	64	8	4	0.5	0.0625	REAC:R-HSA-211897	REAC	Cytochrome P450 - arranged by substrate type	10916	423		0.15789473684210525	0.2	64	10852	4	4	60	10848	10916	0.17528247281203707	4	GO:0006629;GO:0006082	140730;1813;1548;1549;1559;2916;6915;9350;1579;54866
K1	humanbase	0.3	network_modules	13	TRUE	1.1193707160488976e-4	23	8	3	0.375	0.13043478260869565	REAC:R-HSA-211981	REAC	Xenobiotics	10916	2677		0.21052631578947367	0.25	23	10893	3	5	20	10888	10916	0.22023306255217212	5	GO:0006629;GO:0006082	140730;1813;1548;1549;1559;2916;6915;9350;1579;54866
K1	humanbase	0.3	network_modules	20	TRUE	0.0019439589163539142	291	47	9	0.19148936170212766	0.030927835051546393	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8484	253		0	0.25	291	8193	9	38	282	8155	8484	0.06446309211018016	1	GO:0002376;GO:0050896	489;5266;57125;348;89790;10202;10214;1485;1025;11000;718;10516;1066;5582;83938;80774;11117;135;8718;170685;1123;114897;56265;121551;1240;1241;27141;125;54978;55841;2;129303;26301;1295;64499;6556;283234;150365;51291;89932;4635;714;79585;170371;731424;3732;8685;290;2214;55089;64411;221692;6948;643;23533;3213;261734;57089;3779;3214;344;345651;634;3565;54776;3593;3674;3821;389289;84957;3914;3918;6274;7177;407977;8742;55911;57381;8536;5196;5473;641700;57449;5919;6286;81786;6354;79786;720
K1	humanbase	0.3	network_modules	22	TRUE	4.667622416072591e-83	90	42	40	0.9523809523809523	0.4444444444444444	REAC:R-HSA-156902	REAC	Peptide chain elongation	10916	1723		0	0.018867924528301886	90	10826	40	2	50	10824	10916	0.6488926866691285	1	GO:0042254;GO:0006412	6130;6165;6167;100128140;23521;387101;6129;6156;6187;6189;6202;6204;6224;6232;6235;644068;647099;730187;100130211;6133;100131085;100131713;144581;153201;220717;6161;6171;6191;644315;730029;6230;6205;6210;6144;6176;6222;1915;6147;6155;6168;6169;6170;6181;6207;6209;6234;7178;7314;6134;6142;6164;6206;6208;6233;29997;389435;128668;207032;642741;161406;140801;28992;441533;728453
K1	humanbase	0.3	network_modules	22	TRUE	4.497585784470418e-82	94	42	40	0.9523809523809523	0.425531914893617	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10916	870		0.019230769230769232	0.03773584905660377	94	10822	40	2	54	10820	10916	0.6348072301470539	2	GO:0042254;GO:0006412	6130;6165;6167;100128140;23521;387101;6129;6156;6187;6189;6202;6204;6224;6232;6235;644068;647099;730187;100130211;6133;100131085;100131713;144581;153201;220717;6161;6171;6191;644315;730029;6230;6205;6210;6144;6176;6222;1915;6147;6155;6168;6169;6170;6181;6207;6209;6234;7178;7314;6134;6142;6164;6206;6208;6233;29997;389435;128668;207032;642741;161406;140801;28992;441533;728453
K1	humanbase	0.3	network_modules	22	TRUE	1.3210148139125524e-79	90	42	39	0.9285714285714286	0.43333333333333335	REAC:R-HSA-192823	REAC	Viral mRNA Translation	10916	2650		0.038461538461538464	0.05660377358490566	90	10826	39	3	51	10823	10916	0.6325287062420153	3	GO:0042254;GO:0006412	6130;6165;6167;100128140;23521;387101;6129;6156;6187;6189;6202;6204;6224;6232;6235;644068;647099;730187;100130211;6133;100131085;100131713;144581;153201;220717;6161;6171;6191;644315;730029;6230;6205;6210;6144;6176;6222;1915;6147;6155;6168;6169;6170;6181;6207;6209;6234;7178;7314;6134;6142;6164;6206;6208;6233;29997;389435;128668;207032;642741;161406;140801;28992;441533;728453
K1	humanbase	0.3	network_modules	22	TRUE	1.179892994603286e-78	94	42	39	0.9285714285714286	0.4148936170212766	REAC:R-HSA-72764	REAC	Eukaryotic Translation Termination	10916	872		0.057692307692307696	0.09433962264150944	94	10822	39	3	55	10819	10916	0.6187922455291611	4.5	GO:0042254;GO:0006412	6130;6165;6167;100128140;23521;387101;6129;6156;6187;6189;6202;6204;6224;6232;6235;644068;647099;730187;100130211;6133;100131085;100131713;144581;153201;220717;6161;6171;6191;644315;730029;6230;6205;6210;6144;6176;6222;1915;6147;6155;6168;6169;6170;6181;6207;6209;6234;7178;7314;6134;6142;6164;6206;6208;6233;29997;389435;128668;207032;642741;161406;140801;28992;441533;728453
K1	humanbase	0.3	network_modules	22	TRUE	1.179892994603286e-78	94	42	39	0.9285714285714286	0.4148936170212766	REAC:R-HSA-2408557	REAC	Selenocysteine synthesis	10916	2188		0.057692307692307696	0.09433962264150944	94	10822	39	3	55	10819	10916	0.6187922455291611	4.5	GO:0042254;GO:0006412	6130;6165;6167;100128140;23521;387101;6129;6156;6187;6189;6202;6204;6224;6232;6235;644068;647099;730187;100130211;6133;100131085;100131713;144581;153201;220717;6161;6171;6191;644315;730029;6230;6205;6210;6144;6176;6222;1915;6147;6155;6168;6169;6170;6181;6207;6209;6234;7178;7314;6134;6142;6164;6206;6208;6233;29997;389435;128668;207032;642741;161406;140801;28992;441533;728453
