network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
K1	cpdb	0.2	network_modules	5	GO:BP	GO:0052695	1.5991614316799314e-12	1	0.4877085666900996	1	cellular glucuronidation	GO:0052695	-	-
K1	cpdb	0.2	network_modules	5	REAC	REAC:R-HSA-156588	8.041394563582528e-12	1	0.44680353343362533	1	Glucuronidation	-	-	REAC:R-HSA-156588
K1	cpdb	0.2	network_modules	5	KEGG	KEGG:00053	1.909382413857448e-11	1	0.4076459941126597	1	Ascorbate and aldarate metabolism	-	KEGG:00053	-
K1	cpdb	0.2	network_modules	6	REAC	REAC:R-HSA-420029	7.21105325556125e-12	1	0.24829183676717775	1	Tight junction interactions	-	-	REAC:R-HSA-420029
K1	cpdb	0.2	network_modules	6	GO:BP	GO:0016338	2.2956580612698794e-11	1	0.20978082280302776	1	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	GO:0016338	-	-
K1	cpdb	0.2	network_modules	6	KEGG	KEGG:04514	4.6013182761134044e-10	1	0.15604204628593238	1	Cell adhesion molecules	-	KEGG:04514	-
K1	cpdb	0.2	network_modules	10	REAC	REAC:R-HSA-1296072	3.1342757162222643e-24	1	0.48338530108464195	1	Voltage gated Potassium channels	-	-	REAC:R-HSA-1296072
K1	cpdb	0.2	network_modules	10	GO:BP	GO:0071805	3.818962692620605e-21	1	0.2547155637547786	1	potassium ion transmembrane transport	GO:0071805	-	-
K1	cpdb	0.2	network_modules	11	REAC	REAC:R-HSA-2172127	1.4758569253079839e-8	1	0.3375811590729539	1	DAP12 interactions	-	-	REAC:R-HSA-2172127
K1	cpdb	0.2	network_modules	11	KEGG	KEGG:04650	2.335591374853355e-6	1	0.17832998197467936	1	Natural killer cell mediated cytotoxicity	-	KEGG:04650	-
K1	cpdb	0.2	network_modules	11	GO:BP	GO:1990858	1.364413828504488e-5	2	0.2923715339746765	1	cellular response to lectin	GO:1990858	-	-
K1	cpdb	0.2	network_modules	12	KEGG	KEGG:05217	0.0014357879768374597	1	0.17753231764182587	1	Basal cell carcinoma	-	KEGG:05217	-
K1	cpdb	0.2	network_modules	12	REAC	REAC:R-HSA-3238698	0.0014824439121131796	1	0.2770449824007619	1	WNT ligand biogenesis and trafficking	-	-	REAC:R-HSA-3238698
K1	cpdb	0.2	network_modules	13	GO:BP	GO:0016339	8.534582083128696e-11	1	0.33669316456320547	1	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	GO:0016339	-	-
K1	cpdb	0.2	network_modules	13	REAC	REAC:R-HSA-418990	5.265215470243351e-10	1	0.30081970870661506	1	Adherens junctions interactions	-	-	REAC:R-HSA-418990
K1	cpdb	0.2	network_modules	15	REAC	REAC:R-HSA-1592389	5.5844131101111225e-27	2	0.4510025724016621	1	Activation of Matrix Metalloproteinases	-	-	REAC:R-HSA-1592389
K1	cpdb	0.2	network_modules	15	GO:BP	GO:0030574	1.449292207424569e-21	1	0.3419980160598864	1	collagen catabolic process	GO:0030574	-	-
K1	cpdb	0.2	network_modules	15	KEGG	KEGG:04657	5.938052101112137e-10	1	0.1876472414047583	1	IL-17 signaling pathway	-	KEGG:04657	-
K1	cpdb	0.2	network_modules	16	REAC	REAC:R-HSA-380108	9.658732088157659e-36	1	0.5288155668569159	1	Chemokine receptors bind chemokines	-	-	REAC:R-HSA-380108
K1	cpdb	0.2	network_modules	16	KEGG	KEGG:04061	1.5905442395795027e-34	1	0.4265417158674095	1	Viral protein interaction with cytokine and cytokine receptor	-	KEGG:04061	-
K1	cpdb	0.2	network_modules	16	GO:BP	GO:0070098	4.558316191282581e-25	3	0.37040244828101115	1	chemokine-mediated signaling pathway	GO:0070098	-	-
K1	cpdb	0.2	network_modules	20	REAC	REAC:R-HSA-8854691	2.9477803085656084e-4	1	0.1369948233088961	1	Interleukin-20 family signaling	-	-	REAC:R-HSA-8854691
K1	cpdb	0.2	network_modules	21	GO:BP	GO:0033141	8.262807702972874e-12	1	0.4561248533594437	1	positive regulation of peptidyl-serine phosphorylation of STAT protein	GO:0033141	-	-
K1	cpdb	0.2	network_modules	21	REAC	REAC:R-HSA-912694	4.216635294831768e-11	1	0.41613933395078784	1	Regulation of IFNA/IFNB signaling	-	-	REAC:R-HSA-912694
