network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	string	0.7	network_modules	1	GO:BP	GO:0006457	6.063095501742105e-13	1	0.17743429920045659	3	protein folding	GO:0006457	-	-
R1	string	0.7	network_modules	1	REAC	REAC:R-HSA-8939211	1.7302213385568027e-11	1	0.16649431817790544	5	ESR-mediated signaling	-	-	REAC:R-HSA-3371568
R1	string	0.7	network_modules	1	REAC	REAC:R-HSA-3371497	2.556366145089756e-10	2	0.2297954191091327	4	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	-	-	REAC:R-HSA-3371568
R1	string	0.7	network_modules	1	REAC	REAC:R-HSA-9006931	3.3484593018575675e-10	3	0.14257463092368558	6	Signaling by Nuclear Receptors	-	-	REAC:R-HSA-3371568
R1	string	0.7	network_modules	1	REAC	REAC:R-HSA-3371568	2.155597898566819e-9	4	0.3331632906732642	1	Attenuation phase	-	-	REAC:R-HSA-3371568
R1	string	0.7	network_modules	1	GO:BP	GO:0051604	1.0905571435479584e-8	2	0.10641129537825507	4	protein maturation	GO:0006457	-	-
R1	string	0.7	network_modules	1	REAC	REAC:R-HSA-3371571	4.538168516748687e-8	5	0.25382509454015084	3	HSF1-dependent transactivation	-	-	REAC:R-HSA-3371568
R1	string	0.7	network_modules	1	GO:BP	GO:0061077	5.748902298303018e-8	3	0.17750920087389002	2	chaperone-mediated protein folding	GO:0006457	-	-
R1	string	0.7	network_modules	1	REAC	REAC:R-HSA-3371511	4.849081404642642e-7	6	0.28777485007975284	2	HSF1 activation	-	-	REAC:R-HSA-3371568
R1	string	0.7	network_modules	1	GO:BP	GO:1905323	2.532666747095084e-5	4	0.29663078695383466	1	telomerase holoenzyme complex assembly	GO:0006457	-	-
R1	string	0.7	network_modules	1	REAC	REAC:R-HSA-3371556	3.741147218540456e-5	7	0.13121594624011884	7	Cellular response to heat stress	-	-	REAC:R-HSA-3371568
R1	string	0.7	network_modules	2	GO:BP	GO:0048008	1.6949191550998883e-12	1	0.2948057852687103	7	platelet-derived growth factor receptor signaling pathway	GO:1900238	-	-
R1	string	0.7	network_modules	2	KEGG	KEGG:05218	4.441903425615012e-10	1	0.21784243731097147	1	Melanoma	-	KEGG:05218	-
R1	string	0.7	network_modules	2	KEGG	KEGG:04810	6.172859265893036e-10	2	0.1552210946625225	6	Regulation of actin cytoskeleton	-	KEGG:05218	-
R1	string	0.7	network_modules	2	KEGG	KEGG:01521	8.696288502629844e-10	3	0.20770469762993513	2	EGFR tyrosine kinase inhibitor resistance	-	KEGG:05218	-
R1	string	0.7	network_modules	2	KEGG	KEGG:05215	3.803693777115413e-9	4	0.18683475158085475	3	Prostate cancer	-	KEGG:05218	-
R1	string	0.7	network_modules	2	GO:BP	GO:0051896	8.443764653302101e-9	2	0.1374328916230944	8	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:1900238	-	-
R1	string	0.7	network_modules	2	GO:BP	GO:0043491	2.6308700326426547e-8	3	0.127668162069815	9	phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO:1900238	-	-
