network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
K1	string	0.2	network_modules	1	KEGG	KEGG:00561	1.3455224670070815e-86	1	0.7519288111121953	1	Glycerolipid metabolism	-	KEGG:00561	-
K1	string	0.2	network_modules	1	KEGG	KEGG:00564	3.1958886033344803e-56	2	0.4946578410342455	2	Glycerophospholipid metabolism	-	KEGG:00561	-
K1	string	0.2	network_modules	1	GO:BP	GO:0046486	1.134979829509173e-47	1	0.27991844032793284	7	glycerolipid metabolic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	GO:BP	GO:0006638	6.221180585509444e-41	2	0.35938513940538724	4	neutral lipid metabolic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	GO:BP	GO:0006639	6.221180585509444e-41	3	0.35938513940538724	5	acylglycerol metabolic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	GO:BP	GO:0045017	2.4453118223162304e-40	4	0.2837124540986607	6	glycerolipid biosynthetic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	GO:BP	GO:0046473	4.82644422987011e-38	5	0.470749145308852	2	phosphatidic acid metabolic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	GO:BP	GO:0006654	6.966354378694777e-37	6	0.4807519748470285	1	phosphatidic acid biosynthetic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	REAC	REAC:R-HSA-1483206	2.4451086705382634e-32	1	0.3047659880746243	1	Glycerophospholipid biosynthesis	-	-	REAC:R-HSA-1483206
K1	string	0.2	network_modules	1	GO:BP	GO:0008610	1.3664061509921206e-30	7	0.17820006517186648	10	lipid biosynthetic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	GO:BP	GO:0046339	1.918384622615197e-30	8	0.4461053450765969	3	diacylglycerol metabolic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	GO:BP	GO:0006644	1.0926554880197293e-29	9	0.20891395408785446	8	phospholipid metabolic process	GO:0006638	-	-
K1	string	0.2	network_modules	1	REAC	REAC:R-HSA-1483257	7.615121921659815e-27	2	0.2352501844824531	2	Phospholipid metabolism	-	-	REAC:R-HSA-1483206
K1	string	0.2	network_modules	1	GO:BP	GO:0006650	2.4726253410311304e-26	10	0.20423299704901712	9	glycerophospholipid metabolic process	GO:0006638	-	-
K1	string	0.2	network_modules	3	REAC	REAC:R-HSA-6799198	1.382151486306475e-51	1	0.6207643399656309	1	Complex I biogenesis	-	-	REAC:R-HSA-6799198
K1	string	0.2	network_modules	3	GO:BP	GO:0032981	1.3208153326466027e-48	1	0.5514433877319656	1	mitochondrial respiratory chain complex I assembly	GO:0032981	-	-
