network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
K1	humanbase	0.9	network_modules	1	KEGG	KEGG:03050	6.5578420882422305e-22	1	0.3663000232040722	1	Proteasome	-	KEGG:03050	-
K1	humanbase	0.9	network_modules	1	REAC	REAC:R-HSA-1236978	3.4285347733546634e-21	1	0.3311960460697582	1	Cross-presentation of soluble exogenous antigens (endosomes)	-	-	REAC:R-HSA-1236978
K1	humanbase	0.9	network_modules	2	GO:BP	GO:0022613	0.0017034746959801819	1	0.06723715043317575	1	ribonucleoprotein complex biogenesis	GO:0022613	-	-
K1	humanbase	0.9	network_modules	3	REAC	REAC:R-HSA-9031628	3.25470381737443e-10	1	0.23163740402679087	1	NGF-stimulated transcription	-	-	REAC:R-HSA-9031628
K1	humanbase	0.9	network_modules	3	GO:BP	GO:0140467	1.9054737614805817e-5	1	0.14059364437135302	1	integrated stress response signaling	GO:0140467	-	-
K1	humanbase	0.9	network_modules	4	GO:BP	GO:0032543	2.3098362024678906e-15	1	0.18129796175135526	1	mitochondrial translation	GO:0032543	-	-
K1	humanbase	0.9	network_modules	4	REAC	REAC:R-HSA-5368286	4.291445971620057e-11	1	0.17454245017975795	1	Mitochondrial translation initiation	-	-	REAC:R-HSA-5368286
K1	humanbase	0.9	network_modules	6	GO:BP	GO:0007042	7.599497328301547e-9	1	0.39004005033238803	1	lysosomal lumen acidification	GO:0007042	-	-
K1	humanbase	0.9	network_modules	7	GO:BP	GO:0006261	1.8483749877303477e-29	2	0.22999837721236485	1	DNA-templated DNA replication	GO:0006261	-	-
K1	humanbase	0.9	network_modules	7	KEGG	KEGG:03030	5.6189059740978665e-22	1	0.3408820903500134	1	DNA replication	-	KEGG:03030	-
K1	humanbase	0.9	network_modules	7	REAC	REAC:R-HSA-69190	2.187804613057843e-21	3	0.30656183169393875	1	DNA strand elongation	-	-	REAC:R-HSA-69190
K1	humanbase	0.9	network_modules	8	GO:BP	GO:0000070	3.7095334075799954e-37	6	0.25277343027885635	6	mitotic sister chromatid segregation	GO:0000070	-	-
K1	humanbase	0.9	network_modules	8	REAC	REAC:R-HSA-68877	1.587880826258609e-23	1	0.20657128705762914	5	Mitotic Prometaphase	-	-	REAC:R-HSA-68877
K1	humanbase	0.9	network_modules	10	REAC	REAC:R-HSA-909733	1.82760971158964e-19	1	0.2841736363652239	1	Interferon alpha/beta signaling	-	-	REAC:R-HSA-909733
K1	humanbase	0.9	network_modules	10	GO:BP	GO:0045071	6.761759824796118e-13	2	0.21801406953204994	1	negative regulation of viral genome replication	GO:0045071	-	-
K1	humanbase	0.9	network_modules	10	KEGG	KEGG:03050	4.599259149789455e-6	2	0.15783232311760995	1	Proteasome	-	KEGG:03050	-
K1	humanbase	0.9	network_modules	11	REAC	REAC:R-HSA-1428517	2.567050978479893e-7	1	0.1372645978735902	1	Aerobic respiration and respiratory electron transport	-	-	REAC:R-HSA-1428517
K1	humanbase	0.9	network_modules	11	KEGG	KEGG:05208	6.052615879887827e-7	1	0.12602586927080245	2	Chemical carcinogenesis - reactive oxygen species	-	KEGG:05208	-
K1	humanbase	0.9	network_modules	11	GO:BP	GO:0015986	3.7752561227725347e-6	1	0.1559371504987082	1	proton motive force-driven ATP synthesis	GO:0015986	-	-
K1	humanbase	0.9	network_modules	12	GO:BP	GO:0051865	1.9949241458577826e-4	1	0.17738700955319217	1	protein autoubiquitination	GO:0051865	-	-
K1	humanbase	0.9	network_modules	12	REAC	REAC:R-HSA-168927	7.799935660657043e-4	1	0.32419006244733173	1	TICAM1, RIP1-mediated IKK complex recruitment	-	-	REAC:R-HSA-168927
K1	humanbase	0.9	network_modules	13	REAC	REAC:R-HSA-156842	9.540675301087923e-166	1	0.8693242286013736	1	Eukaryotic Translation Elongation	-	-	REAC:R-HSA-156842
K1	humanbase	0.9	network_modules	13	GO:BP	GO:0002181	8.355180454087928e-142	1	0.636163847787019	1	cytoplasmic translation	GO:0002181	-	-
K1	humanbase	0.9	network_modules	14	GO:BP	GO:0016126	3.416266564912366e-24	1	0.44430849144416285	1	sterol biosynthetic process	GO:0016126	-	-
K1	humanbase	0.9	network_modules	14	REAC	REAC:R-HSA-191273	7.35575906499714e-23	1	0.5432145666600487	1	Cholesterol biosynthesis	-	-	REAC:R-HSA-191273
