network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	humanbase	0.7	network_modules	10	GO:BP	GO:0002227	1.0230247219626698e-5	1	0.2883089932851915	1	innate immune response in mucosa	GO:0002227	-	-
R1	humanbase	0.7	network_modules	10	GO:BP	GO:0002385	2.7163116455088205e-5	2	0.24615846845627437	2	mucosal immune response	GO:0002227	-	-
R1	humanbase	0.7	network_modules	10	GO:BP	GO:0002251	3.194603083562202e-5	3	0.23973885586857743	3	organ or tissue specific immune response	GO:0002227	-	-
R1	humanbase	0.7	network_modules	10	REAC	REAC:R-HSA-1461973	6.384674456592294e-5	1	0.20926124438262997	1	Defensins	-	-	REAC:R-HSA-1461973
R1	humanbase	0.7	network_modules	10	GO:BP	GO:0019731	1.4547036570723544e-4	4	0.18690401528778552	4	antibacterial humoral response	GO:0002227	-	-
R1	humanbase	0.7	network_modules	15	REAC	REAC:R-HSA-162909	0.0028839605524323135	1	0.11793296537006323	1	Host Interactions of HIV factors	-	-	REAC:R-HSA-162909
R1	humanbase	0.7	network_modules	22	KEGG	KEGG:00380	0.006943018241620206	1	0.15703049858927548	1	Tryptophan metabolism	-	KEGG:00380	-
R1	humanbase	0.7	network_modules	66	REAC	REAC:R-HSA-432047	1.7720428564568168e-7	1	0.3194779530919822	1	Passive transport by Aquaporins	-	-	REAC:R-HSA-432047
R1	humanbase	0.7	network_modules	66	GO:BP	GO:0006833	2.163660848996647e-6	1	0.2382616299679355	1	water transport	GO:0006833	-	-
R1	humanbase	0.7	network_modules	66	GO:BP	GO:0042044	3.948561617995067e-6	2	0.22205587943404823	2	fluid transport	GO:0006833	-	-
R1	humanbase	0.7	network_modules	70	REAC	REAC:R-HSA-189085	0.0018001927016410263	1	0.2691978540546046	1	Digestion of dietary carbohydrate	-	-	REAC:R-HSA-189085
R1	humanbase	0.7	network_modules	75	REAC	REAC:R-HSA-451307	1.6785826451004603e-4	1	0.4712533222879541	1	Activation of Na-permeable kainate receptors	-	-	REAC:R-HSA-451307
R1	humanbase	0.7	network_modules	98	KEGG	KEGG:04218	0.0012679393357062792	1	0.11866468689609411	1	Cellular senescence	-	KEGG:04218	-
R1	humanbase	0.7	network_modules	119	KEGG	KEGG:04640	5.955680083009451e-4	1	0.1381392332600756	1	Hematopoietic cell lineage	-	KEGG:04640	-
R1	humanbase	0.7	network_modules	147	REAC	REAC:R-HSA-418990	9.94402258748266e-4	1	0.15152735092605613	1	Adherens junctions interactions	-	-	REAC:R-HSA-418990
R1	humanbase	0.7	network_modules	147	GO:BP	GO:0016339	0.00104177500677213	1	0.15899629216882588	1	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	GO:0016339	-	-
R1	humanbase	0.7	network_modules	160	REAC	REAC:R-HSA-211897	1.9130070401250384e-28	1	0.35280200443348775	1	Cytochrome P450 - arranged by substrate type	-	-	REAC:R-HSA-211897
R1	humanbase	0.7	network_modules	160	REAC	REAC:R-HSA-211945	2.7054029359089772e-24	2	0.27636085065272664	2	Phase I - Functionalization of compounds	-	-	REAC:R-HSA-211897
R1	humanbase	0.7	network_modules	160	REAC	REAC:R-HSA-211859	2.8718925874592713e-18	3	0.18780322094830335	5	Biological oxidations	-	-	REAC:R-HSA-211897
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0120254	1.1960972293856678e-14	1	0.1715490058420369	3	olefinic compound metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0042445	2.2877834940457316e-14	2	0.15521849564928167	6	hormone metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	KEGG	KEGG:00140	7.084065521108766e-14	1	0.22533516440783882	1	Steroid hormone biosynthesis	-	KEGG:00140	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0019373	8.383444275420194e-14	3	0.2863741510205445	1	epoxygenase P450 pathway	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0008202	1.6095002125271032e-12	4	0.13210139810255328	8	steroid metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	REAC	REAC:R-HSA-211981	2.774832611788412e-12	4	0.26172890494940176	3	Xenobiotics	-	-	REAC:R-HSA-211897
R1	humanbase	0.7	network_modules	160	REAC	REAC:R-HSA-211976	8.772337770653027e-12	5	0.2458584809371842	4	Endogenous sterols	-	-	REAC:R-HSA-211897
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0010817	4.0368950829706835e-10	5	0.10599353415237757	13	regulation of hormone levels	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0019369	2.1720923152803735e-9	6	0.1619873847871537	4	arachidonate metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0001676	6.170180087712797e-9	7	0.13449698593442316	7	long-chain fatty acid metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	REAC	REAC:R-HSA-5579029	9.743297578158899e-9	6	0.1870698747500218	6	Metabolic disorders of biological oxidation enzymes	-	-	REAC:R-HSA-211897
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0006805	2.6309601097226797e-8	8	0.12367405069203168	9	xenobiotic metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0071466	1.860102844510946e-7	9	0.11014630182098668	12	cellular response to xenobiotic stimulus	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0006704	2.0666228020766306e-7	10	0.21038002831478864	2	glucocorticoid biosynthetic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0033559	2.5837463624359676e-7	11	0.11974623975819723	10	unsaturated fatty acid metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0008210	4.026347239654657e-7	12	0.15732028383042462	5	estrogen metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	160	GO:BP	GO:0016125	5.259413273796877e-7	13	0.1142772999235342	11	sterol metabolic process	GO:0120254	-	-
R1	humanbase	0.7	network_modules	162	KEGG	KEGG:05167	6.383852997654734e-5	1	0.1262498306550022	1	Kaposi sarcoma-associated herpesvirus infection	-	KEGG:05167	-
R1	humanbase	0.7	network_modules	171	GO:BP	GO:0001992	1.6985727066230202e-4	1	0.4998763218106487	1	regulation of systemic arterial blood pressure by vasopressin	GO:0001992	-	-
R1	humanbase	0.7	network_modules	206	REAC	REAC:R-HSA-9027307	2.516643687567665e-4	1	0.40798637869251825	1	Biosynthesis of maresin-like SPMs	-	-	REAC:R-HSA-9027307
R1	humanbase	0.7	network_modules	206	REAC	REAC:R-HSA-9018682	4.6965868588173034e-4	2	0.35322933292575615	2	Biosynthesis of maresins	-	-	REAC:R-HSA-9027307
