network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
K1	string	0.9	network_modules	1	TRUE	2.3961810752152845e-35	19	14	13	0.9285714285714286	0.6842105263157895	REAC:R-HSA-77595	REAC	Processing of Intronless Pre-mRNAs	10916	1799		0	0.05263157894736842	19	10897	13	1	6	10896	10916	0.7967914547255702	1	GO:0006396;GO:0016070	ENSP00000216277;ENSP00000238112;ENSP00000484669;ENSP00000315791;ENSP00000245934;ENSP00000332444;ENSP00000336752;ENSP00000362063;ENSP00000298875;ENSP00000292476;ENSP00000345412;ENSP00000325377;ENSP00000266679;ENSP00000300291;ENSP00000384700;ENSP00000343900	1	1	-	-	REAC:R-HSA-77595
K1	string	0.9	network_modules	1	TRUE	1.225281369682256e-30	96	16	16	1	0.16666666666666666	KEGG:03015	KEGG	mRNA surveillance pathway	8484	210		0.1111111111111111	0.15789473684210525	96	8388	16	0	80	8388	8484	0.4063152858046413	3	GO:0006396;GO:0016070	ENSP00000216277;ENSP00000238112;ENSP00000484669;ENSP00000315791;ENSP00000245934;ENSP00000332444;ENSP00000336752;ENSP00000362063;ENSP00000298875;ENSP00000292476;ENSP00000345412;ENSP00000325377;ENSP00000266679;ENSP00000300291;ENSP00000384700;ENSP00000343900	1	1	-	KEGG:03015	-
K1	string	0.9	network_modules	2	TRUE	3.1047605775022756e-26	108	13	13	1	0.12037037037037036	GO:0061640	GO:BP	cytoskeleton-dependent cytokinesis	16175	15599		0	0.14285714285714285	108	16067	13	0	95	16067	16175	0.3459231635652633	1	GO:0008150	ENSP00000264893;ENSP00000391311;ENSP00000268231;ENSP00000341524;ENSP00000479861;ENSP00000381992;ENSP00000391249;ENSP00000402000;ENSP00000379704;ENSP00000324511;ENSP00000380824;ENSP00000367991;ENSP00000373627	1	1	GO:0061640	-	-
K1	string	0.9	network_modules	3	TRUE	5.333750833943263e-30	79	15	15	1	0.189873417721519	KEGG:03018	KEGG	RNA degradation	8484	211		0	0.016129032258064516	79	8405	15	0	64	8405	8484	0.4340950927246408	1	GO:0006396;GO:0050789;GO:0016070;GO:0009057	ENSP00000221233;ENSP00000366997;ENSP00000368984;ENSP00000398597;ENSP00000368017;ENSP00000265564;ENSP00000315476;ENSP00000400646;ENSP00000359939;ENSP00000361433;ENSP00000374354;ENSP00000366135;ENSP00000352678;ENSP00000323046;ENSP00000348107;ENSP00000321711;ENSP00000258169	1	1	-	KEGG:03018	-
K1	string	0.9	network_modules	3	TRUE	2.4355811899258594e-25	16	16	10	0.625	0.625	GO:0071025	GO:BP	RNA surveillance	16175	16425		0.01639344262295082	0.03225806451612903	16	16159	10	6	6	16153	16175	0.6246286898941766	2	GO:0006396;GO:0050789;GO:0016070;GO:0009057	ENSP00000221233;ENSP00000366997;ENSP00000368984;ENSP00000398597;ENSP00000368017;ENSP00000265564;ENSP00000315476;ENSP00000400646;ENSP00000359939;ENSP00000361433;ENSP00000374354;ENSP00000366135;ENSP00000352678;ENSP00000323046;ENSP00000348107;ENSP00000321711;ENSP00000258169	1	2	GO:0071025	-	-
K1	string	0.9	network_modules	3	TRUE	1.1441537828323718e-24	16	15	10	0.6666666666666666	0.625	REAC:R-HSA-429958	REAC	mRNA decay by 3' to 5' exoribonuclease	10916	2709		0.03278688524590164	0.04838709677419355	16	10900	10	5	6	10895	10916	0.6449938787405695	3	GO:0006396;GO:0050789;GO:0016070;GO:0009057	ENSP00000221233;ENSP00000366997;ENSP00000368984;ENSP00000398597;ENSP00000368017;ENSP00000265564;ENSP00000315476;ENSP00000400646;ENSP00000359939;ENSP00000361433;ENSP00000374354;ENSP00000366135;ENSP00000352678;ENSP00000323046;ENSP00000348107;ENSP00000321711;ENSP00000258169	1	1	-	-	REAC:R-HSA-429958
K1	string	0.9	network_modules	4	TRUE	7.418165387432586e-40	774	88	50	0.5681818181818182	0.06459948320413436	GO:0007186	GO:BP	G protein-coupled receptor signaling pathway	16175	2744		0	0.007352941176470588	774	15401	50	38	724	15363	16175	0.18029437729852055	1	GO:0040011;GO:0050896;GO:0065008;GO:0002376;GO:0050789	ENSP00000364235;ENSP00000408005;ENSP00000357484;ENSP00000262613;ENSP00000356042;ENSP00000394485;ENSP00000481878;ENSP00000378920;ENSP00000403701;ENSP00000009530;ENSP00000411355;ENSP00000348573;ENSP00000443256;ENSP00000263025;ENSP00000251849;ENSP00000366307;ENSP00000306124;ENSP00000225831;ENSP00000357103;ENSP00000292301;ENSP00000334876;ENSP00000309591;ENSP00000323867;ENSP00000232461;ENSP00000296271;ENSP00000367817;ENSP00000325017;ENSP00000306512;ENSP00000248076;ENSP00000321326;ENSP00000416606;ENSP00000378803;ENSP00000384708;ENSP00000249373;ENSP00000261313;ENSP00000361458;ENSP00000359532;ENSP00000259467;ENSP00000312262;ENSP00000323047;ENSP00000311538;ENSP00000262441;ENSP00000387662;ENSP00000264938;ENSP00000321999;ENSP00000384136;ENSP00000353408;ENSP00000355330;ENSP00000450482;ENSP00000360485;ENSP00000343325;ENSP00000354718;ENSP00000269701;ENSP00000351327;ENSP00000378207;ENSP00000477908;ENSP00000366109;ENSP00000272190;ENSP00000272928;ENSP00000363553;ENSP00000395389;ENSP00000335560;ENSP00000419422;ENSP00000306138;ENSP00000408236;ENSP00000378118;ENSP00000367832;ENSP00000474412;ENSP00000294016;ENSP00000294954;ENSP00000296140;ENSP00000478024;ENSP00000484078;ENSP00000386444;ENSP00000301408;ENSP00000482232;ENSP00000389715;ENSP00000333203;ENSP00000415786;ENSP00000361475;ENSP00000354859;ENSP00000353238;ENSP00000364858;ENSP00000362353;ENSP00000462647;ENSP00000336630;ENSP00000468897;ENSP00000341821;ENSP00000358363;ENSP00000349954;ENSP00000351805;ENSP00000369647;ENSP00000480012;ENSP00000383558;ENSP00000360538;ENSP00000394751;ENSP00000483721	1	1	GO:0007186	-	-
K1	string	0.9	network_modules	4	TRUE	2.732966532249814e-29	460	73	37	0.5068493150684932	0.08043478260869565	REAC:R-HSA-500792	REAC	GPCR ligand binding	10916	1019		0.007407407407407408	0.014705882352941176	460	10456	37	36	423	10420	10916	0.18978851320296392	2	GO:0040011;GO:0050896;GO:0065008;GO:0002376;GO:0050789	ENSP00000364235;ENSP00000408005;ENSP00000357484;ENSP00000262613;ENSP00000356042;ENSP00000394485;ENSP00000481878;ENSP00000378920;ENSP00000403701;ENSP00000009530;ENSP00000411355;ENSP00000348573;ENSP00000443256;ENSP00000263025;ENSP00000251849;ENSP00000366307;ENSP00000306124;ENSP00000225831;ENSP00000357103;ENSP00000292301;ENSP00000334876;ENSP00000309591;ENSP00000323867;ENSP00000232461;ENSP00000296271;ENSP00000367817;ENSP00000325017;ENSP00000306512;ENSP00000248076;ENSP00000321326;ENSP00000416606;ENSP00000378803;ENSP00000384708;ENSP00000249373;ENSP00000261313;ENSP00000361458;ENSP00000359532;ENSP00000259467;ENSP00000312262;ENSP00000323047;ENSP00000311538;ENSP00000262441;ENSP00000387662;ENSP00000264938;ENSP00000321999;ENSP00000384136;ENSP00000353408;ENSP00000355330;ENSP00000450482;ENSP00000360485;ENSP00000343325;ENSP00000354718;ENSP00000269701;ENSP00000351327;ENSP00000378207;ENSP00000477908;ENSP00000366109;ENSP00000272190;ENSP00000272928;ENSP00000363553;ENSP00000395389;ENSP00000335560;ENSP00000419422;ENSP00000306138;ENSP00000408236;ENSP00000378118;ENSP00000367832;ENSP00000474412;ENSP00000294016;ENSP00000294954;ENSP00000296140;ENSP00000478024;ENSP00000484078;ENSP00000386444;ENSP00000301408;ENSP00000482232;ENSP00000389715;ENSP00000333203;ENSP00000415786;ENSP00000361475;ENSP00000354859;ENSP00000353238;ENSP00000364858;ENSP00000362353;ENSP00000462647;ENSP00000336630;ENSP00000468897;ENSP00000341821;ENSP00000358363;ENSP00000349954;ENSP00000351805;ENSP00000369647;ENSP00000480012;ENSP00000383558;ENSP00000360538;ENSP00000394751;ENSP00000483721	1	1	-	-	REAC:R-HSA-500792
K1	string	0.9	network_modules	4	TRUE	1.6710792432093517e-14	365	68	24	0.35294117647058826	0.06575342465753424	KEGG:04080	KEGG	Neuroactive ligand-receptor interaction	8484	263		0.044444444444444446	0.051470588235294115	365	8119	24	44	341	8075	8484	0.1372943849588616	7	GO:0040011;GO:0050896;GO:0065008;GO:0002376;GO:0050789	ENSP00000364235;ENSP00000408005;ENSP00000357484;ENSP00000262613;ENSP00000356042;ENSP00000394485;ENSP00000481878;ENSP00000378920;ENSP00000403701;ENSP00000009530;ENSP00000411355;ENSP00000348573;ENSP00000443256;ENSP00000263025;ENSP00000251849;ENSP00000366307;ENSP00000306124;ENSP00000225831;ENSP00000357103;ENSP00000292301;ENSP00000334876;ENSP00000309591;ENSP00000323867;ENSP00000232461;ENSP00000296271;ENSP00000367817;ENSP00000325017;ENSP00000306512;ENSP00000248076;ENSP00000321326;ENSP00000416606;ENSP00000378803;ENSP00000384708;ENSP00000249373;ENSP00000261313;ENSP00000361458;ENSP00000359532;ENSP00000259467;ENSP00000312262;ENSP00000323047;ENSP00000311538;ENSP00000262441;ENSP00000387662;ENSP00000264938;ENSP00000321999;ENSP00000384136;ENSP00000353408;ENSP00000355330;ENSP00000450482;ENSP00000360485;ENSP00000343325;ENSP00000354718;ENSP00000269701;ENSP00000351327;ENSP00000378207;ENSP00000477908;ENSP00000366109;ENSP00000272190;ENSP00000272928;ENSP00000363553;ENSP00000395389;ENSP00000335560;ENSP00000419422;ENSP00000306138;ENSP00000408236;ENSP00000378118;ENSP00000367832;ENSP00000474412;ENSP00000294016;ENSP00000294954;ENSP00000296140;ENSP00000478024;ENSP00000484078;ENSP00000386444;ENSP00000301408;ENSP00000482232;ENSP00000389715;ENSP00000333203;ENSP00000415786;ENSP00000361475;ENSP00000354859;ENSP00000353238;ENSP00000364858;ENSP00000362353;ENSP00000462647;ENSP00000336630;ENSP00000468897;ENSP00000341821;ENSP00000358363;ENSP00000349954;ENSP00000351805;ENSP00000369647;ENSP00000480012;ENSP00000383558;ENSP00000360538;ENSP00000394751;ENSP00000483721	1	1	-	KEGG:04080	-
K1	string	0.9	network_modules	5	TRUE	2.8407559776728923e-53	147	30	28	0.9333333333333333	0.19047619047619047	GO:0006261	GO:BP	DNA-templated DNA replication	16175	2078		0	0.01694915254237288	147	16028	28	2	119	16026	16175	0.41983126517700287	1	GO:0006260;GO:0006281;GO:0032392	ENSP00000209728;ENSP00000234296;ENSP00000262105;ENSP00000441953;ENSP00000264156;ENSP00000228280;ENSP00000307288;ENSP00000297431;ENSP00000265056;ENSP00000480987;ENSP00000360623;ENSP00000257789;ENSP00000418268;ENSP00000216122;ENSP00000301019;ENSP00000368164;ENSP00000219097;ENSP00000353793;ENSP00000314505;ENSP00000276533;ENSP00000353098;ENSP00000413632;ENSP00000405726;ENSP00000393139;ENSP00000401018;ENSP00000253462;ENSP00000262460;ENSP00000292616;ENSP00000265728;ENSP00000323663;ENSP00000482313	1	3	GO:0006261	-	-
