network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
R1	humanbase	0.5	network_modules	4	TRUE	0.00516199753145213	11	6	2	0.3333333333333333	0.18181818181818182	GO:0030810	GO:BP	positive regulation of nucleotide biosynthetic process	16175	6913		0	1	11	16164	2	4	9	16160	16175	0.24580989962527874	1.5	GO:0050789	3;323;711;872;880;934;935;936;1148;1149;1721;1915;2024;2162;2163;2457;2462;2474;2978;3565	1	1	GO:0030810	-	-
R1	humanbase	0.5	network_modules	19	TRUE	0.006299194917464988	5	12	2	0.16666666666666666	0.4	GO:0060754	GO:BP	positive regulation of mast cell chemotaxis	16175	14922		0	0.5	5	16170	2	10	3	16160	16175	0.2578555143451957	1	GO:0050789	29;137;163;414;564;1072;1114;1503;2574;3730;4495;4947;4952;5228;5856;6453;7423	1	1	GO:0060754	-	-
R1	humanbase	0.5	network_modules	20	TRUE	0.00293243977894383	31	14	3	0.21428571428571427	0.0967741935483871	GO:0098815	GO:BP	modulation of excitatory postsynaptic potential	16175	18902		0	0.5	31	16144	3	11	28	16133	16175	0.14291547382459283	1	GO:0065008;GO:0050789	30;397;565;1558;1796;1843;2726;3486;3667;4488;4708;4798;5079;5485;5590;6543;6547;6803	1	1	GO:0098815	-	-
R1	humanbase	0.5	network_modules	31	TRUE	4.16888541384795e-6	131	36	8	0.2222222222222222	0.061068702290076333	KEGG:04142	KEGG	Lysosome	8484	279		0	0.14285714285714285	131	8353	8	28	123	8325	8484	0.10947867297598284	1	GO:0050896	47;65;69;161;168;169;179;236;467;468;469;470;471;473;474;475;1012;1095;1105;1367;1398;1501;1502;1504;1505;1506;1507;1508;1510;1511;1512;1513;1514;1516;1518;1521;1522;1525;1527;1528;1529;1531;1567;1758;2176;2268;2269;2272;2279;2310;2576;2577;2929;3162;3215;3231;3233;3236;3462;3546;3637;3650;3656;3677;3712;3747;3765;3908;3986;4015;4653;4698;4799;4802;4828;5076;5818;6060;6579	1	1	-	KEGG:04142	-
R1	humanbase	0.5	network_modules	44	TRUE	2.1475035461599908e-9	46	13	6	0.46153846153846156	0.13043478260869565	REAC:R-HSA-69236	REAC	G1 Phase	10916	1000		0	0.04878048780487805	46	10870	6	7	40	10863	10916	0.24377712059604562	1.5	GO:0065009;GO:0050789	74;241;349;532;1022;1023;1024;1025;1026;1027;1028;1029;1032;1104;1305;2165;2902;3648	1	1	-	-	REAC:R-HSA-69236
R1	humanbase	0.5	network_modules	44	TRUE	2.806724156463672e-9	62	12	6	0.5	0.0967741935483871	GO:1904029	GO:BP	regulation of cyclin-dependent protein kinase activity	16175	23470		0.05	0.07317073170731707	62	16113	6	6	56	16107	16175	0.21878507258764301	3	GO:0065009;GO:0050789	74;241;349;532;1022;1023;1024;1025;1026;1027;1028;1029;1032;1104;1305;2165;2902;3648	1	2	GO:1904029	-	-
R1	humanbase	0.5	network_modules	44	TRUE	9.148260319045177e-7	157	11	6	0.5454545454545454	0.03821656050955414	KEGG:04110	KEGG	Cell cycle	8484	264		0.1	0.12195121951219512	157	8327	6	5	151	8322	8484	0.14088117888970497	5	GO:0065009;GO:0050789	74;241;349;532;1022;1023;1024;1025;1026;1027;1028;1029;1032;1104;1305;2165;2902;3648	1	1	-	KEGG:04110	-
R1	humanbase	0.5	network_modules	47	TRUE	0.0013592426355891907	48	8	3	0.375	0.0625	GO:1901016	GO:BP	regulation of potassium ion transmembrane transporter activity	16175	21138		0	0.3333333333333333	48	16127	3	5	45	16122	16175	0.1521451045645191	1.5	GO:0065009;GO:0050789	88;89;287;288;641;701;743;1322;2144;4078;5029;5903	1	1	GO:1901016	-	-
R1	humanbase	0.5	network_modules	57	TRUE	6.344074460678591e-5	33	18	4	0.2222222222222222	0.12121212121212122	REAC:R-HSA-5673000	REAC	RAF activation	10916	1839		0	0.021739130434782608	33	10883	4	14	29	10869	10916	0.1622683921358695	1	NA	115;126;148;441;462;634;636;673;816;817;818;1052;1228;1229;1538;1596;2199;2631;2665;2679;2720;3133;3251;3613;4441;4461	1	2	-	-	REAC:R-HSA-5673000
R1	humanbase	0.5	network_modules	57	TRUE	1.3100605997104812e-4	67	13	4	0.3076923076923077	0.05970149253731343	KEGG:04720	KEGG	Long-term potentiation	8484	350		0.13333333333333333	0.15217391304347827	67	8417	4	9	63	8408	8484	0.1326824386495293	7	NA	115;126;148;441;462;634;636;673;816;817;818;1052;1228;1229;1538;1596;2199;2631;2665;2679;2720;3133;3251;3613;4441;4461	3	1	-	KEGG:04720	-
R1	humanbase	0.5	network_modules	63	TRUE	0.004231551638968058	220	9	4	0.4444444444444444	0.01818181818181818	GO:0050767	GO:BP	regulation of neurogenesis	16175	13241		0.25	0.4	220	15955	4	5	216	15950	16175	0.08776548619757217	2	GO:0050789	124;627;2505;2542;2546;2547;2653;2664;3250;3256;5167;5728;5764;5809;5819	2	1	GO:0050767	-	-
R1	humanbase	0.5	network_modules	64	TRUE	1.3957932354488675e-5	12	8	3	0.375	0.25	REAC:R-HSA-71384	REAC	Ethanol oxidation	10916	869		0	0.07692307692307693	12	10904	3	5	9	10899	10916	0.3055685724457451	1	GO:0006066;GO:0042445;GO:0006629	125;127;130;275;425;1630;1736;1966;1985;3475;3477;3485;3685	1	1	-	-	REAC:R-HSA-71384
R1	humanbase	0.5	network_modules	64	TRUE	1.1784893562136534e-4	36	7	3	0.42857142857142855	0.08333333333333333	KEGG:00350	KEGG	Tyrosine metabolism	8484	41		0.08333333333333333	0.15384615384615385	36	8448	3	4	33	8444	8484	0.18758677895754455	2	GO:0006066;GO:0042445;GO:0006629	125;127;130;275;425;1630;1736;1966;1985;3475;3477;3485;3685	1	1	-	KEGG:00350	-
R1	humanbase	0.5	network_modules	75	TRUE	0.002969807020271433	15	4	2	0.5	0.13333333333333333	GO:0002029	GO:BP	desensitization of G protein-coupled receptor signaling pathway	16175	631		0	0.3333333333333333	15	16160	2	2	13	16158	16175	0.25787147420379075	1	GO:0050789	156;157;906;938;1694;3411;3666;4765;5408;5692	1	1	GO:0002029	-	-
R1	humanbase	0.5	network_modules	77	TRUE	0.004772707732796983	5	11	2	0.18181818181818182	0.4	GO:0048003	GO:BP	antigen processing and presentation of lipid antigen via MHC class Ib	16175	12461		0	1	5	16170	2	9	3	16161	16175	0.26935467227213133	2	GO:0002376	160;544;912;913;1770;2066;3880;4040;4736;4967;6038;7275	1	1	GO:0048003	-	-
R1	humanbase	0.5	network_modules	90	TRUE	0.0013592426355891907	48	8	3	0.375	0.0625	GO:0070227	GO:BP	lymphocyte apoptotic process	16175	15997		0	0.16666666666666666	48	16127	3	5	45	16122	16175	0.1521451045645191	1	GO:0050789	200;207;346;652;993;1419;2031;2164;3586;4780;4913	1	1	GO:0070227	-	-
R1	humanbase	0.5	network_modules	98	TRUE	7.453716719393749e-4	2	13	2	0.15384615384615385	1	GO:0097156	GO:BP	fasciculation of motor neuron axon	16175	18516		0	0.16666666666666666	2	16173	2	11	0	16162	16175	0.3920988599983004	1	GO:0008037;GO:0016043	221;305;1489;2029;2042;2043;2044;2615;3813;4414;5014;5093;5202;5264;5478;5727;5736;5783;6140	1	1	GO:0097156	-	-
R1	humanbase	0.5	network_modules	98	TRUE	9.745117700394923e-4	28	12	3	0.25	0.10714285714285714	REAC:R-HSA-3928663	REAC	EPHA-mediated growth cone collapse	10916	820		0.2	0.3333333333333333	28	10888	3	9	25	10879	10916	0.1622815749981811	2	GO:0008037;GO:0016043	221;305;1489;2029;2042;2043;2044;2615;3813;4414;5014;5093;5202;5264;5478;5727;5736;5783;6140	1	1	-	-	REAC:R-HSA-3928663
R1	humanbase	0.5	network_modules	100	TRUE	0.001258091079065584	3	13	2	0.15384615384615385	0.6666666666666666	REAC:R-HSA-9630747	REAC	Diseases of Cellular Senescence	10916	756		0	0.8571428571428571	3	10913	2	11	1	10902	10916	0.3199187039314686	3.5	NA	227;237;535;1019;1020;1021;1033;1036;1120;1884;1885;1886;1905;1906;1991;2318;2385;2386;2387;2880;4203;5471;6173;6514	1	1	-	-	REAC:R-HSA-9630747
R1	humanbase	0.5	network_modules	101	TRUE	8.624000695207706e-4	61	42	5	0.11904761904761904	0.08196721311475409	KEGG:03420	KEGG	Nucleotide excision repair	8484	238		0	0.25	61	8423	5	37	56	8386	8484	0.09338343950790964	1	NA	229;663;664;665;774;1265;1484;1536;1679;2046;2047;2049;2050;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2065;2067;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2092;2093;2094;2095;2098;2104;2105;2106;2107;2108;2110;2112;2113;2114;2115;2116;2117;2118;2119;2120;2121;2122;2124;2125;2126;2127;2497;2537;2538;3039;3151;3626;4016;4389;4512;5325;7091;7366;7477	1	1	-	KEGG:03420	-
R1	humanbase	0.5	network_modules	106	TRUE	4.8432727181854194e-5	27	7	3	0.42857142857142855	0.1111111111111111	KEGG:04966	KEGG	Collecting duct acid secretion	8484	400		0	0.06666666666666667	27	8457	3	4	24	8453	8484	0.21703249501774458	1	NA	253;322;368;525;527;528;1868;2590;3750;4328;5743	1	1	-	KEGG:04966	-
R1	humanbase	0.5	network_modules	106	TRUE	2.559972946834564e-4	30	8	3	0.375	0.1	REAC:R-HSA-77387	REAC	Insulin receptor recycling	10916	1210		0.07142857142857142	0.13333333333333333	30	10886	3	5	27	10881	10916	0.19256524236901273	2	NA	253;322;368;525;527;528;1868;2590;3750;4328;5743	1	1	-	-	REAC:R-HSA-77387
R1	humanbase	0.5	network_modules	111	TRUE	0.009196735098244528	11	9	2	0.2222222222222222	0.18181818181818182	REAC:R-HSA-389359	REAC	CD28 dependent Vav1 pathway	10916	268		0	1	11	10905	2	7	9	10898	10916	0.20027954273656026	1.5	NA	277;280;501;777;1180;2397;2701;2828;3121;3252;3349;3924;3932;4764;5063;5074;6021;6112	1	1	-	-	REAC:R-HSA-389359
R1	humanbase	0.5	network_modules	122	TRUE	2.4794042694115323e-7	14	12	4	0.3333333333333333	0.2857142857142857	REAC:R-HSA-181431	REAC	Acetylcholine binding and downstream events	10916	54		0	0.2857142857142857	14	10902	4	8	10	10894	10916	0.30778586344036574	1.5	GO:0050896	324;326;440;1138;1139;1142;1144;1207;1209;1344;2461;3122;3197;3603;3939;4482;5032	1	1	-	-	REAC:R-HSA-181431
R1	humanbase	0.5	network_modules	126	TRUE	1.4499647179092912e-5	128	11	5	0.45454545454545453	0.0390625	GO:1905952	GO:BP	regulation of lipid localization	16175	25042		0	0.2	128	16047	5	6	123	16041	16175	0.1314964848460223	1	GO:0050789	335;438;821;1001;1102;2180;2182;2222;2587;2963;3569;4118;5111;5280	1	1	GO:1905952	-	-
R1	humanbase	0.5	network_modules	152	TRUE	0.003380824976026732	16	7	2	0.2857142857142857	0.125	KEGG:00430	KEGG	Taurine and hypotaurine metabolism	8484	56		0	0.25	16	8468	2	5	14	8463	8484	0.18798967411231668	1	GO:0043603;GO:0006790	459;595;801;863;1368;2241;2686;2687;4611;4950;5193;6220;6279;6922	1	1	-	KEGG:00430	-
R1	humanbase	0.5	network_modules	154	TRUE	0.0029525383240401573	11	6	2	0.3333333333333333	0.18181818181818182	REAC:R-HSA-211999	REAC	CYP2E1 reactions	10916	293		0	0.5	11	10905	2	4	9	10901	10916	0.24563002182252458	1	NA	465;693;1552;1553;1555;1556;2010;2011;2012;2032;2473;3030;3132;3264;3556;3602;3945;4145	1	1	-	-	REAC:R-HSA-211999
