network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
R1	humanbase	0.6	network_modules	10	TRUE	5.930449031721639e-4	44	7	3	0.42857142857142855	0.06818181818181818	GO:0034204	GO:BP	lipid translocation	16175	8503		0	0.125	44	16131	3	4	41	16127	16175	0.17012417475866906	1	GO:0006869;GO:0065008;GO:0061024	19;20;355;356;1562;3171;5625
R1	humanbase	0.6	network_modules	10	TRUE	8.242307809858656e-4	49	7	3	0.42857142857142855	0.061224489795918366	GO:0097035	GO:BP	regulation of membrane lipid distribution	16175	18453		0.14285714285714285	0.25	49	16126	3	4	46	16122	16175	0.1611188247261152	2	GO:0006869;GO:0065008;GO:0061024	19;20;355;356;1562;3171;5625
R1	humanbase	0.6	network_modules	17	TRUE	0.0011284355467893483	7	6	2	0.3333333333333333	0.2857142857142857	REAC:R-HSA-9033500	REAC	TYSND1 cleaves peroxisomal proteins	10916	2479		0	0.2	7	10909	2	4	5	10905	10916	0.30819652589076213	1	NA	30;257;734;993;1169;2245;2734;2869;3295;3528;3647
R1	humanbase	0.6	network_modules	17	TRUE	0.0015042130379307411	8	6	2	0.3333333333333333	0.25	REAC:R-HSA-390247	REAC	Beta-oxidation of very long chain fatty acids	10916	220		0.25	0.4	8	10908	2	4	6	10904	10916	0.2882252799722374	2	NA	30;257;734;993;1169;2245;2734;2869;3295;3528;3647
R1	humanbase	0.6	network_modules	20	TRUE	8.730906310531019e-5	18	9	3	0.3333333333333333	0.16666666666666666	REAC:R-HSA-8963898	REAC	Plasma lipoprotein assembly	10916	1755		0	0.09090909090909091	18	10898	3	6	15	10892	10916	0.23482670676417305	1	GO:0008150	36;280;338;346;348;511;661;1260;1558;2630;3322;5562
R1	humanbase	0.6	network_modules	20	TRUE	5.503217583226739e-4	132	9	4	0.4444444444444444	0.030303030303030304	GO:0055088	GO:BP	lipid homeostasis	16175	14238		0.1	0.18181818181818182	132	16043	4	5	128	16038	16175	0.11442040736601485	2	GO:0008150	36;280;338;346;348;511;661;1260;1558;2630;3322;5562
R1	humanbase	0.6	network_modules	20	TRUE	7.582977458089813e-4	36	9	3	0.3333333333333333	0.08333333333333333	REAC:R-HSA-8964043	REAC	Plasma lipoprotein clearance	10916	1757		0.2	0.2727272727272727	36	10880	3	6	33	10874	10916	0.16535867412424085	3	GO:0008150	36;280;338;346;348;511;661;1260;1558;2630;3322;5562
R1	humanbase	0.6	network_modules	73	TRUE	7.041973282382614e-6	19	19	4	0.21052631578947367	0.21052631578947367	GO:0006123	GO:BP	mitochondrial electron transport, cytochrome c to oxygen	16175	1981		0	0.05263157894736842	19	16156	4	15	15	16141	16175	0.20959786815392034	1	GO:0045333;GO:0050789;GO:0022900	150;154;155;164;416;417;419;420;421;423;424;425;758;1215;1322;1323;1325;1326;1327;1328;1329;1332;1333;1334;1335;1338;1339;1348;1349;2281;2777;2841;2844;3041;3226;3302;3421;4013;4056;4169;4930;5120;5237
R1	humanbase	0.6	network_modules	73	TRUE	9.701007011701141e-5	9	18	3	0.16666666666666666	0.3333333333333333	REAC:R-HSA-390696	REAC	Adrenoceptors	10916	125		0.05555555555555555	0.10526315789473684	9	10907	3	15	6	10892	10916	0.23482670676417305	2	GO:0045333;GO:0050789;GO:0022900	150;154;155;164;416;417;419;420;421;423;424;425;758;1215;1322;1323;1325;1326;1327;1328;1329;1332;1333;1334;1335;1338;1339;1348;1349;2281;2777;2841;2844;3041;3226;3302;3421;4013;4056;4169;4930;5120;5237
R1	humanbase	0.6	network_modules	73	TRUE	3.740104558570974e-4	87	13	4	0.3076923076923077	0.04597701149425287	KEGG:04260	KEGG	Cardiac muscle contraction	8484	296		0.1111111111111111	0.15789473684210525	87	8397	4	9	83	8388	8484	0.11565897047622518	3	GO:0045333;GO:0050789;GO:0022900	150;154;155;164;416;417;419;420;421;423;424;425;758;1215;1322;1323;1325;1326;1327;1328;1329;1332;1333;1334;1335;1338;1339;1348;1349;2281;2777;2841;2844;3041;3226;3302;3421;4013;4056;4169;4930;5120;5237
