network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
M1	string	0.5	network_modules	1	GO:BP	GO:0016339	3.106200516185679e-43	4	0.392814852741924	1	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	GO:0016339	-	-
M1	string	0.5	network_modules	1	REAC	REAC:R-HSA-418990	1.5542007401830997e-33	1	0.36163333312055435	1	Adherens junctions interactions	-	-	REAC:R-HSA-418990
M1	string	0.5	network_modules	1	KEGG	KEGG:05412	2.094035761183639e-10	1	0.1691948343049774	1	Arrhythmogenic right ventricular cardiomyopathy	-	KEGG:05412	-
M1	string	0.5	network_modules	2	KEGG	KEGG:05322	2.358224961010827e-85	1	0.5614081683998087	1	Systemic lupus erythematosus	-	KEGG:05322	-
M1	string	0.5	network_modules	2	GO:BP	GO:0006334	4.70074122756871e-76	2	0.49732736652371184	1	nucleosome assembly	GO:0006334	-	-
M1	string	0.5	network_modules	2	REAC	REAC:R-HSA-73728	1.1722651764458584e-72	4	0.5895266845577477	1	RNA Polymerase I Promoter Opening	-	-	REAC:R-HSA-73728
M1	string	0.5	network_modules	3	REAC	REAC:R-HSA-5419276	2.9350238732718715e-200	1	0.9706812364445933	1	Mitochondrial translation termination	-	-	REAC:R-HSA-5419276
M1	string	0.5	network_modules	4	KEGG	KEGG:00561	7.117970941977058e-77	1	0.614239095074582	1	Glycerolipid metabolism	-	KEGG:00561	-
M1	string	0.5	network_modules	4	GO:BP	GO:0006639	1.9024590397964184e-51	2	0.3633017638861638	3	acylglycerol metabolic process	GO:0006639	-	-
M1	string	0.5	network_modules	4	REAC	REAC:R-HSA-1483206	1.7932818334108553e-36	1	0.2958679252619407	2	Glycerophospholipid biosynthesis	-	-	REAC:R-HSA-1483206
M1	string	0.5	network_modules	5	REAC	REAC:R-HSA-774815	2.673638535106385e-78	1	0.5731820990696699	1	Nucleosome assembly	-	-	REAC:R-HSA-774815
M1	string	0.5	network_modules	5	GO:BP	GO:0007059	3.8495835990388166e-29	1	0.18152389260321988	1	chromosome segregation	GO:0007059	-	-
