network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
M1	humanbase	0.4	network_modules	1	KEGG	KEGG:05132	4.821003655192607e-8	1	0.10282939081072251	1	Salmonella infection	-	KEGG:05132	-
M1	humanbase	0.4	network_modules	1	REAC	REAC:R-HSA-9006934	1.2294191346881264e-4	1	0.06528370312295752	1	Signaling by Receptor Tyrosine Kinases	-	-	REAC:R-HSA-9006934
M1	humanbase	0.4	network_modules	2	REAC	REAC:R-HSA-909733	1.7967694079638413e-60	1	0.4800266063379726	1	Interferon alpha/beta signaling	-	-	REAC:R-HSA-909733
M1	humanbase	0.4	network_modules	2	GO:BP	GO:0051607	5.4455640978693e-54	1	0.29952237663532805	1	defense response to virus	GO:0051607	-	-
M1	humanbase	0.4	network_modules	2	KEGG	KEGG:05169	3.38803902740045e-20	1	0.19950980106903368	1	Epstein-Barr virus infection	-	KEGG:05169	-
M1	humanbase	0.4	network_modules	3	KEGG	KEGG:00640	1.9704258445465147e-8	1	0.178749629264806	1	Propanoate metabolism	-	KEGG:00640	-
M1	humanbase	0.4	network_modules	3	GO:BP	GO:0007031	7.90358077506353e-5	1	0.10140490193771451	1	peroxisome organization	GO:0007031	-	-
M1	humanbase	0.4	network_modules	4	GO:BP	GO:0045321	2.2653168653296825e-26	1	0.14647464597401497	9	leukocyte activation	GO:0045321	-	-
M1	humanbase	0.4	network_modules	4	REAC	REAC:R-HSA-6798695	1.9669179301864885e-11	1	0.10852482200335982	1	Neutrophil degranulation	-	-	REAC:R-HSA-6798695
M1	humanbase	0.4	network_modules	4	KEGG	KEGG:05416	3.193443061895283e-11	1	0.17292173249815185	2	Viral myocarditis	-	KEGG:05416	-
M1	humanbase	0.4	network_modules	5	GO:BP	GO:0007059	1.1132108486226295e-32	4	0.1928847494266286	6	chromosome segregation	GO:0007059	-	-
M1	humanbase	0.4	network_modules	5	REAC	REAC:R-HSA-69620	1.2474547832371462e-23	1	0.1854142790158222	1	Cell Cycle Checkpoints	-	-	REAC:R-HSA-69620
M1	humanbase	0.4	network_modules	6	REAC	REAC:R-HSA-8863795	0.004060938347430876	1	0.09874876856107478	1	Downregulation of ERBB2 signaling	-	-	REAC:R-HSA-8863795
M1	humanbase	0.4	network_modules	7	KEGG	KEGG:03050	2.457632350345166e-9	1	0.18001670299542435	1	Proteasome	-	KEGG:03050	-
M1	humanbase	0.4	network_modules	7	REAC	REAC:R-HSA-1236978	2.376879190221918e-7	3	0.13402210558013267	1	Cross-presentation of soluble exogenous antigens (endosomes)	-	-	REAC:R-HSA-1236978
M1	humanbase	0.4	network_modules	7	GO:BP	GO:0022613	4.3099297061650276e-7	1	0.07892956651406288	1	ribonucleoprotein complex biogenesis	GO:0022613	-	-
M1	humanbase	0.4	network_modules	8	REAC	REAC:R-HSA-6785807	1.7576622098087747e-11	1	0.14898453385509403	1	Interleukin-4 and Interleukin-13 signaling	-	-	REAC:R-HSA-6785807
M1	humanbase	0.4	network_modules	8	KEGG	KEGG:04657	4.9381299603129647e-11	2	0.15856767971746816	1	IL-17 signaling pathway	-	KEGG:04657	-
M1	humanbase	0.4	network_modules	8	GO:BP	GO:0038066	5.94489044469857e-8	1	0.13461383463284812	1	p38MAPK cascade	GO:0038066	-	-
M1	humanbase	0.4	network_modules	9	GO:BP	GO:0022613	1.4108642012765058e-12	1	0.10792406756988744	2	ribonucleoprotein complex biogenesis	GO:0022613	-	-
M1	humanbase	0.4	network_modules	9	REAC	REAC:R-HSA-8868773	5.0214224403915604e-6	1	0.09013563385621932	1	rRNA processing in the nucleus and cytosol	-	-	REAC:R-HSA-8868773
