network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
M1	cpdb	0.5	network_modules	1	TRUE	2.1238363723885356e-69	510	98	64	0.6530612244897959	0.12549019607843137	GO:0007169	GO:BP	cell surface receptor protein tyrosine kinase signaling pathway	16175	2733		0	0.0017211703958691911	510	15665	64	34	446	15631	16175	0.2776945702320162	1	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	1.8832259191749743e-58	790	98	65	0.6632653061224489	0.08227848101265822	GO:0007167	GO:BP	enzyme-linked receptor protein signaling pathway	16175	2731		0.0017241379310344827	0.0034423407917383822	790	15385	65	33	725	15352	16175	0.22256714342420317	2	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	3.263077371933975e-52	47	95	31	0.3263157894736842	0.6595744680851063	REAC:R-HSA-512988	REAC	Interleukin-3, Interleukin-5 and GM-CSF signaling	10916	1246		0.0034482758620689655	0.0051635111876075735	47	10869	31	64	16	10805	10916	0.4608053509181884	3	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	5.80707954718666e-41	39	95	25	0.2631578947368421	0.6410256410256411	REAC:R-HSA-1433557	REAC	Signaling by SCF-KIT	10916	2306		0.005172413793103448	0.0068846815834767644	39	10877	25	70	14	10807	10916	0.40764734690190385	4	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	1.4323291398483697e-40	507	95	51	0.5368421052631579	0.10059171597633136	REAC:R-HSA-9006934	REAC	Signaling by Receptor Tyrosine Kinases	10916	2302		0.006896551724137931	0.008605851979345954	507	10409	51	44	456	10365	10916	0.21833860315628112	5	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	6.4201333882962315e-40	214	98	36	0.3673469387755102	0.16822429906542055	GO:0018108	GO:BP	peptidyl-tyrosine phosphorylation	16175	5327		0.008620689655172414	0.010327022375215147	214	15961	36	62	178	15899	16175	0.24197150567914402	6	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	7.682211895981949e-40	215	98	36	0.3673469387755102	0.16744186046511628	GO:0018212	GO:BP	peptidyl-tyrosine modification	16175	5371		0.010344827586206896	0.012048192771084338	215	15960	36	62	179	15898	16175	0.24137354038824663	7	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	5.257836222877949e-39	44	95	25	0.2631578947368421	0.5681818181818182	REAC:R-HSA-451927	REAC	Interleukin-2 family signaling	10916	1240		0.01206896551724138	0.013769363166953529	44	10872	25	70	19	10802	10916	0.3831981727959697	8	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	3.8895747236987087e-35	472	95	46	0.4842105263157895	0.09745762711864407	REAC:R-HSA-449147	REAC	Signaling by Interleukins	10916	2261		0.013793103448275862	0.01549053356282272	472	10444	46	49	426	10395	10916	0.20314094598395943	9	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
M1	cpdb	0.5	network_modules	1	TRUE	3.84592886072072e-34	23	95	19	0.2	0.8260869565217391	REAC:R-HSA-9006335	REAC	Signaling by Erythropoietin	10916	2238		0.015517241379310345	0.01721170395869191	23	10893	19	76	4	10817	10916	0.404375091275533	10	GO:0006793;GO:0036211;GO:0050896;GO:0032502;GO:0050789;GO:0001775;GO:0002376;GO:0007155	ENSG00000162434;ENSG00000177885;ENSG00000107263;ENSG00000065361;ENSG00000115325;ENSG00000105397;ENSG00000113721;ENSG00000121966;ENSG00000112964;ENSG00000105639;ENSG00000254087;ENSG00000153317;ENSG00000066468;ENSG00000136573;ENSG00000100368;ENSG00000145715;ENSG00000173757;ENSG00000107338;ENSG00000135605;ENSG00000185338;ENSG00000160791;ENSG00000145675;ENSG00000121879;ENSG00000113494;ENSG00000169398;ENSG00000167193;ENSG00000100485;ENSG00000077238;ENSG00000007312;ENSG00000113263;ENSG00000095585;ENSG00000010671;ENSG00000141293;ENSG00000120899;ENSG00000184557;ENSG00000124181;ENSG00000109458;ENSG00000105851;ENSG00000182866;ENSG00000171105;ENSG00000185950;ENSG00000072694;ENSG00000102010;ENSG00000101336;ENSG00000165025;ENSG00000115415;ENSG00000117461;ENSG00000177455;ENSG00000012124;ENSG00000111679;ENSG00000115904;ENSG00000168610;ENSG00000096968;ENSG00000114423;ENSG00000126561;ENSG00000100385;ENSG00000051382;ENSG00000157404;ENSG00000105976;ENSG00000158092;ENSG00000027869;ENSG00000165458;ENSG00000081237;ENSG00000197122;ENSG00000187266;ENSG00000106070;ENSG00000105647;ENSG00000115085;ENSG00000160293;ENSG00000179295;ENSG00000128052;ENSG00000110395;ENSG00000134853;ENSG00000147443;ENSG00000178568;ENSG00000141968;ENSG00000122025;ENSG00000134215;ENSG00000169047;ENSG00000178562;ENSG00000171608;ENSG00000134352;ENSG00000043462;ENSG00000143322;ENSG00000010810;ENSG00000182578;ENSG00000160999;ENSG00000160691;ENSG00000143226;ENSG00000077782;ENSG00000186716;ENSG00000197943;ENSG00000099942;ENSG00000097007;ENSG00000176105;ENSG00000182511;ENSG00000102755;ENSG00000033327
