network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	string	0.1	network_modules	1	TRUE	5.49607381837584e-44	99	48	28	0.5833333333333334	0.2828282828282828	REAC:R-HSA-6811434	REAC	COPI-dependent Golgi-to-ER retrograde traffic	10916	277		0	0.14285714285714285	99	10817	28	20	71	10797	10916	0.40257793580715967
R1	string	0.1	network_modules	1	TRUE	2.779908562966672e-41	102	48	27	0.5625	0.2647058823529412	REAC:R-HSA-6807878	REAC	COPI-mediated anterograde transport	10916	279		0.16666666666666666	0.2857142857142857	102	10814	27	21	75	10793	10916	0.38208819976697483
R1	string	0.1	network_modules	1	TRUE	2.2204025145657623e-40	202	48	31	0.6458333333333334	0.15346534653465346	REAC:R-HSA-6811442	REAC	Intra-Golgi and retrograde Golgi-to-ER traffic	10916	1262		0.3333333333333333	0.42857142857142855	202	10714	31	17	171	10697	10916	0.30935188364077104
R1	string	0.1	network_modules	1	TRUE	6.481945988100886e-40	133	48	28	0.5833333333333334	0.21052631578947367	REAC:R-HSA-8856688	REAC	Golgi-to-ER retrograde transport	10916	1084		0.5	0.5714285714285714	133	10783	28	20	105	10763	10916	0.34598989888403353
R1	string	0.1	network_modules	1	TRUE	2.016957747962537e-39	284	66	34	0.5151515151515151	0.11971830985915492	GO:0048193	GO:BP	Golgi vesicle transport	16175	12570		0	0.05555555555555555	284	15891	34	32	250	15859	16175	0.24250568794464888
R1	string	0.1	network_modules	1	TRUE	8.064782786035952e-36	155	48	27	0.5625	0.17419354838709677	REAC:R-HSA-199977	REAC	ER to Golgi Anterograde Transport	10916	823		0.6666666666666666	0.7142857142857143	155	10761	27	21	128	10740	10916	0.30798951673425784
R1	string	0.1	network_modules	1	TRUE	1.593896538002609e-33	186	48	27	0.5625	0.14516129032258066	REAC:R-HSA-948021	REAC	Transport to the Golgi and subsequent modification	10916	2604		0.8333333333333334	0.8571428571428571	186	10730	27	21	159	10709	10916	0.28010221041822475
R1	string	0.1	network_modules	1	TRUE	2.1758975466703693e-33	126	66	25	0.3787878787878788	0.1984126984126984	GO:0006888	GO:BP	endoplasmic reticulum to Golgi vesicle-mediated transport	16175	2544		0.058823529411764705	0.1111111111111111	126	16049	25	41	101	16008	16175	0.2701123037600307
R1	string	0.1	network_modules	1	TRUE	2.751073042601603e-30	52	66	19	0.2878787878787879	0.36538461538461536	GO:0006890	GO:BP	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	16175	2545		0.11764705882352941	0.16666666666666666	52	16123	19	47	33	16076	16175	0.3218769216079287
R1	string	0.1	network_modules	1	TRUE	1.7792604703332908e-27	305	48	27	0.5625	0.08852459016393442	REAC:R-HSA-446203	REAC	Asparagine N-linked glycosylation	10916	169		1	1	305	10611	27	21	278	10590	10916	0.21556447670203388
R1	string	0.1	network_modules	1	TRUE	3.22478955439327e-16	524	66	24	0.36363636363636365	0.04580152671755725	GO:0006886	GO:BP	intracellular protein transport	16175	2542		0.17647058823529413	0.2222222222222222	524	15651	24	42	500	15609	16175	0.1197537052137917
R1	string	0.1	network_modules	1	TRUE	6.69880465706415e-16	144	66	16	0.24242424242424243	0.1111111111111111	GO:0007030	GO:BP	Golgi organization	16175	2635		0.23529411764705882	0.2777777777777778	144	16031	16	50	128	15981	16175	0.15912832764353363
R1	string	0.1	network_modules	1	TRUE	6.303886747350311e-12	6	66	6	0.09090909090909091	1	GO:0048205	GO:BP	COPI coating of Golgi vesicle	16175	12581		0.29411764705882354	0.4444444444444444	6	16169	6	60	0	16109	16175	0.30095139978738694
R1	string	0.1	network_modules	1	TRUE	6.303886747350311e-12	6	66	6	0.09090909090909091	1	GO:0048200	GO:BP	Golgi transport vesicle coating	16175	12576		0.29411764705882354	0.4444444444444444	6	16169	6	60	0	16109	16175	0.30095139978738694
R1	string	0.1	network_modules	1	TRUE	6.303886747350311e-12	6	66	6	0.09090909090909091	1	GO:0035964	GO:BP	COPI-coated vesicle budding	16175	9367		0.29411764705882354	0.4444444444444444	6	16169	6	60	0	16109	16175	0.30095139978738694
R1	string	0.1	network_modules	1	TRUE	5.244898250341273e-10	9	66	6	0.09090909090909091	0.6666666666666666	GO:0048194	GO:BP	Golgi vesicle budding	16175	12571		0.47058823529411764	0.5	9	16166	6	60	3	16106	16175	0.2452451612668556
R1	string	0.1	network_modules	1	TRUE	1.426344246402029e-9	34	66	8	0.12121212121212122	0.23529411764705882	GO:0006891	GO:BP	intra-Golgi vesicle-mediated transport	16175	2546		0.5294117647058824	0.5555555555555556	34	16141	8	58	26	16083	16175	0.16646614482691102
