network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	humanbase	0.5	network_modules	1	TRUE	0.007527820621271228	10	9	2	0.2222222222222222	0.2	REAC:R-HSA-170660	REAC	Adenylate cyclase activating pathway	10916	119		NA	1	10	10906	2	7	8	10899	10916	0.21013230935567795
R1	humanbase	0.5	network_modules	3	TRUE	0.004369969462388856	86	9	3	0.3333333333333333	0.03488372093023256	KEGG:04610	KEGG	Complement and coagulation cascades	8484	320		NA	1	86	8398	3	6	83	8392	8484	0.10514332116305034
R1	humanbase	0.5	network_modules	4	TRUE	0.00516199753145213	11	6	2	0.3333333333333333	0.18181818181818182	GO:0030810	GO:BP	positive regulation of nucleotide biosynthetic process	16175	6913		0	1	11	16164	2	4	9	16160	16175	0.24580989962527874
R1	humanbase	0.5	network_modules	4	TRUE	0.00516199753145213	11	6	2	0.3333333333333333	0.18181818181818182	GO:1900373	GO:BP	positive regulation of purine nucleotide biosynthetic process	16175	20624		0	1	11	16164	2	4	9	16160	16175	0.24580989962527874
R1	humanbase	0.5	network_modules	5	TRUE	0.0016370514464061226	4	11	2	0.18181818181818182	0.5	REAC:R-HSA-399710	REAC	Activation of AMPA receptors	10916	72		NA	1	4	10912	2	9	2	10903	10916	0.301110579538925
R1	humanbase	0.5	network_modules	7	TRUE	0.006492747594130975	22	7	2	0.2857142857142857	0.09090909090909091	KEGG:00340	KEGG	Histidine metabolism	8484	40		NA	1	22	8462	2	5	20	8457	8484	0.1599753542651628
R1	humanbase	0.5	network_modules	19	TRUE	0.006299194917464988	5	12	2	0.16666666666666666	0.4	GO:0060754	GO:BP	positive regulation of mast cell chemotaxis	16175	14922		0	0.5	5	16170	2	10	3	16160	16175	0.2578555143451957
R1	humanbase	0.5	network_modules	19	TRUE	0.00944489755346404	6	12	2	0.16666666666666666	0.3333333333333333	GO:0060753	GO:BP	regulation of mast cell chemotaxis	16175	14921		1	1	6	16169	2	10	4	16159	16175	0.2353086011396884
R1	humanbase	0.5	network_modules	20	TRUE	0.00293243977894383	31	14	3	0.21428571428571427	0.0967741935483871	GO:0098815	GO:BP	modulation of excitatory postsynaptic potential	16175	18902		0	0.5	31	16144	3	11	28	16133	16175	0.14291547382459283
R1	humanbase	0.5	network_modules	20	TRUE	0.008582941931915012	44	14	3	0.21428571428571427	0.06818181818181818	GO:0060079	GO:BP	excitatory postsynaptic potential	16175	14338		1	1	44	16131	3	11	41	16120	16175	0.11955341584191301
R1	humanbase	0.5	network_modules	31	TRUE	4.16888541384795e-6	131	36	8	0.2222222222222222	0.061068702290076333	KEGG:04142	KEGG	Lysosome	8484	279		0	0.5	131	8353	8	28	123	8325	8484	0.10947867297598284
