network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	cpdb	0.5	network_modules	1	TRUE	2.1238363723885356e-69	510	98	64	0.6530612244897959	0.12549019607843137	GO:0007169	GO:BP	cell surface receptor protein tyrosine kinase signaling pathway	16175	2733		0	0.003246753246753247	510	15665	64	34	446	15631	16175	0.2776945702320162
M1	cpdb	0.5	network_modules	1	TRUE	1.8832259191749743e-58	790	98	65	0.6632653061224489	0.08227848101265822	GO:0007167	GO:BP	enzyme-linked receptor protein signaling pathway	16175	2731		0.003257328990228013	0.006493506493506494	790	15385	65	33	725	15352	16175	0.22256714342420317
M1	cpdb	0.5	network_modules	1	TRUE	3.263077371933975e-52	47	95	31	0.3263157894736842	0.6595744680851063	REAC:R-HSA-512988	REAC	Interleukin-3, Interleukin-5 and GM-CSF signaling	10916	1246		0	0.005780346820809248	47	10869	31	64	16	10805	10916	0.4608053509181884
M1	cpdb	0.5	network_modules	1	TRUE	5.80707954718666e-41	39	95	25	0.2631578947368421	0.6410256410256411	REAC:R-HSA-1433557	REAC	Signaling by SCF-KIT	10916	2306		0.005813953488372093	0.011560693641618497	39	10877	25	70	14	10807	10916	0.40764734690190385
M1	cpdb	0.5	network_modules	1	TRUE	1.4323291398483697e-40	507	95	51	0.5368421052631579	0.10059171597633136	REAC:R-HSA-9006934	REAC	Signaling by Receptor Tyrosine Kinases	10916	2302		0.011627906976744186	0.017341040462427744	507	10409	51	44	456	10365	10916	0.21833860315628112
M1	cpdb	0.5	network_modules	1	TRUE	6.4201333882962315e-40	214	98	36	0.3673469387755102	0.16822429906542055	GO:0018108	GO:BP	peptidyl-tyrosine phosphorylation	16175	5327		0.006514657980456026	0.00974025974025974	214	15961	36	62	178	15899	16175	0.24197150567914402
M1	cpdb	0.5	network_modules	1	TRUE	7.682211895981949e-40	215	98	36	0.3673469387755102	0.16744186046511628	GO:0018212	GO:BP	peptidyl-tyrosine modification	16175	5371		0.009771986970684038	0.012987012987012988	215	15960	36	62	179	15898	16175	0.24137354038824663
M1	cpdb	0.5	network_modules	1	TRUE	5.257836222877949e-39	44	95	25	0.2631578947368421	0.5681818181818182	REAC:R-HSA-451927	REAC	Interleukin-2 family signaling	10916	1240		0.01744186046511628	0.023121387283236993	44	10872	25	70	19	10802	10916	0.3831981727959697
M1	cpdb	0.5	network_modules	1	TRUE	3.8895747236987087e-35	472	95	46	0.4842105263157895	0.09745762711864407	REAC:R-HSA-449147	REAC	Signaling by Interleukins	10916	2261		0.023255813953488372	0.028901734104046242	472	10444	46	49	426	10395	10916	0.20314094598395943
M1	cpdb	0.5	network_modules	1	TRUE	3.84592886072072e-34	23	95	19	0.2	0.8260869565217391	REAC:R-HSA-9006335	REAC	Signaling by Erythropoietin	10916	2238		0.029069767441860465	0.03468208092485549	23	10893	19	76	4	10817	10916	0.404375091275533
M1	cpdb	0.5	network_modules	1	TRUE	1.5566204162770878e-33	287	98	35	0.35714285714285715	0.12195121951219512	GO:0002768	GO:BP	immune response-regulating cell surface receptor signaling pathway	16175	1279		0.013029315960912053	0.016233766233766232	287	15888	35	63	252	15825	16175	0.20071986710153586
M1	cpdb	0.5	network_modules	1	TRUE	2.8005431645853945e-32	26	95	19	0.2	0.7307692307692307	REAC:R-HSA-186763	REAC	Downstream signal transduction	10916	790		0.03488372093023256	0.04046242774566474	26	10890	19	76	7	10814	10916	0.37985504768400624
M1	cpdb	0.5	network_modules	1	TRUE	4.29345451275795e-32	569	98	42	0.42857142857142855	0.07381370826010544	GO:0046649	GO:BP	lymphocyte activation	16175	12286		0.016286644951140065	0.01948051948051948	569	15606	42	56	527	15550	16175	0.16671714752437827
