network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	humanbase	0.4	network_modules	1	TRUE	4.821003655192607e-8	249	67	15	0.22388059701492538	0.060240963855421686	KEGG:05132	KEGG	Salmonella infection	8484	429		0	0.1111111111111111	249	8235	15	52	234	8183	8484	0.10282939081072251
M1	humanbase	0.4	network_modules	1	TRUE	7.356131545550104e-6	136	67	10	0.14925373134328357	0.07352941176470588	KEGG:05135	KEGG	Yersinia infection	8484	432		0.125	0.2222222222222222	136	8348	10	57	126	8291	8484	0.09464109311631262
M1	humanbase	0.4	network_modules	1	TRUE	2.6514916904627352e-5	197	67	11	0.16417910447761194	0.05583756345177665	KEGG:05130	KEGG	Pathogenic Escherichia coli infection	8484	427		0.25	0.3333333333333333	197	8287	11	56	186	8231	8484	0.0835064833798571
M1	humanbase	0.4	network_modules	1	TRUE	1.2294191346881264e-4	507	76	16	0.21052631578947367	0.03155818540433925	REAC:R-HSA-9006934	REAC	Signaling by Receptor Tyrosine Kinases	10916	2302		0	0.16666666666666666	507	10409	16	60	491	10349	10916	0.06528370312295752
M1	humanbase	0.4	network_modules	1	TRUE	2.391094789608079e-4	246	67	11	0.16417910447761194	0.044715447154471545	KEGG:05131	KEGG	Shigellosis	8484	428		0.375	0.4444444444444444	246	8238	11	56	235	8182	8484	0.07187935106708633
M1	humanbase	0.4	network_modules	1	TRUE	8.068653421543354e-4	227	67	10	0.14925373134328357	0.04405286343612335	KEGG:04810	KEGG	Regulation of actin cytoskeleton	8484	365		0.5	0.5555555555555556	227	8257	10	57	217	8200	8484	0.06772710257012736
M1	humanbase	0.4	network_modules	1	TRUE	0.001557319165393781	32	94	5	0.05319148936170213	0.15625	GO:0070849	GO:BP	response to epidermal growth factor	16175	16341		NA	1	32	16143	5	89	27	16054	16175	0.08811825282579382
M1	humanbase	0.4	network_modules	1	TRUE	0.0024012183041696236	205	67	9	0.13432835820895522	0.04390243902439024	KEGG:05205	KEGG	Proteoglycans in cancer	8484	457		0.625	0.6666666666666666	205	8279	9	58	196	8221	8484	0.06400856071805304
M1	humanbase	0.4	network_modules	1	TRUE	0.002903848317863119	210	67	9	0.13432835820895522	0.04285714285714286	KEGG:05170	KEGG	Human immunodeficiency virus 1 infection	8484	451		0.75	0.7777777777777778	210	8274	9	58	201	8216	8484	0.062922645089242
M1	humanbase	0.4	network_modules	1	TRUE	0.0032859889355216112	120	67	7	0.1044776119402985	0.058333333333333334	KEGG:04071	KEGG	Sphingolipid signaling pathway	8484	260		0.875	0.8888888888888888	120	8364	7	60	113	8304	8484	0.06825112785117012
M1	humanbase	0.4	network_modules	1	TRUE	0.0036384588077636327	107	76	7	0.09210526315789473	0.06542056074766354	REAC:R-HSA-166166	REAC	MyD88-independent TLR4 cascade 	10916	1501		0.2	0.5	107	10809	7	69	100	10740	10916	0.06994995314750464
M1	humanbase	0.4	network_modules	1	TRUE	0.0036384588077636327	107	76	7	0.09210526315789473	0.06542056074766354	REAC:R-HSA-937061	REAC	TRIF (TICAM1)-mediated TLR4 signaling 	10916	2471		0.2	0.5	107	10809	7	69	100	10740	10916	0.06994995314750464
M1	humanbase	0.4	network_modules	1	TRUE	0.004056043513988455	124	67	7	0.1044776119402985	0.056451612903225805	KEGG:04611	KEGG	Platelet activation	8484	321		1	1	124	8360	7	60	117	8300	8484	0.06680682653677299
M1	humanbase	0.4	network_modules	1	TRUE	0.004457349706375487	73	76	6	0.07894736842105263	0.0821917808219178	REAC:R-HSA-74752	REAC	Signaling by Insulin receptor	10916	2260		0.6	0.6666666666666666	73	10843	6	70	67	10773	10916	0.07423643406515149
M1	humanbase	0.4	network_modules	1	TRUE	0.00463427752527816	318	76	11	0.14473684210526316	0.03459119496855346	REAC:R-HSA-195258	REAC	RHO GTPase Effectors	10916	1846		0.8	0.8333333333333334	318	10598	11	65	307	10533	10916	0.05755828957407709
