network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	cpdb	0	network_modules	1	TRUE	2.89261098365923e-96	71	41	40	0.975609756097561	0.5633802816901409	GO:0045109	GO:BP	intermediate filament organization	16175	11280		0	0.05263157894736842	71	16104	40	1	31	16103	16175	0.7406053964143178
K1	cpdb	0	network_modules	1	TRUE	6.580682960541784e-92	85	41	40	0.975609756097561	0.47058823529411764	GO:0045104	GO:BP	intermediate filament cytoskeleton organization	16175	11275		0.05555555555555555	0.10526315789473684	85	16090	40	1	45	16089	16175	0.6765629869778168
K1	cpdb	0	network_modules	1	TRUE	1.2302270032872002e-91	86	41	40	0.975609756097561	0.46511627906976744	GO:0045103	GO:BP	intermediate filament-based process	16175	11274		0.1111111111111111	0.15789473684210525	86	16089	40	1	46	16088	16175	0.672596026818746
K1	cpdb	0	network_modules	1	TRUE	2.559082862809735e-78	128	40	40	1	0.3125	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0	0.5	128	10788	40	0	88	10788	10916	0.5567508391316988
K1	cpdb	0	network_modules	1	TRUE	5.078323285368002e-68	215	40	40	1	0.18604651162790697	REAC:R-HSA-6805567	REAC	Keratinization	10916	1288		1	1	215	10701	40	0	175	10701	10916	0.42784685927101124
K1	cpdb	0	network_modules	1	TRUE	8.910663401848313e-59	454	41	40	0.975609756097561	0.0881057268722467	GO:0030855	GO:BP	epithelial cell differentiation	16175	6938		0.16666666666666666	0.21052631578947367	454	15721	40	1	414	15720	16175	0.28919816685162975
K1	cpdb	0	network_modules	1	TRUE	1.1239392589736927e-52	33	41	23	0.5609756097560976	0.696969696969697	GO:0031424	GO:BP	keratinization	16175	7162		0.2222222222222222	0.2631578947368421	33	16142	23	18	10	16124	16175	0.6244406760365374
K1	cpdb	0	network_modules	1	TRUE	5.832984921763879e-51	701	41	40	0.975609756097561	0.05706134094151213	GO:0060429	GO:BP	epithelium development	16175	14627		0.2777777777777778	0.3157894736842105	701	15474	40	1	661	15473	16175	0.23080604927139775
K1	cpdb	0	network_modules	1	TRUE	8.384217179573359e-50	748	41	40	0.975609756097561	0.053475935828877004	GO:0097435	GO:BP	supramolecular fiber organization	16175	18657		0.3333333333333333	0.3684210526315789	748	15427	40	1	708	15426	16175	0.2230797882378956
K1	cpdb	0	network_modules	1	TRUE	2.563612559428649e-44	231	41	30	0.7317073170731707	0.12987012987012986	GO:0008544	GO:BP	epidermis development	16175	3192		0.3888888888888889	0.42105263157894735	231	15944	30	11	201	15933	16175	0.3048159452814237
