network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	humanbase	0.3	network_modules	1	TRUE	0.004635171664864745	135	15	4	0.26666666666666666	0.02962962962962963	KEGG:04210	KEGG	Apoptosis	8484	287		NA	1	135	8349	4	11	131	8338	8484	0.08433242781024104
R1	humanbase	0.3	network_modules	1	TRUE	0.005009523127675268	3	18	2	0.1111111111111111	0.6666666666666666	GO:0002025	GO:BP	norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure	16175	627		NA	1	3	16172	2	16	1	16156	16175	0.27188774182133574
R1	humanbase	0.3	network_modules	18	TRUE	0.003744293020718923	25	18	3	0.16666666666666666	0.12	GO:0006536	GO:BP	glutamate metabolic process	16175	2257		NA	1	25	16150	3	15	22	16135	16175	0.14029636220631622
R1	humanbase	0.3	network_modules	20	TRUE	6.463134240271809e-4	4	12	2	0.16666666666666666	0.5	KEGG:00290	KEGG	Valine, leucine and isoleucine biosynthesis	8484	32		0	0.5	4	8480	2	10	2	8470	8484	0.2881302395730758
R1	humanbase	0.3	network_modules	20	TRUE	0.0011761288709102563	2	16	2	0.125	1	GO:0009098	GO:BP	L-leucine biosynthetic process	16175	3270		0	0.25	2	16173	2	14	0	16159	16175	0.3534003324374783
R1	humanbase	0.3	network_modules	20	TRUE	0.0021224997777794193	48	12	3	0.25	0.0625	KEGG:00280	KEGG	Valine, leucine and isoleucine degradation	8484	31		1	1	48	8436	3	9	45	8427	8484	0.12260496207990436
R1	humanbase	0.3	network_modules	20	TRUE	0.0035263504037166406	3	16	2	0.125	0.6666666666666666	GO:0009079	GO:BP	pyruvate family amino acid biosynthetic process	16175	3252		0.3333333333333333	0.75	3	16172	2	14	1	16158	16175	0.2884162244125957
R1	humanbase	0.3	network_modules	20	TRUE	0.0035263504037166406	3	16	2	0.125	0.6666666666666666	GO:0009099	GO:BP	L-valine biosynthetic process	16175	3271		0.3333333333333333	0.75	3	16172	2	14	1	16158	16175	0.2884162244125957
R1	humanbase	0.3	network_modules	20	TRUE	0.009836870451338051	40	16	3	0.1875	0.075	GO:0030534	GO:BP	adult behavior	16175	6837		1	1	40	16135	3	13	37	16122	16175	0.11722433545994584
R1	humanbase	0.3	network_modules	21	TRUE	0.0048037981049403235	43	17	3	0.17647058823529413	0.06976744186046512	KEGG:00071	KEGG	Fatty acid degradation	8484	11		0	0.5	43	8441	3	14	40	8427	8484	0.10815475456485528
