network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	humanbase	0.4	network_modules	1	TRUE	6.940768756872857e-4	4	8	2	0.25	0.5	REAC:R-HSA-417973	REAC	Adenosine P1 receptors	10916	118		NA	1	4	10912	2	6	2	10906	10916	0.35322933292575615
R1	humanbase	0.4	network_modules	4	TRUE	0.006293406076494153	202	5	3	0.6	0.01485148514851485	KEGG:05415	KEGG	Diabetic cardiomyopathy	8484	492		NA	1	202	8282	3	2	199	8280	8484	0.09177747859857951
R1	humanbase	0.4	network_modules	14	TRUE	0.004754718849511852	291	8	4	0.5	0.013745704467353952	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8484	253		NA	1	291	8193	4	4	287	8189	8484	0.0786119514449168
R1	humanbase	0.4	network_modules	17	TRUE	0.0073436993999453784	76	9	3	0.3333333333333333	0.039473684210526314	REAC:R-HSA-3000178	REAC	ECM proteoglycans	10916	812		NA	1	76	10840	3	6	73	10834	10916	0.11275150598603523
R1	humanbase	0.4	network_modules	20	TRUE	6.426399328551993e-5	28	6	3	0.5	0.10714285714285714	REAC:R-HSA-1614635	REAC	Sulfur amino acid metabolism	10916	2358		0	0.3333333333333333	28	10888	3	3	25	10885	10916	0.23062692458807935
R1	humanbase	0.4	network_modules	20	TRUE	9.36507824495768e-5	50	5	3	0.6	0.06	KEGG:00270	KEGG	Cysteine and methionine metabolism	8484	30		0	0.125	50	8434	3	2	47	8432	8484	0.18848460635899866
R1	humanbase	0.4	network_modules	20	TRUE	2.0414148081246723e-4	6	5	2	0.4	0.3333333333333333	KEGG:00400	KEGG	Phenylalanine, tyrosine and tryptophan biosynthesis	8484	49		0.14285714285714285	0.25	6	8478	2	3	4	8475	8484	0.36473923041240575
R1	humanbase	0.4	network_modules	20	TRUE	3.084171882577959e-4	74	5	3	0.6	0.04054054054054054	KEGG:01230	KEGG	Biosynthesis of amino acids	8484	188		0.2857142857142857	0.375	74	8410	3	2	71	8408	8484	0.15441553339365024
R1	humanbase	0.4	network_modules	20	TRUE	6.42007539213897e-4	3	8	2	0.25	0.6666666666666666	GO:0006533	GO:BP	aspartate catabolic process	16175	2254		0	0.3333333333333333	3	16172	2	6	1	16166	16175	0.4080841830381798
R1	humanbase	0.4	network_modules	20	TRUE	0.0016292831865203662	16	5	2	0.4	0.125	KEGG:00360	KEGG	Phenylalanine metabolism	8484	42		0.42857142857142855	0.5	16	8468	2	3	14	8465	8484	0.22282837056049
R1	humanbase	0.4	network_modules	20	TRUE	0.0021389666702867466	5	8	2	0.25	0.4	GO:0006531	GO:BP	aspartate metabolic process	16175	2252		0.5	0.6666666666666666	5	16170	2	6	3	16164	16175	0.31596373083382445
R1	humanbase	0.4	network_modules	20	TRUE	0.0029525383240401573	11	6	2	0.3333333333333333	0.18181818181818182	REAC:R-HSA-8963693	REAC	Aspartate and asparagine metabolism	10916	170		0.5	0.6666666666666666	11	10905	2	4	9	10901	10916	0.24563002182252458
R1	humanbase	0.4	network_modules	20	TRUE	0.0031319312239474735	22	5	2	0.4	0.09090909090909091	KEGG:00220	KEGG	Arginine biosynthesis	8484	21		0.5714285714285714	0.625	22	8462	2	3	20	8459	8484	0.18975834274624442
R1	humanbase	0.4	network_modules	20	TRUE	0.005631154960289099	15	6	2	0.3333333333333333	0.13333333333333333	REAC:R-HSA-1614558	REAC	Degradation of cysteine and homocysteine	10916	725		1	1	15	10901	2	4	13	10897	10916	0.21015159549681772
R1	humanbase	0.4	network_modules	20	TRUE	0.007140126784681769	33	5	2	0.4	0.06060606060606061	KEGG:01210	KEGG	2-Oxocarboxylic acid metabolism	8484	185		0.7142857142857143	0.75	33	8451	2	3	31	8448	8484	0.15453202184355994
R1	humanbase	0.4	network_modules	20	TRUE	0.00769266439847492	9	8	2	0.25	0.2222222222222222	GO:0009068	GO:BP	aspartate family amino acid catabolic process	16175	3244		1	1	9	16166	2	6	7	16160	16175	0.2353013195399492
R1	humanbase	0.4	network_modules	20	TRUE	0.008513433005109032	36	5	2	0.4	0.05555555555555555	KEGG:00350	KEGG	Tyrosine metabolism	8484	41		0.8571428571428571	0.875	36	8448	2	3	34	8445	8484	0.1478473135998125
R1	humanbase	0.4	network_modules	20	TRUE	0.008997788514148295	37	5	2	0.4	0.05405405405405406	KEGG:00250	KEGG	Alanine, aspartate and glutamate metabolism	8484	25		1	1	37	8447	2	3	35	8444	8484	0.14580088685464862
R1	humanbase	0.4	network_modules	21	TRUE	0.007612402875442795	9	10	2	0.2	0.2222222222222222	REAC:R-HSA-2142688	REAC	Synthesis of 5-eicosatetraenoic acids	10916	2373		NA	1	9	10907	2	8	7	10899	10916	0.21013230935567795
R1	humanbase	0.4	network_modules	29	TRUE	0.00873923325694122	195	11	4	0.36363636363636365	0.020512820512820513	REAC:R-HSA-375276	REAC	Peptide ligand-binding receptors	10916	1726		NA	1	195	10721	4	7	191	10714	10916	0.08290920553517028
R1	humanbase	0.4	network_modules	32	TRUE	0.0018913173803027153	3	12	2	0.16666666666666666	0.6666666666666666	GO:0072734	GO:BP	cellular response to staurosporine	16175	17543		0	1	3	16172	2	10	1	16162	16175	0.33311686255037765
R1	humanbase	0.4	network_modules	32	TRUE	0.0018913173803027153	3	12	2	0.16666666666666666	0.6666666666666666	GO:0072733	GO:BP	response to staurosporine	16175	17542		0	1	3	16172	2	10	1	16162	16175	0.33311686255037765
R1	humanbase	0.4	network_modules	32	TRUE	0.002427331855545673	214	9	4	0.4444444444444444	0.018691588785046728	KEGG:05417	KEGG	Lipid and atherosclerosis	8484	494		NA	1	214	8270	4	5	210	8265	8484	0.08712342188023395
R1	humanbase	0.4	network_modules	47	TRUE	0.006708976559869014	32	5	2	0.4	0.0625	KEGG:04215	KEGG	Apoptosis - multiple species	8484	292		0	0.5	32	8452	2	3	30	8449	8484	0.1569654199306986
R1	humanbase	0.4	network_modules	47	TRUE	0.007165611120247282	211	5	3	0.6	0.014218009478672985	KEGG:05207	KEGG	Chemical carcinogenesis - receptor activation	8484	459		1	1	211	8273	3	2	208	8271	8484	0.08968222336682122
R1	humanbase	0.4	network_modules	47	TRUE	0.009794053691391271	25	5	2	0.4	0.08	REAC:R-HSA-5357786	REAC	TNFR1-induced proapoptotic signaling	10916	2448		NA	1	25	10891	2	3	23	10888	10916	0.17810603801751362
R1	humanbase	0.4	network_modules	52	TRUE	3.2073343617139416e-4	76	14	4	0.2857142857142857	0.05263157894736842	KEGG:05212	KEGG	Pancreatic cancer	8484	463		NA	1	76	8408	4	10	72	8398	8484	0.11941730273561982
R1	humanbase	0.4	network_modules	52	TRUE	9.88560555320085e-4	3	12	2	0.16666666666666666	0.6666666666666666	REAC:R-HSA-9632700	REAC	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	10916	879		0	0.8571428571428571	3	10913	2	10	1	10903	10916	0.3330125109557372
R1	humanbase	0.4	network_modules	52	TRUE	9.88560555320085e-4	3	12	2	0.16666666666666666	0.6666666666666666	REAC:R-HSA-9632693	REAC	Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects	10916	881		0	0.8571428571428571	3	10913	2	10	1	10903	10916	0.3330125109557372
R1	humanbase	0.4	network_modules	52	TRUE	9.88560555320085e-4	3	12	2	0.16666666666666666	0.6666666666666666	REAC:R-HSA-9630794	REAC	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	10916	875		0	0.8571428571428571	3	10913	2	10	1	10903	10916	0.3330125109557372
R1	humanbase	0.4	network_modules	52	TRUE	9.88560555320085e-4	3	12	2	0.16666666666666666	0.6666666666666666	REAC:R-HSA-9675132	REAC	Diseases of cellular response to stress	10916	764		0	0.8571428571428571	3	10913	2	10	1	10903	10916	0.3330125109557372
R1	humanbase	0.4	network_modules	52	TRUE	9.88560555320085e-4	3	12	2	0.16666666666666666	0.6666666666666666	REAC:R-HSA-9630747	REAC	Diseases of Cellular Senescence	10916	756		0	0.8571428571428571	3	10913	2	10	1	10903	10916	0.3330125109557372
R1	humanbase	0.4	network_modules	52	TRUE	9.88560555320085e-4	3	12	2	0.16666666666666666	0.6666666666666666	REAC:R-HSA-9630750	REAC	Evasion of Oncogene Induced Senescence Due to p16INK4A Defects	10916	877		0	0.8571428571428571	3	10913	2	10	1	10903	10916	0.3330125109557372
R1	humanbase	0.4	network_modules	52	TRUE	0.003291177469690408	5	12	2	0.16666666666666666	0.4	REAC:R-HSA-9754119	REAC	Drug-mediated inhibition of CDK4/CDK6 activity	10916	804		1	1	5	10911	2	10	3	10901	10916	0.2576899618144285
R1	humanbase	0.4	network_modules	54	TRUE	0.0046879858427047475	8	9	2	0.2222222222222222	0.25	REAC:R-HSA-2142670	REAC	Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	10916	2408		0	0.3333333333333333	8	10908	2	7	6	10901	10916	0.23510800786592262
R1	humanbase	0.4	network_modules	54	TRUE	0.006024832901546089	9	9	2	0.2222222222222222	0.2222222222222222	REAC:R-HSA-2142816	REAC	Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	10916	2370		0.5	0.6666666666666666	9	10907	2	7	7	10900	10916	0.22158043254586762
R1	humanbase	0.4	network_modules	54	TRUE	0.009196735098244528	11	9	2	0.2222222222222222	0.18181818181818182	REAC:R-HSA-211999	REAC	CYP2E1 reactions	10916	293		1	1	11	10905	2	7	9	10898	10916	0.20027954273656026
R1	humanbase	0.4	network_modules	58	TRUE	0.00408148843132517	539	14	6	0.42857142857142855	0.011131725417439703	GO:0009725	GO:BP	response to hormone	16175	3623		NA	1	539	15636	6	8	533	15628	16175	0.0648167271832492
R1	humanbase	0.4	network_modules	63	TRUE	0.0016764303207580484	5	9	2	0.2222222222222222	0.4	REAC:R-HSA-444209	REAC	Free fatty acid receptors	10916	978		NA	1	5	10911	2	7	3	10904	10916	0.2977187878175293
R1	humanbase	0.4	network_modules	65	TRUE	0.004603427647900035	11	7	2	0.2857142857142857	0.18181818181818182	REAC:R-HSA-446107	REAC	Type I hemidesmosome assembly	10916	2612		NA	1	11	10905	2	5	9	10900	10916	0.22730470180250678
R1	humanbase	0.4	network_modules	78	TRUE	0.009266053425802822	153	7	3	0.42857142857142855	0.0196078431372549	KEGG:04261	KEGG	Adrenergic signaling in cardiomyocytes	8484	297		NA	1	153	8331	3	4	150	8327	8484	0.08865171063950138
R1	humanbase	0.4	network_modules	81	TRUE	5.14777008642182e-4	21	12	3	0.25	0.14285714285714285	GO:0071880	GO:BP	adenylate cyclase-activating adrenergic receptor signaling pathway	16175	16961		0	0.3333333333333333	21	16154	3	9	18	16145	16175	0.1881927954648218
R1	humanbase	0.4	network_modules	81	TRUE	0.0010042316888414999	26	12	3	0.25	0.11538461538461539	GO:0071875	GO:BP	adrenergic receptor signaling pathway	16175	16957		0.5	0.6666666666666666	26	16149	3	9	23	16140	16175	0.16894800003492952
R1	humanbase	0.4	network_modules	81	TRUE	0.006299194917464988	5	12	2	0.16666666666666666	0.4	GO:2000481	GO:BP	positive regulation of cAMP-dependent protein kinase activity	16175	25793		1	1	5	16170	2	10	3	16160	16175	0.2578555143451957
R1	humanbase	0.4	network_modules	81	TRUE	0.009795339157893589	9	11	2	0.18181818181818182	0.2222222222222222	REAC:R-HSA-390696	REAC	Adrenoceptors	10916	125		NA	1	9	10907	2	9	7	10898	10916	0.20027954273656026
R1	humanbase	0.4	network_modules	87	TRUE	2.9136212742325527e-6	13	22	4	0.18181818181818182	0.3076923076923077	REAC:R-HSA-432047	REAC	Passive transport by Aquaporins	10916	1718		0	0.5	13	10903	4	18	9	10885	10916	0.23535304215908304
R1	humanbase	0.4	network_modules	87	TRUE	3.467611658252866e-5	20	26	4	0.15384615384615385	0.2	GO:0006833	GO:BP	water transport	16175	2504		0	0.14285714285714285	20	16155	4	22	16	16133	16175	0.17424958101181034
R1	humanbase	0.4	network_modules	87	TRUE	6.316933502089829e-5	23	26	4	0.15384615384615385	0.17391304347826086	GO:0042044	GO:BP	fluid transport	16175	9936		0.16666666666666666	0.2857142857142857	23	16152	4	22	19	16130	16175	0.16230616549573473
R1	humanbase	0.4	network_modules	87	TRUE	1.7846535808571944e-4	7	26	3	0.11538461538461539	0.42857142857142855	GO:0015793	GO:BP	glycerol transmembrane transport	16175	4907		0.3333333333333333	0.42857142857142855	7	16168	3	23	4	16145	16175	0.22176700751010106
R1	humanbase	0.4	network_modules	87	TRUE	4.2740370063761187e-4	9	26	3	0.11538461538461539	0.3333333333333333	GO:0015791	GO:BP	polyol transmembrane transport	16175	4905		0.5	0.5714285714285714	9	16166	3	23	6	16143	16175	0.19538182665355472
R1	humanbase	0.4	network_modules	87	TRUE	0.0010477943388489922	52	22	4	0.18181818181818182	0.07692307692307693	REAC:R-HSA-445717	REAC	Aquaporin-mediated transport	10916	164		1	1	52	10864	4	18	48	10846	10916	0.11555578167464549
R1	humanbase	0.4	network_modules	87	TRUE	0.0030947678718360014	249	26	6	0.23076923076923078	0.024096385542168676	GO:0050878	GO:BP	regulation of body fluid levels	16175	13323		0.6666666666666666	0.7142857142857143	249	15926	6	20	243	15906	16175	0.07019410112847989
R1	humanbase	0.4	network_modules	87	TRUE	0.003450794777497106	2	26	2	0.07692307692307693	1	GO:0071288	GO:BP	cellular response to mercury ion	16175	16545		0.8333333333333334	0.8571428571428571	2	16173	2	24	0	16149	16175	0.27714423421480233
R1	humanbase	0.4	network_modules	87	TRUE	0.00411224180584779	18	26	3	0.11538461538461539	0.16666666666666666	GO:0003091	GO:BP	renal water homeostasis	16175	1535		1	1	18	16157	3	23	15	16134	16175	0.13752465046393864
R1	humanbase	0.4	network_modules	92	TRUE	8.50129356153497e-4	164	9	4	0.4444444444444444	0.024390243902439025	KEGG:04022	KEGG	cGMP-PKG signaling pathway	8484	251		0	0.5	164	8320	4	5	160	8315	8484	0.10061756898731876
R1	humanbase	0.4	network_modules	92	TRUE	0.004219778473465812	85	9	3	0.3333333333333333	0.03529411764705882	KEGG:04911	KEGG	Insulin secretion	8484	368		1	1	85	8399	3	6	82	8393	8484	0.10579227473763102
R1	humanbase	0.4	network_modules	102	TRUE	3.902150219546676e-5	57	45	6	0.13333333333333333	0.10526315789473684	REAC:R-HSA-917937	REAC	Iron uptake and transport	10916	1277		0	0.2	57	10859	6	39	51	10820	10916	0.1143645126868359
R1	humanbase	0.4	network_modules	102	TRUE	4.528503828632777e-5	30	45	5	0.1111111111111111	0.16666666666666666	REAC:R-HSA-77387	REAC	Insulin receptor recycling	10916	1210		0.25	0.4	30	10886	5	40	25	10846	10916	0.13317437554795977
