network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	string	0.3	network_modules	3	TRUE	3.0791397932344896e-49	36	20	20	1	0.5555555555555556	KEGG:00512	KEGG	Mucin type O-glycan biosynthesis	8484	65		0	0.5	36	8448	20	0	16	8448	8484	0.7446511639805872
K1	string	0.3	network_modules	3	TRUE	6.736851323996844e-41	62	20	19	0.95	0.3064516129032258	REAC:R-HSA-913709	REAC	O-linked glycosylation of mucins	10916	1632		0	0.3333333333333333	62	10854	19	1	43	10853	10916	0.5383609283243858
K1	string	0.3	network_modules	3	TRUE	2.8069072220022032e-36	94	20	18	0.9	0.19148936170212766	GO:0006493	GO:BP	protein O-linked glycosylation	16175	2225		0	0.09090909090909091	94	16081	18	2	76	16079	16175	0.4139181438132341
K1	string	0.3	network_modules	3	TRUE	1.0336195569530561e-35	108	20	19	0.95	0.17592592592592593	REAC:R-HSA-5173105	REAC	O-linked glycosylation	10916	1631		0.5	0.6666666666666666	108	10808	19	1	89	10807	10916	0.40694655766503796
K1	string	0.3	network_modules	3	TRUE	1.1563607392357505e-35	47	20	17	0.85	0.3617021276595745	KEGG:00514	KEGG	Other types of O-glycan biosynthesis	8484	67		1	1	47	8437	17	3	30	8434	8484	0.5530495485869977
K1	string	0.3	network_modules	3	TRUE	1.1673688548831952e-33	183	20	19	0.95	0.10382513661202186	GO:0006486	GO:BP	protein glycosylation	16175	2220		0.1	0.2727272727272727	183	15992	19	1	164	15991	16175	0.31228370566064245
K1	string	0.3	network_modules	3	TRUE	1.1673688548831952e-33	183	20	19	0.95	0.10382513661202186	GO:0043413	GO:BP	macromolecule glycosylation	16175	10680		0.1	0.2727272727272727	183	15992	19	1	164	15991	16175	0.31228370566064245
K1	string	0.3	network_modules	3	TRUE	1.0179410071424241e-32	204	20	19	0.95	0.09313725490196079	GO:0070085	GO:BP	glycosylation	16175	15903		0.3	0.36363636363636365	204	15971	19	1	185	15970	16175	0.2955588929907628
K1	string	0.3	network_modules	3	TRUE	1.7923157643915668e-30	265	20	19	0.95	0.07169811320754717	GO:0009101	GO:BP	glycoprotein biosynthetic process	16175	3273		0.4	0.45454545454545453	265	15910	19	1	246	15909	16175	0.2587714665898824
K1	string	0.3	network_modules	3	TRUE	5.306790223799754e-29	315	20	19	0.95	0.06031746031746032	GO:0009100	GO:BP	glycoprotein metabolic process	16175	3272		0.5	0.5454545454545454	315	15860	19	1	296	15859	16175	0.23693390794869257
