network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	cpdb	0.8	network_modules	2	TRUE	3.028469170647788e-161	87	77	72	0.935064935064935	0.8275862068965517	REAC:R-HSA-5368286	REAC	Mitochondrial translation initiation	10916	1475		0	0.2	87	10829	72	5	15	10824	10916	0.8787891960757364
K1	cpdb	0.8	network_modules	2	TRUE	2.458580788972022e-157	87	77	71	0.922077922077922	0.8160919540229885	REAC:R-HSA-5419276	REAC	Mitochondrial translation termination	10916	1476		0.25	0.6	87	10829	71	6	16	10823	10916	0.8664788644320176
K1	cpdb	0.8	network_modules	2	TRUE	2.458580788972022e-157	87	77	71	0.922077922077922	0.8160919540229885	REAC:R-HSA-5389840	REAC	Mitochondrial translation elongation	10916	1474		0.25	0.6	87	10829	71	6	16	10823	10916	0.8664788644320176
K1	cpdb	0.8	network_modules	2	TRUE	4.2424724887372667e-157	93	77	72	0.935064935064935	0.7741935483870968	REAC:R-HSA-5368287	REAC	Mitochondrial translation	10916	1473		0.75	0.8	93	10823	72	5	21	10818	10916	0.8497000616769733
K1	cpdb	0.8	network_modules	2	TRUE	3.1194514583860855e-152	158	81	76	0.9382716049382716	0.4810126582278481	GO:0140053	GO:BP	mitochondrial gene expression	16175	19653		0	0.3333333333333333	158	16017	76	5	82	16012	16175	0.6697599713361516
K1	cpdb	0.8	network_modules	2	TRUE	5.464538610014214e-152	127	81	73	0.9012345679012346	0.5748031496062992	GO:0032543	GO:BP	mitochondrial translation	16175	7635		0.5	0.6666666666666666	127	16048	73	8	54	16040	16175	0.7180920841960691
K1	cpdb	0.8	network_modules	2	TRUE	3.83714203913236e-108	292	77	72	0.935064935064935	0.2465753424657534	REAC:R-HSA-72766	REAC	Translation	10916	2565		1	1	292	10624	72	5	220	10619	10916	0.4744772689678565
K1	cpdb	0.8	network_modules	2	TRUE	2.3654168708759746e-95	566	81	73	0.9012345679012346	0.12897526501766785	GO:0006412	GO:BP	translation	16175	2170		1	1	566	15609	73	8	493	15601	16175	0.33442476419880196
K1	cpdb	0.8	network_modules	2	TRUE	6.548928102354562e-67	153	43	40	0.9302325581395349	0.26143790849673204	KEGG:03010	KEGG	Ribosome	8484	208		NA	1	153	8331	40	3	113	8328	8484	0.4892525094366648
K1	cpdb	0.8	network_modules	3	TRUE	6.709133987647596e-5	30	20	4	0.2	0.13333333333333333	GO:0006884	GO:BP	cell volume homeostasis	16175	2540		0	0.08333333333333333	30	16145	4	16	26	16129	16175	0.16203539735527922
