network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	string	0.9	network_modules	1	TRUE	2.3961810752152845e-35	19	14	13	0.9285714285714286	0.6842105263157895	REAC:R-HSA-77595	REAC	Processing of Intronless Pre-mRNAs	10916	1799		0	0.125	19	10897	13	1	6	10896	10916	0.7967914547255702
K1	string	0.9	network_modules	1	TRUE	3.30419398151077e-32	28	14	13	0.9285714285714286	0.4642857142857143	REAC:R-HSA-75067	REAC	Processing of Capped Intronless Pre-mRNA	10916	1797		0.14285714285714285	0.25	28	10888	13	1	15	10887	10916	0.6560476227647429
K1	string	0.9	network_modules	1	TRUE	1.225281369682256e-30	96	16	16	1	0.16666666666666666	KEGG:03015	KEGG	mRNA surveillance pathway	8484	210		NA	1	96	8388	16	0	80	8388	8484	0.4063152858046413
K1	string	0.9	network_modules	1	TRUE	1.6638270492484478e-27	56	14	13	0.9285714285714286	0.23214285714285715	REAC:R-HSA-72187	REAC	mRNA 3'-end processing	10916	2701		0.2857142857142857	0.375	56	10860	13	1	43	10859	10916	0.46320671297565763
K1	string	0.9	network_modules	1	TRUE	1.4445538508551096e-26	65	14	13	0.9285714285714286	0.2	REAC:R-HSA-73856	REAC	RNA Polymerase II Transcription Termination	10916	1895		0.42857142857142855	0.5	65	10851	13	1	52	10850	10916	0.42973852183335576
K1	string	0.9	network_modules	1	TRUE	5.614717717934768e-18	276	14	13	0.9285714285714286	0.04710144927536232	REAC:R-HSA-72203	REAC	Processing of Capped Intron-Containing Pre-mRNA	10916	1796		0.5714285714285714	0.625	276	10640	13	1	263	10639	10916	0.20619354879850108
K1	string	0.9	network_modules	1	TRUE	9.461049363991457e-15	33	10	7	0.7	0.21212121212121213	GO:0031124	GO:BP	mRNA 3'-end processing	16175	7049		0	0.1	33	16142	7	3	26	16139	16175	0.38472571195637806
K1	string	0.9	network_modules	1	TRUE	1.1867761088426805e-14	80	10	8	0.8	0.1	GO:0031123	GO:BP	RNA 3'-end processing	16175	7048		0.1111111111111111	0.2	80	16095	8	2	72	16093	16175	0.28187894028224636
K1	string	0.9	network_modules	1	TRUE	3.659657234187711e-12	38	14	7	0.5	0.18421052631578946	REAC:R-HSA-159231	REAC	Transport of Mature mRNA Derived from an Intronless Transcript	10916	2585		0.7142857142857143	0.75	38	10878	7	7	31	10871	10916	0.302095245335083
K1	string	0.9	network_modules	1	TRUE	4.457697369267193e-12	39	14	7	0.5	0.1794871794871795	REAC:R-HSA-159234	REAC	Transport of Mature mRNAs Derived from Intronless Transcripts	10916	2587		0.8571428571428571	0.875	39	10877	7	7	32	10870	10916	0.29815576578865016
K1	string	0.9	network_modules	1	TRUE	8.996386524576856e-10	80	14	7	0.5	0.0875	REAC:R-HSA-72202	REAC	Transport of Mature Transcript to Cytoplasm	10916	2584		1	1	80	10836	7	7	73	10829	10916	0.2069913681975198
K1	string	0.9	network_modules	1	TRUE	2.74010922916509e-9	7	10	4	0.4	0.5714285714285714	GO:0180012	GO:BP	co-transcriptional RNA 3'-end processing, cleavage and polyadenylation pathway	16175	20297		0.2222222222222222	0.3	7	16168	4	6	3	16162	16175	0.4778252890470576
K1	string	0.9	network_modules	1	TRUE	2.6295728369036484e-7	352	10	7	0.7	0.019886363636363636	GO:0006397	GO:BP	mRNA processing	16175	2158		0.3333333333333333	0.4	352	15823	7	3	345	15820	16175	0.1156172995724913
K1	string	0.9	network_modules	1	TRUE	7.238878866885439e-7	4	10	3	0.3	0.75	GO:0110104	GO:BP	mRNA alternative polyadenylation	16175	19416		0.4444444444444444	0.5	4	16171	3	7	1	16164	16175	0.47415584794865384
K1	string	0.9	network_modules	1	TRUE	3.6170897221837026e-6	6	10	3	0.3	0.5	GO:0180010	GO:BP	co-transcriptional mRNA 3'-end processing, cleavage and polyadenylation pathway	16175	20295		0.5555555555555556	0.6	6	16169	3	7	3	16162	16175	0.38701086433319276
