network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	cpdb	0	network_modules	1	TRUE	3.2119488539510656e-80	158	85	51	0.6	0.3227848101265823	GO:0140053	GO:BP	mitochondrial gene expression	16175	19653		0	0.045454545454545456	158	16017	51	34	107	15983	16175	0.43619354270306115
M1	cpdb	0	network_modules	1	TRUE	9.06036903032398e-65	127	85	42	0.49411764705882355	0.33070866141732286	GO:0032543	GO:BP	mitochondrial translation	16175	7635		0.047619047619047616	0.09090909090909091	127	16048	42	43	85	16005	16175	0.4004398941834871
M1	cpdb	0	network_modules	1	TRUE	6.618821239967739e-53	93	73	35	0.4794520547945205	0.3763440860215054	REAC:R-HSA-5368287	REAC	Mitochondrial translation	10916	1473		0	0.125	93	10823	35	38	58	10785	10916	0.42042984927728083
M1	cpdb	0	network_modules	1	TRUE	2.5844794760724518e-45	87	73	31	0.4246575342465753	0.3563218390804598	REAC:R-HSA-5419276	REAC	Mitochondrial translation termination	10916	1476		0.14285714285714285	0.375	87	10829	31	42	56	10787	10916	0.38450941900691216
M1	cpdb	0	network_modules	1	TRUE	2.5844794760724518e-45	87	73	31	0.4246575342465753	0.3563218390804598	REAC:R-HSA-5368286	REAC	Mitochondrial translation initiation	10916	1475		0.14285714285714285	0.375	87	10829	31	42	56	10787	10916	0.38450941900691216
M1	cpdb	0	network_modules	1	TRUE	4.475714537550494e-41	87	73	29	0.3972602739726027	0.3333333333333333	REAC:R-HSA-5389840	REAC	Mitochondrial translation elongation	10916	1474		0.42857142857142855	0.5	87	10829	29	44	58	10785	10916	0.35922787693954505
M1	cpdb	0	network_modules	1	TRUE	7.566256403711501e-40	566	85	45	0.5294117647058824	0.07950530035335689	GO:0006412	GO:BP	translation	16175	2170		0.09523809523809523	0.13636363636363635	566	15609	45	40	521	15569	16175	0.19555798733424304
M1	cpdb	0	network_modules	1	TRUE	9.725159575235972e-37	292	73	37	0.5068493150684932	0.1267123287671233	REAC:R-HSA-72766	REAC	Translation	10916	2565		0.5714285714285714	0.625	292	10624	37	36	255	10588	10916	0.24414402852886413
M1	cpdb	0	network_modules	1	TRUE	2.8914376864298555e-13	42	85	11	0.12941176470588237	0.2619047619047619	GO:0000959	GO:BP	mitochondrial RNA metabolic process	16175	267		0.14285714285714285	0.18181818181818182	42	16133	11	74	31	16059	16175	0.18111929089728832
M1	cpdb	0	network_modules	1	TRUE	4.328889973569983e-12	24	85	9	0.10588235294117647	0.375	GO:0070129	GO:BP	regulation of mitochondrial translation	16175	15928		0.19047619047619047	0.22727272727272727	24	16151	9	76	15	16075	16175	0.19713557289540182
M1	cpdb	0	network_modules	1	TRUE	6.398467936651203e-12	9	73	7	0.0958904109589041	0.7777777777777778	REAC:R-HSA-9836573	REAC	Mitochondrial RNA degradation	10916	1462		0.7142857142857143	0.75	9	10907	7	66	2	10841	10916	0.2717698234810938
M1	cpdb	0	network_modules	1	TRUE	1.5320988134412678e-11	27	85	9	0.10588235294117647	0.3333333333333333	GO:0062125	GO:BP	regulation of mitochondrial gene expression	16175	15832		0.23809523809523808	0.2727272727272727	27	16148	9	76	18	16072	16175	0.18554823839353973
M1	cpdb	0	network_modules	1	TRUE	3.381341619086519e-11	153	35	12	0.34285714285714286	0.0784313725490196	KEGG:03010	KEGG	Ribosome	8484	208		0	0.5	153	8331	12	23	141	8308	8484	0.15710310923849558
M1	cpdb	0	network_modules	1	TRUE	1.4265477080359267e-10	21	85	8	0.09411764705882353	0.38095238095238093	GO:0000963	GO:BP	mitochondrial RNA processing	16175	271		0.2857142857142857	0.3181818181818182	21	16154	8	77	13	16077	16175	0.18735468314980183
M1	cpdb	0	network_modules	1	TRUE	2.4133204108544476e-7	16	85	6	0.07058823529411765	0.375	GO:0070131	GO:BP	positive regulation of mitochondrial translation	16175	15930		0.3333333333333333	0.36363636363636365	16	16159	6	79	10	16080	16175	0.16092067213680214
M1	cpdb	0	network_modules	1	TRUE	2.862941953344191e-6	11	85	5	0.058823529411764705	0.45454545454545453	GO:0061668	GO:BP	mitochondrial ribosome assembly	16175	15605		0.38095238095238093	0.4090909090909091	11	16164	5	80	6	16084	16175	0.16210854042604128
M1	cpdb	0	network_modules	1	TRUE	8.154216028898062e-6	47	85	7	0.08235294117647059	0.14893617021276595	GO:0042255	GO:BP	ribosome assembly	16175	10061		0.42857142857142855	0.45454545454545453	47	16128	7	78	40	16050	16175	0.10727913482433435
M1	cpdb	0	network_modules	1	TRUE	2.6514701438788157e-5	16	85	5	0.058823529411764705	0.3125	GO:0006390	GO:BP	mitochondrial transcription	16175	2153		0.47619047619047616	0.5	16	16159	5	80	11	16079	16175	0.13371937762522546
M1	cpdb	0	network_modules	1	TRUE	4.385542937626686e-5	7	85	4	0.047058823529411764	0.5714285714285714	GO:0000965	GO:BP	mitochondrial RNA 3'-end processing	16175	273		0.5238095238095238	0.5454545454545454	7	16168	4	81	3	16087	16175	0.1629398264329313
M1	cpdb	0	network_modules	1	TRUE	9.372361375210945e-5	364	85	13	0.15294117647058825	0.03571428571428571	GO:0007005	GO:BP	mitochondrion organization	16175	2617		0.5714285714285714	0.5909090909090909	364	15811	13	72	351	15739	16175	0.06392153728970619
