network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	humanbase	0.2	network_modules	3	TRUE	0.002742912597541342	25	3	2	0.6666666666666666	0.08	REAC:R-HSA-8854691	REAC	Interleukin-20 family signaling	10916	1242		NA	1	25	10891	2	1	23	10890	10916	0.23044241792134862
K1	humanbase	0.2	network_modules	13	TRUE	0.001060859996325265	81	15	4	0.26666666666666666	0.04938271604938271	GO:0007565	GO:BP	female pregnancy	16175	3043		0	0.3333333333333333	81	16094	4	11	77	16083	16175	0.1129354556075793
K1	humanbase	0.2	network_modules	13	TRUE	0.001694916923573971	91	15	4	0.26666666666666666	0.04395604395604396	GO:0044703	GO:BP	multi-organism reproductive process	16175	11118		0.5	0.6666666666666666	91	16084	4	11	87	16073	16175	0.1063309609490873
K1	humanbase	0.2	network_modules	13	TRUE	0.0019307269750514727	94	15	4	0.26666666666666666	0.0425531914893617	GO:0044706	GO:BP	multi-multicellular organism process	16175	11119		1	1	94	16081	4	11	90	16070	16175	0.10455584955068188
K1	humanbase	0.2	network_modules	14	TRUE	1.715818928011445e-4	767	5	5	1	0.00651890482398957	GO:0006082	GO:BP	organic acid metabolic process	16175	1947		0	0.09090909090909091	767	15408	5	0	762	15408	16175	0.0788143766680624
K1	humanbase	0.2	network_modules	14	TRUE	2.635961144000946e-4	268	5	4	0.8	0.014925373134328358	GO:0016053	GO:BP	organic acid biosynthetic process	16175	5085		0.1	0.18181818181818182	268	15907	4	1	264	15906	16175	0.10792290301837598
K1	humanbase	0.2	network_modules	14	TRUE	8.305496365212e-4	6	5	2	0.4	0.3333333333333333	GO:0010901	GO:BP	regulation of very-low-density lipoprotein particle remodeling	16175	4487		0.2	0.2727272727272727	6	16169	2	3	4	16166	16175	0.36493383771979027
K1	humanbase	0.2	network_modules	14	TRUE	0.0014731549935844454	10	5	2	0.4	0.2	REAC:R-HSA-8963901	REAC	Chylomicron remodeling	10916	360		NA	1	10	10906	2	3	8	10903	10916	0.2823889684611204
K1	humanbase	0.2	network_modules	14	TRUE	0.0027558176736777293	482	5	4	0.8	0.008298755186721992	GO:0044283	GO:BP	small molecule biosynthetic process	16175	10950		0.3	0.36363636363636365	482	15693	4	1	478	15692	16175	0.07965294036006608
K1	humanbase	0.2	network_modules	14	TRUE	0.003043465800624165	11	5	2	0.4	0.18181818181818182	GO:0010896	GO:BP	regulation of triglyceride catabolic process	16175	4482		0.4	0.45454545454545453	11	16164	2	3	9	16161	16175	0.26935467227213133
K1	humanbase	0.2	network_modules	14	TRUE	0.003386447348217797	127	5	3	0.6	0.023622047244094488	GO:0006633	GO:BP	fatty acid biosynthetic process	16175	2344		0.5	0.5454545454545454	127	16048	3	2	124	16046	16175	0.11797568471397027
K1	humanbase	0.2	network_modules	14	TRUE	0.0036517071985304244	12	5	2	0.4	0.16666666666666666	GO:0051004	GO:BP	regulation of lipoprotein lipase activity	16175	13435		0.6	0.8181818181818182	12	16163	2	3	10	16160	16175	0.2578555143451957
K1	humanbase	0.2	network_modules	14	TRUE	0.0036517071985304244	12	5	2	0.4	0.16666666666666666	GO:0034372	GO:BP	very-low-density lipoprotein particle remodeling	16175	8597		0.6	0.8181818181818182	12	16163	2	3	10	16160	16175	0.2578555143451957
K1	humanbase	0.2	network_modules	14	TRUE	0.0036517071985304244	12	5	2	0.4	0.16666666666666666	GO:0034370	GO:BP	triglyceride-rich lipoprotein particle remodeling	16175	8595		0.6	0.8181818181818182	12	16163	2	3	10	16160	16175	0.2578555143451957
K1	humanbase	0.2	network_modules	14	TRUE	0.004315120110635975	13	5	2	0.4	0.15384615384615385	GO:0033700	GO:BP	phospholipid efflux	16175	8356		0.9	0.9090909090909091	13	16162	2	3	11	16159	16175	0.24770886606428522
K1	humanbase	0.2	network_modules	14	TRUE	0.009186642362154636	177	5	3	0.6	0.01694915254237288	GO:0072330	GO:BP	monocarboxylic acid biosynthetic process	16175	17353		1	1	177	15998	3	2	174	15996	16175	0.09956627541061
K1	humanbase	0.2	network_modules	19	TRUE	3.6298236135179344e-10	354	23	12	0.5217391304347826	0.03389830508474576	REAC:R-HSA-9752946	REAC	Expression and translocation of olfactory receptors	10916	885		0	0.5	354	10562	12	11	342	10551	10916	0.12692956111810302
K1	humanbase	0.2	network_modules	19	TRUE	4.57746851445143e-10	361	23	12	0.5217391304347826	0.0332409972299169	REAC:R-HSA-381753	REAC	Olfactory Signaling Pathway	10916	1638		1	1	361	10555	12	11	349	10544	10916	0.1255698099871558
K1	humanbase	0.2	network_modules	19	TRUE	2.152806988750748e-4	118	18	5	0.2777777777777778	0.0423728813559322	GO:0050911	GO:BP	detection of chemical stimulus involved in sensory perception of smell	16175	13353		0	0.16666666666666666	118	16057	5	13	113	16044	16175	0.10608799825300867
K1	humanbase	0.2	network_modules	19	TRUE	9.219681407664216e-4	158	18	5	0.2777777777777778	0.03164556962025317	GO:0050907	GO:BP	detection of chemical stimulus involved in sensory perception	16175	13349		0.2	0.3333333333333333	158	16017	5	13	153	16004	16175	0.0909560153541837
K1	humanbase	0.2	network_modules	19	TRUE	0.002234879976985367	189	18	5	0.2777777777777778	0.026455026455026454	GO:0050906	GO:BP	detection of stimulus involved in sensory perception	16175	13348		0.4	0.5	189	15986	5	13	184	15973	16175	0.08264811486174718
K1	humanbase	0.2	network_modules	19	TRUE	0.002353806548988548	191	18	5	0.2777777777777778	0.02617801047120419	GO:0009593	GO:BP	detection of chemical stimulus	16175	3524		0.6	0.6666666666666666	191	15984	5	13	186	15971	16175	0.08218120131631051
K1	humanbase	0.2	network_modules	19	TRUE	0.002673061714161503	196	18	5	0.2777777777777778	0.025510204081632654	GO:0007608	GO:BP	sensory perception of smell	16175	3066		0.8	0.8333333333333334	196	15979	5	13	191	15966	16175	0.08104458908270708
K1	humanbase	0.2	network_modules	19	TRUE	0.009325662102733978	253	18	5	0.2777777777777778	0.019762845849802372	GO:0007606	GO:BP	sensory perception of chemical stimulus	16175	3065		1	1	253	15922	5	13	248	15909	16175	0.0705128659540003
K1	humanbase	0.2	network_modules	21	TRUE	0.00271917487129715	43	11	3	0.2727272727272727	0.06976744186046512	REAC:R-HSA-1296072	REAC	Voltage gated Potassium channels	10916	2663		0	0.5	43	10873	3	8	40	10865	10916	0.1362850292120363
K1	humanbase	0.2	network_modules	21	TRUE	0.005720235538810698	7	11	2	0.18181818181818182	0.2857142857142857	REAC:R-HSA-5576894	REAC	Phase 1 - inactivation of fast Na+ channels	10916	1733		1	1	7	10909	2	9	5	10900	10916	0.22730470180250678
K1	humanbase	0.2	network_modules	22	TRUE	2.7177470275328256e-20	13	7	7	1	0.5384615384615384	GO:0015671	GO:BP	oxygen transport	16175	4800		0	0.1111111111111111	13	16162	7	0	6	16162	16175	0.7336632153421802
K1	humanbase	0.2	network_modules	22	TRUE	5.0401853965155e-19	18	7	7	1	0.3888888888888889	GO:0015669	GO:BP	gas transport	16175	4798		0.125	0.2222222222222222	18	16157	7	0	11	16157	16175	0.6233973900323692
K1	humanbase	0.2	network_modules	22	TRUE	5.481486697070062e-18	24	7	7	1	0.2916666666666667	GO:0042744	GO:BP	hydrogen peroxide catabolic process	16175	10337		0.25	0.3333333333333333	24	16151	7	0	17	16151	16175	0.5397777236312955
K1	humanbase	0.2	network_modules	22	TRUE	4.3926945206013065e-16	13	7	6	0.8571428571428571	0.46153846153846156	GO:0015670	GO:BP	carbon dioxide transport	16175	4799		0.375	0.4444444444444444	13	16162	6	1	7	16161	16175	0.6287698808171058
K1	humanbase	0.2	network_modules	22	TRUE	5.103554198040734e-16	43	7	7	1	0.16279069767441862	GO:0042743	GO:BP	hydrogen peroxide metabolic process	16175	10336		0.5	0.5555555555555556	43	16132	7	0	36	16132	16175	0.40302385112077943
K1	humanbase	0.2	network_modules	22	TRUE	4.750836753210477e-15	18	7	6	0.8571428571428571	0.3333333333333333	GO:0019755	GO:BP	one-carbon compound transport	16175	6037		0.625	0.6666666666666666	18	16157	6	1	12	16156	16175	0.5342414047117777
K1	humanbase	0.2	network_modules	22	TRUE	1.3987973241489006e-11	175	7	7	1	0.04	GO:0072593	GO:BP	reactive oxygen species metabolic process	16175	17457		0.75	0.7777777777777778	175	16000	7	0	168	16000	16175	0.19895819705694565
K1	humanbase	0.2	network_modules	22	TRUE	4.510380165109762e-7	5	7	3	0.42857142857142855	0.6	GO:0030185	GO:BP	nitric oxide transport	16175	6701		0.875	0.8888888888888888	5	16170	3	4	2	16166	16175	0.5069148356752223
K1	humanbase	0.2	network_modules	22	TRUE	1.6542688050385453e-6	9	6	3	0.5	0.3333333333333333	REAC:R-HSA-1247673	REAC	Erythrocytes take up oxygen and release carbon dioxide	10916	856		0	0.125	9	10907	3	3	6	10904	10916	0.40785533405486907
K1	humanbase	0.2	network_modules	22	TRUE	3.474159056406562e-6	36	3	3	1	0.08333333333333333	KEGG:05143	KEGG	African trypanosomiasis	8484	435		0	0.5	36	8448	3	0	33	8448	8484	0.2881129624262479
K1	humanbase	0.2	network_modules	22	TRUE	5.627745711217318e-6	13	6	3	0.5	0.23076923076923078	REAC:R-HSA-1237044	REAC	Erythrocytes take up carbon dioxide and release oxygen	10916	855		0.14285714285714285	0.375	13	10903	3	3	10	10900	10916	0.33916923495392937
K1	humanbase	0.2	network_modules	22	TRUE	5.627745711217318e-6	13	6	3	0.5	0.23076923076923078	REAC:R-HSA-1480926	REAC	O2/CO2 exchange in erythrocytes	10916	1633		0.14285714285714285	0.375	13	10903	3	3	10	10900	10916	0.33916923495392937
K1	humanbase	0.2	network_modules	22	TRUE	8.964692780845175e-6	49	3	3	1	0.061224489795918366	KEGG:05144	KEGG	Malaria	8484	436		1	1	49	8435	3	0	46	8435	8484	0.24676388507643923
K1	humanbase	0.2	network_modules	22	TRUE	1.7349289548614257e-4	169	6	4	0.6666666666666666	0.023668639053254437	REAC:R-HSA-983231	REAC	Factors involved in megakaryocyte development and platelet production	10916	931		0.42857142857142855	0.5	169	10747	4	2	165	10745	10916	0.12369269679365355
K1	humanbase	0.2	network_modules	22	TRUE	3.168369762131191e-4	47	6	3	0.5	0.06382978723404255	REAC:R-HSA-9707616	REAC	Heme signaling	10916	1117		0.5714285714285714	0.625	47	10869	3	3	44	10866	10916	0.1775403454130248
K1	humanbase	0.2	network_modules	22	TRUE	7.25676846817398e-4	47	7	3	0.42857142857142855	0.06382978723404255	GO:0042542	GO:BP	response to hydrogen peroxide	16175	10234		1	1	47	16128	3	4	44	16124	16175	0.1645487695451152
K1	humanbase	0.2	network_modules	22	TRUE	7.367040975080927e-4	62	6	3	0.5	0.04838709677419355	REAC:R-HSA-9707564	REAC	Cytoprotection by HMOX1	10916	426		0.7142857142857143	0.75	62	10854	3	3	59	10851	10916	0.15425684251062696
K1	humanbase	0.2	network_modules	22	TRUE	0.001019116756330105	69	6	3	0.5	0.043478260869565216	REAC:R-HSA-2168880	REAC	Scavenging of heme from plasma	10916	2184		0.8571428571428571	0.875	69	10847	3	3	66	10844	10916	0.14608043991338157
K1	humanbase	0.2	network_modules	22	TRUE	0.0028512702339019464	97	6	3	0.5	0.030927835051546393	REAC:R-HSA-2173782	REAC	Binding and Uptake of Ligands by Scavenger Receptors	10916	223		1	1	97	10819	3	3	94	10816	10916	0.12272403605665891
K1	humanbase	0.2	network_modules	23	TRUE	2.958386412810421e-51	94	31	27	0.8709677419354839	0.2872340425531915	REAC:R-HSA-3214815	REAC	HDACs deacetylate histones	10916	1092		0	0.01020408163265306	94	10822	27	4	67	10818	10916	0.4980802501509178
K1	humanbase	0.2	network_modules	23	TRUE	9.076546885170978e-49	113	31	27	0.8709677419354839	0.23893805309734514	REAC:R-HSA-9610379	REAC	HCMV Late Events	10916	1090		0.010309278350515464	0.02040816326530612	113	10803	27	4	86	10799	10916	0.4537620232046772
K1	humanbase	0.2	network_modules	23	TRUE	1.986099270294942e-46	135	31	27	0.8709677419354839	0.2	REAC:R-HSA-9609690	REAC	HCMV Early Events	10916	1088		0.020618556701030927	0.030612244897959183	135	10781	27	4	108	10777	10916	0.4145958252558667
K1	humanbase	0.2	network_modules	23	TRUE	2.4115392721839408e-46	132	29	27	0.9310344827586207	0.20454545454545456	KEGG:05322	KEGG	Systemic lupus erythematosus	8484	484		0	0.16666666666666666	132	8352	27	2	105	8350	8484	0.433219009757204
K1	humanbase	0.2	network_modules	23	TRUE	7.281581351197776e-46	141	31	27	0.8709677419354839	0.19148936170212766	REAC:R-HSA-3214847	REAC	HATs acetylate histones	10916	1087		0.030927835051546393	0.04081632653061224	141	10775	27	4	114	10771	10916	0.4055319015619358
K1	humanbase	0.2	network_modules	23	TRUE	5.381006174636084e-45	62	31	23	0.7419354838709677	0.3709677419354839	REAC:R-HSA-73728	REAC	RNA Polymerase I Promoter Opening	10916	1883		0.041237113402061855	0.05102040816326531	62	10854	23	8	39	10846	10916	0.52283915255482
K1	humanbase	0.2	network_modules	23	TRUE	1.3210720879427695e-44	64	31	23	0.7419354838709677	0.359375	REAC:R-HSA-5334118	REAC	DNA methylation	10916	447		0.05154639175257732	0.061224489795918366	64	10852	23	8	41	10844	10916	0.5145242973303528
K1	humanbase	0.2	network_modules	23	TRUE	2.5546805151467354e-44	159	31	27	0.8709677419354839	0.16981132075471697	REAC:R-HSA-9609646	REAC	HCMV Infection	10916	1089		0.061855670103092786	0.07142857142857142	159	10757	27	4	132	10753	10916	0.38147287884594955
K1	humanbase	0.2	network_modules	23	TRUE	3.133663122882117e-44	66	31	23	0.7419354838709677	0.3484848484848485	REAC:R-HSA-5625886	REAC	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	10916	68		0.07216494845360824	0.08163265306122448	66	10850	23	8	43	10842	10916	0.5065890711336086
K1	humanbase	0.2	network_modules	23	TRUE	4.768343296181236e-44	67	31	23	0.7419354838709677	0.34328358208955223	REAC:R-HSA-427359	REAC	SIRT1 negatively regulates rRNA expression	10916	2142		0.08247422680412371	0.09183673469387756	67	10849	23	8	44	10841	10916	0.502754920619858
K1	humanbase	0.2	network_modules	23	TRUE	7.200405728633187e-44	68	31	23	0.7419354838709677	0.3382352941176471	REAC:R-HSA-68616	REAC	Assembly of the ORC complex at the origin of replication	10916	178		0.09278350515463918	0.10204081632653061	68	10848	23	8	45	10840	10916	0.4990053674962915
K1	humanbase	0.2	network_modules	23	TRUE	1.6063287763261684e-43	70	31	23	0.7419354838709677	0.32857142857142857	REAC:R-HSA-9821002	REAC	Chromatin modifications during the maternal to zygotic transition (MZT)	10916	354		0.10309278350515463	0.11224489795918367	70	10846	23	8	47	10838	10916	0.4917479104990519
K1	humanbase	0.2	network_modules	23	TRUE	3.486373322615917e-43	72	31	23	0.7419354838709677	0.3194444444444444	REAC:R-HSA-212300	REAC	PRC2 methylates histones and DNA	10916	1701		0.1134020618556701	0.14285714285714285	72	10844	23	8	49	10836	10916	0.4847938984651037
K1	humanbase	0.2	network_modules	23	TRUE	3.486373322615917e-43	72	31	23	0.7419354838709677	0.3194444444444444	REAC:R-HSA-9710421	REAC	Defective pyroptosis	10916	702		0.1134020618556701	0.14285714285714285	72	10844	23	8	49	10836	10916	0.4847938984651037
K1	humanbase	0.2	network_modules	23	TRUE	3.486373322615917e-43	72	31	23	0.7419354838709677	0.3194444444444444	REAC:R-HSA-2299718	REAC	Condensation of Prophase Chromosomes	10916	395		0.1134020618556701	0.14285714285714285	72	10844	23	8	49	10836	10916	0.4847938984651037
K1	humanbase	0.2	network_modules	23	TRUE	1.0629795061340138e-42	75	31	23	0.7419354838709677	0.30666666666666664	REAC:R-HSA-427389	REAC	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	10916	827		0.14432989690721648	0.15306122448979592	75	10841	23	8	52	10833	10916	0.4748872399279062
K1	humanbase	0.2	network_modules	23	TRUE	7.002779617304453e-42	187	29	27	0.9310344827586207	0.1443850267379679	KEGG:05034	KEGG	Alcoholism	8484	422		0.2	0.3333333333333333	187	8297	27	2	160	8295	8484	0.36259519104687865
K1	humanbase	0.2	network_modules	23	TRUE	8.175259446705834e-42	188	29	27	0.9310344827586207	0.14361702127659576	KEGG:04613	KEGG	Neutrophil extracellular trap formation	8484	323		0.4	0.5	188	8296	27	2	161	8294	8484	0.3616044558393152
K1	humanbase	0.2	network_modules	23	TRUE	4.1903061659063384e-41	86	31	23	0.7419354838709677	0.26744186046511625	REAC:R-HSA-912446	REAC	Meiotic recombination	10916	1411		0.15463917525773196	0.16326530612244897	86	10830	23	8	63	10822	10916	0.4430947156715841
K1	humanbase	0.2	network_modules	23	TRUE	7.700863293521386e-41	88	31	23	0.7419354838709677	0.26136363636363635	REAC:R-HSA-9616222	REAC	Transcriptional regulation of granulopoiesis	10916	2559		0.16494845360824742	0.17346938775510204	88	10828	23	8	65	10820	10916	0.4379617208641269
K1	humanbase	0.2	network_modules	23	TRUE	1.0377147181136207e-40	89	31	23	0.7419354838709677	0.25842696629213485	REAC:R-HSA-5250924	REAC	B-WICH complex positively regulates rRNA expression	10916	198		0.17525773195876287	0.1836734693877551	89	10827	23	8	66	10819	10916	0.43546005751336386
K1	humanbase	0.2	network_modules	23	TRUE	1.3929584039280275e-40	90	31	23	0.7419354838709677	0.25555555555555554	REAC:R-HSA-201722	REAC	Formation of the beta-catenin:TCF transactivating complex	10916	968		0.18556701030927836	0.20408163265306123	90	10826	23	8	67	10818	10916	0.4330000121815898
K1	humanbase	0.2	network_modules	23	TRUE	1.3929584039280275e-40	90	31	23	0.7419354838709677	0.25555555555555554	REAC:R-HSA-73772	REAC	RNA Polymerase I Promoter Escape	10916	1882		0.18556701030927836	0.20408163265306123	90	10826	23	8	67	10818	10916	0.4330000121815898
K1	humanbase	0.2	network_modules	23	TRUE	2.4819567694968137e-40	92	31	23	0.7419354838709677	0.25	REAC:R-HSA-1912408	REAC	Pre-NOTCH Transcription and Translation	10916	1786		0.20618556701030927	0.21428571428571427	92	10824	23	8	69	10816	10916	0.42820023727277967
K1	humanbase	0.2	network_modules	23	TRUE	3.295122049430533e-40	93	31	23	0.7419354838709677	0.24731182795698925	REAC:R-HSA-5625740	REAC	RHO GTPases activate PKNs	10916	1857		0.21649484536082475	0.22448979591836735	93	10823	23	8	70	10815	10916	0.42585834562918295
K1	humanbase	0.2	network_modules	23	TRUE	5.7480006191097816e-40	95	31	23	0.7419354838709677	0.24210526315789474	REAC:R-HSA-8936459	REAC	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	10916	1919		0.2268041237113402	0.23469387755102042	95	10821	23	8	72	10813	10916	0.42128544866384415
K1	humanbase	0.2	network_modules	23	TRUE	2.1059436293337747e-39	79	31	22	0.7096774193548387	0.27848101265822783	REAC:R-HSA-2559586	REAC	DNA Damage/Telomere Stress Induced Senescence	10916	441		0.23711340206185566	0.24489795918367346	79	10837	22	9	57	10828	10916	0.4422537427288322
K1	humanbase	0.2	network_modules	23	TRUE	3.6437308714214705e-39	102	31	23	0.7419354838709677	0.22549019607843138	REAC:R-HSA-5578749	REAC	Transcriptional regulation by small RNAs	10916	2555		0.24742268041237114	0.25510204081632654	102	10814	23	8	79	10806	10916	0.4063485420720828
K1	humanbase	0.2	network_modules	23	TRUE	4.687978860607768e-39	103	31	23	0.7419354838709677	0.22330097087378642	REAC:R-HSA-9645723	REAC	Diseases of programmed cell death	10916	771		0.25773195876288657	0.2653061224489796	103	10813	23	8	80	10805	10916	0.4043392952172208
K1	humanbase	0.2	network_modules	23	TRUE	6.01486733491257e-39	104	31	23	0.7419354838709677	0.22115384615384615	REAC:R-HSA-5250913	REAC	Positive epigenetic regulation of rRNA expression	10916	1771		0.26804123711340205	0.2755102040816326	104	10812	23	8	81	10804	10916	0.4023589423319444
