network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	cpdb	0.1	network_modules	1	TRUE	3.4634074546392845e-47	298	41	35	0.8536585365853658	0.1174496644295302	REAC:R-HSA-1474244	REAC	Extracellular matrix organization	10916	889		0	0.04	298	10618	35	6	263	10612	10916	0.31137244381979556
K1	cpdb	0.1	network_modules	1	TRUE	7.220830392898519e-45	236	48	32	0.6666666666666666	0.13559322033898305	GO:0030198	GO:BP	extracellular matrix organization	16175	6707		0	0.125	236	15939	32	16	204	15923	16175	0.2966879859457015
K1	cpdb	0.1	network_modules	1	TRUE	8.339862977717394e-45	237	48	32	0.6666666666666666	0.1350210970464135	GO:0043062	GO:BP	extracellular structure organization	16175	10509		0.14285714285714285	0.25	237	15938	32	16	205	15922	16175	0.2960426173668074
K1	cpdb	0.1	network_modules	1	TRUE	9.626001231067737e-45	238	48	32	0.6666666666666666	0.13445378151260504	GO:0045229	GO:BP	external encapsulating structure organization	16175	11340		0.2857142857142857	0.375	238	15937	32	16	206	15921	16175	0.29540128013468125
K1	cpdb	0.1	network_modules	1	TRUE	1.2866593502446741e-39	67	41	23	0.5609756097560976	0.34328358208955223	REAC:R-HSA-1650814	REAC	Collagen biosynthesis and modifying enzymes	10916	384		0.041666666666666664	0.08	67	10849	23	18	44	10831	10916	0.43618892188554487
K1	cpdb	0.1	network_modules	1	TRUE	1.569662324107376e-39	44	41	21	0.5121951219512195	0.4772727272727273	REAC:R-HSA-8948216	REAC	Collagen chain trimerization	10916	385		0.08333333333333333	0.12	44	10872	21	20	23	10852	10916	0.4924520494608163
K1	cpdb	0.1	network_modules	1	TRUE	1.9800335812213896e-38	60	41	22	0.5365853658536586	0.36666666666666664	REAC:R-HSA-2022090	REAC	Assembly of collagen fibrils and other multimeric structures	10916	177		0.125	0.16	60	10856	22	19	38	10837	10916	0.4410597847990533
K1	cpdb	0.1	network_modules	1	TRUE	1.1103993878452251e-37	140	41	26	0.6341463414634146	0.18571428571428572	REAC:R-HSA-1474228	REAC	Degradation of the extracellular matrix	10916	726		0.16666666666666666	0.2	140	10776	26	15	114	10761	10916	0.33905030337455516
K1	cpdb	0.1	network_modules	1	TRUE	2.7461223004441582e-36	89	41	23	0.5609756097560976	0.25842696629213485	REAC:R-HSA-1474290	REAC	Collagen formation	10916	387		0.20833333333333334	0.24	89	10827	23	18	66	10809	10916	0.3774656309971632
K1	cpdb	0.1	network_modules	1	TRUE	9.896431850731485e-36	76	41	22	0.5365853658536586	0.2894736842105263	REAC:R-HSA-3000178	REAC	ECM proteoglycans	10916	812		0.25	0.28	76	10840	22	19	54	10821	10916	0.3910986450622445
K1	cpdb	0.1	network_modules	1	TRUE	2.537735637073565e-35	103	30	22	0.7333333333333333	0.21359223300970873	KEGG:04974	KEGG	Protein digestion and absorption	8484	405		0	0.1111111111111111	103	8381	22	8	81	8373	8484	0.39229704365299783
K1	cpdb	0.1	network_modules	1	TRUE	3.0952548758282076e-35	64	41	21	0.5121951219512195	0.328125	REAC:R-HSA-1442490	REAC	Collagen degradation	10916	386		0.2916666666666667	0.32	64	10852	21	20	43	10832	10916	0.40722221612351184
K1	cpdb	0.1	network_modules	1	TRUE	1.2590111305946735e-34	84	41	22	0.5365853658536586	0.2619047619047619	REAC:R-HSA-216083	REAC	Integrin cell surface interactions	10916	1216		0.3333333333333333	0.36	84	10832	22	19	62	10813	10916	0.3716314040172647
K1	cpdb	0.1	network_modules	1	TRUE	5.826806615405813e-21	89	30	15	0.5	0.16853932584269662	KEGG:04512	KEGG	ECM-receptor interaction	8484	314		0.125	0.2222222222222222	89	8395	15	15	74	8380	8484	0.28621084321762863
K1	cpdb	0.1	network_modules	1	TRUE	3.073085470170333e-20	42	41	13	0.3170731707317073	0.30952380952380953	REAC:R-HSA-419037	REAC	NCAM1 interactions	10916	1512		0.375	0.4	42	10874	13	28	29	10846	10916	0.31065530420674925
K1	cpdb	0.1	network_modules	1	TRUE	1.8397055310897106e-19	15	41	10	0.24390243902439024	0.6666666666666666	REAC:R-HSA-2214320	REAC	Anchoring fibril formation	10916	146		0.4166666666666667	0.44	15	10901	10	31	5	10870	10916	0.4019985276536129
K1	cpdb	0.1	network_modules	1	TRUE	1.2967318558192678e-18	54	41	13	0.3170731707317073	0.24074074074074073	REAC:R-HSA-186797	REAC	Signaling by PDGF	10916	2291		0.4583333333333333	0.48	54	10862	13	28	41	10834	10916	0.2731614521565712
K1	cpdb	0.1	network_modules	1	TRUE	2.659978263161099e-18	18	41	10	0.24390243902439024	0.5555555555555556	REAC:R-HSA-2243919	REAC	Crosslinking of collagen fibrils	10916	417		0.5	0.52	18	10898	10	31	8	10867	10916	0.36660737612176525
K1	cpdb	0.1	network_modules	1	TRUE	4.679658676152024e-18	59	41	13	0.3170731707317073	0.22033898305084745	REAC:R-HSA-3000171	REAC	Non-integrin membrane-ECM interactions	10916	1603		0.5416666666666666	0.6	59	10857	13	28	46	10829	10916	0.2610071923059137
K1	cpdb	0.1	network_modules	1	TRUE	4.679658676152024e-18	59	41	13	0.3170731707317073	0.22033898305084745	REAC:R-HSA-375165	REAC	NCAM signaling for neurite out-growth	10916	1511		0.5416666666666666	0.6	59	10857	13	28	46	10829	10916	0.2610071923059137
K1	cpdb	0.1	network_modules	1	TRUE	4.5578313699640095e-17	202	30	16	0.5333333333333333	0.07920792079207921	KEGG:04510	KEGG	Focal adhesion	8484	313		0.25	0.3333333333333333	202	8282	16	14	186	8268	8484	0.19909087283911034
K1	cpdb	0.1	network_modules	1	TRUE	1.3849692972910673e-14	356	30	17	0.5666666666666667	0.047752808988764044	KEGG:04151	KEGG	PI3K-Akt signaling pathway	8484	285		0.375	0.4444444444444444	356	8128	17	13	339	8115	8484	0.1558937818888511
K1	cpdb	0.1	network_modules	1	TRUE	2.86281468587385e-13	30	41	9	0.21951219512195122	0.3	REAC:R-HSA-3000157	REAC	Laminin interactions	10916	1303		0.625	0.64	30	10886	9	32	21	10854	10916	0.25423366480021775
