network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	humanbase	0.9	network_modules	1	TRUE	6.5578420882422305e-22	46	27	13	0.48148148148148145	0.2826086956521739	KEGG:03050	KEGG	Proteasome	8484	216		0	0.1111111111111111	46	8438	13	14	33	8424	8484	0.3663000232040722
K1	humanbase	0.9	network_modules	1	TRUE	3.4285347733546634e-21	49	31	13	0.41935483870967744	0.2653061224489796	REAC:R-HSA-1236978	REAC	Cross-presentation of soluble exogenous antigens (endosomes)	10916	416		0	0.007042253521126761	49	10867	13	18	36	10849	10916	0.3311960460697582
K1	humanbase	0.9	network_modules	1	TRUE	4.6260325608628395e-21	50	31	13	0.41935483870967744	0.26	REAC:R-HSA-211733	REAC	Regulation of activated PAK-2p34 by proteasome mediated degradation	10916	2021		0.0070921985815602835	0.014084507042253521	50	10866	13	18	37	10848	10916	0.32781004324026974
K1	humanbase	0.9	network_modules	1	TRUE	6.199077403647091e-21	51	31	13	0.41935483870967744	0.2549019607843137	REAC:R-HSA-350562	REAC	Regulation of ornithine decarboxylase (ODC)	10916	2046		0.014184397163120567	0.02112676056338028	51	10865	13	18	38	10847	10916	0.3245235541649717
K1	humanbase	0.9	network_modules	1	TRUE	8.252728123776134e-21	52	31	13	0.41935483870967744	0.25	REAC:R-HSA-69601	REAC	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	10916	2619		0.02127659574468085	0.07042253521126761	52	10864	13	18	39	10846	10916	0.3213317765163009
K1	humanbase	0.9	network_modules	1	TRUE	8.252728123776134e-21	52	31	13	0.41935483870967744	0.25	REAC:R-HSA-9762114	REAC	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	10916	1026		0.02127659574468085	0.07042253521126761	52	10864	13	18	39	10846	10916	0.3213317765163009
K1	humanbase	0.9	network_modules	1	TRUE	8.252728123776134e-21	52	31	13	0.41935483870967744	0.25	REAC:R-HSA-69610	REAC	p53-Independent DNA Damage Response	10916	2719		0.02127659574468085	0.07042253521126761	52	10864	13	18	39	10846	10916	0.3213317765163009
K1	humanbase	0.9	network_modules	1	TRUE	8.252728123776134e-21	52	31	13	0.41935483870967744	0.25	REAC:R-HSA-180534	REAC	Vpu mediated degradation of CD4	10916	2666		0.02127659574468085	0.07042253521126761	52	10864	13	18	39	10846	10916	0.3213317765163009
K1	humanbase	0.9	network_modules	1	TRUE	8.252728123776134e-21	52	31	13	0.41935483870967744	0.25	REAC:R-HSA-69613	REAC	p53-Independent G1/S DNA damage checkpoint	10916	2720		0.02127659574468085	0.07042253521126761	52	10864	13	18	39	10846	10916	0.3213317765163009
K1	humanbase	0.9	network_modules	1	TRUE	8.252728123776134e-21	52	31	13	0.41935483870967744	0.25	REAC:R-HSA-75815	REAC	Ubiquitin-dependent degradation of Cyclin D	10916	2620		0.02127659574468085	0.07042253521126761	52	10864	13	18	39	10846	10916	0.3213317765163009
