network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	string	0.7	network_modules	1	TRUE	6.063095501742105e-13	182	17	10	0.5882352941176471	0.054945054945054944	GO:0006457	GO:BP	protein folding	16175	2203		0	0.07692307692307693	182	15993	10	7	172	15986	16175	0.17743429920045659
R1	string	0.7	network_modules	1	TRUE	1.7302213385568027e-11	216	16	10	0.625	0.046296296296296294	REAC:R-HSA-8939211	REAC	ESR-mediated signaling	10916	830		0	0.034482758620689655	216	10700	10	6	206	10694	10916	0.16649431817790544
R1	string	0.7	network_modules	1	TRUE	2.556366145089756e-10	57	16	7	0.4375	0.12280701754385964	REAC:R-HSA-3371497	REAC	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	10916	1111		0.03571428571428571	0.06896551724137931	57	10859	7	9	50	10850	10916	0.2297954191091327
R1	string	0.7	network_modules	1	TRUE	3.3484593018575675e-10	290	16	10	0.625	0.034482758620689655	REAC:R-HSA-9006931	REAC	Signaling by Nuclear Receptors	10916	2289		0.07142857142857142	0.10344827586206896	290	10626	10	6	280	10620	10916	0.14257463092368558
R1	string	0.7	network_modules	1	TRUE	2.155597898566819e-9	14	16	5	0.3125	0.35714285714285715	REAC:R-HSA-3371568	REAC	Attenuation phase	10916	189		0.10714285714285714	0.13793103448275862	14	10902	5	11	9	10891	10916	0.3331632906732642
R1	string	0.7	network_modules	1	TRUE	1.0905571435479584e-8	483	17	10	0.5882352941176471	0.020703933747412008	GO:0051604	GO:BP	protein maturation	16175	13821		0.08333333333333333	0.15384615384615385	483	15692	10	7	473	15685	16175	0.10641129537825507
R1	string	0.7	network_modules	1	TRUE	4.538168516748687e-8	24	16	5	0.3125	0.20833333333333334	REAC:R-HSA-3371571	REAC	HSF1-dependent transactivation	10916	1110		0.14285714285714285	0.1724137931034483	24	10892	5	11	19	10881	10916	0.25382509454015084
R1	string	0.7	network_modules	1	TRUE	5.748902298303018e-8	66	17	6	0.35294117647058826	0.09090909090909091	GO:0061077	GO:BP	chaperone-mediated protein folding	16175	15193		0.16666666666666666	0.23076923076923078	66	16109	6	11	60	16098	16175	0.17750920087389002
R1	string	0.7	network_modules	1	TRUE	4.849081404642642e-7	12	16	4	0.25	0.3333333333333333	REAC:R-HSA-3371511	REAC	HSF1 activation	10916	1109		0.17857142857142858	0.20689655172413793	12	10904	4	12	8	10892	10916	0.28777485007975284
R1	string	0.7	network_modules	1	TRUE	2.532666747095084e-5	6	17	3	0.17647058823529413	0.5	GO:1905323	GO:BP	telomerase holoenzyme complex assembly	16175	24539		0.25	0.3076923076923077	6	16169	3	14	3	16155	16175	0.29663078695383466
R1	string	0.7	network_modules	1	TRUE	3.741147218540456e-5	87	16	5	0.3125	0.05747126436781609	REAC:R-HSA-3371556	REAC	Cellular response to heat stress	10916	334		0.21428571428571427	0.2413793103448276	87	10829	5	11	82	10818	10916	0.13121594624011884
R1	string	0.7	network_modules	1	TRUE	9.875914151246782e-5	10	16	3	0.1875	0.3	REAC:R-HSA-203615	REAC	eNOS activation	10916	2696		0.25	0.27586206896551724	10	10906	3	13	7	10893	10916	0.2362934703535439
R1	string	0.7	network_modules	1	TRUE	2.3411594075474688e-4	136	16	5	0.3125	0.03676470588235294	KEGG:04915	KEGG	Estrogen signaling pathway	8484	372		0	0.5	136	8348	5	11	131	8337	8484	0.10261008560818673
R1	string	0.7	network_modules	1	TRUE	2.515688556756128e-4	138	16	5	0.3125	0.036231884057971016	KEGG:05418	KEGG	Fluid shear stress and atherosclerosis	8484	495		1	1	138	8346	5	11	133	8335	8484	0.10179501823242139
R1	string	0.7	network_modules	1	TRUE	2.985001294870288e-4	14	16	3	0.1875	0.21428571428571427	REAC:R-HSA-202131	REAC	Metabolism of nitric oxide: NOS3 activation and regulation	10916	1430		0.2857142857142857	0.3103448275862069	14	10902	3	13	11	10889	10916	0.199348790673656
R1	string	0.7	network_modules	1	TRUE	4.193234683013493e-4	57	17	4	0.23529411764705882	0.07017543859649122	GO:0006809	GO:BP	nitric oxide biosynthetic process	16175	2489		0.3333333333333333	0.38461538461538464	57	16118	4	13	53	16105	16175	0.12686431150568964
R1	string	0.7	network_modules	1	TRUE	5.67914029412391e-4	150	16	5	0.3125	0.03333333333333333	REAC:R-HSA-9679191	REAC	Potential therapeutics for SARS	10916	1782		0.32142857142857145	0.3448275862068966	150	10766	5	11	145	10755	10916	0.09832365566238736
R1	string	0.7	network_modules	1	TRUE	5.902768549969901e-4	62	17	4	0.23529411764705882	0.06451612903225806	GO:0046209	GO:BP	nitric oxide metabolic process	16175	11975		0.4166666666666667	0.46153846153846156	62	16113	4	13	58	16100	16175	0.12149790896395816
R1	string	0.7	network_modules	1	TRUE	6.298896875430669e-4	63	17	4	0.23529411764705882	0.06349206349206349	GO:2001057	GO:BP	reactive nitrogen species metabolic process	16175	26299		0.5	0.5384615384615384	63	16112	4	13	59	16099	16175	0.12050132822755913
R1	string	0.7	network_modules	1	TRUE	0.001010422094089691	73	16	4	0.25	0.0547945205479452	REAC:R-HSA-9009391	REAC	Extra-nuclear estrogen signaling	10916	888		0.35714285714285715	0.3793103448275862	73	10843	4	12	69	10831	10916	0.11437698758985017
R1	string	0.7	network_modules	1	TRUE	0.0010221790280842819	71	17	4	0.23529411764705882	0.056338028169014086	GO:0009408	GO:BP	response to heat	16175	3473		0.5833333333333334	0.6153846153846154	71	16104	4	13	67	16091	16175	0.11329520505326621
R1	string	0.7	network_modules	1	TRUE	0.0013680235814271934	2	17	2	0.11764705882352941	1	GO:1902949	GO:BP	positive regulation of tau-protein kinase activity	16175	22637		0.6666666666666666	0.6923076923076923	2	16173	2	15	0	16158	16175	0.342838073300585
R1	string	0.7	network_modules	1	TRUE	0.001440679336214688	23	16	3	0.1875	0.13043478260869565	REAC:R-HSA-9013418	REAC	RHOBTB2 GTPase cycle	10916	1863		0.39285714285714285	0.41379310344827586	23	10893	3	13	20	10880	10916	0.15490517770525605
R1	string	0.7	network_modules	1	TRUE	0.002218049170216878	23	17	3	0.17647058823529413	0.13043478260869565	GO:0051131	GO:BP	chaperone-mediated protein complex assembly	16175	13515		0.75	0.7692307692307693	23	16152	3	14	20	16138	16175	0.15068034991580065
R1	string	0.7	network_modules	1	TRUE	0.0023709448219664943	27	16	3	0.1875	0.1111111111111111	REAC:R-HSA-5218920	REAC	VEGFR2 mediated vascular permeability	10916	2636		0.42857142857142855	0.4482758620689655	27	10889	3	13	24	10876	10916	0.1427146241737168
R1	string	0.7	network_modules	1	TRUE	0.003867029949481783	4	16	2	0.125	0.5	REAC:R-HSA-9665230	REAC	Drug resistance in ERBB2 KD mutants	10916	797		0.4642857142857143	0.8275862068965517	4	10912	2	14	2	10898	10916	0.249495728203251
R1	string	0.7	network_modules	1	TRUE	0.003867029949481783	4	16	2	0.125	0.5	REAC:R-HSA-9665737	REAC	Drug resistance in ERBB2 TMD/JMD mutants	10916	798		0.4642857142857143	0.8275862068965517	4	10912	2	14	2	10898	10916	0.249495728203251
R1	string	0.7	network_modules	1	TRUE	0.003867029949481783	4	16	2	0.125	0.5	REAC:R-HSA-9665247	REAC	Resistance of ERBB2 KD mutants to osimertinib	10916	2069		0.4642857142857143	0.8275862068965517	4	10912	2	14	2	10898	10916	0.249495728203251
R1	string	0.7	network_modules	1	TRUE	0.003867029949481783	4	16	2	0.125	0.5	REAC:R-HSA-9665246	REAC	Resistance of ERBB2 KD mutants to neratinib	10916	2068		0.4642857142857143	0.8275862068965517	4	10912	2	14	2	10898	10916	0.249495728203251
