network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
M1	string	0	network_modules	1	TRUE	3.745786974243809e-4	280	10	5	0.5	0.017857142857142856	GO:0007249	GO:BP	canonical NF-kappaB signal transduction	16175	2783		0	0.2	280	15895	5	5	275	15890	16175	0.09204810596374995	1	GO:0050789	ENSG00000090273;ENSG00000145901;ENSG00000106052;ENSG00000198933;ENSG00000140474;ENSG00000163512;ENSG00000136436;ENSG00000107951;ENSG00000160703;ENSG00000050730	1	1	GO:0007249	-	-
M1	string	0	network_modules	1	TRUE	0.00054087995377768885	71	6	3	0.5	0.04225352112676056	KEGG:04622	KEGG	RIG-I-like receptor signaling pathway	8484	327		0.25	0.4	71	8413	3	3	68	8410	8484	0.1435702610680907	2	GO:0050789	ENSG00000090273;ENSG00000145901;ENSG00000106052;ENSG00000198933;ENSG00000140474;ENSG00000163512;ENSG00000136436;ENSG00000107951;ENSG00000160703;ENSG00000050730	1	1	-	KEGG:04622	-
M1	string	0	network_modules	2	TRUE	3.1308581999070934e-140	162	84	80	0.9523809523809523	0.49382716049382713	KEGG:04630	KEGG	JAK-STAT signaling pathway	8484	332		0	0.003257328990228013	162	8322	80	4	82	8318	8484	0.6819368111420105	1	GO:0008283;GO:0044419;GO:0050896;GO:0006793;GO:0002376;GO:0001775;GO:0050789;GO:0036211;GO:0032502	ENSG00000016402;ENSG00000162434;ENSG00000105397;ENSG00000115415;ENSG00000081985;ENSG00000188379;ENSG00000185436;ENSG00000159110;ENSG00000168811;ENSG00000103522;ENSG00000111537;ENSG00000136244;ENSG00000138095;ENSG00000096996;ENSG00000166888;ENSG00000160712;ENSG00000136634;ENSG00000128342;ENSG00000242689;ENSG00000184557;ENSG00000027697;ENSG00000175354;ENSG00000095752;ENSG00000117400;ENSG00000172179;ENSG00000138378;ENSG00000170581;ENSG00000099985;ENSG00000150281;ENSG00000145623;ENSG00000113594;ENSG00000134352;ENSG00000197919;ENSG00000142166;ENSG00000113494;ENSG00000100380;ENSG00000197461;ENSG00000136488;ENSG00000259384;ENSG00000136487;ENSG00000162892;ENSG00000171855;ENSG00000174564;ENSG00000137070;ENSG00000112964;ENSG00000143013;ENSG00000228083;ENSG00000105246;ENSG00000122756;ENSG00000104998;ENSG00000197272;ENSG00000169194;ENSG00000182393;ENSG00000213928;ENSG00000243646;ENSG00000113302;ENSG00000110324;ENSG00000249624;ENSG00000127318;ENSG00000197110;ENSG00000142677;ENSG00000006016;ENSG00000145839;ENSG00000110944;ENSG00000162594;ENSG00000111536;ENSG00000159128;ENSG00000063176;ENSG00000131724;ENSG00000214042;ENSG00000131203;ENSG00000213218;ENSG00000124334;ENSG00000137080;ENSG00000147885;ENSG00000175505;ENSG00000083828;ENSG00000234829;ENSG00000162891;ENSG00000142224;ENSG00000164485;ENSG00000177047;ENSG00000236637;ENSG00000120242;ENSG00000120235;ENSG00000186803;ENSG00000204671;ENSG00000233816;ENSG00000183709;ENSG00000147873	1	1	-	KEGG:04630	-
M1	string	0	network_modules	2	TRUE	8.78103891086046e-87	142	88	53	0.6022727272727273	0.3732394366197183	GO:0007259	GO:BP	cell surface receptor signaling pathway via JAK-STAT	16175	2789		0.006535947712418301	0.009771986970684038	142	16033	53	35	89	15998	16175	0.47055747193155306	3	GO:0008283;GO:0044419;GO:0050896;GO:0006793;GO:0002376;GO:0001775;GO:0050789;GO:0036211;GO:0032502	ENSG00000016402;ENSG00000162434;ENSG00000105397;ENSG00000115415;ENSG00000081985;ENSG00000188379;ENSG00000185436;ENSG00000159110;ENSG00000168811;ENSG00000103522;ENSG00000111537;ENSG00000136244;ENSG00000138095;ENSG00000096996;ENSG00000166888;ENSG00000160712;ENSG00000136634;ENSG00000128342;ENSG00000242689;ENSG00000184557;ENSG00000027697;ENSG00000175354;ENSG00000095752;ENSG00000117400;ENSG00000172179;ENSG00000138378;ENSG00000170581;ENSG00000099985;ENSG00000150281;ENSG00000145623;ENSG00000113594;ENSG00000134352;ENSG00000197919;ENSG00000142166;ENSG00000113494;ENSG00000100380;ENSG00000197461;ENSG00000136488;ENSG00000259384;ENSG00000136487;ENSG00000162892;ENSG00000171855;ENSG00000174564;ENSG00000137070;ENSG00000112964;ENSG00000143013;ENSG00000228083;ENSG00000105246;ENSG00000122756;ENSG00000104998;ENSG00000197272;ENSG00000169194;ENSG00000182393;ENSG00000213928;ENSG00000243646;ENSG00000113302;ENSG00000110324;ENSG00000249624;ENSG00000127318;ENSG00000197110;ENSG00000142677;ENSG00000006016;ENSG00000145839;ENSG00000110944;ENSG00000162594;ENSG00000111536;ENSG00000159128;ENSG00000063176;ENSG00000131724;ENSG00000214042;ENSG00000131203;ENSG00000213218;ENSG00000124334;ENSG00000137080;ENSG00000147885;ENSG00000175505;ENSG00000083828;ENSG00000234829;ENSG00000162891;ENSG00000142224;ENSG00000164485;ENSG00000177047;ENSG00000236637;ENSG00000120242;ENSG00000120235;ENSG00000186803;ENSG00000204671;ENSG00000233816;ENSG00000183709;ENSG00000147873	1	1	GO:0007259	-	-
M1	string	0	network_modules	2	TRUE	1.6556732038382078e-34	24	85	19	0.2235294117647059	0.7916666666666666	REAC:R-HSA-912694	REAC	Regulation of IFNA/IFNB signaling	10916	1979		0.05555555555555555	0.06188925081433225	24	10892	19	66	5	10826	10916	0.4186211214486114	18.5	GO:0008283;GO:0044419;GO:0050896;GO:0006793;GO:0002376;GO:0001775;GO:0050789;GO:0036211;GO:0032502	ENSG00000016402;ENSG00000162434;ENSG00000105397;ENSG00000115415;ENSG00000081985;ENSG00000188379;ENSG00000185436;ENSG00000159110;ENSG00000168811;ENSG00000103522;ENSG00000111537;ENSG00000136244;ENSG00000138095;ENSG00000096996;ENSG00000166888;ENSG00000160712;ENSG00000136634;ENSG00000128342;ENSG00000242689;ENSG00000184557;ENSG00000027697;ENSG00000175354;ENSG00000095752;ENSG00000117400;ENSG00000172179;ENSG00000138378;ENSG00000170581;ENSG00000099985;ENSG00000150281;ENSG00000145623;ENSG00000113594;ENSG00000134352;ENSG00000197919;ENSG00000142166;ENSG00000113494;ENSG00000100380;ENSG00000197461;ENSG00000136488;ENSG00000259384;ENSG00000136487;ENSG00000162892;ENSG00000171855;ENSG00000174564;ENSG00000137070;ENSG00000112964;ENSG00000143013;ENSG00000228083;ENSG00000105246;ENSG00000122756;ENSG00000104998;ENSG00000197272;ENSG00000169194;ENSG00000182393;ENSG00000213928;ENSG00000243646;ENSG00000113302;ENSG00000110324;ENSG00000249624;ENSG00000127318;ENSG00000197110;ENSG00000142677;ENSG00000006016;ENSG00000145839;ENSG00000110944;ENSG00000162594;ENSG00000111536;ENSG00000159128;ENSG00000063176;ENSG00000131724;ENSG00000214042;ENSG00000131203;ENSG00000213218;ENSG00000124334;ENSG00000137080;ENSG00000147885;ENSG00000175505;ENSG00000083828;ENSG00000234829;ENSG00000162891;ENSG00000142224;ENSG00000164485;ENSG00000177047;ENSG00000236637;ENSG00000120242;ENSG00000120235;ENSG00000186803;ENSG00000204671;ENSG00000233816;ENSG00000183709;ENSG00000147873	2	1	-	-	REAC:R-HSA-912694
M1	string	0	network_modules	4	TRUE	0.001525271712888384	14	4	2	0.5	0.14285714285714285	REAC:R-HSA-3656237	REAC	Defective EXT2 causes exostoses 2	10916	539		0	0.2222222222222222	14	10902	2	2	12	10900	10916	0.26679570071555003	1.5	NA	ENSG00000063660;ENSG00000176204;ENSG00000007944;ENSG00000198732;ENSG00000076716	1	1	-	-	REAC:R-HSA-3656237
M1	string	0	network_modules	5	TRUE	6.146104362325013e-59	94	40	32	0.8	0.3404255319148936	REAC:R-HSA-3214815	REAC	HDACs deacetylate histones	10916	1092		0	0.007407407407407408	94	10822	32	8	62	10814	10916	0.5194348980799779	1	GO:0065003;GO:0050789;GO:0051641	ENSG00000196747;ENSG00000278705;ENSG00000158406;ENSG00000278677;ENSG00000196890;ENSG00000275126;ENSG00000184270;ENSG00000149136;ENSG00000275221;ENSG00000273213;ENSG00000278463;ENSG00000104885;ENSG00000176887;ENSG00000092201;ENSG00000276966;ENSG00000277075;ENSG00000276180;ENSG00000273802;ENSG00000197238;ENSG00000184897;ENSG00000115163;ENSG00000270882;ENSG00000113648;ENSG00000277224;ENSG00000277157;ENSG00000278588;ENSG00000189060;ENSG00000164508;ENSG00000274618;ENSG00000197061;ENSG00000180596;ENSG00000164430;ENSG00000160949;ENSG00000147548;ENSG00000196787;ENSG00000273542;ENSG00000288859;ENSG00000276903;ENSG00000278637;ENSG00000105011;ENSG00000274290;ENSG00000270276;ENSG00000288825;ENSG00000168298;ENSG00000197837;ENSG00000274997	1	2	-	-	REAC:R-HSA-3214815
M1	string	0	network_modules	5	TRUE	1.5181609209511554e-56	132	36	33	0.9166666666666666	0.25	KEGG:05322	KEGG	Systemic lupus erythematosus	8484	484		0.007462686567164179	0.014814814814814815	132	8352	33	3	99	8349	8484	0.4753019314453499	2	GO:0065003;GO:0050789;GO:0051641	ENSG00000196747;ENSG00000278705;ENSG00000158406;ENSG00000278677;ENSG00000196890;ENSG00000275126;ENSG00000184270;ENSG00000149136;ENSG00000275221;ENSG00000273213;ENSG00000278463;ENSG00000104885;ENSG00000176887;ENSG00000092201;ENSG00000276966;ENSG00000277075;ENSG00000276180;ENSG00000273802;ENSG00000197238;ENSG00000184897;ENSG00000115163;ENSG00000270882;ENSG00000113648;ENSG00000277224;ENSG00000277157;ENSG00000278588;ENSG00000189060;ENSG00000164508;ENSG00000274618;ENSG00000197061;ENSG00000180596;ENSG00000164430;ENSG00000160949;ENSG00000147548;ENSG00000196787;ENSG00000273542;ENSG00000288859;ENSG00000276903;ENSG00000278637;ENSG00000105011;ENSG00000274290;ENSG00000270276;ENSG00000288825;ENSG00000168298;ENSG00000197837;ENSG00000274997	1	1	-	KEGG:05322	-
M1	string	0	network_modules	5	TRUE	1.1947019069262821e-41	18	43	17	0.3953488372093023	0.9444444444444444	GO:0061644	GO:BP	protein localization to CENP-A containing chromatin	16175	15602		0.21641791044776118	0.2222222222222222	18	16157	17	26	1	16131	16175	0.6104837170088809	30	GO:0065003;GO:0050789;GO:0051641	ENSG00000196747;ENSG00000278705;ENSG00000158406;ENSG00000278677;ENSG00000196890;ENSG00000275126;ENSG00000184270;ENSG00000149136;ENSG00000275221;ENSG00000273213;ENSG00000278463;ENSG00000104885;ENSG00000176887;ENSG00000092201;ENSG00000276966;ENSG00000277075;ENSG00000276180;ENSG00000273802;ENSG00000197238;ENSG00000184897;ENSG00000115163;ENSG00000270882;ENSG00000113648;ENSG00000277224;ENSG00000277157;ENSG00000278588;ENSG00000189060;ENSG00000164508;ENSG00000274618;ENSG00000197061;ENSG00000180596;ENSG00000164430;ENSG00000160949;ENSG00000147548;ENSG00000196787;ENSG00000273542;ENSG00000288859;ENSG00000276903;ENSG00000278637;ENSG00000105011;ENSG00000274290;ENSG00000270276;ENSG00000288825;ENSG00000168298;ENSG00000197837;ENSG00000274997	1	1	GO:0061644	-	-
M1	string	0	network_modules	7	TRUE	3.3722411111584017e-31	99	71	23	0.323943661971831	0.23232323232323232	GO:0009952	GO:BP	anterior/posterior pattern specification	16175	3790		0	0.04	99	16076	23	48	76	16028	16175	0.2705736209826042	1	GO:0032501;GO:0032502	ENSG00000106511;ENSG00000163743;ENSG00000005073;ENSG00000064195;ENSG00000144355;ENSG00000105717;ENSG00000006377;ENSG00000167081;ENSG00000143995;ENSG00000204304;ENSG00000185630;ENSG00000108813;ENSG00000136944;ENSG00000167034;ENSG00000128714;ENSG00000123364;ENSG00000125813;ENSG00000123407;ENSG00000273049;ENSG00000159184;ENSG00000180818;ENSG00000128713;ENSG00000253293;ENSG00000078399;ENSG00000123388;ENSG00000128709;ENSG00000105997;ENSG00000170689;ENSG00000257184;ENSG00000170178;ENSG00000128710;ENSG00000180806;ENSG00000165588;ENSG00000125798;ENSG00000136327;ENSG00000197576;ENSG00000106004;ENSG00000120075;ENSG00000109705;ENSG00000005102;ENSG00000125820;ENSG00000119919;ENSG00000180053;ENSG00000125816;ENSG00000197757;ENSG00000182742;ENSG00000134138;ENSG00000105996;ENSG00000260027;ENSG00000128645;ENSG00000128652;ENSG00000120068;ENSG00000173917;ENSG00000105419;ENSG00000165495;ENSG00000182463;ENSG00000108511;ENSG00000198353;ENSG00000164778;ENSG00000022840;ENSG00000164900;ENSG00000106006;ENSG00000172789;ENSG00000122592;ENSG00000170166;ENSG00000113430;ENSG00000181541;ENSG00000120093;ENSG00000139515;ENSG00000170561;ENSG00000153779;ENSG00000175879;ENSG00000168505;ENSG00000169840;ENSG00000130675;ENSG00000180613;ENSG00000139438;ENSG00000180660	1	1	GO:0009952	-	-
