network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
R1	humanbase	0.3	network_modules	17	TRUE	0.0012732994063267206	10	4	2	0.5	0.2	GO:1903265	GO:BP	positive regulation of tumor necrosis factor-mediated signaling pathway	16175	22864		0	0.3333333333333333	10	16165	2	2	8	16163	16175	0.3159735061817264	1	GO:0050789	ENSG00000137752;ENSG00000196954;ENSG00000134184;ENSG00000189180	1	1	GO:1903265	-	-
R1	humanbase	0.3	network_modules	20	TRUE	4.858704438138974e-4	86	5	3	0.6	0.03488372093023256	KEGG:04610	KEGG	Complement and coagulation cascades	8484	320		0	0.5	86	8398	3	2	83	8396	8484	0.14299720180076084	1	NA	ENSG00000060971;ENSG00000159176;ENSG00000197766;ENSG00000185010;ENSG00000143278;ENSG00000117400	1	1	-	KEGG:04610	-
R1	humanbase	0.3	network_modules	35	TRUE	1.2252341256072262e-4	4	6	2	0.3333333333333333	0.5	KEGG:03267	KEGG	Virion - Adenovirus	8484	233		0	0.3333333333333333	4	8480	2	4	2	8476	8484	0.40791125614625023	1	NA	ENSG00000121594;ENSG00000114013;ENSG00000163823;ENSG00000197565;ENSG00000114346;ENSG00000187682;ENSG00000147168;ENSG00000100614;ENSG00000114948	1	1	-	KEGG:03267	-
R1	humanbase	0.3	network_modules	44	TRUE	6.563454842092347e-4	181	3	3	1	0.016574585635359115	GO:0050920	GO:BP	regulation of chemotaxis	16175	13362		0	0.14285714285714285	181	15994	3	0	178	15994	16175	0.12803184957196806	1	GO:0050789;GO:0002376;GO:0040011	ENSG00000126353;ENSG00000120129;ENSG00000172349;ENSG00000132485	1	1	GO:0050920	-	-
R1	humanbase	0.3	network_modules	69	TRUE	0.0019281041285444988	656	7	5	0.7142857142857143	0.007621951219512195	GO:1903047	GO:BP	mitotic cell cycle process	16175	22727		0	0.3333333333333333	656	15519	5	2	651	15517	16175	0.07106680774913421	1	GO:0008150	ENSG00000085840;ENSG00000080503;ENSG00000173473;ENSG00000160957;ENSG00000165304;ENSG00000118007;ENSG00000114209	1	1	GO:1903047	-	-
R1	humanbase	0.3	network_modules	91	TRUE	3.91242890906521e-4	32	8	3	0.375	0.09375	GO:0071320	GO:BP	cellular response to cAMP	16175	16576		0	0.25	32	16143	3	5	29	16138	16175	0.18674177234759662	1	GO:0050896	ENSG00000106546;ENSG00000145708;ENSG00000099783;ENSG00000104722;ENSG00000165973;ENSG00000127314;ENSG00000118515;ENSG00000126561	1	1	GO:0071320	-	-
R1	humanbase	0.3	network_modules	123	TRUE	7.506509563020468e-4	162	17	5	0.29411764705882354	0.030864197530864196	KEGG:04630	KEGG	JAK-STAT signaling pathway	8484	332		0	0.5	162	8322	5	12	157	8310	8484	0.09004462711857161	1	NA	ENSG00000145362;ENSG00000124557;ENSG00000123146;ENSG00000144191;ENSG00000132259;ENSG00000117519;ENSG00000117505;ENSG00000130829;ENSG00000123364;ENSG00000160712;ENSG00000104432;ENSG00000163464;ENSG00000145839;ENSG00000180871;ENSG00000124334;ENSG00000095752;ENSG00000139626;ENSG00000065154;ENSG00000079462;ENSG00000134853;ENSG00000256713;ENSG00000164050;ENSG00000137955;ENSG00000105866;ENSG00000101350	1	1	-	KEGG:04630	-
R1	humanbase	0.3	network_modules	133	TRUE	0.0016709430887432131	2	18	2	0.1111111111111111	1	GO:0055024	GO:BP	regulation of cardiac muscle tissue development	16175	14213		0	1	2	16173	2	16	0	16157	16175	0.33316840867318687	1.5	GO:0050789	ENSG00000134982;ENSG00000100823;ENSG00000149516;ENSG00000170312;ENSG00000160716;ENSG00000092009;ENSG00000183072;ENSG00000040531;ENSG00000239839;ENSG00000130816;ENSG00000186895;ENSG00000107831;ENSG00000215269;ENSG00000104687;ENSG00000072571;ENSG00000092199;ENSG00000100605;ENSG00000183648;ENSG00000182247;ENSG00000116752	1	1	GO:0055024	-	-
R1	humanbase	0.3	network_modules	210	TRUE	6.004429759936907e-4	11	3	2	0.6666666666666666	0.18181818181818182	GO:0030852	GO:BP	regulation of granulocyte differentiation	16175	6935		0	0.25	11	16164	2	1	9	16163	16175	0.3479507533206276	1	GO:0050789	ENSG00000159216;ENSG00000100362;ENSG00000131759;ENSG00000164930	1	1	GO:0030852	-	-
R1	humanbase	0.3	network_modules	266	TRUE	0.0040667353911232025	30	16	3	0.1875	0.1	GO:1903749	GO:BP	positive regulation of establishment of protein localization to mitochondrion	16175	23250		0	0.6666666666666666	30	16145	3	13	27	16132	16175	0.1357692171589587	1.5	GO:0050789	ENSG00000125538;ENSG00000145113;ENSG00000117450;ENSG00000071994;ENSG00000276409;ENSG00000198911;ENSG00000101849;ENSG00000146839;ENSG00000109501;ENSG00000196646;ENSG00000029725;ENSG00000105185;ENSG00000158859;ENSG00000100239;ENSG00000175224;ENSG00000173992;ENSG00000162892	1	1	GO:1903749	-	-
