network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
M1	humanbase	0.8	network_modules	1	TRUE	1.6486766513839132e-51	656	96	57	0.59375	0.08689024390243902	GO:1903047	GO:BP	mitotic cell cycle process	16175	22727		0.00411522633744856	0.00819672131147541	656	15519	57	39	599	15480	16175	0.21669242903454758	2	GO:0000280;GO:0006260;GO:0006281;GO:0007059;GO:0050789;GO:0051276;GO:0007049	ENSG00000115163;ENSG00000188486;ENSG00000148773;ENSG00000137804;ENSG00000123485;ENSG00000171848;ENSG00000167900;ENSG00000131747;ENSG00000162063;ENSG00000167670;ENSG00000113810;ENSG00000076382;ENSG00000106462;ENSG00000168496;ENSG00000066279;ENSG00000113368;ENSG00000112118;ENSG00000104738;ENSG00000100297;ENSG00000166508;ENSG00000132646;ENSG00000140525;ENSG00000105011;ENSG00000168078;ENSG00000111445;ENSG00000087586;ENSG00000112742;ENSG00000176890;ENSG00000097046;ENSG00000093009;ENSG00000145386;ENSG00000134057;ENSG00000094804;ENSG00000051825;ENSG00000122952;ENSG00000213551;ENSG00000161800;ENSG00000182481;ENSG00000198056;ENSG00000133119;ENSG00000163918;ENSG00000167325;ENSG00000151725;ENSG00000198901;ENSG00000100526;ENSG00000080986;ENSG00000136824;ENSG00000138778;ENSG00000117724;ENSG00000006634;ENSG00000163781;ENSG00000149554;ENSG00000104147;ENSG00000228716;ENSG00000130816;ENSG00000088325;ENSG00000121152;ENSG00000156802;ENSG00000164104;ENSG00000072571;ENSG00000138160;ENSG00000164109;ENSG00000076003;ENSG00000112312;ENSG00000143476;ENSG00000100479;ENSG00000174442;ENSG00000058804;ENSG00000109805;ENSG00000012048;ENSG00000120802;ENSG00000162607;ENSG00000143401;ENSG00000164611;ENSG00000071539;ENSG00000137807;ENSG00000184445;ENSG00000166803;ENSG00000118193;ENSG00000112984;ENSG00000111206;ENSG00000090889;ENSG00000073111;ENSG00000156970;ENSG00000126787;ENSG00000165304;ENSG00000173207;ENSG00000132780;ENSG00000117399;ENSG00000123975;ENSG00000100749;ENSG00000106399;ENSG00000112029;ENSG00000142945;ENSG00000175063;ENSG00000100162;ENSG00000138180;ENSG00000135476	2	4	GO:1903047	-	-
M1	humanbase	0.8	network_modules	1	TRUE	3.1171160235510765e-20	36	59	14	0.23728813559322035	0.3888888888888889	KEGG:03030	KEGG	DNA replication	8484	214		0.11522633744855967	0.11885245901639344	36	8448	14	45	22	8403	8484	0.3000219473540078	29	GO:0000280;GO:0006260;GO:0006281;GO:0007059;GO:0050789;GO:0051276;GO:0007049	ENSG00000115163;ENSG00000188486;ENSG00000148773;ENSG00000137804;ENSG00000123485;ENSG00000171848;ENSG00000167900;ENSG00000131747;ENSG00000162063;ENSG00000167670;ENSG00000113810;ENSG00000076382;ENSG00000106462;ENSG00000168496;ENSG00000066279;ENSG00000113368;ENSG00000112118;ENSG00000104738;ENSG00000100297;ENSG00000166508;ENSG00000132646;ENSG00000140525;ENSG00000105011;ENSG00000168078;ENSG00000111445;ENSG00000087586;ENSG00000112742;ENSG00000176890;ENSG00000097046;ENSG00000093009;ENSG00000145386;ENSG00000134057;ENSG00000094804;ENSG00000051825;ENSG00000122952;ENSG00000213551;ENSG00000161800;ENSG00000182481;ENSG00000198056;ENSG00000133119;ENSG00000163918;ENSG00000167325;ENSG00000151725;ENSG00000198901;ENSG00000100526;ENSG00000080986;ENSG00000136824;ENSG00000138778;ENSG00000117724;ENSG00000006634;ENSG00000163781;ENSG00000149554;ENSG00000104147;ENSG00000228716;ENSG00000130816;ENSG00000088325;ENSG00000121152;ENSG00000156802;ENSG00000164104;ENSG00000072571;ENSG00000138160;ENSG00000164109;ENSG00000076003;ENSG00000112312;ENSG00000143476;ENSG00000100479;ENSG00000174442;ENSG00000058804;ENSG00000109805;ENSG00000012048;ENSG00000120802;ENSG00000162607;ENSG00000143401;ENSG00000164611;ENSG00000071539;ENSG00000137807;ENSG00000184445;ENSG00000166803;ENSG00000118193;ENSG00000112984;ENSG00000111206;ENSG00000090889;ENSG00000073111;ENSG00000156970;ENSG00000126787;ENSG00000165304;ENSG00000173207;ENSG00000132780;ENSG00000117399;ENSG00000123975;ENSG00000100749;ENSG00000106399;ENSG00000112029;ENSG00000142945;ENSG00000175063;ENSG00000100162;ENSG00000138180;ENSG00000135476	2	1	-	KEGG:03030	-
M1	humanbase	0.8	network_modules	1	TRUE	7.988898102362411e-20	32	81	14	0.1728395061728395	0.4375	REAC:R-HSA-69190	REAC	DNA strand elongation	10916	449		0.12345679012345678	0.12704918032786885	32	10884	14	67	18	10817	10916	0.2717291473018628	31	GO:0000280;GO:0006260;GO:0006281;GO:0007059;GO:0050789;GO:0051276;GO:0007049	ENSG00000115163;ENSG00000188486;ENSG00000148773;ENSG00000137804;ENSG00000123485;ENSG00000171848;ENSG00000167900;ENSG00000131747;ENSG00000162063;ENSG00000167670;ENSG00000113810;ENSG00000076382;ENSG00000106462;ENSG00000168496;ENSG00000066279;ENSG00000113368;ENSG00000112118;ENSG00000104738;ENSG00000100297;ENSG00000166508;ENSG00000132646;ENSG00000140525;ENSG00000105011;ENSG00000168078;ENSG00000111445;ENSG00000087586;ENSG00000112742;ENSG00000176890;ENSG00000097046;ENSG00000093009;ENSG00000145386;ENSG00000134057;ENSG00000094804;ENSG00000051825;ENSG00000122952;ENSG00000213551;ENSG00000161800;ENSG00000182481;ENSG00000198056;ENSG00000133119;ENSG00000163918;ENSG00000167325;ENSG00000151725;ENSG00000198901;ENSG00000100526;ENSG00000080986;ENSG00000136824;ENSG00000138778;ENSG00000117724;ENSG00000006634;ENSG00000163781;ENSG00000149554;ENSG00000104147;ENSG00000228716;ENSG00000130816;ENSG00000088325;ENSG00000121152;ENSG00000156802;ENSG00000164104;ENSG00000072571;ENSG00000138160;ENSG00000164109;ENSG00000076003;ENSG00000112312;ENSG00000143476;ENSG00000100479;ENSG00000174442;ENSG00000058804;ENSG00000109805;ENSG00000012048;ENSG00000120802;ENSG00000162607;ENSG00000143401;ENSG00000164611;ENSG00000071539;ENSG00000137807;ENSG00000184445;ENSG00000166803;ENSG00000118193;ENSG00000112984;ENSG00000111206;ENSG00000090889;ENSG00000073111;ENSG00000156970;ENSG00000126787;ENSG00000165304;ENSG00000173207;ENSG00000132780;ENSG00000117399;ENSG00000123975;ENSG00000100749;ENSG00000106399;ENSG00000112029;ENSG00000142945;ENSG00000175063;ENSG00000100162;ENSG00000138180;ENSG00000135476	5	1	-	-	REAC:R-HSA-69190
M1	humanbase	0.8	network_modules	2	TRUE	5.884986756301437e-30	94	26	18	0.6923076923076923	0.19148936170212766	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10916	870		0	0.020833333333333332	94	10822	18	8	76	10814	10916	0.36156127822328465	1	GO:0044085;GO:0006412	ENSG00000254772;ENSG00000134419;ENSG00000135486;ENSG00000187109;ENSG00000204628;ENSG00000164346;ENSG00000167658;ENSG00000169100;ENSG00000181163;ENSG00000172053;ENSG00000089009;ENSG00000071082;ENSG00000105193;ENSG00000182774;ENSG00000008988;ENSG00000221983;ENSG00000130811;ENSG00000110700;ENSG00000145741;ENSG00000147677;ENSG00000215021;ENSG00000075415;ENSG00000104529;ENSG00000147604;ENSG00000166441;ENSG00000182899;ENSG00000198034;ENSG00000231500;ENSG00000233927;ENSG00000156508;ENSG00000133112	1	1	-	-	REAC:R-HSA-156842
M1	humanbase	0.8	network_modules	2	TRUE	6.226756797604307e-26	158	31	18	0.5806451612903226	0.11392405063291139	GO:0002181	GO:BP	cytoplasmic translation	16175	729		0.0425531914893617	0.0625	158	16017	18	13	140	16004	16175	0.254356580069303	3	GO:0044085;GO:0006412	ENSG00000254772;ENSG00000134419;ENSG00000135486;ENSG00000187109;ENSG00000204628;ENSG00000164346;ENSG00000167658;ENSG00000169100;ENSG00000181163;ENSG00000172053;ENSG00000089009;ENSG00000071082;ENSG00000105193;ENSG00000182774;ENSG00000008988;ENSG00000221983;ENSG00000130811;ENSG00000110700;ENSG00000145741;ENSG00000147677;ENSG00000215021;ENSG00000075415;ENSG00000104529;ENSG00000147604;ENSG00000166441;ENSG00000182899;ENSG00000198034;ENSG00000231500;ENSG00000233927;ENSG00000156508;ENSG00000133112	1	1	GO:0002181	-	-
M1	humanbase	0.8	network_modules	3	TRUE	5.162893859181048e-10	276	61	16	0.26229508196721313	0.057971014492753624	REAC:R-HSA-72203	REAC	Processing of Capped Intron-Containing Pre-mRNA	10916	1796		0.034482758620689655	0.045454545454545456	276	10640	16	45	260	10595	10916	0.11317665465163444	4	GO:0000375;GO:0044085;GO:0016070;GO:0050789;GO:0051276;GO:0051641	ENSG00000114686;ENSG00000124207;ENSG00000164032;ENSG00000124802;ENSG00000125944;ENSG00000135316;ENSG00000166226;ENSG00000128050;ENSG00000188529;ENSG00000134308;ENSG00000109606;ENSG00000130826;ENSG00000170144;ENSG00000155561;ENSG00000130935;ENSG00000142864;ENSG00000198015;ENSG00000092199;ENSG00000253729;ENSG00000111581;ENSG00000164163;ENSG00000136450;ENSG00000112081;ENSG00000136527;ENSG00000138385;ENSG00000124795;ENSG00000154473;ENSG00000166197;ENSG00000113569;ENSG00000138095;ENSG00000122565;ENSG00000134697;ENSG00000183527;ENSG00000065150;ENSG00000120438;ENSG00000101367;ENSG00000165732;ENSG00000115758;ENSG00000108561;ENSG00000136045;ENSG00000079785;ENSG00000107937;ENSG00000153187;ENSG00000144381;ENSG00000095002;ENSG00000108064;ENSG00000079246;ENSG00000143106;ENSG00000011260;ENSG00000088205;ENSG00000117395;ENSG00000146731;ENSG00000171793;ENSG00000132341;ENSG00000161547;ENSG00000167088;ENSG00000177889;ENSG00000141543;ENSG00000115233;ENSG00000134001;ENSG00000150753;ENSG00000170606;ENSG00000115541;ENSG00000143621;ENSG00000041357;ENSG00000118939;ENSG00000155959;ENSG00000163938;ENSG00000114491;ENSG00000131876	1	1	-	-	REAC:R-HSA-72203
M1	humanbase	0.8	network_modules	3	TRUE	3.5401801937440857e-9	174	44	12	0.2727272727272727	0.06896551724137931	KEGG:03040	KEGG	Spliceosome	8484	215		0.08045977011494253	0.09090909090909091	174	8310	12	32	162	8278	8484	0.1284863086584312	8	GO:0000375;GO:0044085;GO:0016070;GO:0050789;GO:0051276;GO:0051641	ENSG00000114686;ENSG00000124207;ENSG00000164032;ENSG00000124802;ENSG00000125944;ENSG00000135316;ENSG00000166226;ENSG00000128050;ENSG00000188529;ENSG00000134308;ENSG00000109606;ENSG00000130826;ENSG00000170144;ENSG00000155561;ENSG00000130935;ENSG00000142864;ENSG00000198015;ENSG00000092199;ENSG00000253729;ENSG00000111581;ENSG00000164163;ENSG00000136450;ENSG00000112081;ENSG00000136527;ENSG00000138385;ENSG00000124795;ENSG00000154473;ENSG00000166197;ENSG00000113569;ENSG00000138095;ENSG00000122565;ENSG00000134697;ENSG00000183527;ENSG00000065150;ENSG00000120438;ENSG00000101367;ENSG00000165732;ENSG00000115758;ENSG00000108561;ENSG00000136045;ENSG00000079785;ENSG00000107937;ENSG00000153187;ENSG00000144381;ENSG00000095002;ENSG00000108064;ENSG00000079246;ENSG00000143106;ENSG00000011260;ENSG00000088205;ENSG00000117395;ENSG00000146731;ENSG00000171793;ENSG00000132341;ENSG00000161547;ENSG00000167088;ENSG00000177889;ENSG00000141543;ENSG00000115233;ENSG00000134001;ENSG00000150753;ENSG00000170606;ENSG00000115541;ENSG00000143621;ENSG00000041357;ENSG00000118939;ENSG00000155959;ENSG00000163938;ENSG00000114491;ENSG00000131876	1	1	-	KEGG:03040	-
M1	humanbase	0.8	network_modules	3	TRUE	1.6372597394550062e-8	13	70	6	0.08571428571428572	0.46153846153846156	GO:1904816	GO:BP	positive regulation of protein localization to chromosome, telomeric region	16175	24131		0.10344827586206896	0.11363636363636363	13	16162	6	64	7	16098	16175	0.19754020759792015	10	GO:0000375;GO:0044085;GO:0016070;GO:0050789;GO:0051276;GO:0051641	ENSG00000114686;ENSG00000124207;ENSG00000164032;ENSG00000124802;ENSG00000125944;ENSG00000135316;ENSG00000166226;ENSG00000128050;ENSG00000188529;ENSG00000134308;ENSG00000109606;ENSG00000130826;ENSG00000170144;ENSG00000155561;ENSG00000130935;ENSG00000142864;ENSG00000198015;ENSG00000092199;ENSG00000253729;ENSG00000111581;ENSG00000164163;ENSG00000136450;ENSG00000112081;ENSG00000136527;ENSG00000138385;ENSG00000124795;ENSG00000154473;ENSG00000166197;ENSG00000113569;ENSG00000138095;ENSG00000122565;ENSG00000134697;ENSG00000183527;ENSG00000065150;ENSG00000120438;ENSG00000101367;ENSG00000165732;ENSG00000115758;ENSG00000108561;ENSG00000136045;ENSG00000079785;ENSG00000107937;ENSG00000153187;ENSG00000144381;ENSG00000095002;ENSG00000108064;ENSG00000079246;ENSG00000143106;ENSG00000011260;ENSG00000088205;ENSG00000117395;ENSG00000146731;ENSG00000171793;ENSG00000132341;ENSG00000161547;ENSG00000167088;ENSG00000177889;ENSG00000141543;ENSG00000115233;ENSG00000134001;ENSG00000150753;ENSG00000170606;ENSG00000115541;ENSG00000143621;ENSG00000041357;ENSG00000118939;ENSG00000155959;ENSG00000163938;ENSG00000114491;ENSG00000131876	8	1	GO:1904816	-	-
M1	humanbase	0.8	network_modules	4	TRUE	4.224148497065533e-17	134	10	10	1	0.07462686567164178	KEGG:00190	KEGG	Oxidative phosphorylation	8484	18		0.01639344262295082	0.03225806451612903	134	8350	10	0	124	8350	8484	0.271173101756322	2	GO:0006119;GO:0022900;GO:0009117	ENSG00000178741;ENSG00000179091;ENSG00000131174;ENSG00000241837;ENSG00000178982;ENSG00000126267;ENSG00000125356;ENSG00000183648;ENSG00000090266;ENSG00000131495;ENSG00000184983	1	1	-	KEGG:00190	-
M1	humanbase	0.8	network_modules	4	TRUE	8.718038593639403e-17	82	11	9	0.8181818181818182	0.10975609756097561	GO:0019646	GO:BP	aerobic electron transport chain	16175	5967		0.03278688524590164	0.04838709677419355	82	16093	9	2	73	16091	16175	0.29866978682184914	3	GO:0006119;GO:0022900;GO:0009117	ENSG00000178741;ENSG00000179091;ENSG00000131174;ENSG00000241837;ENSG00000178982;ENSG00000126267;ENSG00000125356;ENSG00000183648;ENSG00000090266;ENSG00000131495;ENSG00000184983	2	1	GO:0019646	-	-
M1	humanbase	0.8	network_modules	4	TRUE	6.6516596331278396e-15	103	11	9	0.8181818181818182	0.08737864077669903	REAC:R-HSA-611105	REAC	Respiratory electron transport	10916	2081		0.18032786885245902	0.1935483870967742	103	10813	9	2	94	10811	10916	0.26568530534915485	12	GO:0006119;GO:0022900;GO:0009117	ENSG00000178741;ENSG00000179091;ENSG00000131174;ENSG00000241837;ENSG00000178982;ENSG00000126267;ENSG00000125356;ENSG00000183648;ENSG00000090266;ENSG00000131495;ENSG00000184983	2	1	-	-	REAC:R-HSA-611105
M1	humanbase	0.8	network_modules	5	TRUE	8.535244683634927e-38	76	42	23	0.5476190476190477	0.3026315789473684	REAC:R-HSA-909733	REAC	Interferon alpha/beta signaling	10916	1228		0	0.011111111111111112	76	10840	23	19	53	10821	10916	0.4041045426625618	1	GO:0050896;GO:0016032;GO:0002376;GO:0050789;GO:0044419	ENSG00000188313;ENSG00000081237;ENSG00000204592;ENSG00000185885;ENSG00000100911;ENSG00000117228;ENSG00000163565;ENSG00000135899;ENSG00000137752;ENSG00000172183;ENSG00000140105;ENSG00000160710;ENSG00000213928;ENSG00000142089;ENSG00000068079;ENSG00000125347;ENSG00000160932;ENSG00000157601;ENSG00000183486;ENSG00000092010;ENSG00000115415;ENSG00000130303;ENSG00000168394;ENSG00000156587;ENSG00000187608;ENSG00000132274;ENSG00000137965;ENSG00000137959;ENSG00000107201;ENSG00000185745;ENSG00000089127;ENSG00000111335;ENSG00000111331;ENSG00000204264;ENSG00000067066;ENSG00000126709;ENSG00000204642;ENSG00000119917;ENSG00000133321;ENSG00000240065;ENSG00000216490;ENSG00000123609;ENSG00000002549;ENSG00000121858;ENSG00000132530;ENSG00000115267;ENSG00000162645;ENSG00000059378	1	1	-	-	REAC:R-HSA-909733
