network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
K1	cpdb	0.7	network_modules	1	TRUE	2.0110805080106585e-40	158	93	33	0.3548387096774194	0.2088607594936709	GO:0140053	GO:BP	mitochondrial gene expression	16175	19653		0	0.021739130434782608	158	16017	33	60	125	15957	16175	0.26681147159195256	1	GO:0016070;GO:0065003;GO:0006396;GO:0006412;GO:0007005	ENSG00000146085;ENSG00000151611;ENSG00000105819;ENSG00000165688;ENSG00000123297;ENSG00000090857;ENSG00000023330;ENSG00000137806;ENSG00000148187;ENSG00000152256;ENSG00000125901;ENSG00000174547;ENSG00000108064;ENSG00000148824;ENSG00000137133;ENSG00000119471;ENSG00000186687;ENSG00000168827;ENSG00000105379;ENSG00000136463;ENSG00000214113;ENSG00000244005;ENSG00000165792;ENSG00000181192;ENSG00000130349;ENSG00000122033;ENSG00000139428;ENSG00000130348;ENSG00000257218;ENSG00000171861;ENSG00000125656;ENSG00000160194;ENSG00000178057;ENSG00000067992;ENSG00000140521;ENSG00000156469;ENSG00000062485;ENSG00000119705;ENSG00000136270;ENSG00000130347;ENSG00000011376;ENSG00000132591;ENSG00000138035;ENSG00000146701;ENSG00000165526;ENSG00000123545;ENSG00000215251;ENSG00000124279;ENSG00000101019;ENSG00000050393;ENSG00000164182;ENSG00000115419;ENSG00000196860;ENSG00000164347;ENSG00000175606;ENSG00000125871;ENSG00000119673;ENSG00000151413;ENSG00000074582;ENSG00000118246;ENSG00000112855;ENSG00000167862;ENSG00000082212;ENSG00000107815;ENSG00000102763;ENSG00000162433;ENSG00000085760;ENSG00000059691;ENSG00000101181;ENSG00000181873;ENSG00000123472;ENSG00000113272;ENSG00000155463;ENSG00000156502;ENSG00000172171;ENSG00000177646;ENSG00000278845;ENSG00000100890;ENSG00000101247;ENSG00000036473;ENSG00000174840;ENSG00000121310;ENSG00000103356;ENSG00000148090;ENSG00000112031;ENSG00000196636;ENSG00000134905;ENSG00000110871;ENSG00000135469;ENSG00000151806;ENSG00000171103;ENSG00000081177;ENSG00000116874;ENSG00000126814;ENSG00000145020;ENSG00000184903;ENSG00000169738;ENSG00000169519;ENSG00000120662;ENSG00000125246	1	1	GO:0140053	-	-
K1	cpdb	0.7	network_modules	1	TRUE	1.2145139904208714e-13	177	67	17	0.2537313432835821	0.096045197740113	REAC:R-HSA-1428517	REAC	Aerobic respiration and respiratory electron transport	10916	127		0.13333333333333333	0.15217391304347827	177	10739	17	50	160	10689	10916	0.14778539279876673	7	GO:0016070;GO:0065003;GO:0006396;GO:0006412;GO:0007005	ENSG00000146085;ENSG00000151611;ENSG00000105819;ENSG00000165688;ENSG00000123297;ENSG00000090857;ENSG00000023330;ENSG00000137806;ENSG00000148187;ENSG00000152256;ENSG00000125901;ENSG00000174547;ENSG00000108064;ENSG00000148824;ENSG00000137133;ENSG00000119471;ENSG00000186687;ENSG00000168827;ENSG00000105379;ENSG00000136463;ENSG00000214113;ENSG00000244005;ENSG00000165792;ENSG00000181192;ENSG00000130349;ENSG00000122033;ENSG00000139428;ENSG00000130348;ENSG00000257218;ENSG00000171861;ENSG00000125656;ENSG00000160194;ENSG00000178057;ENSG00000067992;ENSG00000140521;ENSG00000156469;ENSG00000062485;ENSG00000119705;ENSG00000136270;ENSG00000130347;ENSG00000011376;ENSG00000132591;ENSG00000138035;ENSG00000146701;ENSG00000165526;ENSG00000123545;ENSG00000215251;ENSG00000124279;ENSG00000101019;ENSG00000050393;ENSG00000164182;ENSG00000115419;ENSG00000196860;ENSG00000164347;ENSG00000175606;ENSG00000125871;ENSG00000119673;ENSG00000151413;ENSG00000074582;ENSG00000118246;ENSG00000112855;ENSG00000167862;ENSG00000082212;ENSG00000107815;ENSG00000102763;ENSG00000162433;ENSG00000085760;ENSG00000059691;ENSG00000101181;ENSG00000181873;ENSG00000123472;ENSG00000113272;ENSG00000155463;ENSG00000156502;ENSG00000172171;ENSG00000177646;ENSG00000278845;ENSG00000100890;ENSG00000101247;ENSG00000036473;ENSG00000174840;ENSG00000121310;ENSG00000103356;ENSG00000148090;ENSG00000112031;ENSG00000196636;ENSG00000134905;ENSG00000110871;ENSG00000135469;ENSG00000151806;ENSG00000171103;ENSG00000081177;ENSG00000116874;ENSG00000126814;ENSG00000145020;ENSG00000184903;ENSG00000169738;ENSG00000169519;ENSG00000120662;ENSG00000125246	1	1	-	-	REAC:R-HSA-1428517
K1	cpdb	0.7	network_modules	1	TRUE	1.3955744532463244e-9	44	40	8	0.2	0.18181818181818182	KEGG:00970	KEGG	Aminoacyl-tRNA biosynthesis	8484	153		0.24444444444444444	0.2608695652173913	44	8440	8	32	36	8408	8484	0.18667176163582688	12	GO:0016070;GO:0065003;GO:0006396;GO:0006412;GO:0007005	ENSG00000146085;ENSG00000151611;ENSG00000105819;ENSG00000165688;ENSG00000123297;ENSG00000090857;ENSG00000023330;ENSG00000137806;ENSG00000148187;ENSG00000152256;ENSG00000125901;ENSG00000174547;ENSG00000108064;ENSG00000148824;ENSG00000137133;ENSG00000119471;ENSG00000186687;ENSG00000168827;ENSG00000105379;ENSG00000136463;ENSG00000214113;ENSG00000244005;ENSG00000165792;ENSG00000181192;ENSG00000130349;ENSG00000122033;ENSG00000139428;ENSG00000130348;ENSG00000257218;ENSG00000171861;ENSG00000125656;ENSG00000160194;ENSG00000178057;ENSG00000067992;ENSG00000140521;ENSG00000156469;ENSG00000062485;ENSG00000119705;ENSG00000136270;ENSG00000130347;ENSG00000011376;ENSG00000132591;ENSG00000138035;ENSG00000146701;ENSG00000165526;ENSG00000123545;ENSG00000215251;ENSG00000124279;ENSG00000101019;ENSG00000050393;ENSG00000164182;ENSG00000115419;ENSG00000196860;ENSG00000164347;ENSG00000175606;ENSG00000125871;ENSG00000119673;ENSG00000151413;ENSG00000074582;ENSG00000118246;ENSG00000112855;ENSG00000167862;ENSG00000082212;ENSG00000107815;ENSG00000102763;ENSG00000162433;ENSG00000085760;ENSG00000059691;ENSG00000101181;ENSG00000181873;ENSG00000123472;ENSG00000113272;ENSG00000155463;ENSG00000156502;ENSG00000172171;ENSG00000177646;ENSG00000278845;ENSG00000100890;ENSG00000101247;ENSG00000036473;ENSG00000174840;ENSG00000121310;ENSG00000103356;ENSG00000148090;ENSG00000112031;ENSG00000196636;ENSG00000134905;ENSG00000110871;ENSG00000135469;ENSG00000151806;ENSG00000171103;ENSG00000081177;ENSG00000116874;ENSG00000126814;ENSG00000145020;ENSG00000184903;ENSG00000169738;ENSG00000169519;ENSG00000120662;ENSG00000125246	1	1	-	KEGG:00970	-
K1	cpdb	0.7	network_modules	2	TRUE	1.789870150729089e-15	21	6	6	1	0.2857142857142857	GO:0052695	GO:BP	cellular glucuronidation	16175	14152		0	0.0196078431372549	21	16154	6	0	15	16154	16175	0.5342744877317185	1	GO:0042440;GO:0006082;GO:0050896;GO:0006805	ENSG00000244122;ENSG00000167165;ENSG00000242515;ENSG00000244474;ENSG00000242366;ENSG00000241119;ENSG00000243135	1	1	GO:0052695	-	-
K1	cpdb	0.7	network_modules	2	TRUE	1.612578702647864e-14	25	6	6	1	0.24	REAC:R-HSA-156588	REAC	Glucuronidation	10916	1054		0.06	0.0784313725490196	25	10891	6	0	19	10891	10916	0.48947117875359203	4	GO:0042440;GO:0006082;GO:0050896;GO:0006805	ENSG00000244122;ENSG00000167165;ENSG00000242515;ENSG00000244474;ENSG00000242366;ENSG00000241119;ENSG00000243135	1	1	-	-	REAC:R-HSA-156588
K1	cpdb	0.7	network_modules	2	TRUE	5.629739396914286e-14	30	6	6	1	0.2	KEGG:00053	KEGG	Ascorbate and aldarate metabolism	8484	8		0.08	0.09803921568627451	30	8454	6	0	24	8454	8484	0.4465801481628934	5	GO:0042440;GO:0006082;GO:0050896;GO:0006805	ENSG00000244122;ENSG00000167165;ENSG00000242515;ENSG00000244474;ENSG00000242366;ENSG00000241119;ENSG00000243135	1	1	-	KEGG:00053	-
K1	cpdb	0.7	network_modules	3	TRUE	4.2409416410117475e-32	215	42	26	0.6190476190476191	0.12093023255813953	REAC:R-HSA-6805567	REAC	Keratinization	10916	1288		0	0.5	215	10701	26	16	189	10685	10916	0.2680673250405508	1	NA	ENSG00000004948;ENSG00000122679;ENSG00000134516;ENSG00000272804;ENSG00000241123;ENSG00000212935;ENSG00000244537;ENSG00000187766;ENSG00000221837;ENSG00000163206;ENSG00000171396;ENSG00000187272;ENSG00000254997;ENSG00000204571;ENSG00000188155;ENSG00000205867;ENSG00000241595;ENSG00000244411;ENSG00000278620;ENSG00000175294;ENSG00000205439;ENSG00000213416;ENSG00000243489;ENSG00000196811;ENSG00000204873;ENSG00000100246;ENSG00000119508;ENSG00000152804;ENSG00000213588;ENSG00000188581;ENSG00000263090;ENSG00000187175;ENSG00000172155;ENSG00000168314;ENSG00000212899;ENSG00000198271;ENSG00000171792;ENSG00000221859;ENSG00000135124;ENSG00000178279;ENSG00000105136;ENSG00000162512;ENSG00000137868;ENSG00000122304;ENSG00000213417;ENSG00000105497;ENSG00000138435;ENSG00000215455;ENSG00000262347;ENSG00000198443	1	1	-	-	REAC:R-HSA-6805567
K1	cpdb	0.7	network_modules	4	TRUE	5.590378491028293e-23	44	19	12	0.631578947368421	0.2727272727272727	REAC:R-HSA-8948216	REAC	Collagen chain trimerization	10916	385		0	0.034482758620689655	44	10872	12	7	32	10865	10916	0.41357364660117696	1	GO:0045229;GO:0043062	ENSG00000134871;ENSG00000187498;ENSG00000099985;ENSG00000011465;ENSG00000120708;ENSG00000084636;ENSG00000163520;ENSG00000100473;ENSG00000139219;ENSG00000135919;ENSG00000133110;ENSG00000188153;ENSG00000197565;ENSG00000112280;ENSG00000132561;ENSG00000092758;ENSG00000148702;ENSG00000169031;ENSG00000081052;ENSG00000188783;ENSG00000104415;ENSG00000173432;ENSG00000049089;ENSG00000171812;ENSG00000148965;ENSG00000136457;ENSG00000145861;ENSG00000158764;ENSG00000205221	1	1	-	-	REAC:R-HSA-8948216
K1	cpdb	0.7	network_modules	4	TRUE	1.6382125096513946e-20	236	26	16	0.6153846153846154	0.06779661016949153	GO:0030198	GO:BP	extracellular matrix organization	16175	6707		0.10714285714285714	0.13793103448275862	236	15939	16	10	220	15929	16175	0.2010468806836369	4	GO:0045229;GO:0043062	ENSG00000134871;ENSG00000187498;ENSG00000099985;ENSG00000011465;ENSG00000120708;ENSG00000084636;ENSG00000163520;ENSG00000100473;ENSG00000139219;ENSG00000135919;ENSG00000133110;ENSG00000188153;ENSG00000197565;ENSG00000112280;ENSG00000132561;ENSG00000092758;ENSG00000148702;ENSG00000169031;ENSG00000081052;ENSG00000188783;ENSG00000104415;ENSG00000173432;ENSG00000049089;ENSG00000171812;ENSG00000148965;ENSG00000136457;ENSG00000145861;ENSG00000158764;ENSG00000205221	1	1	GO:0030198	-	-
K1	cpdb	0.7	network_modules	5	TRUE	1.7110038470841952e-51	98	28	27	0.9642857142857143	0.2755102040816326	KEGG:04061	KEGG	Viral protein interaction with cytokine and cytokine receptor	8484	254		0	0.007633587786259542	98	8386	27	1	71	8385	8484	0.5130723851264599	1	GO:0040011;GO:0002376;GO:0050896;GO:0050789	ENSG00000169245;ENSG00000124875;ENSG00000115009;ENSG00000107562;ENSG00000172156;ENSG00000163737;ENSG00000108700;ENSG00000137077;ENSG00000145824;ENSG00000151882;ENSG00000131142;ENSG00000108691;ENSG00000156234;ENSG00000169248;ENSG00000181374;ENSG00000189377;ENSG00000163734;ENSG00000006606;ENSG00000081041;ENSG00000109272;ENSG00000143185;ENSG00000143184;ENSG00000102970;ENSG00000106178;ENSG00000172724;ENSG00000183625;ENSG00000213927;ENSG00000108702	1	1	-	KEGG:04061	-
