network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	cpdb	0	network_modules	1	KEGG	KEGG:04142	1.0706292658932235e-11	1	0.18614709319820752	1	Lysosome	-	KEGG:04142	-
R1	cpdb	0	network_modules	1	REAC	REAC:R-HSA-9840310	1.3757513068019553e-8	1	0.21626375148629998	1	Glycosphingolipid catabolism	-	-	REAC:R-HSA-9840310
R1	cpdb	0	network_modules	1	REAC	REAC:R-HSA-1660662	6.538205995754993e-8	2	0.1907852135814885	2	Glycosphingolipid metabolism	-	-	REAC:R-HSA-9840310
R1	cpdb	0	network_modules	1	GO:BP	GO:0019377	1.6475783234516884e-7	1	0.2171100497137049	1	glycolipid catabolic process	GO:0019377	-	-
R1	cpdb	0	network_modules	1	GO:BP	GO:0046466	3.4714994003011533e-6	2	0.16283077233420043	2	membrane lipid catabolic process	GO:0019377	-	-
R1	cpdb	0	network_modules	2	REAC	REAC:R-HSA-418890	4.009588640883723e-10	1	0.382761450984001	1	Role of second messengers in netrin-1 signaling	-	-	REAC:R-HSA-418890
R1	cpdb	0	network_modules	2	REAC	REAC:R-HSA-3295583	1.538124431900211e-7	2	0.22764520955001197	2	TRP channels	-	-	REAC:R-HSA-418890
R1	cpdb	0	network_modules	2	GO:BP	GO:0051480	2.0746673355810206e-6	1	0.17104712627748878	1	regulation of cytosolic calcium ion concentration	GO:0051480	-	-
R1	cpdb	0	network_modules	2	REAC	REAC:R-HSA-373752	2.9273430677573927e-6	3	0.17111322149391534	3	Netrin-1 signaling	-	-	REAC:R-HSA-418890
R1	cpdb	0	network_modules	2	GO:BP	GO:0006816	5.6717084390449225e-6	2	0.09288076328718181	2	calcium ion transport	GO:0051480	-	-
R1	cpdb	0	network_modules	3	GO:BP	GO:0007186	8.076360271312165e-12	1	0.10435467259975696	2	G protein-coupled receptor signaling pathway	GO:0007188	-	-
R1	cpdb	0	network_modules	3	GO:BP	GO:0007188	7.082622266691426e-8	2	0.11370663144545391	1	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	GO:0007188	-	-
R1	cpdb	0	network_modules	3	KEGG	KEGG:04020	1.8484409808758284e-6	1	0.1094570669672176	1	Calcium signaling pathway	-	KEGG:04020	-
R1	cpdb	0	network_modules	4	GO:BP	GO:1990573	7.662070786093351e-15	1	0.2730443818671967	1	potassium ion import across plasma membrane	GO:1990573	-	-
R1	cpdb	0	network_modules	4	REAC	REAC:R-HSA-1296065	6.2344766999271e-14	1	0.31719840684588774	2	Inwardly rectifying K+ channels	-	-	REAC:R-HSA-1296065
R1	cpdb	0	network_modules	4	GO:BP	GO:0099587	1.0503013341801928e-10	2	0.1637860279111621	2	inorganic ion import across plasma membrane	GO:1990573	-	-
R1	cpdb	0	network_modules	4	GO:BP	GO:0098659	1.0503013341801928e-10	3	0.1637860279111621	3	inorganic cation import across plasma membrane	GO:1990573	-	-
R1	cpdb	0	network_modules	4	GO:BP	GO:0071805	1.0819108232667792e-10	4	0.1445939979576428	4	potassium ion transmembrane transport	GO:1990573	-	-
R1	cpdb	0	network_modules	4	GO:BP	GO:0006813	2.394173373449361e-10	5	0.1387425198607835	5	potassium ion transport	GO:1990573	-	-
R1	cpdb	0	network_modules	4	REAC	REAC:R-HSA-1296071	5.957061182972422e-10	2	0.18286587159180145	3	Potassium Channels	-	-	REAC:R-HSA-1296065
R1	cpdb	0	network_modules	4	REAC	REAC:R-HSA-1296025	1.5972477546623236e-9	3	0.4711020198069048	1	ATP sensitive Potassium channels	-	-	REAC:R-HSA-1296065
R1	cpdb	0	network_modules	5	GO:BP	GO:0051412	0.00293052110335139	1	0.29469240258173435	1	response to corticosterone	GO:0051412	-	-
R1	cpdb	0	network_modules	6	KEGG	KEGG:03022	5.957030705805177e-23	1	0.42959674763902783	1	Basal transcription factors	-	KEGG:03022	-
R1	cpdb	0	network_modules	6	REAC	REAC:R-HSA-167162	5.936861435659144e-22	1	0.3844264401231462	4	RNA Polymerase II HIV Promoter Escape	-	-	REAC:R-HSA-167162
R1	cpdb	0	network_modules	6	REAC	REAC:R-HSA-73779	5.936861435659144e-22	2	0.3844264401231462	5	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	-	-	REAC:R-HSA-167162
