network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
R1	cpdb	0.3	network_modules	1	TRUE	2.281012672698378e-4	12	17	3	0.17647058823529413	0.25	REAC:R-HSA-1663150	REAC	The activation of arylsulfatases	10916	2498		0	0.25	12	10904	3	14	9	10890	10916	0.20901121979957574	1	NA	ENSG00000129103;ENSG00000116288;ENSG00000148450;ENSG00000147853;ENSG00000004455;ENSG00000117862;ENSG00000004961;ENSG00000065911;ENSG00000164951;ENSG00000241878;ENSG00000179163;ENSG00000120992;ENSG00000067248;ENSG00000162433;ENSG00000001630;ENSG00000174990;ENSG00000141337;ENSG00000144455;ENSG00000196177;ENSG00000163738	1	1	-	-	REAC:R-HSA-1663150
R1	cpdb	0.3	network_modules	2	TRUE	1.8370922908450797e-10	10	15	5	0.3333333333333333	0.5	REAC:R-HSA-418890	REAC	Role of second messengers in netrin-1 signaling	10916	2110		0	0.03225806451612903	10	10906	5	10	5	10896	10916	0.4075930670709326	1	GO:0050896;GO:0050789;GO:0006811	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136	1	1	-	-	REAC:R-HSA-418890
R1	cpdb	0.3	network_modules	2	TRUE	8.584649314604523e-9	40	20	6	0.3	0.15	GO:0051480	GO:BP	regulation of cytosolic calcium ion concentration	16175	13738		0.03333333333333333	0.06451612903225806	40	16135	6	14	34	16121	16175	0.21077435969121158	2	GO:0050896;GO:0050789;GO:0006811	ENSG00000144935;ENSG00000105974;ENSG00000121989;ENSG00000107779;ENSG00000100427;ENSG00000112149;ENSG00000138741;ENSG00000116031;ENSG00000168497;ENSG00000175938;ENSG00000157869;ENSG00000136943;ENSG00000198742;ENSG00000133107;ENSG00000137672;ENSG00000072315;ENSG00000221983;ENSG00000204217;ENSG00000276045;ENSG00000174136	1	1	GO:0051480	-	-
R1	cpdb	0.3	network_modules	3	TRUE	1.0565832235027918e-10	92	16	8	0.5	0.08695652173913043	KEGG:04640	KEGG	Hematopoietic cell lineage	8484	333		0	0.029411764705882353	92	8392	8	8	84	8384	8484	0.20530097509764267	1	GO:0050789;GO:0002376	ENSG00000058668;ENSG00000091409;ENSG00000134539;ENSG00000012124;ENSG00000177455;ENSG00000010278;ENSG00000117335;ENSG00000134545;ENSG00000076706;ENSG00000085117;ENSG00000070214;ENSG00000185885;ENSG00000164171;ENSG00000117322;ENSG00000205809;ENSG00000104921;ENSG00000166825;ENSG00000104499	1	1	-	KEGG:04640	-
R1	cpdb	0.3	network_modules	3	TRUE	6.338209985111126e-5	36	17	4	0.23529411764705882	0.1111111111111111	GO:0002823	GO:BP	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	16175	1333		0.15151515151515152	0.17647058823529413	36	16139	4	13	32	16126	16175	0.16042383531016266	6	GO:0050789;GO:0002376	ENSG00000058668;ENSG00000091409;ENSG00000134539;ENSG00000012124;ENSG00000177455;ENSG00000010278;ENSG00000117335;ENSG00000134545;ENSG00000076706;ENSG00000085117;ENSG00000070214;ENSG00000185885;ENSG00000164171;ENSG00000117322;ENSG00000205809;ENSG00000104921;ENSG00000166825;ENSG00000104499	5	1	GO:0002823	-	-
R1	cpdb	0.3	network_modules	4	TRUE	1.9126063415123153e-14	35	16	8	0.5	0.22857142857142856	REAC:R-HSA-1296065	REAC	Inwardly rectifying K+ channels	10916	1271		0	0.03125	35	10881	8	8	27	10873	10916	0.3366804658883031	1	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000084207;ENSG00000137841;ENSG00000136238;ENSG00000122359;ENSG00000177674;ENSG00000073350;ENSG00000186432;ENSG00000136813;ENSG00000121361;ENSG00000123700;ENSG00000036565;ENSG00000124207;ENSG00000196937;ENSG00000177807;ENSG00000006071;ENSG00000157551;ENSG00000187486;ENSG00000242173	1	2	-	-	REAC:R-HSA-1296065
R1	cpdb	0.3	network_modules	4	TRUE	1.249956342039719e-13	43	19	8	0.42105263157894735	0.18604651162790697	GO:1990573	GO:BP	potassium ion import across plasma membrane	16175	25222		0.03225806451612903	0.0625	43	16132	8	11	35	16121	16175	0.2786515717018052	2	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000084207;ENSG00000137841;ENSG00000136238;ENSG00000122359;ENSG00000177674;ENSG00000073350;ENSG00000186432;ENSG00000136813;ENSG00000121361;ENSG00000123700;ENSG00000036565;ENSG00000124207;ENSG00000196937;ENSG00000177807;ENSG00000006071;ENSG00000157551;ENSG00000187486;ENSG00000242173	1	1	GO:1990573	-	-
R1	cpdb	0.3	network_modules	5	TRUE	4.8395968253960523e-82	103	62	46	0.7419354838709677	0.44660194174757284	REAC:R-HSA-611105	REAC	Respiratory electron transport	10916	2081		0	0.01639344262295082	103	10813	46	16	57	10797	10916	0.5726381205554596	1	GO:0009117;GO:0022900;GO:0006119	ENSG00000084754;ENSG00000128609;ENSG00000137806;ENSG00000139180;ENSG00000140740;ENSG00000138029;ENSG00000167792;ENSG00000165264;ENSG00000165637;ENSG00000140990;ENSG00000110090;ENSG00000158864;ENSG00000165629;ENSG00000023228;ENSG00000125356;ENSG00000113845;ENSG00000114735;ENSG00000178127;ENSG00000164405;ENSG00000167118;ENSG00000168653;ENSG00000010256;ENSG00000147684;ENSG00000130770;ENSG00000147123;ENSG00000124217;ENSG00000131143;ENSG00000169021;ENSG00000130414;ENSG00000156026;ENSG00000119421;ENSG00000156467;ENSG00000115286;ENSG00000170340;ENSG00000136521;ENSG00000131507;ENSG00000148334;ENSG00000215021;ENSG00000090266;ENSG00000112031;ENSG00000131495;ENSG00000111775;ENSG00000148290;ENSG00000110717;ENSG00000186010;ENSG00000127540;ENSG00000164258;ENSG00000119013;ENSG00000184117;ENSG00000008311;ENSG00000184752;ENSG00000065518;ENSG00000174886;ENSG00000166136;ENSG00000145494;ENSG00000173660;ENSG00000267855;ENSG00000151366;ENSG00000178449;ENSG00000126267;ENSG00000143653;ENSG00000183648;ENSG00000184076;ENSG00000175768;ENSG00000109390;ENSG00000177191	1	1	-	-	REAC:R-HSA-611105
R1	cpdb	0.3	network_modules	5	TRUE	2.7050910266444296e-75	88	64	40	0.625	0.45454545454545453	GO:0042773	GO:BP	ATP synthesis coupled electron transport	16175	10358		0.03333333333333333	0.06557377049180328	88	16087	40	24	48	16063	16175	0.5308565556641723	3.5	GO:0009117;GO:0022900;GO:0006119	ENSG00000084754;ENSG00000128609;ENSG00000137806;ENSG00000139180;ENSG00000140740;ENSG00000138029;ENSG00000167792;ENSG00000165264;ENSG00000165637;ENSG00000140990;ENSG00000110090;ENSG00000158864;ENSG00000165629;ENSG00000023228;ENSG00000125356;ENSG00000113845;ENSG00000114735;ENSG00000178127;ENSG00000164405;ENSG00000167118;ENSG00000168653;ENSG00000010256;ENSG00000147684;ENSG00000130770;ENSG00000147123;ENSG00000124217;ENSG00000131143;ENSG00000169021;ENSG00000130414;ENSG00000156026;ENSG00000119421;ENSG00000156467;ENSG00000115286;ENSG00000170340;ENSG00000136521;ENSG00000131507;ENSG00000148334;ENSG00000215021;ENSG00000090266;ENSG00000112031;ENSG00000131495;ENSG00000111775;ENSG00000148290;ENSG00000110717;ENSG00000186010;ENSG00000127540;ENSG00000164258;ENSG00000119013;ENSG00000184117;ENSG00000008311;ENSG00000184752;ENSG00000065518;ENSG00000174886;ENSG00000166136;ENSG00000145494;ENSG00000173660;ENSG00000267855;ENSG00000151366;ENSG00000178449;ENSG00000126267;ENSG00000143653;ENSG00000183648;ENSG00000184076;ENSG00000175768;ENSG00000109390;ENSG00000177191	2	2	GO:0042773	-	-
R1	cpdb	0.3	network_modules	5	TRUE	2.597308189432448e-67	134	56	43	0.7678571428571429	0.3208955223880597	KEGG:00190	KEGG	Oxidative phosphorylation	8484	18		0.16666666666666666	0.18032786885245902	134	8350	43	13	91	8337	8484	0.49168937779469807	11	GO:0009117;GO:0022900;GO:0006119	ENSG00000084754;ENSG00000128609;ENSG00000137806;ENSG00000139180;ENSG00000140740;ENSG00000138029;ENSG00000167792;ENSG00000165264;ENSG00000165637;ENSG00000140990;ENSG00000110090;ENSG00000158864;ENSG00000165629;ENSG00000023228;ENSG00000125356;ENSG00000113845;ENSG00000114735;ENSG00000178127;ENSG00000164405;ENSG00000167118;ENSG00000168653;ENSG00000010256;ENSG00000147684;ENSG00000130770;ENSG00000147123;ENSG00000124217;ENSG00000131143;ENSG00000169021;ENSG00000130414;ENSG00000156026;ENSG00000119421;ENSG00000156467;ENSG00000115286;ENSG00000170340;ENSG00000136521;ENSG00000131507;ENSG00000148334;ENSG00000215021;ENSG00000090266;ENSG00000112031;ENSG00000131495;ENSG00000111775;ENSG00000148290;ENSG00000110717;ENSG00000186010;ENSG00000127540;ENSG00000164258;ENSG00000119013;ENSG00000184117;ENSG00000008311;ENSG00000184752;ENSG00000065518;ENSG00000174886;ENSG00000166136;ENSG00000145494;ENSG00000173660;ENSG00000267855;ENSG00000151366;ENSG00000178449;ENSG00000126267;ENSG00000143653;ENSG00000183648;ENSG00000184076;ENSG00000175768;ENSG00000109390;ENSG00000177191	1	1	-	KEGG:00190	-
