network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
M1	humanbase	0.7	network_modules	1	TRUE	1.4802975734212422e-29	263	70	31	0.44285714285714284	0.11787072243346007	REAC:R-HSA-913531	REAC	Interferon Signaling	10916	1227		0	0.004975124378109453	263	10653	31	39	232	10614	10916	0.2193983311051859	1	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	3.396156869422024e-29	76	70	22	0.3142857142857143	0.2894736842105263	REAC:R-HSA-909733	REAC	Interferon alpha/beta signaling	10916	1228		0.005	0.009950248756218905	76	10840	22	48	54	10792	10916	0.2969285924601926	2	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	1.1018648554710946e-22	721	82	35	0.4268292682926829	0.04854368932038835	GO:0045087	GO:BP	innate immune response	16175	11270		0.01	0.014925373134328358	721	15454	35	47	686	15407	16175	0.13221995681188695	3	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	3.015505754535305e-22	625	82	33	0.4024390243902439	0.0528	GO:0034097	GO:BP	response to cytokine	16175	8408		0.015	0.024875621890547265	625	15550	33	49	592	15501	16175	0.13473771632817352	4.5	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	3.015505754535305e-22	625	82	33	0.4024390243902439	0.0528	GO:1901652	GO:BP	response to peptide	16175	21619		0.015	0.024875621890547265	625	15550	33	49	592	15501	16175	0.13473771632817352	4.5	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	8.000924250864413e-22	91	70	19	0.2714285714285714	0.2087912087912088	REAC:R-HSA-877300	REAC	Interferon gamma signaling	10916	1229		0.025	0.029850746268656716	91	10825	19	51	72	10774	10916	0.2324615050236086	6	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	6.526884847920354e-21	334	82	26	0.3170731707317073	0.07784431137724551	GO:0009615	GO:BP	response to virus	16175	3541		0.03	0.03482587064676617	334	15841	26	56	308	15785	16175	0.14879268247331204	7	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	7.281778453794164e-19	555	82	29	0.35365853658536583	0.05225225225225225	GO:0071345	GO:BP	cellular response to cytokine stimulus	16175	16597		0.035	0.03980099502487562	555	15620	29	53	526	15567	16175	0.12522978303576607	8	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	3.978743149316536e-17	419	82	25	0.3048780487804878	0.059665871121718374	GO:0019221	GO:BP	cytokine-mediated signaling pathway	16175	5598		0.04	0.04477611940298507	419	15756	25	57	394	15699	16175	0.12536209702675757	9	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
M1	humanbase	0.7	network_modules	1	TRUE	5.000760671750243e-17	69	62	15	0.24193548387096775	0.21739130434782608	KEGG:04612	KEGG	Antigen processing and presentation	8484	322		0.045	0.04975124378109453	69	8415	15	47	54	8368	8484	0.22335027044834171	10	GO:0044419;GO:0050896;GO:0001816;GO:0001775;GO:0002376;GO:0050789	ENSG00000125347;ENSG00000128340;ENSG00000188313;ENSG00000115415;ENSG00000023445;ENSG00000163565;ENSG00000027697;ENSG00000081237;ENSG00000137752;ENSG00000168685;ENSG00000011422;ENSG00000168394;ENSG00000185885;ENSG00000030582;ENSG00000135899;ENSG00000234745;ENSG00000111348;ENSG00000254087;ENSG00000122862;ENSG00000137767;ENSG00000143119;ENSG00000130429;ENSG00000185201;ENSG00000109861;ENSG00000164733;ENSG00000185862;ENSG00000180353;ENSG00000204592;ENSG00000204642;ENSG00000160255;ENSG00000183486;ENSG00000261371;ENSG00000100911;ENSG00000069399;ENSG00000271503;ENSG00000155926;ENSG00000162511;ENSG00000123609;ENSG00000156587;ENSG00000130755;ENSG00000026508;ENSG00000067066;ENSG00000090339;ENSG00000082074;ENSG00000117228;ENSG00000002549;ENSG00000112096;ENSG00000140105;ENSG00000196954;ENSG00000121858;ENSG00000216490;ENSG00000172183;ENSG00000204264;ENSG00000121966;ENSG00000163823;ENSG00000110324;ENSG00000213928;ENSG00000142089;ENSG00000137965;ENSG00000068079;ENSG00000089127;ENSG00000140464;ENSG00000092010;ENSG00000130303;ENSG00000187608;ENSG00000132274;ENSG00000179344;ENSG00000119917;ENSG00000172936;ENSG00000111335;ENSG00000059378;ENSG00000204632;ENSG00000133321;ENSG00000028137;ENSG00000240065;ENSG00000204472;ENSG00000206503;ENSG00000204525;ENSG00000204257;ENSG00000204482;ENSG00000162645;ENSG00000019582;ENSG00000130775;ENSG00000163131
