network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
M1	humanbase	0.2	network_modules	1	TRUE	0.0010993178408742652	271	11	5	0.45454545454545453	0.01845018450184502	REAC:R-HSA-4839726	REAC	Chromatin organization	10916	356		0	1	271	10645	5	6	266	10639	10916	0.08771515378358148	1.5	NA	ENSG00000118058;ENSG00000171681;ENSG00000168066;ENSG00000132300;ENSG00000267680;ENSG00000102710;ENSG00000075151;ENSG00000172534;ENSG00000164548;ENSG00000100201;ENSG00000112983;ENSG00000153487;ENSG00000104218;ENSG00000160271;ENSG00000140521;ENSG00000184677;ENSG00000166529
M1	humanbase	0.2	network_modules	1	TRUE	0.0010993178408742652	271	11	5	0.45454545454545453	0.01845018450184502	REAC:R-HSA-3247509	REAC	Chromatin modifying enzymes	10916	355		0	1	271	10645	5	6	266	10639	10916	0.08771515378358148	1.5	NA	ENSG00000118058;ENSG00000171681;ENSG00000168066;ENSG00000132300;ENSG00000267680;ENSG00000102710;ENSG00000075151;ENSG00000172534;ENSG00000164548;ENSG00000100201;ENSG00000112983;ENSG00000153487;ENSG00000104218;ENSG00000160271;ENSG00000140521;ENSG00000184677;ENSG00000166529
M1	humanbase	0.2	network_modules	2	TRUE	2.2659332682130017e-21	390	94	29	0.30851063829787234	0.07435897435897436	GO:0022613	GO:BP	ribonucleoprotein complex biogenesis	16175	6620		0	0.009708737864077669	390	15785	29	65	361	15720	16175	0.14175085964571266	1	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
M1	humanbase	0.2	network_modules	2	TRUE	5.546041262665364e-13	276	85	21	0.24705882352941178	0.07608695652173914	REAC:R-HSA-72203	REAC	Processing of Capped Intron-Containing Pre-mRNA	10916	1796		0.00980392156862745	0.019417475728155338	276	10640	21	64	255	10576	10916	0.12514849322069213	2	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
M1	humanbase	0.2	network_modules	2	TRUE	3.784368082584258e-12	205	94	17	0.18085106382978725	0.08292682926829269	GO:0016072	GO:BP	rRNA metabolic process	16175	5099		0.0196078431372549	0.02912621359223301	205	15970	17	77	188	15893	16175	0.11494481320407221	3	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
M1	humanbase	0.2	network_modules	2	TRUE	3.878522731714728e-12	590	94	25	0.26595744680851063	0.0423728813559322	GO:0016071	GO:BP	mRNA metabolic process	16175	5098		0.029411764705882353	0.038834951456310676	590	15585	25	69	565	15516	16175	0.0935879164021144	4	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
M1	humanbase	0.2	network_modules	2	TRUE	7.038980311540287e-11	287	94	18	0.19148936170212766	0.0627177700348432	GO:0000377	GO:BP	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	16175	109		0.0392156862745098	0.05825242718446602	287	15888	18	76	269	15812	16175	0.10062149542261163	5.5	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
M1	humanbase	0.2	network_modules	2	TRUE	7.038980311540287e-11	287	94	18	0.19148936170212766	0.0627177700348432	GO:0000398	GO:BP	mRNA splicing, via spliceosome	16175	121		0.0392156862745098	0.05825242718446602	287	15888	18	76	269	15812	16175	0.10062149542261163	5.5	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
M1	humanbase	0.2	network_modules	2	TRUE	8.936575511246347e-11	291	94	18	0.19148936170212766	0.061855670103092786	GO:0000375	GO:BP	RNA splicing, via transesterification reactions	16175	107		0.058823529411764705	0.06796116504854369	291	15884	18	76	273	15808	16175	0.09979788087324135	7	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
M1	humanbase	0.2	network_modules	2	TRUE	1.0894363037840145e-10	251	94	17	0.18085106382978725	0.06772908366533864	GO:0042254	GO:BP	ribosome biogenesis	16175	10060		0.06862745098039216	0.07766990291262135	251	15924	17	77	234	15847	16175	0.10227018735761856	8	GO:0051179;GO:0042254;GO:0016070;GO:0009117;GO:0065003;GO:0000375	ENSG00000065978;ENSG00000180198;ENSG00000096384;ENSG00000105202;ENSG00000213024;ENSG00000126749;ENSG00000102900;ENSG00000179041;ENSG00000004455;ENSG00000131462;ENSG00000171453;ENSG00000110104;ENSG00000161547;ENSG00000125835;ENSG00000100823;ENSG00000196230;ENSG00000129351;ENSG00000131876;ENSG00000106305;ENSG00000144381;ENSG00000152147;ENSG00000136875;ENSG00000149136;ENSG00000148229;ENSG00000160208;ENSG00000166197;ENSG00000143256;ENSG00000179409;ENSG00000132661;ENSG00000124562;ENSG00000131467;ENSG00000114491;ENSG00000147224;ENSG00000130826;ENSG00000163468;ENSG00000198176;ENSG00000170515;ENSG00000143621;ENSG00000112578;ENSG00000126067;ENSG00000143799;ENSG00000100591;ENSG00000125450;ENSG00000171865;ENSG00000115758;ENSG00000135372;ENSG00000124571;ENSG00000138363;ENSG00000131148;ENSG00000060688;ENSG00000122687;ENSG00000111786;ENSG00000116455;ENSG00000182199;ENSG00000163882;ENSG00000130713;ENSG00000099901;ENSG00000139343;ENSG00000177192;ENSG00000100714;ENSG00000115053;ENSG00000136997;ENSG00000183431;ENSG00000141543;ENSG00000171793;ENSG00000128050;ENSG00000135446;ENSG00000075914;ENSG00000108561;ENSG00000065427;ENSG00000161980;ENSG00000179958;ENSG00000197451;ENSG00000132341;ENSG00000127616;ENSG00000135624;ENSG00000239672;ENSG00000168439;ENSG00000175792;ENSG00000159131;ENSG00000173692;ENSG00000048162;ENSG00000178921;ENSG00000100462;ENSG00000205937;ENSG00000087087;ENSG00000167721;ENSG00000115207;ENSG00000053372;ENSG00000101146;ENSG00000144231;ENSG00000174243;ENSG00000101361;ENSG00000076248;ENSG00000089053;ENSG00000143179;ENSG00000143569
