network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
K1	string	0.8	network_modules	1	TRUE	2.4716824714888666e-34	31	17	14	0.8235294117647058	0.45161290322580644	GO:0000289	GO:BP	nuclear-transcribed mRNA poly(A) tail shortening	16175	82		0	0.022222222222222223	31	16144	14	3	17	16141	16175	0.6093344918505322	1	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	3.809144132786245e-33	57	17	15	0.8823529411764706	0.2631578947368421	GO:0000288	GO:BP	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	16175	81		0.022727272727272728	0.044444444444444446	57	16118	15	2	42	16116	16175	0.48104567731902736	2	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	2.060169919474565e-31	21	13	12	0.9230769230769231	0.5714285714285714	REAC:R-HSA-6804115	REAC	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	10916	2461		0.045454545454545456	0.06666666666666667	21	10895	12	1	9	10894	10916	0.7258899272507081	3	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	3.643680830441753e-30	25	13	12	0.9230769230769231	0.48	REAC:R-HSA-429947	REAC	Deadenylation of mRNA	10916	453		0.06818181818181818	0.1111111111111111	25	10891	12	1	13	10890	10916	0.6651465681128621	4.5	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	3.643680830441753e-30	25	13	12	0.9230769230769231	0.48	REAC:R-HSA-9820841	REAC	M-decay: degradation of maternal mRNAs by maternally stored factors	10916	1344		0.06818181818181818	0.1111111111111111	25	10891	12	1	13	10890	10916	0.6651465681128621	4.5	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	1.1267853950337162e-29	92	17	15	0.8823529411764706	0.16304347826086957	GO:0061157	GO:BP	mRNA destabilization	16175	15262		0.11363636363636363	0.13333333333333333	92	16083	15	2	77	16081	16175	0.378121390759383	6	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	1.8976323369139305e-29	95	17	15	0.8823529411764706	0.15789473684210525	GO:0050779	GO:BP	RNA destabilization	16175	13253		0.13636363636363635	0.15555555555555556	95	16080	15	2	80	16078	16175	0.3720591377763168	7	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	2.659836317516765e-29	97	17	15	0.8823529411764706	0.15463917525773196	GO:0061014	GO:BP	positive regulation of mRNA catabolic process	16175	15137		0.1590909090909091	0.17777777777777778	97	16078	15	2	82	16076	16175	0.368174452184711	8	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	3.105255017685611e-28	113	17	15	0.8823529411764706	0.13274336283185842	GO:0000956	GO:BP	nuclear-transcribed mRNA catabolic process	16175	264		0.18181818181818182	0.2	113	16062	15	2	98	16060	16175	0.34089922373407755	9	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
K1	string	0.8	network_modules	1	TRUE	1.5530251969428388e-27	125	17	15	0.8823529411764706	0.12	GO:1903313	GO:BP	positive regulation of mRNA metabolic process	16175	22897		0.20454545454545456	0.2222222222222222	125	16050	15	2	110	16048	16175	0.3239696250435415	10	GO:0065008;GO:0009057;GO:0016070;GO:0050789	ENSG00000111596;ENSG00000113300;ENSG00000155508;ENSG00000182973;ENSG00000125107;ENSG00000088038;ENSG00000198791;ENSG00000149115;ENSG00000107864;ENSG00000144580;ENSG00000141232;ENSG00000080802;ENSG00000138767;ENSG00000158435;ENSG00000188425;ENSG00000198026;ENSG00000183864
