network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
K1	humanbase	0.6	network_modules	1	TRUE	4.500527874933857e-6	414	17	8	0.47058823529411764	0.01932367149758454	GO:0061061	GO:BP	muscle structure development	16175	15177		0	0.07142857142857142	414	15761	8	9	406	15752	16175	0.09139790671863339	1	GO:0006936;GO:0032502	ENSG00000169908;ENSG00000105974;ENSG00000157110;ENSG00000108821;ENSG00000140416;ENSG00000131435;ENSG00000113739;ENSG00000164692;ENSG00000101384;ENSG00000134250;ENSG00000136160;ENSG00000152661;ENSG00000104067;ENSG00000198873;ENSG00000105971;ENSG00000183963;ENSG00000198467
K1	humanbase	0.6	network_modules	1	TRUE	2.0157666230094015e-5	744	17	9	0.5294117647058824	0.012096774193548387	GO:0072359	GO:BP	circulatory system development	16175	17370		0.07692307692307693	0.14285714285714285	744	15431	9	8	735	15423	16175	0.07485338374216743	2	GO:0006936;GO:0032502	ENSG00000169908;ENSG00000105974;ENSG00000157110;ENSG00000108821;ENSG00000140416;ENSG00000131435;ENSG00000113739;ENSG00000164692;ENSG00000101384;ENSG00000134250;ENSG00000136160;ENSG00000152661;ENSG00000104067;ENSG00000198873;ENSG00000105971;ENSG00000183963;ENSG00000198467
K1	humanbase	0.6	network_modules	1	TRUE	2.1838195451294914e-4	258	17	6	0.35294117647058826	0.023255813953488372	GO:0006936	GO:BP	muscle contraction	16175	2575		0.15384615384615385	0.21428571428571427	258	15917	6	11	252	15906	16175	0.08724736502767695	3	GO:0006936;GO:0032502	ENSG00000169908;ENSG00000105974;ENSG00000157110;ENSG00000108821;ENSG00000140416;ENSG00000131435;ENSG00000113739;ENSG00000164692;ENSG00000101384;ENSG00000134250;ENSG00000136160;ENSG00000152661;ENSG00000104067;ENSG00000198873;ENSG00000105971;ENSG00000183963;ENSG00000198467
K1	humanbase	0.6	network_modules	1	TRUE	4.196456612751151e-4	2	13	2	0.15384615384615385	1	REAC:R-HSA-191650	REAC	Regulation of gap junction activity	10916	2032		0.23076923076923078	0.2857142857142857	2	10914	2	11	0	10903	10916	0.3920345589579044	4	GO:0006936;GO:0032502	ENSG00000169908;ENSG00000105974;ENSG00000157110;ENSG00000108821;ENSG00000140416;ENSG00000131435;ENSG00000113739;ENSG00000164692;ENSG00000101384;ENSG00000134250;ENSG00000136160;ENSG00000152661;ENSG00000104067;ENSG00000198873;ENSG00000105971;ENSG00000183963;ENSG00000198467
K1	humanbase	0.6	network_modules	2	TRUE	1.6645002276665516e-4	63	51	6	0.11764705882352941	0.09523809523809523	REAC:R-HSA-450294	REAC	MAP kinase activation	10916	1345		0	0.038461538461538464	63	10853	6	45	57	10808	10916	0.1011869239171947	1	GO:0006508;GO:0016192;GO:0009057;GO:0051641	ENSG00000010017;ENSG00000115966;ENSG00000155508;ENSG00000175387;ENSG00000100852;ENSG00000066777;ENSG00000012983;ENSG00000151292;ENSG00000215301;ENSG00000163539;ENSG00000095787;ENSG00000135341;ENSG00000177565;ENSG00000166233;ENSG00000158290;ENSG00000213639;ENSG00000078304;ENSG00000108256;ENSG00000118260;ENSG00000135250;ENSG00000133606;ENSG00000007168;ENSG00000072803;ENSG00000015171;ENSG00000124198;ENSG00000109572;ENSG00000131375;ENSG00000134313;ENSG00000114742;ENSG00000116406;ENSG00000132912;ENSG00000062194;ENSG00000122958;ENSG00000138078;ENSG00000099942;ENSG00000164292;ENSG00000109184;ENSG00000135108;ENSG00000176209;ENSG00000166971;ENSG00000047932;ENSG00000168724;ENSG00000163320;ENSG00000033800;ENSG00000103365;ENSG00000130559;ENSG00000119396;ENSG00000154727;ENSG00000005889;ENSG00000151694;ENSG00000029725;ENSG00000099246;ENSG00000113595;ENSG00000123200;ENSG00000049759;ENSG00000043093;ENSG00000108175;ENSG00000157625;ENSG00000111790;ENSG00000052723;ENSG00000164117;ENSG00000185009;ENSG00000164144;ENSG00000165209;ENSG00000157933;ENSG00000065559;ENSG00000155827;ENSG00000136044;ENSG00000163166;ENSG00000122591;ENSG00000085449;ENSG00000125249;ENSG00000181788;ENSG00000143514;ENSG00000078403
K1	humanbase	0.6	network_modules	2	TRUE	3.410479615286863e-4	71	51	6	0.11764705882352941	0.08450704225352113	REAC:R-HSA-448424	REAC	Interleukin-17 signaling	10916	1238		0.04	0.07692307692307693	71	10845	6	45	65	10800	10916	0.09472645963728575	2	GO:0006508;GO:0016192;GO:0009057;GO:0051641	ENSG00000010017;ENSG00000115966;ENSG00000155508;ENSG00000175387;ENSG00000100852;ENSG00000066777;ENSG00000012983;ENSG00000151292;ENSG00000215301;ENSG00000163539;ENSG00000095787;ENSG00000135341;ENSG00000177565;ENSG00000166233;ENSG00000158290;ENSG00000213639;ENSG00000078304;ENSG00000108256;ENSG00000118260;ENSG00000135250;ENSG00000133606;ENSG00000007168;ENSG00000072803;ENSG00000015171;ENSG00000124198;ENSG00000109572;ENSG00000131375;ENSG00000134313;ENSG00000114742;ENSG00000116406;ENSG00000132912;ENSG00000062194;ENSG00000122958;ENSG00000138078;ENSG00000099942;ENSG00000164292;ENSG00000109184;ENSG00000135108;ENSG00000176209;ENSG00000166971;ENSG00000047932;ENSG00000168724;ENSG00000163320;ENSG00000033800;ENSG00000103365;ENSG00000130559;ENSG00000119396;ENSG00000154727;ENSG00000005889;ENSG00000151694;ENSG00000029725;ENSG00000099246;ENSG00000113595;ENSG00000123200;ENSG00000049759;ENSG00000043093;ENSG00000108175;ENSG00000157625;ENSG00000111790;ENSG00000052723;ENSG00000164117;ENSG00000185009;ENSG00000164144;ENSG00000165209;ENSG00000157933;ENSG00000065559;ENSG00000155827;ENSG00000136044;ENSG00000163166;ENSG00000122591;ENSG00000085449;ENSG00000125249;ENSG00000181788;ENSG00000143514;ENSG00000078403
K1	humanbase	0.6	network_modules	2	TRUE	0.00168008397640013	673	70	14	0.2	0.020802377414561663	GO:0051603	GO:BP	proteolysis involved in protein catabolic process	16175	13820		0.08	0.11538461538461539	673	15502	14	56	659	15446	16175	0.052293340137625856	3	GO:0006508;GO:0016192;GO:0009057;GO:0051641	ENSG00000010017;ENSG00000115966;ENSG00000155508;ENSG00000175387;ENSG00000100852;ENSG00000066777;ENSG00000012983;ENSG00000151292;ENSG00000215301;ENSG00000163539;ENSG00000095787;ENSG00000135341;ENSG00000177565;ENSG00000166233;ENSG00000158290;ENSG00000213639;ENSG00000078304;ENSG00000108256;ENSG00000118260;ENSG00000135250;ENSG00000133606;ENSG00000007168;ENSG00000072803;ENSG00000015171;ENSG00000124198;ENSG00000109572;ENSG00000131375;ENSG00000134313;ENSG00000114742;ENSG00000116406;ENSG00000132912;ENSG00000062194;ENSG00000122958;ENSG00000138078;ENSG00000099942;ENSG00000164292;ENSG00000109184;ENSG00000135108;ENSG00000176209;ENSG00000166971;ENSG00000047932;ENSG00000168724;ENSG00000163320;ENSG00000033800;ENSG00000103365;ENSG00000130559;ENSG00000119396;ENSG00000154727;ENSG00000005889;ENSG00000151694;ENSG00000029725;ENSG00000099246;ENSG00000113595;ENSG00000123200;ENSG00000049759;ENSG00000043093;ENSG00000108175;ENSG00000157625;ENSG00000111790;ENSG00000052723;ENSG00000164117;ENSG00000185009;ENSG00000164144;ENSG00000165209;ENSG00000157933;ENSG00000065559;ENSG00000155827;ENSG00000136044;ENSG00000163166;ENSG00000122591;ENSG00000085449;ENSG00000125249;ENSG00000181788;ENSG00000143514;ENSG00000078403
K1	humanbase	0.6	network_modules	2	TRUE	0.0019009164636711103	95	51	6	0.11764705882352941	0.06315789473684211	REAC:R-HSA-975871	REAC	MyD88 cascade initiated on plasma membrane	10916	1497		0.12	0.23076923076923078	95	10821	6	45	89	10776	10916	0.08036047798465566	5	GO:0006508;GO:0016192;GO:0009057;GO:0051641	ENSG00000010017;ENSG00000115966;ENSG00000155508;ENSG00000175387;ENSG00000100852;ENSG00000066777;ENSG00000012983;ENSG00000151292;ENSG00000215301;ENSG00000163539;ENSG00000095787;ENSG00000135341;ENSG00000177565;ENSG00000166233;ENSG00000158290;ENSG00000213639;ENSG00000078304;ENSG00000108256;ENSG00000118260;ENSG00000135250;ENSG00000133606;ENSG00000007168;ENSG00000072803;ENSG00000015171;ENSG00000124198;ENSG00000109572;ENSG00000131375;ENSG00000134313;ENSG00000114742;ENSG00000116406;ENSG00000132912;ENSG00000062194;ENSG00000122958;ENSG00000138078;ENSG00000099942;ENSG00000164292;ENSG00000109184;ENSG00000135108;ENSG00000176209;ENSG00000166971;ENSG00000047932;ENSG00000168724;ENSG00000163320;ENSG00000033800;ENSG00000103365;ENSG00000130559;ENSG00000119396;ENSG00000154727;ENSG00000005889;ENSG00000151694;ENSG00000029725;ENSG00000099246;ENSG00000113595;ENSG00000123200;ENSG00000049759;ENSG00000043093;ENSG00000108175;ENSG00000157625;ENSG00000111790;ENSG00000052723;ENSG00000164117;ENSG00000185009;ENSG00000164144;ENSG00000165209;ENSG00000157933;ENSG00000065559;ENSG00000155827;ENSG00000136044;ENSG00000163166;ENSG00000122591;ENSG00000085449;ENSG00000125249;ENSG00000181788;ENSG00000143514;ENSG00000078403
K1	humanbase	0.6	network_modules	2	TRUE	0.0019009164636711103	95	51	6	0.11764705882352941	0.06315789473684211	REAC:R-HSA-168176	REAC	Toll Like Receptor 5 (TLR5) Cascade	10916	2517		0.12	0.23076923076923078	95	10821	6	45	89	10776	10916	0.08036047798465566	5	GO:0006508;GO:0016192;GO:0009057;GO:0051641	ENSG00000010017;ENSG00000115966;ENSG00000155508;ENSG00000175387;ENSG00000100852;ENSG00000066777;ENSG00000012983;ENSG00000151292;ENSG00000215301;ENSG00000163539;ENSG00000095787;ENSG00000135341;ENSG00000177565;ENSG00000166233;ENSG00000158290;ENSG00000213639;ENSG00000078304;ENSG00000108256;ENSG00000118260;ENSG00000135250;ENSG00000133606;ENSG00000007168;ENSG00000072803;ENSG00000015171;ENSG00000124198;ENSG00000109572;ENSG00000131375;ENSG00000134313;ENSG00000114742;ENSG00000116406;ENSG00000132912;ENSG00000062194;ENSG00000122958;ENSG00000138078;ENSG00000099942;ENSG00000164292;ENSG00000109184;ENSG00000135108;ENSG00000176209;ENSG00000166971;ENSG00000047932;ENSG00000168724;ENSG00000163320;ENSG00000033800;ENSG00000103365;ENSG00000130559;ENSG00000119396;ENSG00000154727;ENSG00000005889;ENSG00000151694;ENSG00000029725;ENSG00000099246;ENSG00000113595;ENSG00000123200;ENSG00000049759;ENSG00000043093;ENSG00000108175;ENSG00000157625;ENSG00000111790;ENSG00000052723;ENSG00000164117;ENSG00000185009;ENSG00000164144;ENSG00000165209;ENSG00000157933;ENSG00000065559;ENSG00000155827;ENSG00000136044;ENSG00000163166;ENSG00000122591;ENSG00000085449;ENSG00000125249;ENSG00000181788;ENSG00000143514;ENSG00000078403
K1	humanbase	0.6	network_modules	2	TRUE	0.0019009164636711103	95	51	6	0.11764705882352941	0.06315789473684211	REAC:R-HSA-168142	REAC	Toll Like Receptor 10 (TLR10) Cascade	10916	2513		0.12	0.23076923076923078	95	10821	6	45	89	10776	10916	0.08036047798465566	5	GO:0006508;GO:0016192;GO:0009057;GO:0051641	ENSG00000010017;ENSG00000115966;ENSG00000155508;ENSG00000175387;ENSG00000100852;ENSG00000066777;ENSG00000012983;ENSG00000151292;ENSG00000215301;ENSG00000163539;ENSG00000095787;ENSG00000135341;ENSG00000177565;ENSG00000166233;ENSG00000158290;ENSG00000213639;ENSG00000078304;ENSG00000108256;ENSG00000118260;ENSG00000135250;ENSG00000133606;ENSG00000007168;ENSG00000072803;ENSG00000015171;ENSG00000124198;ENSG00000109572;ENSG00000131375;ENSG00000134313;ENSG00000114742;ENSG00000116406;ENSG00000132912;ENSG00000062194;ENSG00000122958;ENSG00000138078;ENSG00000099942;ENSG00000164292;ENSG00000109184;ENSG00000135108;ENSG00000176209;ENSG00000166971;ENSG00000047932;ENSG00000168724;ENSG00000163320;ENSG00000033800;ENSG00000103365;ENSG00000130559;ENSG00000119396;ENSG00000154727;ENSG00000005889;ENSG00000151694;ENSG00000029725;ENSG00000099246;ENSG00000113595;ENSG00000123200;ENSG00000049759;ENSG00000043093;ENSG00000108175;ENSG00000157625;ENSG00000111790;ENSG00000052723;ENSG00000164117;ENSG00000185009;ENSG00000164144;ENSG00000165209;ENSG00000157933;ENSG00000065559;ENSG00000155827;ENSG00000136044;ENSG00000163166;ENSG00000122591;ENSG00000085449;ENSG00000125249;ENSG00000181788;ENSG00000143514;ENSG00000078403
