network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
K1	humanbase	0.8	network_modules	1	TRUE	1.538554365406457e-11	20	6	5	0.8333333333333334	0.25	REAC:R-HSA-176407	REAC	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	10916	409		0	0.03409090909090909	20	10896	5	1	15	10895	10916	0.45597506235941804	2	GO:0022414;GO:0007049;GO:0036211;GO:0009057;GO:0006508;GO:0050789	ENSG00000110917;ENSG00000053900;ENSG00000089053;ENSG00000130177;ENSG00000196510;ENSG00000153107	1	1	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	TRUE	2.264769895920139e-11	24	6	5	0.8333333333333334	0.20833333333333334	GO:0031145	GO:BP	anaphase-promoting complex-dependent catabolic process	16175	7063		0.05747126436781609	0.06818181818181818	24	16151	5	1	19	16150	16175	0.4163109143989407	6	GO:0022414;GO:0007049;GO:0036211;GO:0009057;GO:0006508;GO:0050789	ENSG00000110917;ENSG00000053900;ENSG00000089053;ENSG00000130177;ENSG00000196510;ENSG00000153107	1	1	GO:0031145	-	-
K1	humanbase	0.8	network_modules	1	TRUE	1.1159926593885031e-8	102	5	5	1	0.049019607843137254	KEGG:04914	KEGG	Progesterone-mediated oocyte maturation	8484	371		0.1724137931034483	0.18181818181818182	102	8382	5	0	97	8382	8484	0.22013364609232444	16	GO:0022414;GO:0007049;GO:0036211;GO:0009057;GO:0006508;GO:0050789	ENSG00000110917;ENSG00000053900;ENSG00000089053;ENSG00000130177;ENSG00000196510;ENSG00000153107	1	1	-	KEGG:04914	-
K1	humanbase	0.8	network_modules	2	TRUE	3.784115326185859e-176	94	87	80	0.9195402298850575	0.851063829787234	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10916	870		0	0.0136986301369863	94	10822	80	7	14	10815	10916	0.8836816184514069	1	GO:0006396;GO:0016070;GO:0042254;GO:0006412	ENSG00000254772;ENSG00000149806;ENSG00000134419;ENSG00000100129;ENSG00000196262;ENSG00000204628;ENSG00000136942;ENSG00000167658;ENSG00000142541;ENSG00000070756;ENSG00000168028;ENSG00000196531;ENSG00000198755;ENSG00000174444;ENSG00000089009;ENSG00000161016;ENSG00000163682;ENSG00000142676;ENSG00000197958;ENSG00000167526;ENSG00000174748;ENSG00000063177;ENSG00000108298;ENSG00000116251;ENSG00000114391;ENSG00000108107;ENSG00000071082;ENSG00000172809;ENSG00000229117;ENSG00000089157;ENSG00000137818;ENSG00000140988;ENSG00000149273;ENSG00000145425;ENSG00000137154;ENSG00000170889;ENSG00000124614;ENSG00000105193;ENSG00000182774;ENSG00000105372;ENSG00000008988;ENSG00000186468;ENSG00000138326;ENSG00000221983;ENSG00000188846;ENSG00000114942;ENSG00000123349;ENSG00000122406;ENSG00000148303;ENSG00000265681;ENSG00000156482;ENSG00000144713;ENSG00000171863;ENSG00000110700;ENSG00000171858;ENSG00000118181;ENSG00000145741;ENSG00000125691;ENSG00000104529;ENSG00000130255;ENSG00000100316;ENSG00000147604;ENSG00000122026;ENSG00000198242;ENSG00000131469;ENSG00000166441;ENSG00000162244;ENSG00000109475;ENSG00000182899;ENSG00000197756;ENSG00000198918;ENSG00000241343;ENSG00000177600;ENSG00000198034;ENSG00000083845;ENSG00000142534;ENSG00000115268;ENSG00000231500;ENSG00000177954;ENSG00000233927;ENSG00000213741;ENSG00000099622;ENSG00000105373;ENSG00000156508;ENSG00000105640;ENSG00000133112;ENSG00000142937;ENSG00000147403;ENSG00000150593;ENSG00000145592;ENSG00000143947;ENSG00000170315	1	1	-	-	REAC:R-HSA-156842
K1	humanbase	0.8	network_modules	2	TRUE	2.5253616394815122e-151	158	92	79	0.8586956521739131	0.5	GO:0002181	GO:BP	cytoplasmic translation	16175	729		0.125	0.136986301369863	158	16017	79	13	79	16004	16175	0.6528390718293918	10	GO:0006396;GO:0016070;GO:0042254;GO:0006412	ENSG00000254772;ENSG00000149806;ENSG00000134419;ENSG00000100129;ENSG00000196262;ENSG00000204628;ENSG00000136942;ENSG00000167658;ENSG00000142541;ENSG00000070756;ENSG00000168028;ENSG00000196531;ENSG00000198755;ENSG00000174444;ENSG00000089009;ENSG00000161016;ENSG00000163682;ENSG00000142676;ENSG00000197958;ENSG00000167526;ENSG00000174748;ENSG00000063177;ENSG00000108298;ENSG00000116251;ENSG00000114391;ENSG00000108107;ENSG00000071082;ENSG00000172809;ENSG00000229117;ENSG00000089157;ENSG00000137818;ENSG00000140988;ENSG00000149273;ENSG00000145425;ENSG00000137154;ENSG00000170889;ENSG00000124614;ENSG00000105193;ENSG00000182774;ENSG00000105372;ENSG00000008988;ENSG00000186468;ENSG00000138326;ENSG00000221983;ENSG00000188846;ENSG00000114942;ENSG00000123349;ENSG00000122406;ENSG00000148303;ENSG00000265681;ENSG00000156482;ENSG00000144713;ENSG00000171863;ENSG00000110700;ENSG00000171858;ENSG00000118181;ENSG00000145741;ENSG00000125691;ENSG00000104529;ENSG00000130255;ENSG00000100316;ENSG00000147604;ENSG00000122026;ENSG00000198242;ENSG00000131469;ENSG00000166441;ENSG00000162244;ENSG00000109475;ENSG00000182899;ENSG00000197756;ENSG00000198918;ENSG00000241343;ENSG00000177600;ENSG00000198034;ENSG00000083845;ENSG00000142534;ENSG00000115268;ENSG00000231500;ENSG00000177954;ENSG00000233927;ENSG00000213741;ENSG00000099622;ENSG00000105373;ENSG00000156508;ENSG00000105640;ENSG00000133112;ENSG00000142937;ENSG00000147403;ENSG00000150593;ENSG00000145592;ENSG00000143947;ENSG00000170315	1	1	GO:0002181	-	-
K1	humanbase	0.8	network_modules	3	TRUE	3.9766568171332e-33	177	64	29	0.453125	0.1638418079096045	REAC:R-HSA-1428517	REAC	Aerobic respiration and respiratory electron transport	10916	127		0	0.011494252873563218	177	10739	29	35	148	10704	10916	0.26565764582922313	1	GO:0022900;GO:0009117;GO:0006119	ENSG00000265354;ENSG00000154518;ENSG00000123297;ENSG00000117118;ENSG00000112667;ENSG00000131828;ENSG00000166902;ENSG00000091483;ENSG00000109919;ENSG00000143158;ENSG00000125166;ENSG00000166411;ENSG00000014641;ENSG00000004779;ENSG00000116459;ENSG00000172115;ENSG00000163541;ENSG00000178741;ENSG00000179091;ENSG00000114902;ENSG00000165637;ENSG00000072506;ENSG00000110955;ENSG00000165629;ENSG00000119705;ENSG00000170855;ENSG00000159199;ENSG00000101084;ENSG00000182512;ENSG00000257727;ENSG00000161981;ENSG00000169689;ENSG00000167862;ENSG00000213619;ENSG00000145494;ENSG00000168291;ENSG00000125445;ENSG00000198721;ENSG00000182180;ENSG00000134809;ENSG00000100347;ENSG00000174547;ENSG00000165264;ENSG00000152234;ENSG00000184831;ENSG00000169021;ENSG00000138796;ENSG00000139180;ENSG00000116221;ENSG00000156110;ENSG00000178127;ENSG00000127884;ENSG00000204370;ENSG00000140740;ENSG00000146701;ENSG00000156709;ENSG00000259494;ENSG00000120053;ENSG00000101365;ENSG00000197345;ENSG00000027001;ENSG00000158864;ENSG00000162972;ENSG00000122873;ENSG00000175756;ENSG00000130312;ENSG00000116898;ENSG00000181991;ENSG00000004961;ENSG00000161980;ENSG00000140990;ENSG00000108826;ENSG00000131475	1	1	-	-	REAC:R-HSA-1428517
K1	humanbase	0.8	network_modules	3	TRUE	3.1129044135528606e-31	162	71	26	0.36619718309859156	0.16049382716049382	GO:0009060	GO:BP	aerobic respiration	16175	3236		0.011627906976744186	0.022988505747126436	162	16013	26	45	136	15968	16175	0.2375113450763423	2	GO:0022900;GO:0009117;GO:0006119	ENSG00000265354;ENSG00000154518;ENSG00000123297;ENSG00000117118;ENSG00000112667;ENSG00000131828;ENSG00000166902;ENSG00000091483;ENSG00000109919;ENSG00000143158;ENSG00000125166;ENSG00000166411;ENSG00000014641;ENSG00000004779;ENSG00000116459;ENSG00000172115;ENSG00000163541;ENSG00000178741;ENSG00000179091;ENSG00000114902;ENSG00000165637;ENSG00000072506;ENSG00000110955;ENSG00000165629;ENSG00000119705;ENSG00000170855;ENSG00000159199;ENSG00000101084;ENSG00000182512;ENSG00000257727;ENSG00000161981;ENSG00000169689;ENSG00000167862;ENSG00000213619;ENSG00000145494;ENSG00000168291;ENSG00000125445;ENSG00000198721;ENSG00000182180;ENSG00000134809;ENSG00000100347;ENSG00000174547;ENSG00000165264;ENSG00000152234;ENSG00000184831;ENSG00000169021;ENSG00000138796;ENSG00000139180;ENSG00000116221;ENSG00000156110;ENSG00000178127;ENSG00000127884;ENSG00000204370;ENSG00000140740;ENSG00000146701;ENSG00000156709;ENSG00000259494;ENSG00000120053;ENSG00000101365;ENSG00000197345;ENSG00000027001;ENSG00000158864;ENSG00000162972;ENSG00000122873;ENSG00000175756;ENSG00000130312;ENSG00000116898;ENSG00000181991;ENSG00000004961;ENSG00000161980;ENSG00000140990;ENSG00000108826;ENSG00000131475	1	1	GO:0009060	-	-
K1	humanbase	0.8	network_modules	3	TRUE	8.387483770183688e-23	134	54	21	0.3888888888888889	0.15671641791044777	KEGG:00190	KEGG	Oxidative phosphorylation	8484	18		0.05813953488372093	0.06896551724137931	134	8350	21	33	113	8317	8484	0.23950076607522783	6	GO:0022900;GO:0009117;GO:0006119	ENSG00000265354;ENSG00000154518;ENSG00000123297;ENSG00000117118;ENSG00000112667;ENSG00000131828;ENSG00000166902;ENSG00000091483;ENSG00000109919;ENSG00000143158;ENSG00000125166;ENSG00000166411;ENSG00000014641;ENSG00000004779;ENSG00000116459;ENSG00000172115;ENSG00000163541;ENSG00000178741;ENSG00000179091;ENSG00000114902;ENSG00000165637;ENSG00000072506;ENSG00000110955;ENSG00000165629;ENSG00000119705;ENSG00000170855;ENSG00000159199;ENSG00000101084;ENSG00000182512;ENSG00000257727;ENSG00000161981;ENSG00000169689;ENSG00000167862;ENSG00000213619;ENSG00000145494;ENSG00000168291;ENSG00000125445;ENSG00000198721;ENSG00000182180;ENSG00000134809;ENSG00000100347;ENSG00000174547;ENSG00000165264;ENSG00000152234;ENSG00000184831;ENSG00000169021;ENSG00000138796;ENSG00000139180;ENSG00000116221;ENSG00000156110;ENSG00000178127;ENSG00000127884;ENSG00000204370;ENSG00000140740;ENSG00000146701;ENSG00000156709;ENSG00000259494;ENSG00000120053;ENSG00000101365;ENSG00000197345;ENSG00000027001;ENSG00000158864;ENSG00000162972;ENSG00000122873;ENSG00000175756;ENSG00000130312;ENSG00000116898;ENSG00000181991;ENSG00000004961;ENSG00000161980;ENSG00000140990;ENSG00000108826;ENSG00000131475	2	1	-	KEGG:00190	-
K1	humanbase	0.8	network_modules	5	TRUE	2.1099681177395203e-50	49	45	26	0.5777777777777777	0.5306122448979592	REAC:R-HSA-1236978	REAC	Cross-presentation of soluble exogenous antigens (endosomes)	10916	416		0.00641025641025641	0.012738853503184714	49	10867	26	19	23	10848	10916	0.5517670174873814	2	GO:0006508;GO:0009057	ENSG00000100567;ENSG00000100519;ENSG00000197170;ENSG00000108344;ENSG00000165916;ENSG00000013275;ENSG00000173692;ENSG00000108671;ENSG00000087191;ENSG00000115233;ENSG00000134058;ENSG00000068878;ENSG00000105821;ENSG00000129084;ENSG00000041357;ENSG00000100902;ENSG00000008018;ENSG00000100764;ENSG00000161057;ENSG00000185627;ENSG00000153037;ENSG00000070010;ENSG00000101557;ENSG00000091164;ENSG00000163636;ENSG00000136933;ENSG00000126067;ENSG00000175166;ENSG00000159352;ENSG00000101182;ENSG00000106803;ENSG00000140307;ENSG00000165609;ENSG00000165156;ENSG00000088930;ENSG00000166164;ENSG00000120437;ENSG00000066427;ENSG00000165280;ENSG00000101843;ENSG00000077721;ENSG00000070950;ENSG00000103035;ENSG00000110801;ENSG00000244687;ENSG00000186187	2	1	-	-	REAC:R-HSA-1236978
K1	humanbase	0.8	network_modules	5	TRUE	2.856034161769393e-49	46	38	25	0.6578947368421053	0.5434782608695652	KEGG:03050	KEGG	Proteasome	8484	216		0.07692307692307693	0.08280254777070063	46	8438	25	13	21	8425	8484	0.5959785543130283	13	GO:0006508;GO:0009057	ENSG00000100567;ENSG00000100519;ENSG00000197170;ENSG00000108344;ENSG00000165916;ENSG00000013275;ENSG00000173692;ENSG00000108671;ENSG00000087191;ENSG00000115233;ENSG00000134058;ENSG00000068878;ENSG00000105821;ENSG00000129084;ENSG00000041357;ENSG00000100902;ENSG00000008018;ENSG00000100764;ENSG00000161057;ENSG00000185627;ENSG00000153037;ENSG00000070010;ENSG00000101557;ENSG00000091164;ENSG00000163636;ENSG00000136933;ENSG00000126067;ENSG00000175166;ENSG00000159352;ENSG00000101182;ENSG00000106803;ENSG00000140307;ENSG00000165609;ENSG00000165156;ENSG00000088930;ENSG00000166164;ENSG00000120437;ENSG00000066427;ENSG00000165280;ENSG00000101843;ENSG00000077721;ENSG00000070950;ENSG00000103035;ENSG00000110801;ENSG00000244687;ENSG00000186187	1	1	-	KEGG:03050	-
