network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	string	0	network_modules	3	GO:BP	GO:0006457	8.32059257382995e-7	1	0.15013864577803412	1	protein folding	GO:0006457	-	-
R1	string	0	network_modules	9	REAC	REAC:R-HSA-8957322	2.9153639631487096e-4	1	0.12052009621168795	1	Metabolism of steroids	-	-	REAC:R-HSA-8957322
R1	string	0	network_modules	9	GO:BP	GO:0010980	4.377504613166454e-4	3	0.4362873362648091	1	positive regulation of vitamin D 24-hydroxylase activity	GO:0010980	-	-
R1	string	0	network_modules	10	REAC	REAC:R-HSA-5635851	1.0766060578800835e-7	1	0.5771915329168581	1	GLI proteins bind promoters of Hh responsive genes to promote transcription	-	-	REAC:R-HSA-5635851
R1	string	0	network_modules	10	KEGG	KEGG:04340	2.633760968502121e-4	1	0.16209583879639958	1	Hedgehog signaling pathway	-	KEGG:04340	-
R1	string	0	network_modules	11	REAC	REAC:R-HSA-186797	4.839628417140245e-4	2	0.16547287443402312	1	Signaling by PDGF	-	-	REAC:R-HSA-186797
R1	string	0	network_modules	11	KEGG	KEGG:05218	5.642459562752247e-4	3	0.14254404996668543	1	Melanoma	-	KEGG:05218	-
R1	string	0	network_modules	11	GO:BP	GO:0038091	8.780896073663263e-4	2	0.38472164991098856	1	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	GO:0038091	-	-
R1	string	0	network_modules	12	KEGG	KEGG:00020	2.0327045367978436e-41	1	0.642919211494598	1	Citrate cycle (TCA cycle)	-	KEGG:00020	-
R1	string	0	network_modules	12	GO:BP	GO:0006099	2.3086687287569077e-29	1	0.46990435462190533	2	tricarboxylic acid cycle	GO:0006099	-	-
R1	string	0	network_modules	12	REAC	REAC:R-HSA-71403	1.947056479662926e-24	2	0.4738776499470367	1	Citric acid cycle (TCA cycle)	-	-	REAC:R-HSA-71403
R1	string	0	network_modules	24	GO:BP	GO:0039529	1.358964930849661e-10	1	0.370168279523666	1	RIG-I signaling pathway	GO:0039529	-	-
R1	string	0	network_modules	24	REAC	REAC:R-HSA-168928	2.6948502185416937e-8	1	0.22429086230683062	1	DDX58/IFIH1-mediated induction of interferon-alpha/beta	-	-	REAC:R-HSA-168928
R1	string	0	network_modules	28	REAC	REAC:R-HSA-2129379	1.2807678790622815e-17	1	0.39427357070092417	1	Molecules associated with elastic fibres	-	-	REAC:R-HSA-2129379
R1	string	0	network_modules	28	KEGG	KEGG:04512	7.475128461033407e-7	1	0.17433925238517195	1	ECM-receptor interaction	-	KEGG:04512	-
R1	string	0	network_modules	28	GO:BP	GO:0141091	4.438961992089445e-5	1	0.0975239621805387	1	transforming growth factor beta receptor superfamily signaling pathway	GO:0141091	-	-
R1	string	0	network_modules	29	REAC	REAC:R-HSA-8866907	1.227519152185623e-7	2	0.33259965761799953	1	Activation of the TFAP2 (AP-2) family of transcription factors	-	-	REAC:R-HSA-8866907
R1	string	0	network_modules	29	KEGG	KEGG:04922	3.947295330217641e-5	1	0.14390031253768895	1	Glucagon signaling pathway	-	KEGG:04922	-
R1	string	0	network_modules	29	GO:BP	GO:0014070	1.7590162935056787e-4	1	0.08341557859728732	1	response to organic cyclic compound	GO:0014070	-	-
R1	string	0	network_modules	30	KEGG	KEGG:04710	1.641458458744036e-13	1	0.36063867069195366	1	Circadian rhythm	-	KEGG:04710	-
R1	string	0	network_modules	30	REAC	REAC:R-HSA-400253	1.889838795981949e-13	1	0.28055679280923634	1	Circadian Clock	-	-	REAC:R-HSA-400253
R1	string	0	network_modules	30	GO:BP	GO:0032922	3.551548746564556e-11	1	0.23418402837474095	2	circadian regulation of gene expression	GO:0032922	-	-
R1	string	0	network_modules	34	REAC	REAC:R-HSA-3214847	5.2857930177872985e-15	1	0.20706259079440628	2	HATs acetylate histones	-	-	REAC:R-HSA-3214847
R1	string	0	network_modules	34	GO:BP	GO:2000278	5.795612321092899e-9	1	0.15071395174127233	1	regulation of DNA biosynthetic process	GO:2000278	-	-
R1	string	0	network_modules	36	REAC	REAC:R-HSA-8853659	1.8737254746557905e-40	1	0.5812514226849576	1	RET signaling	-	-	REAC:R-HSA-8853659
R1	string	0	network_modules	38	GO:BP	GO:0014905	6.552177776353408e-5	1	0.5772610151803533	1	myoblast fusion involved in skeletal muscle regeneration	GO:0014905	-	-
