network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
R1	string	0.6	network_modules	2	TRUE	7.631619858031155e-12	57	19	8	0.42105263157894735	0.14035087719298245	REAC:R-HSA-3371497	REAC	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	10916	1111		0	0.07692307692307693	57	10859	8	11	49	10848	10916	0.24091914109955617	1	GO:0006457	ENSG00000004478;ENSG00000011485;ENSG00000105401;ENSG00000113580;ENSG00000106546;ENSG00000122691;ENSG00000126602;ENSG00000071564;ENSG00000110711;ENSG00000163517;ENSG00000094631;ENSG00000168439;ENSG00000124813;ENSG00000096384;ENSG00000204390;ENSG00000165416;ENSG00000126803;ENSG00000119042;ENSG00000096060;ENSG00000110958
R1	string	0.6	network_modules	2	TRUE	2.6856582884512974e-10	182	19	9	0.47368421052631576	0.04945054945054945	GO:0006457	GO:BP	protein folding	16175	2203		0.08333333333333333	0.15384615384615385	182	15993	9	10	173	15983	16175	0.15034938151084076	2	GO:0006457	ENSG00000004478;ENSG00000011485;ENSG00000105401;ENSG00000113580;ENSG00000106546;ENSG00000122691;ENSG00000126602;ENSG00000071564;ENSG00000110711;ENSG00000163517;ENSG00000094631;ENSG00000168439;ENSG00000124813;ENSG00000096384;ENSG00000204390;ENSG00000165416;ENSG00000126803;ENSG00000119042;ENSG00000096060;ENSG00000110958
R1	string	0.6	network_modules	2	TRUE	5.6900826378407484e-9	14	19	5	0.2631578947368421	0.35714285714285715	REAC:R-HSA-3371568	REAC	Attenuation phase	10916	189		0.16666666666666666	0.23076923076923078	14	10902	5	14	9	10888	10916	0.30553741878796276	3	GO:0006457	ENSG00000004478;ENSG00000011485;ENSG00000105401;ENSG00000113580;ENSG00000106546;ENSG00000122691;ENSG00000126602;ENSG00000071564;ENSG00000110711;ENSG00000163517;ENSG00000094631;ENSG00000168439;ENSG00000124813;ENSG00000096384;ENSG00000204390;ENSG00000165416;ENSG00000126803;ENSG00000119042;ENSG00000096060;ENSG00000110958
R1	string	0.6	network_modules	2	TRUE	3.1245358792313065e-8	6	19	4	0.21052631578947367	0.6666666666666666	REAC:R-HSA-8937144	REAC	Aryl hydrocarbon receptor signalling	10916	168		0.25	0.3076923076923077	6	10910	4	15	2	10895	10916	0.37408464568341515	4	GO:0006457	ENSG00000004478;ENSG00000011485;ENSG00000105401;ENSG00000113580;ENSG00000106546;ENSG00000122691;ENSG00000126602;ENSG00000071564;ENSG00000110711;ENSG00000163517;ENSG00000094631;ENSG00000168439;ENSG00000124813;ENSG00000096384;ENSG00000204390;ENSG00000165416;ENSG00000126803;ENSG00000119042;ENSG00000096060;ENSG00000110958
R1	string	0.6	network_modules	14	TRUE	3.947005590710564e-13	34	12	7	0.5833333333333334	0.20588235294117646	KEGG:04710	KEGG	Circadian rhythm	8484	345		0	0.016129032258064516	34	8450	7	5	27	8445	8484	0.34510667437761616	1	GO:0050789;GO:0050896;GO:0048511	ENSG00000008405;ENSG00000112578;ENSG00000132326;ENSG00000075131;ENSG00000092853;ENSG00000179094;ENSG00000164053;ENSG00000141551;ENSG00000175054;ENSG00000005812;ENSG00000117748;ENSG00000213923;ENSG00000149554;ENSG00000151702;ENSG00000111602;ENSG00000121671;ENSG00000185043
R1	string	0.6	network_modules	14	TRUE	4.1496623532062385e-11	98	17	8	0.47058823529411764	0.08163265306122448	GO:0042752	GO:BP	regulation of circadian rhythm	16175	10345		0.01639344262295082	0.03225806451612903	98	16077	8	9	90	16068	16175	0.1941657863848535	2	GO:0050789;GO:0050896;GO:0048511	ENSG00000008405;ENSG00000112578;ENSG00000132326;ENSG00000075131;ENSG00000092853;ENSG00000179094;ENSG00000164053;ENSG00000141551;ENSG00000175054;ENSG00000005812;ENSG00000117748;ENSG00000213923;ENSG00000149554;ENSG00000151702;ENSG00000111602;ENSG00000121671;ENSG00000185043
R1	string	0.6	network_modules	14	TRUE	2.6821514505675117e-10	123	17	8	0.47058823529411764	0.06504065040650407	GO:0031570	GO:BP	DNA integrity checkpoint signaling	16175	7220		0.03278688524590164	0.04838709677419355	123	16052	8	9	115	16043	16175	0.17287162443283294	3	GO:0050789;GO:0050896;GO:0048511	ENSG00000008405;ENSG00000112578;ENSG00000132326;ENSG00000075131;ENSG00000092853;ENSG00000179094;ENSG00000164053;ENSG00000141551;ENSG00000175054;ENSG00000005812;ENSG00000117748;ENSG00000213923;ENSG00000149554;ENSG00000151702;ENSG00000111602;ENSG00000121671;ENSG00000185043
R1	string	0.6	network_modules	14	TRUE	8.347957970705025e-10	67	16	7	0.4375	0.1044776119402985	REAC:R-HSA-400253	REAC	Circadian Clock	10916	363		0.04918032786885246	0.06451612903225806	67	10849	7	9	60	10840	10916	0.21160217121944316	4	GO:0050789;GO:0050896;GO:0048511	ENSG00000008405;ENSG00000112578;ENSG00000132326;ENSG00000075131;ENSG00000092853;ENSG00000179094;ENSG00000164053;ENSG00000141551;ENSG00000175054;ENSG00000005812;ENSG00000117748;ENSG00000213923;ENSG00000149554;ENSG00000151702;ENSG00000111602;ENSG00000121671;ENSG00000185043
R1	string	0.6	network_modules	14	TRUE	2.5212198802105398e-9	162	17	8	0.47058823529411764	0.04938271604938271	GO:0007623	GO:BP	circadian rhythm	16175	3080		0.06557377049180328	0.08064516129032258	162	16013	8	9	154	16004	16175	0.15003043064461077	5	GO:0050789;GO:0050896;GO:0048511	ENSG00000008405;ENSG00000112578;ENSG00000132326;ENSG00000075131;ENSG00000092853;ENSG00000179094;ENSG00000164053;ENSG00000141551;ENSG00000175054;ENSG00000005812;ENSG00000117748;ENSG00000213923;ENSG00000149554;ENSG00000151702;ENSG00000111602;ENSG00000121671;ENSG00000185043
R1	string	0.6	network_modules	14	TRUE	4.928474134465735e-9	176	17	8	0.47058823529411764	0.045454545454545456	GO:0000075	GO:BP	cell cycle checkpoint signaling	16175	26		0.08196721311475409	0.0967741935483871	176	15999	8	9	168	15990	16175	0.14373202503327304	6	GO:0050789;GO:0050896;GO:0048511	ENSG00000008405;ENSG00000112578;ENSG00000132326;ENSG00000075131;ENSG00000092853;ENSG00000179094;ENSG00000164053;ENSG00000141551;ENSG00000175054;ENSG00000005812;ENSG00000117748;ENSG00000213923;ENSG00000149554;ENSG00000151702;ENSG00000111602;ENSG00000121671;ENSG00000185043
