network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
R1	cpdb	0.7	network_modules	1	TRUE	2.359756176542393e-5	12	9	3	0.3333333333333333	0.25	REAC:R-HSA-1663150	REAC	The activation of arylsulfatases	10916	2498		0	0.25	12	10904	3	6	9	10898	10916	0.2880001370043884	1	NA	ENSG00000129103;ENSG00000135046;ENSG00000143870;ENSG00000149925;ENSG00000079150;ENSG00000117862;ENSG00000167123;ENSG00000136155;ENSG00000023318;ENSG00000185104;ENSG00000169223;ENSG00000001630;ENSG00000141337;ENSG00000153303;ENSG00000144455;ENSG00000184530	1	1	-	-	REAC:R-HSA-1663150
R1	cpdb	0.7	network_modules	2	TRUE	2.0108840188509642e-13	43	6	6	1	0.13953488372093023	GO:1990573	GO:BP	potassium ion import across plasma membrane	16175	25222		0.043478260869565216	0.08333333333333333	43	16132	6	0	37	16132	16175	0.37311604351396965	2	GO:0006811	ENSG00000069431;ENSG00000123700;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551	1	1	GO:1990573	-	-
R1	cpdb	0.7	network_modules	2	TRUE	5.4205240542838896e-12	4	6	4	0.6666666666666666	1	REAC:R-HSA-1296025	REAC	ATP sensitive Potassium channels	10916	39		0.08695652173913043	0.125	4	10912	4	2	0	10910	10916	0.8164217519323871	3	GO:0006811	ENSG00000069431;ENSG00000123700;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551	2	1	-	-	REAC:R-HSA-1296025
R1	cpdb	0.7	network_modules	3	TRUE	2.0741618617933156e-18	10	28	8	0.2857142857142857	0.8	GO:0006086	GO:BP	acetyl-CoA biosynthetic process from pyruvate	16175	1951		0	0.022222222222222223	10	16165	8	20	2	16145	16175	0.4776180427803889	1	GO:0043603;GO:0006793;GO:0006082;GO:0006139;GO:0006790	ENSG00000084754;ENSG00000114054;ENSG00000163114;ENSG00000131828;ENSG00000150768;ENSG00000105953;ENSG00000168291;ENSG00000067992;ENSG00000101546;ENSG00000089163;ENSG00000115419;ENSG00000161267;ENSG00000151576;ENSG00000186205;ENSG00000004799;ENSG00000110435;ENSG00000197119;ENSG00000177542;ENSG00000005882;ENSG00000167862;ENSG00000127989;ENSG00000162396;ENSG00000008311;ENSG00000124523;ENSG00000166803;ENSG00000175198;ENSG00000278845;ENSG00000185973;ENSG00000213221	1	1	GO:0006086	-	-
R1	cpdb	0.7	network_modules	3	TRUE	1.3106534473753918e-15	16	26	8	0.3076923076923077	0.5	REAC:R-HSA-9861718	REAC	Regulation of pyruvate metabolism	10916	2048		0.045454545454545456	0.08888888888888889	16	10900	8	18	8	10882	10916	0.3911162765503596	3.5	GO:0043603;GO:0006793;GO:0006082;GO:0006139;GO:0006790	ENSG00000084754;ENSG00000114054;ENSG00000163114;ENSG00000131828;ENSG00000150768;ENSG00000105953;ENSG00000168291;ENSG00000067992;ENSG00000101546;ENSG00000089163;ENSG00000115419;ENSG00000161267;ENSG00000151576;ENSG00000186205;ENSG00000004799;ENSG00000110435;ENSG00000197119;ENSG00000177542;ENSG00000005882;ENSG00000167862;ENSG00000127989;ENSG00000162396;ENSG00000008311;ENSG00000124523;ENSG00000166803;ENSG00000175198;ENSG00000278845;ENSG00000185973;ENSG00000213221	1	1	-	-	REAC:R-HSA-9861718
R1	cpdb	0.7	network_modules	4	TRUE	3.060572888758747e-54	43	31	25	0.8064516129032258	0.5813953488372093	KEGG:03022	KEGG	Basal transcription factors	8484	213		0	0.02564102564102564	43	8441	25	6	18	8435	8484	0.6834160195350488	1	GO:0016070;GO:0065003;GO:0009059;GO:0050789	ENSG00000153767;ENSG00000140307;ENSG00000152284;ENSG00000134058;ENSG00000112592;ENSG00000101350;ENSG00000131437;ENSG00000028839;ENSG00000137947;ENSG00000075945;ENSG00000084731;ENSG00000120656;ENSG00000165417;ENSG00000132274;ENSG00000147133;ENSG00000120149;ENSG00000130699;ENSG00000064313;ENSG00000165632;ENSG00000106290;ENSG00000064995;ENSG00000137413;ENSG00000188342;ENSG00000107223;ENSG00000148835;ENSG00000102387;ENSG00000272047;ENSG00000178913;ENSG00000166337;ENSG00000197780;ENSG00000141384;ENSG00000187325;ENSG00000242441	1	1	-	KEGG:03022	-
R1	cpdb	0.7	network_modules	4	TRUE	2.47732567176783e-46	46	30	22	0.7333333333333333	0.4782608695652174	REAC:R-HSA-76042	REAC	RNA Polymerase II Transcription Initiation And Promoter Clearance	10916	1893		0.02631578947368421	0.1794871794871795	46	10870	22	8	24	10862	10916	0.590874049834181	4.5	GO:0016070;GO:0065003;GO:0009059;GO:0050789	ENSG00000153767;ENSG00000140307;ENSG00000152284;ENSG00000134058;ENSG00000112592;ENSG00000101350;ENSG00000131437;ENSG00000028839;ENSG00000137947;ENSG00000075945;ENSG00000084731;ENSG00000120656;ENSG00000165417;ENSG00000132274;ENSG00000147133;ENSG00000120149;ENSG00000130699;ENSG00000064313;ENSG00000165632;ENSG00000106290;ENSG00000064995;ENSG00000137413;ENSG00000188342;ENSG00000107223;ENSG00000148835;ENSG00000102387;ENSG00000272047;ENSG00000178913;ENSG00000166337;ENSG00000197780;ENSG00000141384;ENSG00000187325;ENSG00000242441	1	1	-	-	REAC:R-HSA-76042
R1	cpdb	0.7	network_modules	5	TRUE	0.0018922605205941444	29	14	3	0.21428571428571427	0.10344827586206896	REAC:R-HSA-983170	REAC	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	10916	151		0	0.2	29	10887	3	11	26	10876	10916	0.14733185457919962	1	NA	ENSG00000004975;ENSG00000179218;ENSG00000166710;ENSG00000114354;ENSG00000204525;ENSG00000148175;ENSG00000161202;ENSG00000128595;ENSG00000141522;ENSG00000169231;ENSG00000117394;ENSG00000113532;ENSG00000203879;ENSG00000110328	1	1	-	-	REAC:R-HSA-983170
R1	cpdb	0.7	network_modules	5	TRUE	0.0027277465238705304	33	13	3	0.23076923076923078	0.09090909090909091	GO:0002474	GO:BP	antigen processing and presentation of peptide antigen via MHC class I	16175	997		0.25	0.4	33	16142	3	10	30	16132	16175	0.1437653050225394	2	NA	ENSG00000004975;ENSG00000179218;ENSG00000166710;ENSG00000114354;ENSG00000204525;ENSG00000148175;ENSG00000161202;ENSG00000128595;ENSG00000141522;ENSG00000169231;ENSG00000117394;ENSG00000113532;ENSG00000203879;ENSG00000110328	1	1	GO:0002474	-	-
R1	cpdb	0.7	network_modules	6	TRUE	9.801743837608414e-14	26	13	7	0.5384615384615384	0.2692307692307692	REAC:R-HSA-3238698	REAC	WNT ligand biogenesis and trafficking	10916	2668		0	0.011235955056179775	26	10890	7	6	19	10884	10916	0.3797440310240259	1	GO:0050896;GO:0050789;GO:0032502;GO:0008283;GO:0032501	ENSG00000114251;ENSG00000100311;ENSG00000154342;ENSG00000070018;ENSG00000125084;ENSG00000154764;ENSG00000085741;ENSG00000197461;ENSG00000156076;ENSG00000142156;ENSG00000132026;ENSG00000002745;ENSG00000188064;ENSG00000185269	1	1	-	-	REAC:R-HSA-3238698
