network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
K1	humanbase	0.2	network_modules	13	TRUE	1.4903226345338867e-5	81	16	5	0.3125	0.06172839506172839	GO:0007565	GO:BP	female pregnancy	16175	3043		0	0.3333333333333333	81	16094	5	11	76	16083	16175	0.13707452124273525	1	GO:0022414;GO:0032501	ENSG00000116183;ENSG00000170848;ENSG00000183668;ENSG00000083067;ENSG00000179023;ENSG00000186226;ENSG00000120563;ENSG00000198284;ENSG00000167771;ENSG00000139908;ENSG00000204880;ENSG00000129749;ENSG00000182324;ENSG00000250208;ENSG00000010379;ENSG00000186912;ENSG00000243137;ENSG00000171360;ENSG00000221826;ENSG00000212721;ENSG00000111405;ENSG00000185013	1	1	GO:0007565	-	-
K1	humanbase	0.2	network_modules	14	TRUE	8.305496365212e-4	6	5	2	0.4	0.3333333333333333	GO:0010901	GO:BP	regulation of very-low-density lipoprotein particle remodeling	16175	4487		0.18181818181818182	0.25	6	16169	2	3	4	16166	16175	0.36493383771979027	3	GO:0050789;GO:0006082	ENSG00000110243;ENSG00000138115;ENSG00000007933;ENSG00000110245;ENSG00000105398	3	1	GO:0010901	-	-
K1	humanbase	0.2	network_modules	19	TRUE	3.6298236135179344e-10	354	23	12	0.5217391304347826	0.03389830508474576	REAC:R-HSA-9752946	REAC	Expression and translocation of olfactory receptors	10916	885		0	0.125	354	10562	12	11	342	10551	10916	0.12692956111810302	1	GO:0051606	ENSG00000198848;ENSG00000184260;ENSG00000279301;ENSG00000274102;ENSG00000184227;ENSG00000183310;ENSG00000185966;ENSG00000184022;ENSG00000198670;ENSG00000221970;ENSG00000263590;ENSG00000221994;ENSG00000184675;ENSG00000212807;ENSG00000155495;ENSG00000198178;ENSG00000184270;ENSG00000181927;ENSG00000172188;ENSG00000174982;ENSG00000181903;ENSG00000205496;ENSG00000243480;ENSG00000183706;ENSG00000277656;ENSG00000197780;ENSG00000273213;ENSG00000184344;ENSG00000187105;ENSG00000145996	1	1	-	-	REAC:R-HSA-9752946
K1	humanbase	0.2	network_modules	21	TRUE	0.0010392515278206864	103	12	4	0.3333333333333333	0.038834951456310676	REAC:R-HSA-1296071	REAC	Potassium Channels	10916	1780		0	0.3333333333333333	103	10813	4	8	99	10805	10916	0.11114176820544837	1	NA	ENSG00000152977;ENSG00000197584;ENSG00000144847;ENSG00000168939;ENSG00000100206;ENSG00000149633;ENSG00000053438;ENSG00000117480;ENSG00000089558;ENSG00000183662;ENSG00000198732;ENSG00000160224;ENSG00000102057;ENSG00000184408;ENSG00000174697;ENSG00000125820;ENSG00000067842;ENSG00000154917;ENSG00000077274;ENSG00000149927;ENSG00000092051;ENSG00000164061;ENSG00000100068	1	1	-	-	REAC:R-HSA-1296071
K1	humanbase	0.2	network_modules	22	TRUE	2.7177470275328256e-20	13	7	7	1	0.5384615384615384	GO:0015671	GO:BP	oxygen transport	16175	4800		0	0.05263157894736842	13	16162	7	0	6	16162	16175	0.7336632153421802	1	GO:0015669;GO:0008152	ENSG00000244734;ENSG00000206172;ENSG00000188536;ENSG00000213934;ENSG00000196565;ENSG00000086506;ENSG00000223609	1	1	GO:0015671	-	-
K1	humanbase	0.2	network_modules	23	TRUE	2.4115392721839408e-46	132	29	27	0.9310344827586207	0.20454545454545456	KEGG:05322	KEGG	Systemic lupus erythematosus	8484	484		0.023622047244094488	0.03125	132	8352	27	2	105	8350	8484	0.433219009757204	4	GO:0065003	ENSG00000274290;ENSG00000197409;ENSG00000158406;ENSG00000184678;ENSG00000158373;ENSG00000180596;ENSG00000275713;ENSG00000187837;ENSG00000288825;ENSG00000277075;ENSG00000278677;ENSG00000274618;ENSG00000270882;ENSG00000206535;ENSG00000273542;ENSG00000277224;ENSG00000274997;ENSG00000124575;ENSG00000196866;ENSG00000185467;ENSG00000276368;ENSG00000278588;ENSG00000278828;ENSG00000196787;ENSG00000270276;ENSG00000276410;ENSG00000171759;ENSG00000278463;ENSG00000276966;ENSG00000196747;ENSG00000274641;ENSG00000274750	1	1	-	KEGG:05322	-
K1	humanbase	0.2	network_modules	23	TRUE	5.381006174636084e-45	62	31	23	0.7419354838709677	0.3709677419354839	REAC:R-HSA-73728	REAC	RNA Polymerase I Promoter Opening	10916	1883		0.03937007874015748	0.046875	62	10854	23	8	39	10846	10916	0.52283915255482	6	GO:0065003	ENSG00000274290;ENSG00000197409;ENSG00000158406;ENSG00000184678;ENSG00000158373;ENSG00000180596;ENSG00000275713;ENSG00000187837;ENSG00000288825;ENSG00000277075;ENSG00000278677;ENSG00000274618;ENSG00000270882;ENSG00000206535;ENSG00000273542;ENSG00000277224;ENSG00000274997;ENSG00000124575;ENSG00000196866;ENSG00000185467;ENSG00000276368;ENSG00000278588;ENSG00000278828;ENSG00000196787;ENSG00000270276;ENSG00000276410;ENSG00000171759;ENSG00000278463;ENSG00000276966;ENSG00000196747;ENSG00000274641;ENSG00000274750	5	1	-	-	REAC:R-HSA-73728
K1	humanbase	0.2	network_modules	29	TRUE	1.9043839254368367e-5	19	6	3	0.5	0.15789473684210525	REAC:R-HSA-442660	REAC	Na+/Cl- dependent neurotransmitter transporters	10916	1557		0	0.14285714285714285	19	10897	3	3	16	10894	10916	0.28031867571142527	1	GO:0006811	ENSG00000170561;ENSG00000185028;ENSG00000186493;ENSG00000153404;ENSG00000164362;ENSG00000142319;ENSG00000145506;ENSG00000174358;ENSG00000155269;ENSG00000164363;ENSG00000113430;ENSG00000066230	1	1	-	-	REAC:R-HSA-442660
K1	humanbase	0.2	network_modules	29	TRUE	5.617212823167836e-4	117	10	4	0.4	0.03418803418803419	GO:0035725	GO:BP	sodium ion transmembrane transport	16175	9195		0.16666666666666666	0.2857142857142857	117	16058	4	6	113	16052	16175	0.11527956876178226	2	GO:0006811	ENSG00000170561;ENSG00000185028;ENSG00000186493;ENSG00000153404;ENSG00000164362;ENSG00000142319;ENSG00000145506;ENSG00000174358;ENSG00000155269;ENSG00000164363;ENSG00000113430;ENSG00000066230	1	1	GO:0035725	-	-
K1	humanbase	0.2	network_modules	34	TRUE	2.5378689611750777e-6	6	12	3	0.25	0.5	KEGG:00232	KEGG	Caffeine metabolism	8484	23		0	0.1111111111111111	6	8478	3	9	3	8469	8484	0.3529276544913648	1	NA	ENSG00000166143;ENSG00000255974;ENSG00000198077;ENSG00000138109;ENSG00000162383;ENSG00000170956;ENSG00000138738;ENSG00000110887;ENSG00000147869;ENSG00000162631;ENSG00000113262;ENSG00000148702;ENSG00000163218;ENSG00000105641;ENSG00000158125;ENSG00000138623;ENSG00000105492;ENSG00000076258	1	1	-	KEGG:00232	-
