network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
R1	cpdb	0.6	network_modules	1	TRUE	1.4416569993232393e-4	12	15	3	0.2	0.25	REAC:R-HSA-1663150	REAC	The activation of arylsulfatases	10916	2498		0	0.25	12	10904	3	12	9	10892	10916	0.22265309968803057	1	NA	ENSG00000129103;ENSG00000104147;ENSG00000131737;ENSG00000008197;ENSG00000185615;ENSG00000025770;ENSG00000079150;ENSG00000138587;ENSG00000167123;ENSG00000117862;ENSG00000167323;ENSG00000149380;ENSG00000109689;ENSG00000023318;ENSG00000198056;ENSG00000001630;ENSG00000160991;ENSG00000158488;ENSG00000196547;ENSG00000129534;ENSG00000141337;ENSG00000144455
R1	cpdb	0.6	network_modules	2	TRUE	1.162331069205413e-18	35	8	8	1	0.22857142857142856	REAC:R-HSA-1296065	REAC	Inwardly rectifying K+ channels	10916	1271		0	0.030303030303030304	35	10881	8	0	27	10881	10916	0.47749937979920776	1	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	1.2500046155517944e-18	43	8	8	1	0.18604651162790697	GO:1990573	GO:BP	potassium ion import across plasma membrane	16175	25222		0.03125	0.06060606060606061	43	16132	8	0	35	16132	16175	0.43086394467958544	2	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	5.8783611835864505e-15	117	8	8	1	0.06837606837606838	GO:0098659	GO:BP	inorganic cation import across plasma membrane	16175	18815		0.0625	0.12121212121212122	117	16058	8	0	109	16058	16175	0.2606051958435044	3.5	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	5.8783611835864505e-15	117	8	8	1	0.06837606837606838	GO:0099587	GO:BP	inorganic ion import across plasma membrane	16175	19152		0.0625	0.12121212121212122	117	16058	8	0	109	16058	16175	0.2606051958435044	3.5	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	1.1742024903893373e-14	103	8	8	1	0.07766990291262135	REAC:R-HSA-1296071	REAC	Potassium Channels	10916	1780		0.125	0.15151515151515152	103	10813	8	0	95	10813	10916	0.27747695375253373	5	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	2.2019988012925962e-13	182	8	8	1	0.04395604395604396	GO:0098739	GO:BP	import across plasma membrane	16175	18866		0.15625	0.18181818181818182	182	15993	8	0	174	15993	16175	0.20852568137753125	6	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	2.302661603637394e-13	183	8	8	1	0.04371584699453552	GO:0071805	GO:BP	potassium ion transmembrane transport	16175	16918		0.1875	0.21212121212121213	183	15992	8	0	175	15992	16175	0.20794865706359789	7	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	4.376362904372747e-13	198	8	8	1	0.04040404040404041	GO:0006813	GO:BP	potassium ion transport	16175	2493		0.21875	0.24242424242424243	198	15977	8	0	190	15977	16175	0.19982291806927738	8	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
R1	cpdb	0.6	network_modules	2	TRUE	2.915868111959612e-11	4	8	4	0.5	1	REAC:R-HSA-1296025	REAC	ATP sensitive Potassium channels	10916	39		0.25	0.2727272727272727	4	10912	4	4	0	10908	10916	0.7069771676246143	9	GO:0006811	ENSG00000069431;ENSG00000153822;ENSG00000123700;ENSG00000177807;ENSG00000006071;ENSG00000121361;ENSG00000187486;ENSG00000157551
