network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	humanbase	0.6	network_modules	20	REAC	REAC:R-HSA-8963898	7.338450283077645e-6	1	0.3156913267403205	3	Plasma lipoprotein assembly	-	-	REAC:R-HSA-8866423
R1	humanbase	0.6	network_modules	20	REAC	REAC:R-HSA-8964043	6.405251980957633e-5	2	0.22279637031326646	4	Plasma lipoprotein clearance	-	-	REAC:R-HSA-8866423
R1	humanbase	0.6	network_modules	20	REAC	REAC:R-HSA-8866423	3.2766796225491303e-4	3	0.39972504811657955	1	VLDL assembly	-	-	REAC:R-HSA-8866423
R1	humanbase	0.6	network_modules	20	REAC	REAC:R-HSA-8964026	3.2766796225491303e-4	4	0.39972504811657955	2	Chylomicron clearance	-	-	REAC:R-HSA-8866423
R1	humanbase	0.6	network_modules	48	GO:BP	GO:1902905	0.005588140504759813	1	0.10837173715365174	1	positive regulation of supramolecular fiber organization	GO:1902905	-	-
R1	humanbase	0.6	network_modules	87	GO:BP	GO:2000846	0.005246512395443979	1	0.25161004852258095	1	regulation of corticosteroid hormone secretion	GO:2000846	-	-
R1	humanbase	0.6	network_modules	87	GO:BP	GO:0035930	0.005246512395443979	2	0.25161004852258095	2	corticosteroid hormone secretion	GO:2000846	-	-
R1	humanbase	0.6	network_modules	90	GO:BP	GO:0046500	0.0012732994063267206	1	0.3159735061817264	1	S-adenosylmethionine metabolic process	GO:0046500	-	-
R1	humanbase	0.6	network_modules	98	GO:BP	GO:0009211	0.005346093569584706	1	0.26694714088648164	1	pyrimidine deoxyribonucleoside triphosphate metabolic process	GO:0009211	-	-
R1	humanbase	0.6	network_modules	98	GO:BP	GO:0009221	0.005346093569584706	2	0.26694714088648164	2	pyrimidine deoxyribonucleotide biosynthetic process	GO:0009211	-	-
R1	humanbase	0.6	network_modules	167	REAC	REAC:R-HSA-2142850	3.2766796225491303e-4	1	0.39972504811657955	1	Hyaluronan biosynthesis and export	-	-	REAC:R-HSA-2142850
R1	humanbase	0.6	network_modules	176	GO:BP	GO:0071214	0.007138695615052017	1	0.08188123088049916	1	cellular response to abiotic stimulus	GO:0071214	-	-
R1	humanbase	0.6	network_modules	176	GO:BP	GO:0104004	0.007138695615052017	2	0.08188123088049916	2	cellular response to environmental stimulus	GO:0071214	-	-
R1	humanbase	0.6	network_modules	182	REAC	REAC:R-HSA-3371568	0.001525271712888384	1	0.26679570071555003	1	Attenuation phase	-	-	REAC:R-HSA-3371568
R1	humanbase	0.6	network_modules	252	GO:BP	GO:1902166	0.002206506311137612	1	0.27704988141747466	1	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	GO:1902166	-	-
R1	humanbase	0.6	network_modules	252	GO:BP	GO:1902165	0.0025740450520222633	2	0.26694714088648164	2	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	GO:1902166	-	-
R1	humanbase	0.6	network_modules	252	GO:BP	GO:0043518	0.0025740450520222633	3	0.26694714088648164	3	negative regulation of DNA damage response, signal transduction by p53 class mediator	GO:1902166	-	-
R1	humanbase	0.6	network_modules	319	GO:BP	GO:0044806	0.0011626256819070248	1	0.33782126035976096	1	G-quadruplex DNA unwinding	GO:0044806	-	-
