network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
M1	humanbase	0.3	network_modules	1	REAC	REAC:R-HSA-909733	9.13821789608505e-61	1	0.4832443192852982	1	Interferon alpha/beta signaling	-	-	REAC:R-HSA-909733
M1	humanbase	0.3	network_modules	1	GO:BP	GO:0051607	5.4455640978693e-54	1	0.29952237663532805	1	defense response to virus	GO:0051607	-	-
M1	humanbase	0.3	network_modules	1	KEGG	KEGG:05169	1.3374893096856435e-20	1	0.203604960087231	1	Epstein-Barr virus infection	-	KEGG:05169	-
M1	humanbase	0.3	network_modules	2	GO:BP	GO:0008380	3.185538299078941e-13	1	0.12057972763106901	1	RNA splicing	GO:0008380	-	-
M1	humanbase	0.3	network_modules	3	GO:BP	GO:0140014	1.0015268327539283e-32	5	0.20915801829795777	4	mitotic nuclear division	GO:0140014	-	-
M1	humanbase	0.3	network_modules	3	REAC	REAC:R-HSA-141424	3.149276783286575e-15	3	0.18374661067929127	1	Amplification of signal from the kinetochores	-	-	REAC:R-HSA-141424
M1	humanbase	0.3	network_modules	5	GO:BP	GO:0051249	9.187559197441929e-22	3	0.15074938189135012	8	regulation of lymphocyte activation	GO:0051249	-	-
M1	humanbase	0.3	network_modules	5	REAC	REAC:R-HSA-6798695	1.3621214840763022e-11	1	0.10957712016750859	1	Neutrophil degranulation	-	-	REAC:R-HSA-6798695
M1	humanbase	0.3	network_modules	5	KEGG	KEGG:05310	4.122624052163977e-10	3	0.20029295187024196	1	Asthma	-	KEGG:05310	-
M1	humanbase	0.3	network_modules	6	REAC	REAC:R-HSA-6785807	3.527315748372476e-11	1	0.1452199443933754	1	Interleukin-4 and Interleukin-13 signaling	-	-	REAC:R-HSA-6785807
M1	humanbase	0.3	network_modules	6	KEGG	KEGG:04657	7.307451623886905e-11	2	0.1555784033329872	1	IL-17 signaling pathway	-	KEGG:04657	-
M1	humanbase	0.3	network_modules	6	GO:BP	GO:0038066	8.738306046735623e-8	2	0.13099055950947755	1	p38MAPK cascade	GO:0038066	-	-
M1	humanbase	0.3	network_modules	8	REAC	REAC:R-HSA-3214847	4.4184550413170227e-4	1	0.1168209929808126	1	HATs acetylate histones	-	-	REAC:R-HSA-3214847
M1	humanbase	0.3	network_modules	10	REAC	REAC:R-HSA-5389840	1.7855958718543384e-5	1	0.11998391778919654	1	Mitochondrial translation elongation	-	-	REAC:R-HSA-5389840
M1	humanbase	0.3	network_modules	10	GO:BP	GO:0022613	1.994259428020681e-5	1	0.08071289955225089	1	ribonucleoprotein complex biogenesis	GO:0022613	-	-
M1	humanbase	0.3	network_modules	11	GO:BP	GO:0007167	0.0010696832195023123	1	0.06442670485300592	1	enzyme-linked receptor protein signaling pathway	GO:0007167	-	-
M1	humanbase	0.3	network_modules	13	KEGG	KEGG:03050	1.3517825095770555e-6	1	0.17615782679927897	1	Proteasome	-	KEGG:03050	-
M1	humanbase	0.3	network_modules	13	REAC	REAC:R-HSA-1236978	6.326416779740508e-5	2	0.1273587053141879	1	Cross-presentation of soluble exogenous antigens (endosomes)	-	-	REAC:R-HSA-1236978
M1	humanbase	0.3	network_modules	15	GO:BP	GO:0001732	7.458916454927434e-4	2	0.18174371332799277	1	formation of cytoplasmic translation initiation complex	GO:0001732	-	-
M1	humanbase	0.3	network_modules	16	GO:BP	GO:0022613	1.6516820810272812e-14	1	0.12069717121207985	1	ribonucleoprotein complex biogenesis	GO:0022613	-	-
M1	humanbase	0.3	network_modules	16	REAC	REAC:R-HSA-72203	3.073952635878592e-12	1	0.13003940240041073	1	Processing of Capped Intron-Containing Pre-mRNA	-	-	REAC:R-HSA-72203
M1	humanbase	0.3	network_modules	18	GO:BP	GO:1903047	1.093730745420764e-34	2	0.1816523143494982	3	mitotic cell cycle process	GO:1903047	-	-
M1	humanbase	0.3	network_modules	18	REAC	REAC:R-HSA-69190	7.920219343085637e-12	7	0.21353952871626358	1	DNA strand elongation	-	-	REAC:R-HSA-69190
M1	humanbase	0.3	network_modules	18	KEGG	KEGG:03030	5.69748443993397e-10	2	0.1972464299292339	1	DNA replication	-	KEGG:03030	-
M1	humanbase	0.3	network_modules	19	GO:BP	GO:0016485	0.0045939934706077995	1	0.08770775251313563	1	protein processing	GO:0016485	-	-
