network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-176407	1.538554365406457e-11	1	0.45597506235941804	1	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-9687136	1.538554365406457e-11	2	0.45597506235941804	2	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-176412	1.538554365406457e-11	3	0.45597506235941804	3	Phosphorylation of the APC/C	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-141405	2.019198198591743e-11	4	0.4449574901979097	4	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-141430	2.019198198591743e-11	5	0.4449574901979097	5	Inactivation of APC/C via direct inhibition of the APC/C complex	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	GO:BP	GO:0031145	2.264769895920139e-11	1	0.4163109143989407	1	anaphase-promoting complex-dependent catabolic process	GO:0031145	-	-
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-174048	4.216635294831768e-11	6	0.41613933395078784	6	APC/C:Cdc20 mediated degradation of Cyclin B	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-179409	6.52474683613795e-11	7	0.3997623078088505	7	APC-Cdc20 mediated degradation of Nek2A	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	GO:BP	GO:0070979	9.050215547300047e-11	2	0.36619356313024254	2	protein K11-linked ubiquitination	GO:0031145	-	-
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-9687139	3.7365394852732917e-10	8	0.3395140140337575	8	Aberrant regulation of mitotic cell cycle due to RB1 defects	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-9675126	4.974214131415344e-10	9	0.3304161020575335	9	Diseases of mitotic cell cycle	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-8853884	5.705279331399764e-10	10	0.3261314761471744	10	Transcriptional Regulation by VENTX	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	GO:BP	GO:0051445	1.127439277211666e-9	3	0.28810330785219007	3	regulation of meiotic cell cycle	GO:0031145	-	-
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-174084	7.540802136202252e-9	11	0.2541758906791558	11	Autodegradation of Cdh1 by Cdh1:APC/C	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-174154	1.0306517138797956e-8	12	0.24652307411312174	12	APC/C:Cdc20 mediated degradation of Securin	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	KEGG	KEGG:04914	1.1159926593885031e-8	1	0.22013364609232444	1	Progesterone-mediated oocyte maturation	-	KEGG:04914	-
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-174184	1.4845167530480398e-8	13	0.23785382240278896	13	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-69017	1.4845167530480398e-8	14	0.23785382240278896	14	CDK-mediated phosphorylation and removal of Cdc6	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-179419	1.5919681992516332e-8	15	0.23622594860725835	15	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	-	-	REAC:R-HSA-176407
K1	humanbase	0.8	network_modules	1	REAC	REAC:R-HSA-174178	1.5919681992516332e-8	16	0.23622594860725835	16	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	-	-	REAC:R-HSA-176407
