network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
R1	cpdb	0.7	network_modules	1	REAC	REAC:R-HSA-1663150	2.359756176542393e-5	1	0.2880001370043884	1	The activation of arylsulfatases	-	-	REAC:R-HSA-1663150
R1	cpdb	0.7	network_modules	2	GO:BP	GO:1990573	2.0108840188509642e-13	1	0.37311604351396965	1	potassium ion import across plasma membrane	GO:1990573	-	-
R1	cpdb	0.7	network_modules	2	REAC	REAC:R-HSA-1296025	5.4205240542838896e-12	2	0.8164217519323871	1	ATP sensitive Potassium channels	-	-	REAC:R-HSA-1296025
R1	cpdb	0.7	network_modules	3	GO:BP	GO:0006086	2.0741618617933156e-18	1	0.4776180427803889	1	acetyl-CoA biosynthetic process from pyruvate	GO:0006086	-	-
R1	cpdb	0.7	network_modules	3	REAC	REAC:R-HSA-9861718	1.3106534473753918e-15	1	0.3911162765503596	1	Regulation of pyruvate metabolism	-	-	REAC:R-HSA-9861718
R1	cpdb	0.7	network_modules	4	KEGG	KEGG:03022	3.060572888758747e-54	1	0.6834160195350488	1	Basal transcription factors	-	KEGG:03022	-
R1	cpdb	0.7	network_modules	4	REAC	REAC:R-HSA-76042	2.47732567176783e-46	1	0.590874049834181	1	RNA Polymerase II Transcription Initiation And Promoter Clearance	-	-	REAC:R-HSA-76042
R1	cpdb	0.7	network_modules	5	REAC	REAC:R-HSA-983170	0.0018922605205941444	1	0.14733185457919962	1	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	-	-	REAC:R-HSA-983170
R1	cpdb	0.7	network_modules	5	GO:BP	GO:0002474	0.0027277465238705304	1	0.1437653050225394	1	antigen processing and presentation of peptide antigen via MHC class I	GO:0002474	-	-
R1	cpdb	0.7	network_modules	6	REAC	REAC:R-HSA-3238698	9.801743837608414e-14	1	0.3797440310240259	1	WNT ligand biogenesis and trafficking	-	-	REAC:R-HSA-3238698
R1	cpdb	0.7	network_modules	6	KEGG	KEGG:05217	7.967172112414575e-11	2	0.24231298274624927	1	Basal cell carcinoma	-	KEGG:05217	-
R1	cpdb	0.7	network_modules	6	GO:BP	GO:1904948	2.232422446487434e-7	6	0.30713544591777486	1	midbrain dopaminergic neuron differentiation	GO:1904948	-	-
R1	cpdb	0.7	network_modules	7	GO:BP	GO:0099643	1.4720373345507336e-14	1	0.22054404909033717	1	signal release from synapse	GO:0099643	-	-
R1	cpdb	0.7	network_modules	7	REAC	REAC:R-HSA-181429	6.645969343337919e-9	1	0.302115343326123	1	Serotonin Neurotransmitter Release Cycle	-	-	REAC:R-HSA-181429
R1	cpdb	0.7	network_modules	8	REAC	REAC:R-HSA-9027276	5.641609589788117e-15	2	0.45109007234224613	1	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	-	-	REAC:R-HSA-9027276
R1	cpdb	0.7	network_modules	8	KEGG	KEGG:04664	2.4861786339649037e-11	3	0.22741177523330824	2	Fc epsilon RI signaling pathway	-	KEGG:04664	-
R1	cpdb	0.7	network_modules	8	GO:BP	GO:0046854	1.1522169620520459e-10	1	0.22568592615778815	1	phosphatidylinositol phosphate biosynthetic process	GO:0046854	-	-
R1	cpdb	0.7	network_modules	9	REAC	REAC:R-HSA-446343	4.179358474849419e-6	3	0.3633976266131602	1	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	-	-	REAC:R-HSA-446343
R1	cpdb	0.7	network_modules	9	GO:BP	GO:1904045	1.1085083407547973e-5	3	0.3270129708505223	1	cellular response to aldosterone	GO:1904045	-	-
R1	cpdb	0.7	network_modules	10	GO:BP	GO:0038180	6.565533088350978e-8	1	0.35036741145491396	1	nerve growth factor signaling pathway	GO:0038180	-	-
R1	cpdb	0.7	network_modules	10	KEGG	KEGG:04151	8.393290938262291e-6	1	0.10161954556253192	1	PI3K-Akt signaling pathway	-	KEGG:04151	-
R1	cpdb	0.7	network_modules	10	REAC	REAC:R-HSA-9006934	8.60979884972129e-5	1	0.08463231852947961	1	Signaling by Receptor Tyrosine Kinases	-	-	REAC:R-HSA-9006934
R1	cpdb	0.7	network_modules	11	GO:BP	GO:0007186	5.029381832640859e-28	1	0.16813130324291434	1	G protein-coupled receptor signaling pathway	GO:0007186	-	-
R1	cpdb	0.7	network_modules	11	REAC	REAC:R-HSA-428930	9.070929446772332e-28	2	0.5296676260355015	1	Thromboxane signalling through TP receptor	-	-	REAC:R-HSA-428930
R1	cpdb	0.7	network_modules	11	KEGG	KEGG:04713	3.019186535395929e-19	1	0.2846996661700767	1	Circadian entrainment	-	KEGG:04713	-
R1	cpdb	0.7	network_modules	12	REAC	REAC:R-HSA-2485179	1.3842077887029693e-7	1	0.5220415159431939	1	Activation of the phototransduction cascade	-	-	REAC:R-HSA-2485179
R1	cpdb	0.7	network_modules	12	KEGG	KEGG:04744	1.7779519876904212e-6	1	0.32114036953180575	1	Phototransduction	-	KEGG:04744	-
R1	cpdb	0.7	network_modules	13	GO:BP	GO:0097354	3.045761748918472e-4	1	0.20681235804441112	1	prenylation	GO:0097354	-	-
R1	cpdb	0.7	network_modules	14	GO:BP	GO:0006261	2.86136831440561e-13	1	0.20418808336178215	2	DNA-templated DNA replication	GO:0006261	-	-
