network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
K1	string	0	network_modules	1	TRUE	3.6816502326504854e-100	52	63	45	0.7142857142857143	0.8653846153846154	REAC:R-HSA-72695	REAC	Formation of the ternary complex, and subsequently, the 43S complex	10916	973		0	0.01282051282051282	52	10864	45	18	7	10846	10916	0.7851059262094734	1	GO:0006412;GO:0065003;GO:0042254	ENSG00000186468;ENSG00000231500;ENSG00000142534;ENSG00000114942;ENSG00000118181;ENSG00000171858;ENSG00000233927;ENSG00000149806;ENSG00000135521;ENSG00000164163;ENSG00000100664;ENSG00000104408;ENSG00000205609;ENSG00000184110;ENSG00000184110;ENSG00000106263;ENSG00000114784;ENSG00000100353;ENSG00000173812;ENSG00000167721;ENSG00000140988;ENSG00000147677;ENSG00000130811;ENSG00000173674;ENSG00000173674;ENSG00000084623;ENSG00000100129;ENSG00000178982;ENSG00000130741;ENSG00000107581;ENSG00000134001;ENSG00000149100;ENSG00000104131;ENSG00000197728;ENSG00000105193;ENSG00000137154;ENSG00000152464;ENSG00000125977;ENSG00000083845;ENSG00000170889;ENSG00000112339;ENSG00000198034;ENSG00000112306;ENSG00000115268;ENSG00000180574;ENSG00000213741;ENSG00000142937;ENSG00000168028;ENSG00000139726;ENSG00000058729;ENSG00000124614;ENSG00000149273;ENSG00000138326;ENSG00000105372;ENSG00000110700;ENSG00000134419;ENSG00000164587;ENSG00000144895;ENSG00000145425;ENSG00000132394;ENSG00000185088;ENSG00000008988;ENSG00000141101;ENSG00000241370;ENSG00000241370;ENSG00000178718;ENSG00000124787;ENSG00000163684;ENSG00000148688;ENSG00000188536;ENSG00000206172;ENSG00000130764;ENSG00000232119;ENSG00000143486;ENSG00000124784;ENSG00000107223;ENSG00000175376;ENSG00000183260	1	1	-	-	REAC:R-HSA-72695
K1	string	0	network_modules	1	TRUE	1.2351606129751895e-75	158	73	47	0.6438356164383562	0.2974683544303797	GO:0002181	GO:BP	cytoplasmic translation	16175	729		0.1038961038961039	0.11538461538461539	158	16017	47	26	111	15991	16175	0.4340923576869413	9	GO:0006412;GO:0065003;GO:0042254	ENSG00000186468;ENSG00000231500;ENSG00000142534;ENSG00000114942;ENSG00000118181;ENSG00000171858;ENSG00000233927;ENSG00000149806;ENSG00000135521;ENSG00000164163;ENSG00000100664;ENSG00000104408;ENSG00000205609;ENSG00000184110;ENSG00000184110;ENSG00000106263;ENSG00000114784;ENSG00000100353;ENSG00000173812;ENSG00000167721;ENSG00000140988;ENSG00000147677;ENSG00000130811;ENSG00000173674;ENSG00000173674;ENSG00000084623;ENSG00000100129;ENSG00000178982;ENSG00000130741;ENSG00000107581;ENSG00000134001;ENSG00000149100;ENSG00000104131;ENSG00000197728;ENSG00000105193;ENSG00000137154;ENSG00000152464;ENSG00000125977;ENSG00000083845;ENSG00000170889;ENSG00000112339;ENSG00000198034;ENSG00000112306;ENSG00000115268;ENSG00000180574;ENSG00000213741;ENSG00000142937;ENSG00000168028;ENSG00000139726;ENSG00000058729;ENSG00000124614;ENSG00000149273;ENSG00000138326;ENSG00000105372;ENSG00000110700;ENSG00000134419;ENSG00000164587;ENSG00000144895;ENSG00000145425;ENSG00000132394;ENSG00000185088;ENSG00000008988;ENSG00000141101;ENSG00000241370;ENSG00000241370;ENSG00000178718;ENSG00000124787;ENSG00000163684;ENSG00000148688;ENSG00000188536;ENSG00000206172;ENSG00000130764;ENSG00000232119;ENSG00000143486;ENSG00000124784;ENSG00000107223;ENSG00000175376;ENSG00000183260	1	1	GO:0002181	-	-
K1	string	0	network_modules	2	TRUE	6.141517680353351e-29	17	10	10	1	0.5882352941176471	GO:0030322	GO:BP	stabilization of membrane potential	16175	6771		0	0.05555555555555555	17	16158	10	0	7	16158	16175	0.7667989097795815	1	GO:0065008;GO:0006811	ENSG00000124249;ENSG00000173338;ENSG00000099337;ENSG00000152315;ENSG00000124780;ENSG00000100433;ENSG00000186795;ENSG00000184261;ENSG00000164626;ENSG00000182450	1	1	GO:0030322	-	-
K1	string	0	network_modules	2	TRUE	3.935837604606108e-27	19	10	10	1	0.5263157894736842	REAC:R-HSA-5576886	REAC	Phase 4 - resting membrane potential	10916	1736		0.058823529411764705	0.1111111111111111	19	10897	10	0	9	10897	10916	0.7251768445601289	2	GO:0065008;GO:0006811	ENSG00000124249;ENSG00000173338;ENSG00000099337;ENSG00000152315;ENSG00000124780;ENSG00000100433;ENSG00000186795;ENSG00000184261;ENSG00000164626;ENSG00000182450	1	1	-	-	REAC:R-HSA-5576886
K1	string	0	network_modules	4	TRUE	3.0467753662386213e-32	128	19	18	0.9473684210526315	0.140625	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0	0.2	128	10788	18	1	110	10787	10916	0.36292872713492025	1	GO:0036211	ENSG00000186226;ENSG00000187170;ENSG00000186844;ENSG00000187223;ENSG00000159455;ENSG00000186207;ENSG00000197084;ENSG00000240386;ENSG00000092295;ENSG00000185966;ENSG00000163207;ENSG00000244057;ENSG00000187180;ENSG00000187238;ENSG00000172155;ENSG00000204539;ENSG00000169469;ENSG00000163202;ENSG00000187173;ENSG00000213417	1	1	-	-	REAC:R-HSA-6809371
K1	string	0	network_modules	5	TRUE	3.0263613773533023e-35	34	15	14	0.9333333333333333	0.4117647058823529	GO:0016180	GO:BP	snRNA processing	16175	5161		0	0.1111111111111111	34	16141	14	1	20	16140	16175	0.6194726536498865	1	GO:0006396;GO:0016070	ENSG00000138614;ENSG00000180357;ENSG00000102786;ENSG00000104613;ENSG00000149262;ENSG00000138785;ENSG00000185085;ENSG00000164880;ENSG00000108506;ENSG00000164941;ENSG00000143493;ENSG00000064102;ENSG00000143624;ENSG00000269096;ENSG00000269096;ENSG00000278085;ENSG00000271449;ENSG00000273696;ENSG00000146576;ENSG00000228836;ENSG00000181433;ENSG00000270946;ENSG00000165359;ENSG00000269586;ENSG00000278289;ENSG00000268940;ENSG00000164764	1	1	GO:0016180	-	-
K1	string	0	network_modules	8	TRUE	1.0942484367168185e-47	21	27	18	0.6666666666666666	0.8571428571428571	GO:0052695	GO:BP	cellular glucuronidation	16175	14152		0.015873015873015872	0.03125	21	16154	18	9	3	16145	16175	0.7555779301943184	2	GO:0006805;GO:0042445;GO:0006629;GO:0006082	ENSG00000109181;ENSG00000242366;ENSG00000135226;ENSG00000213759;ENSG00000288702;ENSG00000156096;ENSG00000241635;ENSG00000167165;ENSG00000242515;ENSG00000288705;ENSG00000244474;ENSG00000171234;ENSG00000271271;ENSG00000241119;ENSG00000244122;ENSG00000196620;ENSG00000135220;ENSG00000197888;ENSG00000086696;ENSG00000100253;ENSG00000167733;ENSG00000025423;ENSG00000128039;ENSG00000141627;ENSG00000090013;ENSG00000108786;ENSG00000277893;ENSG00000145545	1	1	GO:0052695	-	-
K1	string	0	network_modules	8	TRUE	3.295569444626589e-43	25	26	18	0.6923076923076923	0.72	REAC:R-HSA-156588	REAC	Glucuronidation	10916	1054		0.06349206349206349	0.078125	25	10891	18	8	7	10883	10916	0.7053301816017667	5	GO:0006805;GO:0042445;GO:0006629;GO:0006082	ENSG00000109181;ENSG00000242366;ENSG00000135226;ENSG00000213759;ENSG00000288702;ENSG00000156096;ENSG00000241635;ENSG00000167165;ENSG00000242515;ENSG00000288705;ENSG00000244474;ENSG00000171234;ENSG00000271271;ENSG00000241119;ENSG00000244122;ENSG00000196620;ENSG00000135220;ENSG00000197888;ENSG00000086696;ENSG00000100253;ENSG00000167733;ENSG00000025423;ENSG00000128039;ENSG00000141627;ENSG00000090013;ENSG00000108786;ENSG00000277893;ENSG00000145545	1	1	-	-	REAC:R-HSA-156588
K1	string	0	network_modules	8	TRUE	2.1496596911678214e-42	30	27	19	0.7037037037037037	0.6333333333333333	KEGG:00053	KEGG	Ascorbate and aldarate metabolism	8484	8		0.07936507936507936	0.09375	30	8454	19	8	11	8446	8484	0.6664762222937797	6	GO:0006805;GO:0042445;GO:0006629;GO:0006082	ENSG00000109181;ENSG00000242366;ENSG00000135226;ENSG00000213759;ENSG00000288702;ENSG00000156096;ENSG00000241635;ENSG00000167165;ENSG00000242515;ENSG00000288705;ENSG00000244474;ENSG00000171234;ENSG00000271271;ENSG00000241119;ENSG00000244122;ENSG00000196620;ENSG00000135220;ENSG00000197888;ENSG00000086696;ENSG00000100253;ENSG00000167733;ENSG00000025423;ENSG00000128039;ENSG00000141627;ENSG00000090013;ENSG00000108786;ENSG00000277893;ENSG00000145545	2	1	-	KEGG:00053	-
K1	string	0	network_modules	9	TRUE	1.7181777884997416e-14	343	10	10	1	0.029154518950437316	GO:0060271	GO:BP	cilium assembly	16175	14488		0	0.09090909090909091	343	15832	10	0	333	15832	16175	0.16897909354858093	1	GO:0022607;GO:0006996	ENSG00000119977;ENSG00000168778;ENSG00000123810;ENSG00000188649;ENSG00000179029;ENSG00000204852;ENSG00000048342;ENSG00000187049;ENSG00000186889;ENSG00000011143	1	1	GO:0060271	-	-
