network_method	network_db	network_cutoff	experiment_info	module	source	term_id	p_value	row_rank_p	mcc	row_rank_mcc	term_name	top_go	top_kegg	top_reac
M1	string	0.7	network_modules	2	GO:BP	GO:0071281	3.6170897221837026e-6	1	0.38701086433319276	1	cellular response to iron ion	GO:0071281	-	-
M1	string	0.7	network_modules	2	KEGG	KEGG:04650	5.233221898501596e-4	1	0.11031546845736509	1	Natural killer cell mediated cytotoxicity	-	KEGG:04650	-
M1	string	0.7	network_modules	10	REAC	REAC:R-HSA-9013149	1.3027235180174649e-5	1	0.1462208275495737	1	RAC1 GTPase cycle	-	-	REAC:R-HSA-9013149
M1	string	0.7	network_modules	14	REAC	REAC:R-HSA-611105	7.368034217027072e-28	1	0.3677872137472179	1	Respiratory electron transport	-	-	REAC:R-HSA-611105
M1	string	0.7	network_modules	14	GO:BP	GO:0033108	7.03527487739341e-20	1	0.2778667357607043	1	mitochondrial respiratory chain complex assembly	GO:0033108	-	-
M1	string	0.7	network_modules	14	KEGG	KEGG:04714	2.0453153293893687e-14	1	0.1966815422960637	1	Thermogenesis	-	KEGG:04714	-
M1	string	0.7	network_modules	15	REAC	REAC:R-HSA-168898	3.5716562768921087e-32	1	0.27866307475588714	6	Toll-like Receptor Cascades	-	-	REAC:R-HSA-168898
M1	string	0.7	network_modules	15	GO:BP	GO:0002224	1.5257186344643614e-25	4	0.28308732944419257	1	toll-like receptor signaling pathway	GO:0002224	-	-
M1	string	0.7	network_modules	15	KEGG	KEGG:04620	6.243241336806131e-21	1	0.2556016130353988	1	Toll-like receptor signaling pathway	-	KEGG:04620	-
M1	string	0.7	network_modules	16	REAC	REAC:R-HSA-5676594	2.697794362019258e-28	3	0.4468440757816026	1	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	-	-	REAC:R-HSA-5676594
M1	string	0.7	network_modules	16	KEGG	KEGG:04064	1.0232986671519066e-24	1	0.2664744347425362	2	NF-kappa B signaling pathway	-	KEGG:04064	-
M1	string	0.7	network_modules	16	GO:BP	GO:0033209	9.234484890919177e-22	3	0.2247554047029348	1	tumor necrosis factor-mediated signaling pathway	GO:0033209	-	-
M1	string	0.7	network_modules	17	KEGG	KEGG:05322	5.166818079998145e-64	1	0.4880306597119781	1	Systemic lupus erythematosus	-	KEGG:05322	-
M1	string	0.7	network_modules	17	REAC	REAC:R-HSA-171306	8.631869263694054e-59	4	0.5629441970776564	1	Packaging Of Telomere Ends	-	-	REAC:R-HSA-171306
M1	string	0.7	network_modules	18	REAC	REAC:R-HSA-190840	6.147665228530995e-25	3	0.5635089476459014	1	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	-	-	REAC:R-HSA-190840
M1	string	0.7	network_modules	18	KEGG	KEGG:04814	2.808405367395487e-24	1	0.27600899389202	1	Motor proteins	-	KEGG:04814	-
M1	string	0.7	network_modules	20	GO:BP	GO:0009952	1.0722759571223001e-23	2	0.23611151129969474	1	anterior/posterior pattern specification	GO:0009952	-	-
M1	string	0.7	network_modules	20	REAC	REAC:R-HSA-452723	1.295591831894259e-11	1	0.2856218429944991	1	Transcriptional regulation of pluripotent stem cells	-	-	REAC:R-HSA-452723
M1	string	0.7	network_modules	23	GO:BP	GO:0007178	1.46139234772277e-46	1	0.2729330859135795	6	cell surface receptor protein serine/threonine kinase signaling pathway	GO:0007178	-	-
M1	string	0.7	network_modules	23	REAC	REAC:R-HSA-9006936	9.13449011910398e-34	1	0.31218793411411894	2	Signaling by TGFB family members	-	-	REAC:R-HSA-9006936
M1	string	0.7	network_modules	23	KEGG	KEGG:04350	1.1155894211221835e-29	1	0.3191656922291677	1	TGF-beta signaling pathway	-	KEGG:04350	-
M1	string	0.7	network_modules	25	KEGG	KEGG:03082	1.2753313501867538e-7	1	0.18776894884722192	1	ATP-dependent chromatin remodeling	-	KEGG:03082	-
M1	string	0.7	network_modules	25	GO:BP	GO:0045739	4.402713299629561e-5	1	0.14379027796483815	2	positive regulation of DNA repair	GO:0045739	-	-
M1	string	0.7	network_modules	26	REAC	REAC:R-HSA-9730628	3.941173055452375e-7	1	0.4997250229147572	1	Sensory perception of salty taste	-	-	REAC:R-HSA-9730628
M1	string	0.7	network_modules	26	GO:BP	GO:0050914	5.067450282602182e-7	1	0.49982992217000055	1	sensory perception of salty taste	GO:0050914	-	-
M1	string	0.7	network_modules	27	REAC	REAC:R-HSA-4839726	5.160149427347549e-8	1	0.1390086553626449	1	Chromatin organization	-	-	REAC:R-HSA-4839726
M1	string	0.7	network_modules	28	REAC	REAC:R-HSA-1221632	1.33000888863109e-16	1	0.29430926651521405	1	Meiotic synapsis	-	-	REAC:R-HSA-1221632
M1	string	0.7	network_modules	28	GO:BP	GO:0034085	5.863154870816885e-14	5	0.48951906968832726	1	establishment of sister chromatid cohesion	GO:0034085	-	-
M1	string	0.7	network_modules	33	GO:BP	GO:0007249	5.681939901716879e-38	1	0.2569904853215814	1	canonical NF-kappaB signal transduction	GO:0007249	-	-
M1	string	0.7	network_modules	33	REAC	REAC:R-HSA-168638	8.92218127723009e-22	4	0.3492753412083488	1	NOD1/2 Signaling Pathway	-	-	REAC:R-HSA-168638
M1	string	0.7	network_modules	33	KEGG	KEGG:04622	2.458519387454687e-20	1	0.28067336809650845	1	RIG-I-like receptor signaling pathway	-	KEGG:04622	-
M1	string	0.7	network_modules	36	REAC	REAC:R-HSA-383280	5.7389702331679955e-25	1	0.4313462292084498	1	Nuclear Receptor transcription pathway	-	-	REAC:R-HSA-383280
M1	string	0.7	network_modules	36	GO:BP	GO:0009755	2.5835771292318884e-19	1	0.21619343819348188	3	hormone-mediated signaling pathway	GO:0009755	-	-
M1	string	0.7	network_modules	36	KEGG	KEGG:04919	2.9621001552561757e-10	1	0.17406003749306062	1	Thyroid hormone signaling pathway	-	KEGG:04919	-
M1	string	0.7	network_modules	37	GO:BP	GO:0035329	3.016910812839537e-18	1	0.375492075830629	1	hippo signaling	GO:0035329	-	-
M1	string	0.7	network_modules	37	REAC	REAC:R-HSA-8951671	7.034002598908928e-16	2	0.6705538802187516	1	RUNX3 regulates YAP1-mediated transcription	-	-	REAC:R-HSA-8951671
M1	string	0.7	network_modules	39	KEGG	KEGG:04144	1.707577331407597e-4	1	0.11111003784462246	1	Endocytosis	-	KEGG:04144	-
M1	string	0.7	network_modules	39	GO:BP	GO:0120183	8.305496365212e-4	1	0.36493383771979027	1	positive regulation of focal adhesion disassembly	GO:0120183	-	-
M1	string	0.7	network_modules	43	GO:BP	GO:2000819	2.1626790506257042e-45	1	0.5861290779776818	1	regulation of nucleotide-excision repair	GO:2000819	-	-
M1	string	0.7	network_modules	43	KEGG	KEGG:03082	3.263221252796375e-39	1	0.3873025081030828	1	ATP-dependent chromatin remodeling	-	KEGG:03082	-
M1	string	0.7	network_modules	45	GO:BP	GO:1905335	3.323020427430675e-4	1	0.4470614869492386	1	regulation of aggrephagy	GO:1905335	-	-
M1	string	0.7	network_modules	46	REAC	REAC:R-HSA-774815	2.9326463313199906e-27	1	0.4110277754644203	1	Nucleosome assembly	-	-	REAC:R-HSA-774815
M1	string	0.7	network_modules	47	GO:BP	GO:0090345	8.493563784161808e-5	1	0.5772610151803533	1	organohalogen metabolic process	GO:0090345	-	-
M1	string	0.7	network_modules	47	REAC	REAC:R-HSA-211897	3.7232519060132244e-4	1	0.16659348169312738	1	Cytochrome P450 - arranged by substrate type	-	-	REAC:R-HSA-211897
M1	string	0.7	network_modules	50	GO:BP	GO:0030509	4.620349549704542e-46	1	0.3984903719891601	1	BMP signaling pathway	GO:0030509	-	-
M1	string	0.7	network_modules	50	KEGG	KEGG:04350	8.128344996886345e-37	1	0.40618363782265665	1	TGF-beta signaling pathway	-	KEGG:04350	-
M1	string	0.7	network_modules	50	REAC	REAC:R-HSA-201451	4.311203749287559e-28	1	0.4825424202760531	1	Signaling by BMP	-	-	REAC:R-HSA-201451
M1	string	0.7	network_modules	53	REAC	REAC:R-HSA-450520	8.688690444397245e-6	1	0.3348669157237706	1	HuR (ELAVL1) binds and stabilizes mRNA	-	-	REAC:R-HSA-450520
M1	string	0.7	network_modules	61	GO:BP	GO:0017015	8.858222500900594e-13	1	0.20099777350794096	1	regulation of transforming growth factor beta receptor signaling pathway	GO:0017015	-	-
M1	string	0.7	network_modules	61	KEGG	KEGG:04350	7.937075875375709e-11	1	0.2234454246644075	1	TGF-beta signaling pathway	-	KEGG:04350	-
M1	string	0.7	network_modules	61	REAC	REAC:R-HSA-2173795	1.8840983605024888e-10	1	0.296513215464724	1	Downregulation of SMAD2/3:SMAD4 transcriptional activity	-	-	REAC:R-HSA-2173795
M1	string	0.7	network_modules	62	KEGG	KEGG:04530	1.493991026846409e-7	1	0.16982171949685287	1	Tight junction	-	KEGG:04530	-
M1	string	0.7	network_modules	62	GO:BP	GO:0090557	3.5952305663918356e-7	2	0.5069148356752223	1	establishment of endothelial intestinal barrier	GO:0090557	-	-
M1	string	0.7	network_modules	62	REAC	REAC:R-HSA-2173791	1.7210306974186426e-6	1	0.3746103629453811	1	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	-	-	REAC:R-HSA-2173791
M1	string	0.7	network_modules	64	REAC	REAC:R-HSA-9617828	3.926980602276622e-9	1	0.4334531798354616	1	FOXO-mediated transcription of cell cycle genes	-	-	REAC:R-HSA-9617828
M1	string	0.7	network_modules	66	GO:BP	GO:0042775	1.4093419395070714e-51	3	0.4809432323667618	1	mitochondrial ATP synthesis coupled electron transport	GO:0042775	-	-
M1	string	0.7	network_modules	66	KEGG	KEGG:04260	6.351367856447062e-51	2	0.5261071637836753	1	Cardiac muscle contraction	-	KEGG:04260	-
M1	string	0.7	network_modules	68	REAC	REAC:R-HSA-418457	9.606066488074039e-4	1	0.29777342010998115	1	cGMP effects	-	-	REAC:R-HSA-418457
M1	string	0.7	network_modules	70	KEGG	KEGG:01210	3.2134449684615796e-41	1	0.6352519403805765	1	2-Oxocarboxylic acid metabolism	-	KEGG:01210	-
M1	string	0.7	network_modules	70	GO:BP	GO:0006099	1.3567847147747368e-27	1	0.47253784235660423	1	tricarboxylic acid cycle	GO:0006099	-	-
M1	string	0.7	network_modules	70	REAC	REAC:R-HSA-389661	1.3882842611889188e-25	1	0.4564965420168595	2	Glyoxylate metabolism and glycine degradation	-	-	REAC:R-HSA-389661
M1	string	0.7	network_modules	72	REAC	REAC:R-HSA-975871	3.149991842202393e-8	1	0.14845099906766532	2	MyD88 cascade initiated on plasma membrane	-	-	REAC:R-HSA-975871
M1	string	0.7	network_modules	72	GO:BP	GO:0008589	5.384019013609786e-8	2	0.1535632564759332	1	regulation of smoothened signaling pathway	GO:0008589	-	-
M1	string	0.7	network_modules	78	KEGG	KEGG:03083	3.184476369909163e-17	1	0.325875267956141	1	Polycomb repressive complex	-	KEGG:03083	-
M1	string	0.7	network_modules	78	REAC	REAC:R-HSA-212300	5.968347428506234e-15	1	0.3131006640389286	1	PRC2 methylates histones and DNA	-	-	REAC:R-HSA-212300
M1	string	0.7	network_modules	80	KEGG	KEGG:04744	1.7779519876904212e-6	1	0.32114036953180575	1	Phototransduction	-	KEGG:04744	-
M1	string	0.7	network_modules	80	REAC	REAC:R-HSA-2514859	3.4059900740206277e-6	1	0.31583633207047557	1	Inactivation, recovery and regulation of the phototransduction cascade	-	-	REAC:R-HSA-2514859
M1	string	0.7	network_modules	82	REAC	REAC:R-HSA-4641265	2.5903475503188824e-16	2	0.41382902312436193	1	Repression of WNT target genes	-	-	REAC:R-HSA-4641265
M1	string	0.7	network_modules	82	GO:BP	GO:0045597	1.0071516491600222e-10	1	0.10215634011539501	4	positive regulation of cell differentiation	GO:0045597	-	-
M1	string	0.7	network_modules	82	KEGG	KEGG:05216	8.182956390996998e-7	2	0.186067566871792	1	Thyroid cancer	-	KEGG:05216	-
M1	string	0.7	network_modules	86	GO:BP	GO:0006596	6.413055620265931e-5	1	0.2605914563273623	1	polyamine biosynthetic process	GO:0006596	-	-
M1	string	0.7	network_modules	86	REAC	REAC:R-HSA-2565942	1.949084034185399e-4	1	0.1351167894473246	1	Regulation of PLK1 Activity at G2/M Transition	-	-	REAC:R-HSA-2565942
M1	string	0.7	network_modules	88	GO:BP	GO:0030007	5.435494055065681e-20	1	0.7069536922659162	1	intracellular potassium ion homeostasis	GO:0030007	-	-
M1	string	0.7	network_modules	88	REAC	REAC:R-HSA-936837	1.3210327889818173e-14	1	0.35596730552962547	1	Ion transport by P-type ATPases	-	-	REAC:R-HSA-936837
M1	string	0.7	network_modules	88	KEGG	KEGG:04964	6.623289043191119e-14	1	0.472205740772507	1	Proximal tubule bicarbonate reclamation	-	KEGG:04964	-
M1	string	0.7	network_modules	90	REAC	REAC:R-HSA-68962	5.547158621564901e-45	1	0.6888996231328415	2	Activation of the pre-replicative complex	-	-	REAC:R-HSA-68962
M1	string	0.7	network_modules	90	KEGG	KEGG:04110	8.86492615758859e-29	1	0.3263278479675297	1	Cell cycle	-	KEGG:04110	-
M1	string	0.7	network_modules	90	GO:BP	GO:0000727	1.3512436943953612e-27	4	0.5892554828468204	1	double-strand break repair via break-induced replication	GO:0000727	-	-
M1	string	0.7	network_modules	91	GO:BP	GO:0006303	2.774194291696802e-29	3	0.37576902828039377	1	double-strand break repair via nonhomologous end joining	GO:0006303	-	-
M1	string	0.7	network_modules	91	KEGG	KEGG:03450	3.954120124663214e-23	1	0.5775021402095952	1	Non-homologous end-joining	-	KEGG:03450	-
M1	string	0.7	network_modules	91	REAC	REAC:R-HSA-5693571	8.968583739048567e-15	2	0.2560567273342097	1	Nonhomologous End-Joining (NHEJ)	-	-	REAC:R-HSA-5693571
M1	string	0.7	network_modules	92	GO:BP	GO:0016567	1.604249877124077e-25	1	0.17644159601531298	1	protein ubiquitination	GO:0016567	-	-
M1	string	0.7	network_modules	92	REAC	REAC:R-HSA-983168	1.303232026818836e-14	1	0.1703326738319646	1	Antigen processing: Ubiquitination & Proteasome degradation	-	-	REAC:R-HSA-983168
M1	string	0.7	network_modules	93	GO:BP	GO:2000001	3.390356079614542e-6	1	0.3438291238544239	1	regulation of DNA damage checkpoint	GO:2000001	-	-
M1	string	0.7	network_modules	93	REAC	REAC:R-HSA-5689901	2.1912953409524587e-5	1	0.24935783125140504	1	Metalloprotease DUBs	-	-	REAC:R-HSA-5689901
M1	string	0.7	network_modules	93	KEGG	KEGG:03440	2.2432542075977396e-5	1	0.23337065118511552	1	Homologous recombination	-	KEGG:03440	-
M1	string	0.7	network_modules	95	REAC	REAC:R-HSA-388844	1.7977745328762795e-23	1	0.5037332885449273	1	Receptor-type tyrosine-protein phosphatases	-	-	REAC:R-HSA-388844
M1	string	0.7	network_modules	95	GO:BP	GO:0099560	3.977361470452808e-17	2	0.4269761414688859	1	synaptic membrane adhesion	GO:0099560	-	-
M1	string	0.7	network_modules	96	GO:BP	GO:0007097	8.623215394444479e-15	1	0.41114581740605627	4	nuclear migration	GO:0007097	-	-
M1	string	0.7	network_modules	96	REAC	REAC:R-HSA-2995383	1.8061044170027135e-7	2	0.3154446770056638	1	Initiation of Nuclear Envelope (NE) Reformation	-	-	REAC:R-HSA-2995383
M1	string	0.7	network_modules	97	GO:BP	GO:0045454	3.194603083562202e-5	1	0.23973885586857743	1	cell redox homeostasis	GO:0045454	-	-
M1	string	0.7	network_modules	98	GO:BP	GO:1900745	9.85073363018663e-7	1	0.2522776631961113	1	positive regulation of p38MAPK cascade	GO:1900745	-	-
M1	string	0.7	network_modules	98	KEGG	KEGG:05216	1.2820189990368454e-4	3	0.1849940098007625	1	Thyroid cancer	-	KEGG:05216	-
M1	string	0.7	network_modules	99	REAC	REAC:R-HSA-3371568	9.706759269029806e-10	2	0.35631732054406795	1	Attenuation phase	-	-	REAC:R-HSA-3371568
M1	string	0.7	network_modules	99	GO:BP	GO:0061077	2.4697704371029537e-8	2	0.18922129745264962	1	chaperone-mediated protein folding	GO:0061077	-	-
M1	string	0.7	network_modules	99	KEGG	KEGG:04915	4.199991852727912e-8	1	0.1566681024516537	1	Estrogen signaling pathway	-	KEGG:04915	-
M1	string	0.7	network_modules	102	GO:BP	GO:0006089	4.546733239834965e-11	1	0.6323381897155813	1	lactate metabolic process	GO:0006089	-	-
M1	string	0.7	network_modules	102	REAC	REAC:R-HSA-70268	7.724572008797829e-9	1	0.3647130930933311	1	Pyruvate metabolism	-	-	REAC:R-HSA-70268
M1	string	0.7	network_modules	102	KEGG	KEGG:00640	8.952736243783061e-9	1	0.3529692113356962	1	Propanoate metabolism	-	KEGG:00640	-
M1	string	0.7	network_modules	109	GO:BP	GO:0140467	2.294397754931614e-22	1	0.3605321990219153	1	integrated stress response signaling	GO:0140467	-	-
M1	string	0.7	network_modules	109	KEGG	KEGG:04380	3.6505541763824804e-11	1	0.1766109253758491	1	Osteoclast differentiation	-	KEGG:04380	-
M1	string	0.7	network_modules	109	REAC	REAC:R-HSA-9648895	1.2050070835268804e-8	1	0.2875494190587937	1	Response of EIF2AK1 (HRI) to heme deficiency	-	-	REAC:R-HSA-9648895
M1	string	0.7	network_modules	110	KEGG	KEGG:05412	8.469097482092624e-8	1	0.20443687378483064	1	Arrhythmogenic right ventricular cardiomyopathy	-	KEGG:05412	-
M1	string	0.7	network_modules	110	GO:BP	GO:0007229	1.6237542629119982e-7	1	0.18702566601319898	1	integrin-mediated signaling pathway	GO:0007229	-	-
M1	string	0.7	network_modules	110	REAC	REAC:R-HSA-2129379	9.240568485045766e-7	2	0.24757279474578114	1	Molecules associated with elastic fibres	-	-	REAC:R-HSA-2129379
M1	string	0.7	network_modules	114	REAC	REAC:R-HSA-5693616	7.303155509885321e-33	3	0.5150694421668452	2	Presynaptic phase of homologous DNA pairing and strand exchange	-	-	REAC:R-HSA-5693616
M1	string	0.7	network_modules	114	GO:BP	GO:0031570	1.712798170011952e-22	2	0.2579238924219376	2	DNA integrity checkpoint signaling	GO:0031570	-	-
M1	string	0.7	network_modules	115	GO:BP	GO:0000731	1.332752283896601e-28	3	0.4443351456948041	2	DNA synthesis involved in DNA repair	GO:0000731	-	-
M1	string	0.7	network_modules	115	KEGG	KEGG:03030	8.82470723439572e-25	1	0.4499542367194153	1	DNA replication	-	KEGG:03030	-
M1	string	0.7	network_modules	115	REAC	REAC:R-HSA-69166	1.688484161007937e-23	4	0.5825750684105333	1	Removal of the Flap Intermediate	-	-	REAC:R-HSA-69166
M1	string	0.7	network_modules	116	REAC	REAC:R-HSA-69416	1.5372712727073266e-22	4	0.6206127760734632	1	Dimerization of procaspase-8	-	-	REAC:R-HSA-69416
M1	string	0.7	network_modules	116	GO:BP	GO:0070266	3.2665277982070793e-19	2	0.36755256309325857	2	necroptotic process	GO:0070266	-	-
M1	string	0.7	network_modules	116	KEGG	KEGG:04217	2.255782521794673e-18	1	0.23878413341924817	1	Necroptosis	-	KEGG:04217	-
M1	string	0.7	network_modules	117	REAC	REAC:R-HSA-8951664	2.5498280216064723e-25	1	0.24428749394922153	1	Neddylation	-	-	REAC:R-HSA-8951664
M1	string	0.7	network_modules	117	GO:BP	GO:0043161	2.928561092649787e-14	2	0.1490777855886501	1	proteasome-mediated ubiquitin-dependent protein catabolic process	GO:0043161	-	-
M1	string	0.7	network_modules	117	KEGG	KEGG:04120	4.169035477399113e-11	1	0.20102819848166004	1	Ubiquitin mediated proteolysis	-	KEGG:04120	-
M1	string	0.7	network_modules	119	REAC	REAC:R-HSA-912694	9.480635456175342e-39	1	0.6956713991550058	1	Regulation of IFNA/IFNB signaling	-	-	REAC:R-HSA-912694
M1	string	0.7	network_modules	119	GO:BP	GO:0033141	3.0635709995848633e-38	2	0.6842293469928755	1	positive regulation of peptidyl-serine phosphorylation of STAT protein	GO:0033141	-	-
M1	string	0.7	network_modules	119	KEGG	KEGG:04622	1.3548607239303818e-26	1	0.39574119934250346	1	RIG-I-like receptor signaling pathway	-	KEGG:04622	-
M1	string	0.7	network_modules	120	REAC	REAC:R-HSA-912526	1.9732548596484536e-36	2	0.6267000458531901	1	Interleukin receptor SHC signaling	-	-	REAC:R-HSA-912526
M1	string	0.7	network_modules	120	GO:BP	GO:0019221	7.303485834753692e-17	1	0.15210173882238318	4	cytokine-mediated signaling pathway	GO:0019221	-	-
M1	string	0.7	network_modules	120	KEGG	KEGG:04664	2.082790886535648e-12	2	0.23110722320759453	1	Fc epsilon RI signaling pathway	-	KEGG:04664	-
M1	string	0.7	network_modules	122	REAC	REAC:R-HSA-9609523	4.63047077047129e-16	1	0.5072444658719111	1	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	-	-	REAC:R-HSA-9609523
M1	string	0.7	network_modules	122	GO:BP	GO:0006620	1.0548642681203893e-13	1	0.4666803043100626	1	post-translational protein targeting to endoplasmic reticulum membrane	GO:0006620	-	-
M1	string	0.7	network_modules	122	KEGG	KEGG:03060	1.362452365333483e-10	1	0.36580834018297737	1	Protein export	-	KEGG:03060	-
M1	string	0.7	network_modules	124	REAC	REAC:R-HSA-9917777	3.7864630076645297e-26	1	0.49993537486072265	1	Epigenetic regulation by WDR5-containing histone modifying complexes	-	-	REAC:R-HSA-9917777
M1	string	0.7	network_modules	125	REAC	REAC:R-HSA-76046	4.326241420034841e-21	1	0.4993807479103647	1	RNA Polymerase III Transcription Initiation	-	-	REAC:R-HSA-76046
M1	string	0.7	network_modules	125	GO:BP	GO:0006383	3.867599448136192e-20	1	0.4003086749295328	1	transcription by RNA polymerase III	GO:0006383	-	-
M1	string	0.7	network_modules	129	REAC	REAC:R-HSA-774815	3.531827804830544e-36	1	0.4728593203591538	1	Nucleosome assembly	-	-	REAC:R-HSA-774815
M1	string	0.7	network_modules	129	GO:BP	GO:0006325	8.294251892029036e-23	1	0.17241093024141071	1	chromatin organization	GO:0006325	-	-
M1	string	0.7	network_modules	130	GO:BP	GO:0001947	4.788221815485897e-8	2	0.2316718620239051	2	heart looping	GO:0001947	-	-
M1	string	0.7	network_modules	130	REAC	REAC:R-HSA-9733709	5.082919593731535e-7	1	0.27125412461662446	1	Cardiogenesis	-	-	REAC:R-HSA-9733709
M1	string	0.7	network_modules	135	KEGG	KEGG:04950	0.006590904734542366	1	0.1589558572807955	1	Maturity onset diabetes of the young	-	KEGG:04950	-
M1	string	0.7	network_modules	136	GO:BP	GO:0043153	1.7930353255176782e-11	1	0.4252833020674166	1	entrainment of circadian clock by photoperiod	GO:0043153	-	-
M1	string	0.7	network_modules	136	KEGG	KEGG:04710	3.7282438139469364e-11	1	0.382826136499411	1	Circadian rhythm	-	KEGG:04710	-
M1	string	0.7	network_modules	136	REAC	REAC:R-HSA-400253	1.4617157561489516e-9	1	0.2724019282752199	1	Circadian Clock	-	-	REAC:R-HSA-400253
M1	string	0.7	network_modules	140	GO:BP	GO:0048013	5.213607031307441e-37	1	0.5526604622534053	1	ephrin receptor signaling pathway	GO:0048013	-	-
M1	string	0.7	network_modules	140	REAC	REAC:R-HSA-3928665	5.331572149093196e-34	1	0.5232137767506444	1	EPH-ephrin mediated repulsion of cells	-	-	REAC:R-HSA-3928665
M1	string	0.7	network_modules	140	KEGG	KEGG:04360	2.285608797887253e-21	1	0.2591173531949593	1	Axon guidance	-	KEGG:04360	-
M1	string	0.7	network_modules	141	GO:BP	GO:0070269	9.784676351405421e-23	1	0.4822098047975108	1	pyroptotic inflammatory response	GO:0070269	-	-
