network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes
M1	cpdb	0.8	network_modules	1	TRUE	5.0039296284853375e-45	165	62	36	0.5806451612903226	0.21818181818181817	KEGG:04140	KEGG	Autophagy - animal	8484	277		0	0.01282051282051282	165	8319	36	26	129	8293	8484	0.34867959140365673	1	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	3.09538568493514e-39	309	74	36	0.4864864864864865	0.11650485436893204	GO:0016236	GO:BP	macroautophagy	16175	5179		0.012987012987012988	0.02564102564102564	309	15866	36	38	273	15828	16175	0.23146941169456994	2	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	6.621593750487032e-35	491	74	38	0.5135135135135135	0.07739307535641547	GO:0006914	GO:BP	autophagy	16175	2563		0.025974025974025976	0.05128205128205128	491	15684	38	36	453	15648	16175	0.1909210262513688	3.5	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	6.621593750487032e-35	491	74	38	0.5135135135135135	0.07739307535641547	GO:0061919	GO:BP	process utilizing autophagic mechanism	16175	15723		0.025974025974025976	0.05128205128205128	491	15684	38	36	453	15648	16175	0.1909210262513688	3.5	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	2.3054573667381945e-34	134	52	26	0.5	0.19402985074626866	REAC:R-HSA-1632852	REAC	Macroautophagy	10916	1388		0.05194805194805195	0.0641025641025641	134	10782	26	26	108	10756	10916	0.30643811149538486	5	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	4.640614924806376e-33	149	52	26	0.5	0.174496644295302	REAC:R-HSA-9612973	REAC	Autophagy	10916	193		0.06493506493506493	0.07692307692307693	149	10767	26	26	123	10741	10916	0.2899873331045374	6	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	4.093676340236598e-32	104	74	24	0.32432432432432434	0.23076923076923078	GO:0000045	GO:BP	autophagosome assembly	16175	17		0.07792207792207792	0.08974358974358974	104	16071	24	50	80	16021	16175	0.26963658714479266	7	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	1.1234823942557328e-31	108	74	24	0.32432432432432434	0.2222222222222222	GO:1905037	GO:BP	autophagosome organization	16175	24312		0.09090909090909091	0.10256410256410256	108	16067	24	50	84	16017	16175	0.2644232819125686	8	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	5.086006824540751e-28	202	74	26	0.35135135135135137	0.12871287128712872	GO:0007033	GO:BP	vacuole organization	16175	2638		0.1038961038961039	0.11538461538461539	202	15973	26	48	176	15925	16175	0.2068658835183742	9	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
M1	cpdb	0.8	network_modules	1	TRUE	1.850197278303015e-27	32	62	17	0.27419354838709675	0.53125	KEGG:04136	KEGG	Autophagy - other	8484	273		0.11688311688311688	0.1282051282051282	32	8452	17	45	15	8407	8484	0.37850860729780444	10	GO:0022607;GO:0006914;GO:0007033;GO:0050789;GO:0050896	ENSG00000138794;ENSG00000078142;ENSG00000196455;ENSG00000057663;ENSG00000145782;ENSG00000152457;ENSG00000123240;ENSG00000034713;ENSG00000085978;ENSG00000083290;ENSG00000175224;ENSG00000103319;ENSG00000106052;ENSG00000126775;ENSG00000157954;ENSG00000205356;ENSG00000023287;ENSG00000136436;ENSG00000170296;ENSG00000188554;ENSG00000104765;ENSG00000177169;ENSG00000165861;ENSG00000078804;ENSG00000148572;ENSG00000139112;ENSG00000123395;ENSG00000163625;ENSG00000197769;ENSG00000168397;ENSG00000162409;ENSG00000111725;ENSG00000187239;ENSG00000085382;ENSG00000131791;ENSG00000186638;ENSG00000189067;ENSG00000131264;ENSG00000101844;ENSG00000181929;ENSG00000147894;ENSG00000145982;ENSG00000119950;ENSG00000089116;ENSG00000104946;ENSG00000163346;ENSG00000154153;ENSG00000167037;ENSG00000187987;ENSG00000106617;ENSG00000111728;ENSG00000145016;ENSG00000121749;ENSG00000163820;ENSG00000164068;ENSG00000165643;ENSG00000132872;ENSG00000151365;ENSG00000172007;ENSG00000101082;ENSG00000237693;ENSG00000144848;ENSG00000111667;ENSG00000185527;ENSG00000118997;ENSG00000105122;ENSG00000115592;ENSG00000164309;ENSG00000076555;ENSG00000110931;ENSG00000217128;ENSG00000274145;ENSG00000276600;ENSG00000206418;ENSG00000130734;ENSG00000140403;ENSG00000080166;ENSG00000066739;ENSG00000168010
